inicioEsp,finEsp,locutor,numEspectrograma,ratioNasal
1.6,1.85,sjs20002,0,0.0
1.7,1.95,sjs20002,1,0.0
1.8,2.05,sjs20002,2,0.0
1.9,2.15,sjs20002,3,0.0
2.0,2.25,sjs20002,4,0.0
2.1,2.35,sjs20002,5,0.0
2.2,2.45,sjs20002,6,0.0
2.3,2.55,sjs20002,7,0.0
2.4,2.65,sjs20002,8,0.0
2.5,2.75,sjs20002,9,0.21
2.6,2.85,sjs20002,10,0.61
2.7,2.95,sjs20002,11,0.9
2.8,3.05,sjs20002,12,0.5
3.2,3.45,sjs20002,13,0.0
3.3,3.55,sjs20002,14,0.0
3.4,3.65,sjs20002,15,0.11
3.5,3.75,sjs20002,16,0.51
3.6,3.85,sjs20002,17,0.32
3.7,3.95,sjs20002,18,0.28
3.8,4.05,sjs20002,19,0.54
3.9,4.15,sjs20002,20,0.14
4.0,4.25,sjs20002,21,0.0
4.1,4.35,sjs20002,22,0.0
4.2,4.45,sjs20002,23,0.0
4.3,4.55,sjs20002,24,0.02
4.4,4.65,sjs20002,25,0.42
4.5,4.75,sjs20002,26,0.0
4.6,4.85,sjs20002,27,0.3
5.0,5.25,sjs20002,28,0.0
5.1,5.35,sjs20002,29,0.28
5.2,5.45,sjs20002,30,0.0
5.3,5.55,sjs20002,31,0.62
5.4,5.65,sjs20002,32,0.62
5.5,5.75,sjs20002,33,0.0
5.6,5.85,sjs20002,34,0.34
6.0,6.25,sjs20002,35,0.0
6.1,6.35,sjs20002,36,0.27
6.2,6.45,sjs20002,37,0.67
6.3,6.55,sjs20002,38,0.67
6.4,6.65,sjs20002,39,0.27
6.5,6.75,sjs20002,40,0.0
6.6,6.85,sjs20002,41,0.0
6.7,6.95,sjs20002,42,0.0
6.8,7.05,sjs20002,43,0.0
6.9,7.15,sjs20002,44,0.12
7.0,7.25,sjs20002,45,0.52
7.1,7.35,sjs20002,46,0.0
7.2,7.45,sjs20002,47,0.52
7.3,7.55,sjs20002,48,0.12
7.9,8.15,sjs20002,49,0.02
8.0,8.25,sjs20002,50,0.72
8.1,8.35,sjs20002,51,0.14
8.2,8.45,sjs20002,52,0.76
8.3,8.55,sjs20002,53,0.0
8.4,8.65,sjs20002,54,0.34
8.5,8.75,sjs20002,55,0.0
8.6,8.85,sjs20002,56,0.0
8.7,8.95,sjs20002,57,0.0
8.8,9.05,sjs20002,58,0.0
8.9,9.15,sjs20002,59,0.18
9.0,9.25,sjs20002,60,0.58
9.1,9.35,sjs20002,61,0.0
9.2,9.45,sjs20002,62,0.5
9.3,9.55,sjs20002,63,0.1
9.4,9.65,sjs20002,64,0.0
9.5,9.75,sjs20002,65,0.0
9.6,9.85,sjs20002,66,0.22
9.7,9.95,sjs20002,67,0.62
9.8,10.05,sjs20002,68,0.66
9.9,10.15,sjs20002,69,0.26
10.0,10.25,sjs20002,70,0.0
10.1,10.35,sjs20002,71,0.0
10.2,10.45,sjs20002,72,0.0
10.3,10.55,sjs20002,73,0.3
10.4,10.65,sjs20002,74,0.0
10.5,10.75,sjs20002,75,0.39
10.6,10.85,sjs20002,76,0.0
10.7,10.95,sjs20002,77,0.0
10.8,11.05,sjs20002,78,0.0
10.9,11.15,sjs20002,79,0.0
11.0,11.25,sjs20002,80,0.0
11.1,11.35,sjs20002,81,0.0
11.2,11.45,sjs20002,82,0.0
11.3,11.55,sjs20002,83,0.0
11.4,11.65,sjs20002,84,0.0
11.5,11.75,sjs20002,85,0.0
12.7,12.95,sjs20002,86,0.0
12.8,13.05,sjs20002,87,0.0
12.9,13.15,sjs20002,88,0.0
13.0,13.25,sjs20002,89,0.0
13.1,13.35,sjs20002,90,0.0
13.2,13.45,sjs20002,91,0.0
13.3,13.55,sjs20002,92,0.0
13.4,13.65,sjs20002,93,0.0
13.5,13.75,sjs20002,94,0.0
13.6,13.85,sjs20002,95,0.0
13.7,13.95,sjs20002,96,0.1
13.8,14.05,sjs20002,97,0.5
13.9,14.15,sjs20002,98,0.0
14.0,14.25,sjs20002,99,0.3
14.1,14.35,sjs20002,100,0.0
14.2,14.45,sjs20002,101,0.0
14.3,14.55,sjs20002,102,0.0
14.4,14.65,sjs20002,103,0.0
14.5,14.75,sjs20002,104,0.0
14.6,14.85,sjs20002,105,0.0
15.8,16.05,sjs20002,106,0.0
15.9,16.15,sjs20002,107,0.52
16.0,16.25,sjs20002,108,0.12
16.1,16.35,sjs20002,109,0.0
16.2,16.45,sjs20002,110,0.0
17.0,17.25,sjs20002,111,0.54
17.1,17.35,sjs20002,112,0.14
17.2,17.45,sjs20002,113,0.0
17.3,17.55,sjs20002,114,0.0
17.4,17.65,sjs20002,115,0.0
17.5,17.75,sjs20002,116,0.0
17.6,17.85,sjs20002,117,0.0
17.7,17.95,sjs20002,118,0.0
17.8,18.05,sjs20002,119,0.0
18.4,18.65,sjs20002,120,0.0
18.5,18.75,sjs20002,121,0.0
19.0,19.25,sjs20002,122,0.0
19.1,19.35,sjs20002,123,0.0
19.2,19.45,sjs20002,124,0.0
19.3,19.55,sjs20002,125,0.0
19.4,19.65,sjs20002,126,0.0
20.3,20.55,sjs20002,127,0.0
20.4,20.65,sjs20002,128,0.0
20.5,20.75,sjs20002,129,0.0
20.6,20.85,sjs20002,130,0.0
