inicioEsp,finEsp,locutor,numEspectrograma,ratioNasal
3.9,4.15,sjs20032,0,0.0
4.0,4.25,sjs20032,1,0.0
4.1,4.35,sjs20032,2,0.0
4.2,4.45,sjs20032,3,0.0
4.3,4.55,sjs20032,4,0.0
4.4,4.65,sjs20032,5,0.0
4.5,4.75,sjs20032,6,0.0
4.6,4.85,sjs20032,7,0.0
4.7,4.95,sjs20032,8,0.0
4.8,5.05,sjs20032,9,0.28
4.9,5.15,sjs20032,10,0.68
5.0,5.25,sjs20032,11,0.94
5.1,5.35,sjs20032,12,0.54
5.5,5.75,sjs20032,13,0.0
5.6,5.85,sjs20032,14,0.0
5.7,5.95,sjs20032,15,0.0
5.8,6.05,sjs20032,16,0.27
5.9,6.15,sjs20032,17,0.0
6.0,6.25,sjs20032,18,0.95
6.1,6.35,sjs20032,19,0.95
6.2,6.45,sjs20032,20,0.74
6.3,6.55,sjs20032,21,0.34
6.4,6.65,sjs20032,22,0.0
6.5,6.75,sjs20032,23,0.0
6.6,6.85,sjs20032,24,0.0
6.7,6.95,sjs20032,25,0.0
6.8,7.05,sjs20032,26,0.34
6.9,7.15,sjs20032,27,0.0
7.0,7.25,sjs20032,28,0.38
7.1,7.35,sjs20032,29,0.0
7.2,7.45,sjs20032,30,0.0
7.3,7.55,sjs20032,31,0.28
7.4,7.65,sjs20032,32,0.0
7.5,7.75,sjs20032,33,0.57
7.6,7.85,sjs20032,34,0.57
7.7,7.95,sjs20032,35,0.0
7.8,8.05,sjs20032,36,0.5
8.3,8.55,sjs20032,37,0.0
8.4,8.65,sjs20032,38,0.01
8.5,8.75,sjs20032,39,0.41
8.6,8.85,sjs20032,40,0.81
8.7,8.95,sjs20032,41,0.69
8.8,9.05,sjs20032,42,0.29
8.9,9.15,sjs20032,43,0.0
9.0,9.25,sjs20032,44,0.0
9.1,9.35,sjs20032,45,0.0
9.2,9.45,sjs20032,46,0.0
9.3,9.55,sjs20032,47,0.0
9.4,9.65,sjs20032,48,0.0
10.5,10.75,sjs20032,49,0.32
10.9,11.15,sjs20032,50,0.32
11.0,11.25,sjs20032,51,0.02
11.1,11.35,sjs20032,52,0.64
11.2,11.45,sjs20032,53,0.06
11.3,11.55,sjs20032,54,0.68
11.4,11.65,sjs20032,55,0.86
11.5,11.75,sjs20032,56,0.62
11.6,11.85,sjs20032,57,0.22
11.7,11.95,sjs20032,58,0.0
11.8,12.05,sjs20032,59,0.0
11.9,12.15,sjs20032,60,0.0
12.0,12.25,sjs20032,61,0.0
12.1,12.35,sjs20032,62,0.0
12.2,12.45,sjs20032,63,0.06
12.3,12.55,sjs20032,64,0.46
12.4,12.65,sjs20032,65,0.86
12.5,12.75,sjs20032,66,0.9
12.6,12.85,sjs20032,67,0.5
12.7,12.95,sjs20032,68,0.1
12.8,13.05,sjs20032,69,0.0
12.9,13.15,sjs20032,70,0.0
13.0,13.25,sjs20032,71,0.0
13.1,13.35,sjs20032,72,0.21
13.2,13.45,sjs20032,73,0.61
13.3,13.55,sjs20032,74,0.86
13.4,13.65,sjs20032,75,0.46
13.5,13.75,sjs20032,76,0.06
13.6,13.85,sjs20032,77,0.0
13.7,13.95,sjs20032,78,0.0
13.8,14.05,sjs20032,79,0.0
13.9,14.15,sjs20032,80,0.0
14.0,14.25,sjs20032,81,0.23
14.1,14.35,sjs20032,82,0.0
14.2,14.45,sjs20032,83,0.46
14.3,14.55,sjs20032,84,0.06
14.4,14.65,sjs20032,85,0.0
14.5,14.75,sjs20032,86,0.0
14.6,14.85,sjs20032,87,0.0
14.7,14.95,sjs20032,88,0.0
14.8,15.05,sjs20032,89,0.0
14.9,15.15,sjs20032,90,0.0
15.0,15.25,sjs20032,91,0.0
15.1,15.35,sjs20032,92,0.0
15.2,15.45,sjs20032,93,0.0
15.3,15.55,sjs20032,94,0.0
16.7,16.95,sjs20032,95,0.0
16.8,17.05,sjs20032,96,0.0
16.9,17.15,sjs20032,97,0.0
17.0,17.25,sjs20032,98,0.0
17.1,17.35,sjs20032,99,0.0
17.2,17.45,sjs20032,100,0.0
17.3,17.55,sjs20032,101,0.0
17.4,17.65,sjs20032,102,0.0
17.5,17.75,sjs20032,103,0.0
17.6,17.85,sjs20032,104,0.0
17.7,17.95,sjs20032,105,0.0
17.8,18.05,sjs20032,106,0.0
18.2,18.45,sjs20032,107,0.62
18.3,18.55,sjs20032,108,0.7
18.4,18.65,sjs20032,109,0.3
18.5,18.75,sjs20032,110,0.0
18.6,18.85,sjs20032,111,0.0
18.7,18.95,sjs20032,112,0.0
18.8,19.05,sjs20032,113,0.0
18.9,19.15,sjs20032,114,0.0
19.0,19.25,sjs20032,115,0.0
19.1,19.35,sjs20032,116,0.0
20.2,20.45,sjs20032,117,0.0
20.3,20.55,sjs20032,118,0.5
20.4,20.65,sjs20032,119,0.1
20.5,20.75,sjs20032,120,0.0
20.6,20.85,sjs20032,121,0.0
21.4,21.65,sjs20032,122,0.0
21.5,21.75,sjs20032,123,0.38
21.6,21.85,sjs20032,124,0.0
21.7,21.95,sjs20032,125,0.0
21.8,22.05,sjs20032,126,0.0
21.9,22.15,sjs20032,127,0.0
22.0,22.25,sjs20032,128,0.0
22.1,22.35,sjs20032,129,0.0
22.2,22.45,sjs20032,130,0.0
22.3,22.55,sjs20032,131,0.0
22.4,22.65,sjs20032,132,0.0
23.1,23.35,sjs20032,133,0.0
23.2,23.45,sjs20032,134,0.0
23.3,23.55,sjs20032,135,0.0
24.4,24.65,sjs20032,136,0.0
24.5,24.75,sjs20032,137,0.0
24.6,24.85,sjs20032,138,0.0
24.7,24.95,sjs20032,139,0.0
24.8,25.05,sjs20032,140,0.0
24.9,25.15,sjs20032,141,0.0
25.0,25.25,sjs20032,142,0.0
25.8,26.05,sjs20032,143,0.0
25.9,26.15,sjs20032,144,0.0
26.5,26.75,sjs20032,145,0.0
26.6,26.85,sjs20032,146,0.0
26.7,26.95,sjs20032,147,0.0
26.8,27.05,sjs20032,148,0.0
26.9,27.15,sjs20032,149,0.0
27.0,27.25,sjs20032,150,0.0
27.1,27.35,sjs20032,151,0.0
27.2,27.45,sjs20032,152,0.0
27.3,27.55,sjs20032,153,0.0
27.4,27.65,sjs20032,154,0.04
27.5,27.75,sjs20032,155,0.44
27.6,27.85,sjs20032,156,0.84
27.7,27.95,sjs20032,157,0.66
27.8,28.05,sjs20032,158,0.26
27.9,28.15,sjs20032,159,0.0
28.0,28.25,sjs20032,160,0.0
28.1,28.35,sjs20032,161,0.0
28.2,28.45,sjs20032,162,0.0
28.3,28.55,sjs20032,163,0.16
28.4,28.65,sjs20032,164,0.56
28.9,29.15,sjs20032,165,0.62
29.0,29.25,sjs20032,166,0.58
29.1,29.35,sjs20032,167,0.75
29.2,29.45,sjs20032,168,1.0
