inicioEsp,finEsp,locutor,numEspectrograma,ratioNasal
4.8,5.05,sjs20023,0,0.0
4.9,5.15,sjs20023,1,0.0
5.0,5.25,sjs20023,2,0.0
5.1,5.35,sjs20023,3,0.0
5.2,5.45,sjs20023,4,0.0
5.3,5.55,sjs20023,5,0.0
5.4,5.65,sjs20023,6,0.0
5.5,5.75,sjs20023,7,0.0
5.6,5.85,sjs20023,8,0.0
5.7,5.95,sjs20023,9,0.0
5.8,6.05,sjs20023,10,0.0
5.9,6.15,sjs20023,11,0.0
6.7,6.95,sjs20023,12,0.74
6.8,7.05,sjs20023,13,1.0
6.9,7.15,sjs20023,14,0.69
7.0,7.25,sjs20023,15,0.29
7.1,7.35,sjs20023,16,0.0
7.2,7.45,sjs20023,17,0.0
7.3,7.55,sjs20023,18,0.0
7.4,7.65,sjs20023,19,0.0
7.5,7.75,sjs20023,20,0.0
7.6,7.85,sjs20023,21,0.39
7.7,7.95,sjs20023,22,0.15
7.8,8.05,sjs20023,23,0.95
7.9,8.15,sjs20023,24,0.95
8.0,8.25,sjs20023,25,0.61
8.5,8.75,sjs20023,26,0.0
8.6,8.85,sjs20023,27,0.0
8.7,8.95,sjs20023,28,0.0
8.8,9.05,sjs20023,29,0.0
8.9,9.15,sjs20023,30,0.31
9.0,9.25,sjs20023,31,0.71
9.1,9.35,sjs20023,32,0.63
9.2,9.45,sjs20023,33,0.23
10.8,11.05,sjs20023,34,0.0
10.9,11.15,sjs20023,35,0.37
11.0,11.25,sjs20023,36,0.56
11.1,11.35,sjs20023,37,0.0
11.2,11.45,sjs20023,38,0.48
11.7,11.95,sjs20023,39,0.0
11.8,12.05,sjs20023,40,0.0
11.9,12.15,sjs20023,41,0.39
12.0,12.25,sjs20023,42,0.79
12.1,12.35,sjs20023,43,0.9
12.2,12.45,sjs20023,44,0.5
12.3,12.55,sjs20023,45,0.1
12.4,12.65,sjs20023,46,0.0
12.5,12.75,sjs20023,47,0.0
12.6,12.85,sjs20023,48,0.0
12.7,12.95,sjs20023,49,0.0
12.8,13.05,sjs20023,50,0.26
12.9,13.15,sjs20023,51,0.66
13.0,13.25,sjs20023,52,0.7
13.1,13.35,sjs20023,53,0.3
13.6,13.85,sjs20023,54,0.02
13.7,13.95,sjs20023,55,0.0
13.8,14.05,sjs20023,56,0.0
13.9,14.15,sjs20023,57,0.49
14.0,14.25,sjs20023,58,0.0
14.1,14.35,sjs20023,59,0.69
14.2,14.45,sjs20023,60,0.71
14.3,14.55,sjs20023,61,0.86
14.4,14.65,sjs20023,62,0.46
14.5,14.75,sjs20023,63,0.06
14.6,14.85,sjs20023,64,0.0
14.7,14.95,sjs20023,65,0.0
14.8,15.05,sjs20023,66,0.0
14.9,15.15,sjs20023,67,0.0
15.0,15.25,sjs20023,68,0.2
15.1,15.35,sjs20023,69,0.6
15.2,15.45,sjs20023,70,0.0
15.3,15.55,sjs20023,71,0.56
15.4,15.65,sjs20023,72,0.16
15.5,15.75,sjs20023,73,0.0
15.6,15.85,sjs20023,74,0.0
15.7,15.95,sjs20023,75,0.07
15.8,16.05,sjs20023,76,0.47
15.9,16.15,sjs20023,77,0.0
16.0,16.25,sjs20023,78,0.37
16.1,16.35,sjs20023,79,0.0
16.2,16.45,sjs20023,80,0.0
16.3,16.55,sjs20023,81,0.0
16.4,16.65,sjs20023,82,0.0
16.5,16.75,sjs20023,83,0.0
16.6,16.85,sjs20023,84,0.38
16.7,16.95,sjs20023,85,0.0
16.8,17.05,sjs20023,86,0.28
16.9,17.15,sjs20023,87,0.0
17.0,17.25,sjs20023,88,0.0
17.1,17.35,sjs20023,89,0.0
17.2,17.45,sjs20023,90,0.0
17.3,17.55,sjs20023,91,0.0
17.4,17.65,sjs20023,92,0.0
17.5,17.75,sjs20023,93,0.0
17.6,17.85,sjs20023,94,0.0
17.7,17.95,sjs20023,95,0.0
17.8,18.05,sjs20023,96,0.0
19.0,19.25,sjs20023,97,0.0
19.1,19.35,sjs20023,98,0.0
19.2,19.45,sjs20023,99,0.0
19.3,19.55,sjs20023,100,0.0
19.4,19.65,sjs20023,101,0.0
19.5,19.75,sjs20023,102,0.0
21.1,21.35,sjs20023,103,0.0
21.2,21.45,sjs20023,104,0.0
21.3,21.55,sjs20023,105,0.0
21.4,21.65,sjs20023,106,0.16
21.5,21.75,sjs20023,107,0.56
21.6,21.85,sjs20023,108,0.0
21.7,21.95,sjs20023,109,0.44
21.8,22.05,sjs20023,110,0.04
21.9,22.15,sjs20023,111,0.0
22.0,22.25,sjs20023,112,0.0
22.1,22.35,sjs20023,113,0.0
22.2,22.45,sjs20023,114,0.0
22.3,22.55,sjs20023,115,0.0
22.4,22.65,sjs20023,116,0.0
23.5,23.75,sjs20023,117,0.26
23.6,23.85,sjs20023,118,0.0
23.7,23.95,sjs20023,119,0.52
23.8,24.05,sjs20023,120,0.12
23.9,24.15,sjs20023,121,0.0
24.0,24.25,sjs20023,122,0.0
24.1,24.35,sjs20023,123,0.0
24.2,24.45,sjs20023,124,0.22
24.3,24.55,sjs20023,125,0.62
24.4,24.65,sjs20023,126,0.88
24.5,24.75,sjs20023,127,0.48
24.6,24.85,sjs20023,128,0.08
24.7,24.95,sjs20023,129,0.0
24.8,25.05,sjs20023,130,0.0
24.9,25.15,sjs20023,131,0.0
25.0,25.25,sjs20023,132,0.0
25.1,25.35,sjs20023,133,0.0
25.2,25.45,sjs20023,134,0.0
25.3,25.55,sjs20023,135,0.0
25.4,25.65,sjs20023,136,0.0
26.7,26.95,sjs20023,137,0.0
26.8,27.05,sjs20023,138,0.0
26.9,27.15,sjs20023,139,0.0
27.0,27.25,sjs20023,140,0.0
27.4,27.65,sjs20023,141,0.0
27.5,27.75,sjs20023,142,0.0
27.6,27.85,sjs20023,143,0.0
27.7,27.95,sjs20023,144,0.0
27.8,28.05,sjs20023,145,0.0
27.9,28.15,sjs20023,146,0.0
28.0,28.25,sjs20023,147,0.0
28.1,28.35,sjs20023,148,0.0
28.2,28.45,sjs20023,149,0.0
28.3,28.55,sjs20023,150,0.0
28.4,28.65,sjs20023,151,0.0
28.5,28.75,sjs20023,152,0.0
28.6,28.85,sjs20023,153,0.0
28.7,28.95,sjs20023,154,0.0
29.2,29.45,sjs20023,155,0.0
29.3,29.55,sjs20023,156,0.0
29.4,29.65,sjs20023,157,0.0
29.5,29.75,sjs20023,158,0.0
29.6,29.85,sjs20023,159,0.0
29.7,29.95,sjs20023,160,0.0
29.8,30.05,sjs20023,161,0.0
29.9,30.15,sjs20023,162,0.0
30.0,30.25,sjs20023,163,0.0
30.1,30.35,sjs20023,164,0.0
30.2,30.45,sjs20023,165,0.0
30.3,30.55,sjs20023,166,0.0
30.4,30.65,sjs20023,167,0.0
30.5,30.75,sjs20023,168,0.0
30.6,30.85,sjs20023,169,0.25
30.7,30.95,sjs20023,170,0.65
30.8,31.05,sjs20023,171,0.9
30.9,31.15,sjs20023,172,0.5
31.0,31.25,sjs20023,173,0.1
31.1,31.35,sjs20023,174,0.0
31.2,31.45,sjs20023,175,0.0
31.3,31.55,sjs20023,176,0.0
31.4,31.65,sjs20023,177,0.21
31.5,31.75,sjs20023,178,0.61
32.0,32.25,sjs20023,179,0.67
32.1,32.35,sjs20023,180,1.0
32.2,32.45,sjs20023,181,1.0
32.3,32.55,sjs20023,182,0.84
32.4,32.65,sjs20023,183,0.44
32.5,32.75,sjs20023,184,0.04
32.6,32.85,sjs20023,185,0.0
32.7,32.95,sjs20023,186,0.14
32.8,33.05,sjs20023,187,0.0
32.9,33.15,sjs20023,188,0.0
33.0,33.25,sjs20023,189,0.01
33.1,33.35,sjs20023,190,0.55
33.2,33.45,sjs20023,191,0.0
33.6,33.85,sjs20023,192,0.0
33.7,33.95,sjs20023,193,0.0
33.8,34.05,sjs20023,194,0.0
34.8,35.05,sjs20023,195,0.0
34.9,35.15,sjs20023,196,0.0
35.0,35.25,sjs20023,197,0.0
35.1,35.35,sjs20023,198,0.0
35.2,35.45,sjs20023,199,0.0
35.3,35.55,sjs20023,200,0.0
35.4,35.65,sjs20023,201,0.0
35.5,35.75,sjs20023,202,0.0
35.6,35.85,sjs20023,203,0.27
35.7,35.95,sjs20023,204,0.67
35.8,36.05,sjs20023,205,0.68
35.9,36.15,sjs20023,206,0.28
37.3,37.55,sjs20023,207,0.5
37.4,37.65,sjs20023,208,0.9
37.5,37.75,sjs20023,209,1.0
37.6,37.85,sjs20023,210,0.64
38.8,39.05,sjs20023,211,0.0
38.9,39.15,sjs20023,212,0.0
39.0,39.25,sjs20023,213,0.34
39.1,39.35,sjs20023,214,0.74
39.2,39.45,sjs20023,215,0.76
39.3,39.55,sjs20023,216,0.66
39.4,39.65,sjs20023,217,0.7
39.5,39.75,sjs20023,218,1.0
39.6,39.85,sjs20023,219,0.72
39.7,39.95,sjs20023,220,0.32
39.8,40.05,sjs20023,221,0.0
39.9,40.15,sjs20023,222,0.0
40.0,40.25,sjs20023,223,0.0
40.1,40.35,sjs20023,224,0.0
40.2,40.45,sjs20023,225,0.0
40.3,40.55,sjs20023,226,0.0
40.4,40.65,sjs20023,227,0.0
40.5,40.75,sjs20023,228,0.0
40.6,40.85,sjs20023,229,0.0
40.7,40.95,sjs20023,230,0.0
40.8,41.05,sjs20023,231,0.0
40.9,41.15,sjs20023,232,0.0
41.0,41.25,sjs20023,233,0.0
41.1,41.35,sjs20023,234,0.0
