inicioEsp,finEsp,locutor,numEspectrograma,ratioNasal
6.8,7.05,sjs20012,0,0.0
6.9,7.15,sjs20012,1,0.0
7.0,7.25,sjs20012,2,0.0
7.1,7.35,sjs20012,3,0.0
7.2,7.45,sjs20012,4,0.0
7.3,7.55,sjs20012,5,0.0
7.7,7.95,sjs20012,6,0.0
7.8,8.05,sjs20012,7,0.0
7.9,8.15,sjs20012,8,0.0
8.0,8.25,sjs20012,9,0.0
8.1,8.35,sjs20012,10,0.26
8.2,8.45,sjs20012,11,0.66
8.3,8.55,sjs20012,12,1.0
8.4,8.65,sjs20012,13,0.65
8.9,9.15,sjs20012,14,0.0
9.0,9.25,sjs20012,15,0.0
9.1,9.35,sjs20012,16,0.17
9.2,9.45,sjs20012,17,0.57
9.3,9.55,sjs20012,18,0.36
9.4,9.65,sjs20012,19,1.0
9.5,9.75,sjs20012,20,0.76
9.6,9.85,sjs20012,21,0.36
9.7,9.95,sjs20012,22,0.0
9.8,10.05,sjs20012,23,0.0
9.9,10.15,sjs20012,24,0.0
10.0,10.25,sjs20012,25,0.0
10.1,10.35,sjs20012,26,0.34
10.2,10.45,sjs20012,27,0.0
10.3,10.55,sjs20012,28,0.36
10.4,10.65,sjs20012,29,0.0
10.5,10.75,sjs20012,30,0.0
10.6,10.85,sjs20012,31,0.28
10.7,10.95,sjs20012,32,0.0
10.8,11.05,sjs20012,33,0.64
10.9,11.15,sjs20012,34,0.0
11.0,11.25,sjs20012,35,0.6
11.7,11.95,sjs20012,36,0.0
11.8,12.05,sjs20012,37,0.36
11.9,12.15,sjs20012,38,0.76
12.0,12.25,sjs20012,39,0.73
12.1,12.35,sjs20012,40,0.33
13.2,13.45,sjs20012,41,0.0
13.3,13.55,sjs20012,42,0.0
13.4,13.65,sjs20012,43,0.0
13.5,13.75,sjs20012,44,0.17
13.6,13.85,sjs20012,45,0.57
13.7,13.95,sjs20012,46,0.0
13.8,14.05,sjs20012,47,0.49
13.9,14.15,sjs20012,48,0.09
14.6,14.85,sjs20012,49,0.0
14.7,14.95,sjs20012,50,0.68
14.8,15.05,sjs20012,51,0.05
14.9,15.15,sjs20012,52,0.75
15.0,15.25,sjs20012,53,0.79
15.1,15.35,sjs20012,54,0.68
15.2,15.45,sjs20012,55,0.28
15.3,15.55,sjs20012,56,0.0
15.4,15.65,sjs20012,57,0.0
15.5,15.75,sjs20012,58,0.0
15.6,15.85,sjs20012,59,0.0
15.7,15.95,sjs20012,60,0.16
15.8,16.05,sjs20012,61,0.56
15.9,16.15,sjs20012,62,0.96
16.0,16.25,sjs20012,63,0.62
16.1,16.35,sjs20012,64,0.22
16.2,16.45,sjs20012,65,0.0
16.3,16.55,sjs20012,66,0.0
16.4,16.65,sjs20012,67,0.32
16.5,16.75,sjs20012,68,0.72
16.6,16.85,sjs20012,69,0.65
16.7,16.95,sjs20012,70,0.25
16.8,17.05,sjs20012,71,0.0
16.9,17.15,sjs20012,72,0.0
17.0,17.25,sjs20012,73,0.0
17.1,17.35,sjs20012,74,0.18
17.2,17.45,sjs20012,75,0.0
17.3,17.55,sjs20012,76,0.0
17.7,17.95,sjs20012,77,0.0
17.8,18.05,sjs20012,78,0.0
