inicioEsp,finEsp,locutor,numEspectrograma,ratioNasal
3.4,3.65,sjs20027,0,0.0
3.5,3.75,sjs20027,1,0.0
3.6,3.85,sjs20027,2,0.0
3.7,3.95,sjs20027,3,0.0
3.8,4.05,sjs20027,4,0.0
3.9,4.15,sjs20027,5,0.0
4.0,4.25,sjs20027,6,0.0
4.1,4.35,sjs20027,7,0.0
4.2,4.45,sjs20027,8,0.0
4.3,4.55,sjs20027,9,0.3
4.4,4.65,sjs20027,10,0.7
4.5,4.75,sjs20027,11,0.75
4.9,5.15,sjs20027,12,0.0
5.0,5.25,sjs20027,13,0.0
5.1,5.35,sjs20027,14,0.18
5.2,5.45,sjs20027,15,0.58
5.3,5.55,sjs20027,16,0.32
5.4,5.65,sjs20027,17,0.94
5.5,5.75,sjs20027,18,1.0
5.6,5.85,sjs20027,19,0.72
5.7,5.95,sjs20027,20,0.32
5.8,6.05,sjs20027,21,0.0
5.9,6.15,sjs20027,22,0.0
6.0,6.25,sjs20027,23,0.0
6.1,6.35,sjs20027,24,0.27
6.2,6.45,sjs20027,25,0.0
6.3,6.55,sjs20027,26,0.26
7.1,7.35,sjs20027,27,0.39
7.2,7.45,sjs20027,28,0.0
7.3,7.55,sjs20027,29,0.62
7.4,7.65,sjs20027,30,0.66
7.5,7.75,sjs20027,31,0.6
7.9,8.15,sjs20027,32,0.0
8.0,8.25,sjs20027,33,0.12
8.1,8.35,sjs20027,34,0.52
8.2,8.45,sjs20027,35,0.0
8.3,8.55,sjs20027,36,0.44
8.4,8.65,sjs20027,37,0.04
8.5,8.75,sjs20027,38,0.0
8.6,8.85,sjs20027,39,0.0
8.7,8.95,sjs20027,40,0.0
8.8,9.05,sjs20027,41,0.0
8.9,9.15,sjs20027,42,0.26
9.0,9.25,sjs20027,43,0.66
9.1,9.35,sjs20027,44,0.65
9.6,9.85,sjs20027,45,0.0
9.7,9.95,sjs20027,46,0.76
9.8,10.05,sjs20027,47,0.15
9.9,10.15,sjs20027,48,0.79
10.0,10.25,sjs20027,49,0.0
10.7,10.95,sjs20027,50,0.0
10.8,11.05,sjs20027,51,0.0
10.9,11.15,sjs20027,52,0.0
11.0,11.25,sjs20027,53,0.15
11.1,11.35,sjs20027,54,0.55
11.2,11.45,sjs20027,55,0.0
11.3,11.55,sjs20027,56,0.4
11.4,11.65,sjs20027,57,0.0
11.5,11.75,sjs20027,58,0.03
11.6,11.85,sjs20027,59,0.43
11.7,11.95,sjs20027,60,0.0
11.8,12.05,sjs20027,61,0.43
11.9,12.15,sjs20027,62,0.03
12.0,12.25,sjs20027,63,0.0
12.1,12.35,sjs20027,64,0.0
12.2,12.45,sjs20027,65,0.18
12.3,12.55,sjs20027,66,0.0
12.4,12.65,sjs20027,67,0.0
12.5,12.75,sjs20027,68,0.08
12.6,12.85,sjs20027,69,0.0
12.7,12.95,sjs20027,70,0.0
