inicioEsp,finEsp,locutor,numEspectrograma,ratioNasal
3.8,4.05,sjs20048,0,0.0
3.9,4.15,sjs20048,1,0.0
4.0,4.25,sjs20048,2,0.0
4.1,4.35,sjs20048,3,0.0
4.2,4.45,sjs20048,4,0.0
4.3,4.55,sjs20048,5,0.0
4.4,4.65,sjs20048,6,0.01
4.5,4.75,sjs20048,7,0.41
4.6,4.85,sjs20048,8,0.81
5.2,5.45,sjs20048,9,0.01
5.3,5.55,sjs20048,10,0.41
5.4,5.65,sjs20048,11,0.37
5.5,5.75,sjs20048,12,1.0
5.6,5.85,sjs20048,13,0.87
5.7,5.95,sjs20048,14,0.47
5.8,6.05,sjs20048,15,0.07
5.9,6.15,sjs20048,16,0.0
6.0,6.25,sjs20048,17,0.0
6.1,6.35,sjs20048,18,0.24
6.2,6.45,sjs20048,19,0.0
6.3,6.55,sjs20048,20,0.43
7.4,7.65,sjs20048,21,0.44
7.5,7.75,sjs20048,22,0.0
7.6,7.85,sjs20048,23,0.56
7.7,7.95,sjs20048,24,0.65
7.8,8.05,sjs20048,25,0.71
8.7,8.95,sjs20048,26,0.0
8.8,9.05,sjs20048,27,0.36
8.9,9.15,sjs20048,28,0.76
9.0,9.25,sjs20048,29,0.75
9.1,9.35,sjs20048,30,0.35
9.2,9.45,sjs20048,31,0.0
9.3,9.55,sjs20048,32,0.0
9.4,9.65,sjs20048,33,0.0
9.5,9.75,sjs20048,34,0.0
9.6,9.85,sjs20048,35,0.33
9.7,9.95,sjs20048,36,0.0
9.8,10.05,sjs20048,37,0.58
10.6,10.85,sjs20048,38,0.01
10.7,10.95,sjs20048,39,0.26
10.8,11.05,sjs20048,40,0.21
10.9,11.15,sjs20048,41,0.78
11.0,11.25,sjs20048,42,0.67
11.1,11.35,sjs20048,43,0.27
11.2,11.45,sjs20048,44,0.0
11.3,11.55,sjs20048,45,0.0
11.4,11.65,sjs20048,46,0.0
11.5,11.75,sjs20048,47,0.15
11.6,11.85,sjs20048,48,0.55
11.7,11.95,sjs20048,49,0.0
11.8,12.05,sjs20048,50,0.36
11.9,12.15,sjs20048,51,0.0
12.0,12.25,sjs20048,52,0.08
12.1,12.35,sjs20048,53,0.48
12.2,12.45,sjs20048,54,0.0
12.3,12.55,sjs20048,55,0.43
12.4,12.65,sjs20048,56,0.03
12.5,12.75,sjs20048,57,0.0
12.6,12.85,sjs20048,58,0.0
12.7,12.95,sjs20048,59,0.0
12.8,13.05,sjs20048,60,0.4
12.9,13.15,sjs20048,61,0.0
13.0,13.25,sjs20048,62,0.23
13.1,13.35,sjs20048,63,0.0
13.2,13.45,sjs20048,64,0.0
13.3,13.55,sjs20048,65,0.0
13.4,13.65,sjs20048,66,0.0
13.5,13.75,sjs20048,67,0.0
13.6,13.85,sjs20048,68,0.0
13.7,13.95,sjs20048,69,0.0
13.8,14.05,sjs20048,70,0.0
13.9,14.15,sjs20048,71,0.0
14.8,15.05,sjs20048,72,0.0
14.9,15.15,sjs20048,73,0.0
15.0,15.25,sjs20048,74,0.0
15.1,15.35,sjs20048,75,0.0
15.2,15.45,sjs20048,76,0.0
15.3,15.55,sjs20048,77,0.0
15.4,15.65,sjs20048,78,0.0
15.5,15.75,sjs20048,79,0.0
15.6,15.85,sjs20048,80,0.0
15.7,15.95,sjs20048,81,0.37
15.8,16.05,sjs20048,82,0.0
15.9,16.15,sjs20048,83,0.35
16.0,16.25,sjs20048,84,0.0
16.1,16.35,sjs20048,85,0.0
16.2,16.45,sjs20048,86,0.0
16.3,16.55,sjs20048,87,0.0
16.4,16.65,sjs20048,88,0.0
16.9,17.15,sjs20048,89,0.11
17.0,17.25,sjs20048,90,0.0
17.1,17.35,sjs20048,91,0.0
17.2,17.45,sjs20048,92,0.11
17.3,17.55,sjs20048,93,0.0
17.8,18.05,sjs20048,94,0.73
17.9,18.15,sjs20048,95,0.33
18.0,18.25,sjs20048,96,0.0
18.1,18.35,sjs20048,97,0.0
18.2,18.45,sjs20048,98,0.0
18.3,18.55,sjs20048,99,0.0
18.4,18.65,sjs20048,100,0.0
19.3,19.55,sjs20048,101,0.0
19.4,19.65,sjs20048,102,0.0
19.5,19.75,sjs20048,103,0.0
19.6,19.85,sjs20048,104,0.0
19.7,19.95,sjs20048,105,0.0
19.8,20.05,sjs20048,106,0.0
20.7,20.95,sjs20048,107,0.0
20.8,21.05,sjs20048,108,0.0
20.9,21.15,sjs20048,109,0.0
21.0,21.25,sjs20048,110,0.0
21.1,21.35,sjs20048,111,0.0
21.2,21.45,sjs20048,112,0.0
21.3,21.55,sjs20048,113,0.0
21.4,21.65,sjs20048,114,0.0
21.5,21.75,sjs20048,115,0.0
21.6,21.85,sjs20048,116,0.23
21.7,21.95,sjs20048,117,0.63
21.8,22.05,sjs20048,118,0.79
22.6,22.85,sjs20048,119,0.33
22.7,22.95,sjs20048,120,0.73
22.8,23.05,sjs20048,121,1.0
22.9,23.15,sjs20048,122,0.94
24.0,24.25,sjs20048,123,0.82
24.1,24.35,sjs20048,124,0.74
24.2,24.45,sjs20048,125,0.34
24.3,24.55,sjs20048,126,0.0
24.4,24.65,sjs20048,127,0.14
24.5,24.75,sjs20048,128,0.0
24.6,24.85,sjs20048,129,0.25
24.7,24.95,sjs20048,130,0.13
24.8,25.05,sjs20048,131,0.8
24.9,25.15,sjs20048,132,0.0
25.0,25.25,sjs20048,133,0.27
25.1,25.35,sjs20048,134,0.0
25.2,25.45,sjs20048,135,0.0
25.3,25.55,sjs20048,136,0.0
25.4,25.65,sjs20048,137,0.0
26.3,26.55,sjs20048,138,0.0
26.4,26.65,sjs20048,139,0.0
26.5,26.75,sjs20048,140,0.0
26.6,26.85,sjs20048,141,0.0
26.7,26.95,sjs20048,142,0.0
26.8,27.05,sjs20048,143,0.0
26.9,27.15,sjs20048,144,0.0
27.0,27.25,sjs20048,145,0.0
27.1,27.35,sjs20048,146,0.38
27.2,27.45,sjs20048,147,0.0
27.3,27.55,sjs20048,148,0.43
27.4,27.65,sjs20048,149,0.26
27.5,27.75,sjs20048,150,0.63
27.6,27.85,sjs20048,151,0.86
28.6,28.85,sjs20048,152,0.0
28.7,28.95,sjs20048,153,0.0
29.2,29.45,sjs20048,154,0.0
29.3,29.55,sjs20048,155,0.7
29.4,29.65,sjs20048,156,0.7
29.5,29.75,sjs20048,157,0.92
29.6,29.85,sjs20048,158,0.52
30.4,30.65,sjs20048,159,0.0
30.5,30.75,sjs20048,160,0.58
30.6,30.85,sjs20048,161,0.18
30.7,30.95,sjs20048,162,0.0
30.8,31.05,sjs20048,163,0.0
30.9,31.15,sjs20048,164,0.0
31.0,31.25,sjs20048,165,0.0
31.1,31.35,sjs20048,166,0.0
31.2,31.45,sjs20048,167,0.0
31.3,31.55,sjs20048,168,0.0
31.4,31.65,sjs20048,169,0.0
31.5,31.75,sjs20048,170,0.29
31.6,31.85,sjs20048,171,0.0
33.6,33.85,sjs20048,172,0.55
33.7,33.95,sjs20048,173,0.15
33.8,34.05,sjs20048,174,0.0
33.9,34.15,sjs20048,175,0.0
34.0,34.25,sjs20048,176,0.28
34.1,34.35,sjs20048,177,0.68
34.2,34.45,sjs20048,178,0.76
34.3,34.55,sjs20048,179,0.36
34.4,34.65,sjs20048,180,0.0
34.5,34.75,sjs20048,181,0.0
34.6,34.85,sjs20048,182,0.0
34.7,34.95,sjs20048,183,0.17
34.8,35.05,sjs20048,184,0.57
34.9,35.15,sjs20048,185,0.0
35.0,35.25,sjs20048,186,0.26
35.1,35.35,sjs20048,187,0.44
35.2,35.45,sjs20048,188,0.84
35.9,36.15,sjs20048,189,0.0
36.0,36.25,sjs20048,190,0.0
36.1,36.35,sjs20048,191,0.0
36.2,36.45,sjs20048,192,0.0
36.3,36.55,sjs20048,193,0.0
36.4,36.65,sjs20048,194,0.0
36.5,36.75,sjs20048,195,0.0
36.6,36.85,sjs20048,196,0.0
36.7,36.95,sjs20048,197,0.22
36.8,37.05,sjs20048,198,0.0
36.9,37.15,sjs20048,199,0.55
37.0,37.25,sjs20048,200,0.15
37.1,37.35,sjs20048,201,0.0
37.2,37.45,sjs20048,202,0.35
37.3,37.55,sjs20048,203,0.0
37.4,37.65,sjs20048,204,0.51
37.5,37.75,sjs20048,205,0.6
37.6,37.85,sjs20048,206,0.77
38.5,38.75,sjs20048,207,0.31
38.6,38.85,sjs20048,208,0.71
38.7,38.95,sjs20048,209,0.84
38.8,39.05,sjs20048,210,0.84
41.8,42.05,sjs20048,211,0.0
41.9,42.15,sjs20048,212,0.0
42.0,42.25,sjs20048,213,0.0
42.5,42.75,sjs20048,214,0.52
42.6,42.85,sjs20048,215,0.12
42.7,42.95,sjs20048,216,0.0
43.3,43.55,sjs20048,217,0.18
43.4,43.65,sjs20048,218,0.58
43.5,43.75,sjs20048,219,0.0
43.6,43.85,sjs20048,220,0.22
43.7,43.95,sjs20048,221,0.4
43.8,44.05,sjs20048,222,0.0
43.9,44.15,sjs20048,223,0.24
44.0,44.25,sjs20048,224,0.0
44.1,44.35,sjs20048,225,0.0
44.2,44.45,sjs20048,226,0.0
44.3,44.55,sjs20048,227,0.0
44.4,44.65,sjs20048,228,0.0
44.5,44.75,sjs20048,229,0.0
44.6,44.85,sjs20048,230,0.0
45.1,45.35,sjs20048,231,0.16
45.2,45.45,sjs20048,232,0.0
45.3,45.55,sjs20048,233,0.0
45.4,45.65,sjs20048,234,0.11
45.5,45.75,sjs20048,235,0.0
45.6,45.85,sjs20048,236,0.0
45.7,45.95,sjs20048,237,0.0
45.8,46.05,sjs20048,238,0.0
46.3,46.55,sjs20048,239,0.0
46.4,46.65,sjs20048,240,0.0
46.5,46.75,sjs20048,241,0.0
46.6,46.85,sjs20048,242,0.0
46.7,46.95,sjs20048,243,0.0
47.2,47.45,sjs20048,244,0.12
47.3,47.55,sjs20048,245,0.12
47.4,47.65,sjs20048,246,0.12
47.5,47.75,sjs20048,247,0.0
47.6,47.85,sjs20048,248,0.0
47.7,47.95,sjs20048,249,0.08
47.8,48.05,sjs20048,250,0.0
47.9,48.15,sjs20048,251,0.0
48.0,48.25,sjs20048,252,0.0
48.1,48.35,sjs20048,253,0.0
48.2,48.45,sjs20048,254,0.0
48.3,48.55,sjs20048,255,0.0
48.4,48.65,sjs20048,256,0.0
48.5,48.75,sjs20048,257,0.0
48.6,48.85,sjs20048,258,0.0
49.6,49.85,sjs20048,259,0.0
49.7,49.95,sjs20048,260,0.0
49.8,50.05,sjs20048,261,0.0
49.9,50.15,sjs20048,262,0.0
50.0,50.25,sjs20048,263,0.0
50.1,50.35,sjs20048,264,0.32
50.2,50.45,sjs20048,265,0.0
50.3,50.55,sjs20048,266,0.4
50.4,50.65,sjs20048,267,0.0
50.5,50.75,sjs20048,268,0.25
50.6,50.85,sjs20048,269,0.0
50.7,50.95,sjs20048,270,0.4
50.8,51.05,sjs20048,271,0.0
51.8,52.05,sjs20048,272,0.0
51.9,52.15,sjs20048,273,0.0
52.0,52.25,sjs20048,274,0.0
52.1,52.35,sjs20048,275,0.0
52.2,52.45,sjs20048,276,0.0
52.3,52.55,sjs20048,277,0.0
52.4,52.65,sjs20048,278,0.0
52.5,52.75,sjs20048,279,0.0
52.6,52.85,sjs20048,280,0.0
53.5,53.75,sjs20048,281,0.48
53.6,53.85,sjs20048,282,0.08
53.7,53.95,sjs20048,283,0.0
53.8,54.05,sjs20048,284,0.0
53.9,54.15,sjs20048,285,0.38
54.0,54.25,sjs20048,286,0.0
54.1,54.35,sjs20048,287,0.28
54.6,54.85,sjs20048,288,0.0
54.7,54.95,sjs20048,289,0.0
54.8,55.05,sjs20048,290,0.0
55.3,55.55,sjs20048,291,1.0
55.4,55.65,sjs20048,292,1.0
55.5,55.75,sjs20048,293,1.0
55.6,55.85,sjs20048,294,1.0
55.7,55.95,sjs20048,295,0.8
56.2,56.45,sjs20048,296,0.62
57.1,57.35,sjs20048,297,0.62
57.2,57.45,sjs20048,298,0.62
57.3,57.55,sjs20048,299,0.04
57.4,57.65,sjs20048,300,0.24
57.5,57.75,sjs20048,301,0.0
57.6,57.85,sjs20048,302,0.32
57.7,57.95,sjs20048,303,0.0
57.8,58.05,sjs20048,304,0.24
57.9,58.15,sjs20048,305,0.0
58.0,58.25,sjs20048,306,0.0
58.1,58.35,sjs20048,307,0.0
58.6,58.85,sjs20048,308,0.0
58.7,58.95,sjs20048,309,0.2
58.8,59.05,sjs20048,310,0.6
58.9,59.15,sjs20048,311,0.64
59.0,59.25,sjs20048,312,0.24
59.1,59.35,sjs20048,313,0.0
59.2,59.45,sjs20048,314,0.2
60.1,60.35,sjs20048,315,0.04
60.2,60.45,sjs20048,316,0.36
60.3,60.55,sjs20048,317,0.03
60.4,60.65,sjs20048,318,0.43
60.5,60.75,sjs20048,319,0.83
60.6,60.85,sjs20048,320,1.0
60.7,60.95,sjs20048,321,0.62
60.8,61.05,sjs20048,322,0.22
61.7,61.95,sjs20048,323,0.24
61.8,62.05,sjs20048,324,0.1
61.9,62.15,sjs20048,325,0.5
62.0,62.25,sjs20048,326,0.0
62.1,62.35,sjs20048,327,0.35
62.2,62.45,sjs20048,328,0.08
62.3,62.55,sjs20048,329,0.48
62.4,62.65,sjs20048,330,0.0
62.5,62.75,sjs20048,331,0.56
62.6,62.85,sjs20048,332,0.16
63.7,63.95,sjs20048,333,0.0
63.8,64.05,sjs20048,334,0.52
63.9,64.15,sjs20048,335,0.12
64.0,64.25,sjs20048,336,0.0
64.1,64.35,sjs20048,337,0.0
64.9,65.15,sjs20048,338,0.0
65.0,65.25,sjs20048,339,0.0
65.1,65.35,sjs20048,340,0.0
65.2,65.45,sjs20048,341,0.0
65.3,65.55,sjs20048,342,0.0
66.0,66.25,sjs20048,343,0.0
66.1,66.35,sjs20048,344,0.3
66.2,66.45,sjs20048,345,0.0
66.3,66.55,sjs20048,346,0.32
66.4,66.65,sjs20048,347,0.0
66.5,66.75,sjs20048,348,0.0
66.6,66.85,sjs20048,349,0.0
66.7,66.95,sjs20048,350,0.0
66.8,67.05,sjs20048,351,0.0
66.9,67.15,sjs20048,352,0.04
67.0,67.25,sjs20048,353,0.44
67.1,67.35,sjs20048,354,0.0
67.2,67.45,sjs20048,355,0.28
67.3,67.55,sjs20048,356,0.0
67.4,67.65,sjs20048,357,0.0
67.5,67.75,sjs20048,358,0.0
67.6,67.85,sjs20048,359,0.39
67.7,67.95,sjs20048,360,0.0
67.8,68.05,sjs20048,361,0.5
67.9,68.15,sjs20048,362,0.1
68.0,68.25,sjs20048,363,0.0
68.1,68.35,sjs20048,364,0.0
68.2,68.45,sjs20048,365,0.0
68.3,68.55,sjs20048,366,0.0
68.4,68.65,sjs20048,367,0.1
68.5,68.75,sjs20048,368,0.5
68.6,68.85,sjs20048,369,0.0
68.7,68.95,sjs20048,370,0.28
69.6,69.85,sjs20048,371,0.68
69.7,69.95,sjs20048,372,1.0
69.8,70.05,sjs20048,373,1.0
69.9,70.15,sjs20048,374,1.0
70.5,70.75,sjs20048,375,0.3
70.6,70.85,sjs20048,376,0.0
70.7,70.95,sjs20048,377,0.52
70.8,71.05,sjs20048,378,0.12
70.9,71.15,sjs20048,379,0.0
71.4,71.65,sjs20048,380,0.0
71.8,72.05,sjs20048,381,0.0
71.9,72.15,sjs20048,382,0.0
72.0,72.25,sjs20048,383,0.0
72.1,72.35,sjs20048,384,0.0
72.2,72.45,sjs20048,385,0.0
72.3,72.55,sjs20048,386,0.0
72.4,72.65,sjs20048,387,0.0
72.5,72.75,sjs20048,388,0.0
72.6,72.85,sjs20048,389,0.0
72.7,72.95,sjs20048,390,0.11
72.8,73.05,sjs20048,391,0.51
73.7,73.95,sjs20048,392,0.0
73.8,74.05,sjs20048,393,0.0
73.9,74.15,sjs20048,394,0.08
74.0,74.25,sjs20048,395,0.0
74.5,74.75,sjs20048,396,0.0
74.6,74.85,sjs20048,397,0.0
75.4,75.65,sjs20048,398,0.0
75.5,75.75,sjs20048,399,0.0
75.6,75.85,sjs20048,400,0.0
75.7,75.95,sjs20048,401,0.0
75.8,76.05,sjs20048,402,0.0
76.3,76.55,sjs20048,403,0.0
76.4,76.65,sjs20048,404,0.0
76.5,76.75,sjs20048,405,0.0
76.6,76.85,sjs20048,406,0.0
76.7,76.95,sjs20048,407,0.0
76.8,77.05,sjs20048,408,0.0
76.9,77.15,sjs20048,409,0.0
77.0,77.25,sjs20048,410,0.0
77.1,77.35,sjs20048,411,0.0
77.2,77.45,sjs20048,412,0.0
77.3,77.55,sjs20048,413,0.13
77.4,77.65,sjs20048,414,0.02
77.5,77.75,sjs20048,415,0.42
77.6,77.85,sjs20048,416,0.83
77.7,77.95,sjs20048,417,1.0
77.8,78.05,sjs20048,418,1.0
77.9,78.15,sjs20048,419,0.0
78.0,78.25,sjs20048,420,0.42
78.1,78.35,sjs20048,421,0.0
78.2,78.45,sjs20048,422,0.44
78.3,78.55,sjs20048,423,0.38
79.3,79.55,sjs20048,424,0.94
79.4,79.65,sjs20048,425,0.68
79.5,79.75,sjs20048,426,0.68
79.6,79.85,sjs20048,427,0.0
79.7,79.95,sjs20048,428,0.38
79.8,80.05,sjs20048,429,0.0
79.9,80.15,sjs20048,430,0.0
80.0,80.25,sjs20048,431,0.0
80.1,80.35,sjs20048,432,0.0
80.2,80.45,sjs20048,433,0.0
80.3,80.55,sjs20048,434,0.0
80.4,80.65,sjs20048,435,0.0
80.5,80.75,sjs20048,436,0.0
80.6,80.85,sjs20048,437,0.0
80.7,80.95,sjs20048,438,0.0
80.8,81.05,sjs20048,439,0.0
80.9,81.15,sjs20048,440,0.0
81.0,81.25,sjs20048,441,0.0
81.1,81.35,sjs20048,442,0.04
81.2,81.45,sjs20048,443,0.44
81.3,81.55,sjs20048,444,0.0
81.4,81.65,sjs20048,445,0.4
81.5,81.75,sjs20048,446,0.08
81.6,81.85,sjs20048,447,0.04
81.7,81.95,sjs20048,448,0.44
81.8,82.05,sjs20048,449,0.03
81.9,82.15,sjs20048,450,0.52
82.8,83.05,sjs20048,451,0.48
82.9,83.15,sjs20048,452,0.0
83.0,83.25,sjs20048,453,0.63
83.1,83.35,sjs20048,454,0.12
83.2,83.45,sjs20048,455,1.0
83.3,83.55,sjs20048,456,0.08
83.4,83.65,sjs20048,457,0.56
83.5,83.75,sjs20048,458,0.16
83.6,83.85,sjs20048,459,0.0
83.7,83.95,sjs20048,460,0.2
83.8,84.05,sjs20048,461,0.0
83.9,84.15,sjs20048,462,0.08
84.0,84.25,sjs20048,463,0.08
84.1,84.35,sjs20048,464,0.0
84.2,84.45,sjs20048,465,0.12
84.3,84.55,sjs20048,466,0.24
84.4,84.65,sjs20048,467,0.0
84.5,84.75,sjs20048,468,0.48
84.6,84.85,sjs20048,469,0.08
84.7,84.95,sjs20048,470,0.0
84.8,85.05,sjs20048,471,0.0
84.9,85.15,sjs20048,472,0.04
85.0,85.25,sjs20048,473,0.44
86.6,86.85,sjs20048,474,0.0
86.7,86.95,sjs20048,475,0.0
86.8,87.05,sjs20048,476,0.0
87.3,87.55,sjs20048,477,0.0
