inicioEsp,finEsp,locutor,numEspectrograma,ratioNasal
3.1,3.35,sjs20017,0,0.0
3.2,3.45,sjs20017,1,0.0
3.3,3.55,sjs20017,2,0.0
3.4,3.65,sjs20017,3,0.0
3.5,3.75,sjs20017,4,0.0
3.6,3.85,sjs20017,5,0.0
3.7,3.95,sjs20017,6,0.0
3.8,4.05,sjs20017,7,0.0
3.9,4.15,sjs20017,8,0.0
4.0,4.25,sjs20017,9,0.18
4.1,4.35,sjs20017,10,0.58
4.2,4.45,sjs20017,11,0.98
4.3,4.55,sjs20017,12,0.95
4.4,4.65,sjs20017,13,0.55
4.5,4.75,sjs20017,14,0.15
5.0,5.25,sjs20017,15,0.0
5.1,5.35,sjs20017,16,0.0
5.2,5.45,sjs20017,17,0.26
5.3,5.55,sjs20017,18,0.12
5.4,5.65,sjs20017,19,0.43
5.5,5.75,sjs20017,20,0.03
5.6,5.85,sjs20017,21,0.19
5.7,5.95,sjs20017,22,0.0
5.8,6.05,sjs20017,23,0.0
5.9,6.15,sjs20017,24,0.0
7.0,7.25,sjs20017,25,0.0
7.1,7.35,sjs20017,26,0.29
7.2,7.45,sjs20017,27,0.0
7.3,7.55,sjs20017,28,0.33
7.4,7.65,sjs20017,29,0.0
7.5,7.75,sjs20017,30,0.0
7.6,7.85,sjs20017,31,0.01
7.7,7.95,sjs20017,32,0.41
7.8,8.05,sjs20017,33,0.0
7.9,8.15,sjs20017,34,0.74
8.0,8.25,sjs20017,35,0.74
8.1,8.35,sjs20017,36,0.61
8.2,8.45,sjs20017,37,0.21
8.3,8.55,sjs20017,38,0.0
8.4,8.65,sjs20017,39,0.0
8.5,8.75,sjs20017,40,0.19
8.6,8.85,sjs20017,41,0.59
8.7,8.95,sjs20017,42,0.0
8.8,9.05,sjs20017,43,0.45
8.9,9.15,sjs20017,44,0.05
9.0,9.25,sjs20017,45,0.0
9.1,9.35,sjs20017,46,0.0
9.2,9.45,sjs20017,47,0.0
9.3,9.55,sjs20017,48,0.0
9.4,9.65,sjs20017,49,0.0
9.5,9.75,sjs20017,50,0.0
9.6,9.85,sjs20017,51,0.0
9.7,9.95,sjs20017,52,0.1
9.8,10.05,sjs20017,53,0.5
9.9,10.15,sjs20017,54,0.0
10.0,10.25,sjs20017,55,0.49
10.1,10.35,sjs20017,56,0.09
10.5,10.75,sjs20017,57,0.0
10.6,10.85,sjs20017,58,0.19
10.7,10.95,sjs20017,59,0.19
10.8,11.05,sjs20017,60,0.31
10.9,11.15,sjs20017,61,0.14
11.0,11.25,sjs20017,62,0.53
11.1,11.35,sjs20017,63,0.13
11.2,11.45,sjs20017,64,0.0
11.3,11.55,sjs20017,65,0.0
11.4,11.65,sjs20017,66,0.0
11.5,11.75,sjs20017,67,0.0
11.6,11.85,sjs20017,68,0.2
11.7,11.95,sjs20017,69,0.6
11.8,12.05,sjs20017,70,0.77
11.9,12.15,sjs20017,71,0.37
12.0,12.25,sjs20017,72,0.0
12.1,12.35,sjs20017,73,0.0
12.2,12.45,sjs20017,74,0.0
12.3,12.55,sjs20017,75,0.38
12.4,12.65,sjs20017,76,0.78
12.5,12.75,sjs20017,77,0.61
12.6,12.85,sjs20017,78,0.21
12.7,12.95,sjs20017,79,0.0
12.8,13.05,sjs20017,80,0.0
12.9,13.15,sjs20017,81,0.0
13.0,13.25,sjs20017,82,0.04
13.1,13.35,sjs20017,83,0.44
13.2,13.45,sjs20017,84,0.0
13.3,13.55,sjs20017,85,0.28
13.4,13.65,sjs20017,86,0.0
13.5,13.75,sjs20017,87,0.0
13.6,13.85,sjs20017,88,0.0
14.1,14.35,sjs20017,89,0.0
14.2,14.45,sjs20017,90,0.0
14.3,14.55,sjs20017,91,0.0
14.4,14.65,sjs20017,92,0.0
15.9,16.15,sjs20017,93,0.0
16.0,16.25,sjs20017,94,0.0
16.1,16.35,sjs20017,95,0.0
16.2,16.45,sjs20017,96,0.0
16.7,16.95,sjs20017,97,0.0
16.8,17.05,sjs20017,98,0.0
16.9,17.15,sjs20017,99,0.0
17.7,17.95,sjs20017,100,0.0
17.8,18.05,sjs20017,101,0.0
17.9,18.15,sjs20017,102,0.0
18.0,18.25,sjs20017,103,0.0
18.1,18.35,sjs20017,104,0.35
18.2,18.45,sjs20017,105,0.0
18.3,18.55,sjs20017,106,0.46
18.4,18.65,sjs20017,107,0.06
18.5,18.75,sjs20017,108,0.0
18.6,18.85,sjs20017,109,0.0
18.7,18.95,sjs20017,110,0.0
18.8,19.05,sjs20017,111,0.0
18.9,19.15,sjs20017,112,0.0
19.0,19.25,sjs20017,113,0.0
19.9,20.15,sjs20017,114,0.3
20.0,20.25,sjs20017,115,0.0
20.1,20.35,sjs20017,116,0.51
20.2,20.45,sjs20017,117,0.11
20.3,20.55,sjs20017,118,0.0
20.4,20.65,sjs20017,119,0.0
20.5,20.75,sjs20017,120,0.0
21.0,21.25,sjs20017,121,0.0
21.1,21.35,sjs20017,122,0.53
21.2,21.45,sjs20017,123,0.13
21.3,21.55,sjs20017,124,0.0
21.4,21.65,sjs20017,125,0.0
21.5,21.75,sjs20017,126,0.0
21.6,21.85,sjs20017,127,0.0
21.7,21.95,sjs20017,128,0.0
21.8,22.05,sjs20017,129,0.0
21.9,22.15,sjs20017,130,0.0
22.0,22.25,sjs20017,131,0.0
22.9,23.15,sjs20017,132,0.0
23.0,23.25,sjs20017,133,0.0
23.1,23.35,sjs20017,134,0.0
23.2,23.45,sjs20017,135,0.0
23.3,23.55,sjs20017,136,0.0
23.4,23.65,sjs20017,137,0.0
23.5,23.75,sjs20017,138,0.0
23.6,23.85,sjs20017,139,0.0
23.7,23.95,sjs20017,140,0.0
23.8,24.05,sjs20017,141,0.0
23.9,24.15,sjs20017,142,0.0
24.0,24.25,sjs20017,143,0.0
24.1,24.35,sjs20017,144,0.0
24.2,24.45,sjs20017,145,0.0
24.3,24.55,sjs20017,146,0.0
24.8,25.05,sjs20017,147,0.0
24.9,25.15,sjs20017,148,0.0
25.0,25.25,sjs20017,149,0.0
25.1,25.35,sjs20017,150,0.0
25.2,25.45,sjs20017,151,0.0
25.6,25.85,sjs20017,152,0.0
25.7,25.95,sjs20017,153,0.0
25.8,26.05,sjs20017,154,0.0
25.9,26.15,sjs20017,155,0.0
26.0,26.25,sjs20017,156,0.0
26.1,26.35,sjs20017,157,0.1
26.2,26.45,sjs20017,158,0.5
26.3,26.55,sjs20017,159,0.0
26.4,26.65,sjs20017,160,0.37
26.5,26.75,sjs20017,161,0.0
26.6,26.85,sjs20017,162,0.0
26.7,26.95,sjs20017,163,0.0
26.8,27.05,sjs20017,164,0.16
26.9,27.15,sjs20017,165,0.56
27.0,27.25,sjs20017,166,0.96
27.1,27.35,sjs20017,167,1.0
27.2,27.45,sjs20017,168,0.9
27.3,27.55,sjs20017,169,0.5
27.4,27.65,sjs20017,170,0.45
27.5,27.75,sjs20017,171,0.74
27.6,27.85,sjs20017,172,1.0
27.7,27.95,sjs20017,173,0.7
27.8,28.05,sjs20017,174,0.3
