inicioEsp,finEsp,locutor,numEspectrograma,ratioNasal
2.2,2.45,sjs20047,0,0.0
2.3,2.55,sjs20047,1,0.0
2.4,2.65,sjs20047,2,0.0
2.5,2.75,sjs20047,3,0.0
2.6,2.85,sjs20047,4,0.0
2.7,2.95,sjs20047,5,0.0
2.8,3.05,sjs20047,6,0.0
2.9,3.15,sjs20047,7,0.0
3.0,3.25,sjs20047,8,0.3
3.1,3.35,sjs20047,9,0.7
3.2,3.45,sjs20047,10,0.85
3.3,3.55,sjs20047,11,0.45
3.4,3.65,sjs20047,12,0.05
3.5,3.75,sjs20047,13,0.0
3.6,3.85,sjs20047,14,0.0
3.7,3.95,sjs20047,15,0.0
3.8,4.05,sjs20047,16,0.12
3.9,4.15,sjs20047,17,0.52
4.0,4.25,sjs20047,18,0.4
4.1,4.35,sjs20047,19,1.0
4.2,4.45,sjs20047,20,0.6
4.3,4.55,sjs20047,21,0.2
4.4,4.65,sjs20047,22,0.0
4.5,4.75,sjs20047,23,0.0
4.6,4.85,sjs20047,24,0.0
4.7,4.95,sjs20047,25,0.0
4.8,5.05,sjs20047,26,0.02
4.9,5.15,sjs20047,27,0.0
5.0,5.25,sjs20047,28,0.0
5.1,5.35,sjs20047,29,0.18
5.2,5.45,sjs20047,30,0.0
5.3,5.55,sjs20047,31,0.0
5.4,5.65,sjs20047,32,0.24
5.5,5.75,sjs20047,33,0.0
5.6,5.85,sjs20047,34,0.57
5.7,5.95,sjs20047,35,0.57
5.8,6.05,sjs20047,36,0.0
5.9,6.15,sjs20047,37,0.56
6.8,7.05,sjs20047,38,0.08
6.9,7.15,sjs20047,39,0.48
7.0,7.25,sjs20047,40,0.0
7.1,7.35,sjs20047,41,0.36
7.2,7.45,sjs20047,42,0.0
7.3,7.55,sjs20047,43,0.0
7.4,7.65,sjs20047,44,0.0
7.5,7.75,sjs20047,45,0.0
7.6,7.85,sjs20047,46,0.4
7.7,7.95,sjs20047,47,0.0
7.8,8.05,sjs20047,48,0.36
8.3,8.55,sjs20047,49,0.12
8.4,8.65,sjs20047,50,0.24
8.5,8.75,sjs20047,51,0.28
8.6,8.85,sjs20047,52,0.76
8.7,8.95,sjs20047,53,0.84
8.8,9.05,sjs20047,54,0.44
8.9,9.15,sjs20047,55,0.04
9.0,9.25,sjs20047,56,0.0
9.1,9.35,sjs20047,57,0.0
9.2,9.45,sjs20047,58,0.0
9.3,9.55,sjs20047,59,0.0
9.4,9.65,sjs20047,60,0.0
9.7,9.95,sjs20047,61,0.64
9.8,10.05,sjs20047,62,0.88
9.9,10.15,sjs20047,63,0.48
10.0,10.25,sjs20047,64,0.08
10.1,10.35,sjs20047,65,0.0
10.2,10.45,sjs20047,66,0.16
10.3,10.55,sjs20047,67,0.0
10.4,10.65,sjs20047,68,0.0
10.5,10.75,sjs20047,69,0.16
10.6,10.85,sjs20047,70,0.0
10.7,10.95,sjs20047,71,0.0
10.8,11.05,sjs20047,72,0.0
10.9,11.15,sjs20047,73,0.08
11.0,11.25,sjs20047,74,0.48
11.1,11.35,sjs20047,75,0.0
11.2,11.45,sjs20047,76,0.2
11.7,11.95,sjs20047,77,0.0
11.8,12.05,sjs20047,78,0.0
11.9,12.15,sjs20047,79,0.0
12.0,12.25,sjs20047,80,0.0
12.1,12.35,sjs20047,81,0.0
12.2,12.45,sjs20047,82,0.0
12.3,12.55,sjs20047,83,0.0
12.4,12.65,sjs20047,84,0.0
12.5,12.75,sjs20047,85,0.0
13.7,13.95,sjs20047,86,0.0
13.8,14.05,sjs20047,87,0.0
13.9,14.15,sjs20047,88,0.0
14.0,14.25,sjs20047,89,0.0
14.1,14.35,sjs20047,90,0.0
14.2,14.45,sjs20047,91,0.0
14.3,14.55,sjs20047,92,0.0
14.4,14.65,sjs20047,93,0.0
14.5,14.75,sjs20047,94,0.0
14.6,14.85,sjs20047,95,0.0
15.7,15.95,sjs20047,96,0.0
15.8,16.05,sjs20047,97,0.56
15.9,16.15,sjs20047,98,0.16
16.0,16.25,sjs20047,99,0.0
16.1,16.35,sjs20047,100,0.0
16.2,16.45,sjs20047,101,0.0
16.3,16.55,sjs20047,102,0.0
16.4,16.65,sjs20047,103,0.0
16.5,16.75,sjs20047,104,0.0
16.6,16.85,sjs20047,105,0.0
17.2,17.45,sjs20047,106,0.6
17.3,17.55,sjs20047,107,0.0
17.4,17.65,sjs20047,108,0.24
17.5,17.75,sjs20047,109,0.0
17.6,17.85,sjs20047,110,0.0
18.2,18.45,sjs20047,111,0.32
18.3,18.55,sjs20047,112,0.0
18.4,18.65,sjs20047,113,0.0
18.5,18.75,sjs20047,114,0.0
18.6,18.85,sjs20047,115,0.0
18.7,18.95,sjs20047,116,0.0
18.8,19.05,sjs20047,117,0.0
18.9,19.15,sjs20047,118,0.0
20.2,20.45,sjs20047,119,0.0
21.7,21.95,sjs20047,120,0.0
21.8,22.05,sjs20047,121,0.0
21.9,22.15,sjs20047,122,0.0
25.5,25.75,sjs20047,123,0.0
25.6,25.85,sjs20047,124,0.0
25.7,25.95,sjs20047,125,0.0
25.8,26.05,sjs20047,126,0.0
25.9,26.15,sjs20047,127,0.0
26.0,26.25,sjs20047,128,0.0
26.1,26.35,sjs20047,129,0.0
26.2,26.45,sjs20047,130,0.0
26.3,26.55,sjs20047,131,0.0
26.4,26.65,sjs20047,132,0.04
26.5,26.75,sjs20047,133,0.44
26.6,26.85,sjs20047,134,0.0
26.7,26.95,sjs20047,135,0.42
26.8,27.05,sjs20047,136,0.02
26.9,27.15,sjs20047,137,0.0
27.0,27.25,sjs20047,138,0.19
27.1,27.35,sjs20047,139,0.59
27.2,27.45,sjs20047,140,0.99
27.3,27.55,sjs20047,141,1.0
27.4,27.65,sjs20047,142,0.69
27.5,27.75,sjs20047,143,0.45
27.6,27.85,sjs20047,144,0.56
27.7,27.95,sjs20047,145,0.96
27.8,28.05,sjs20047,146,0.74
27.9,28.15,sjs20047,147,0.34
28.0,28.25,sjs20047,148,0.0
28.1,28.35,sjs20047,149,0.0
28.2,28.45,sjs20047,150,0.26
28.3,28.55,sjs20047,151,0.14
28.4,28.65,sjs20047,152,0.23
28.5,28.75,sjs20047,153,0.34
28.6,28.85,sjs20047,154,0.06
28.7,28.95,sjs20047,155,0.46
28.8,29.05,sjs20047,156,0.06
28.9,29.15,sjs20047,157,0.0
29.0,29.25,sjs20047,158,0.0
29.1,29.35,sjs20047,159,0.0
29.2,29.45,sjs20047,160,0.0
30.7,30.95,sjs20047,161,0.0
30.8,31.05,sjs20047,162,0.0
30.9,31.15,sjs20047,163,0.0
31.0,31.25,sjs20047,164,0.0
31.1,31.35,sjs20047,165,0.0
31.2,31.45,sjs20047,166,0.0
31.3,31.55,sjs20047,167,0.0
31.4,31.65,sjs20047,168,0.02
31.5,31.75,sjs20047,169,0.42
31.6,31.85,sjs20047,170,0.0
31.7,31.95,sjs20047,171,0.38
31.8,32.05,sjs20047,172,0.36
31.9,32.15,sjs20047,173,0.76
32.0,32.25,sjs20047,174,0.84
32.1,32.35,sjs20047,175,0.44
32.5,32.75,sjs20047,176,0.0
32.6,32.85,sjs20047,177,0.0
32.7,32.95,sjs20047,178,0.0
32.8,33.05,sjs20047,179,0.0
32.9,33.15,sjs20047,180,0.12
33.0,33.25,sjs20047,181,0.52
33.1,33.35,sjs20047,182,0.0
33.2,33.45,sjs20047,183,0.6
33.3,33.55,sjs20047,184,0.6
33.4,33.65,sjs20047,185,0.93
