inicioEsp,finEsp,locutor,numEspectrograma,ratioNasal
4.4,4.65,sjs20045,0,0.0
4.5,4.75,sjs20045,1,0.0
4.6,4.85,sjs20045,2,0.0
4.7,4.95,sjs20045,3,0.0
5.1,5.35,sjs20045,4,0.0
5.2,5.45,sjs20045,5,0.0
5.3,5.55,sjs20045,6,0.0
5.4,5.65,sjs20045,7,0.0
5.5,5.75,sjs20045,8,0.0
5.6,5.85,sjs20045,9,0.26
5.7,5.95,sjs20045,10,0.66
5.8,6.05,sjs20045,11,0.94
5.9,6.15,sjs20045,12,0.54
6.3,6.55,sjs20045,13,0.0
6.4,6.65,sjs20045,14,0.0
6.5,6.75,sjs20045,15,0.11
6.6,6.85,sjs20045,16,0.51
6.7,6.95,sjs20045,17,0.18
6.8,7.05,sjs20045,18,0.94
6.9,7.15,sjs20045,19,0.98
7.0,7.25,sjs20045,20,0.84
7.1,7.35,sjs20045,21,0.44
7.2,7.45,sjs20045,22,0.04
7.3,7.55,sjs20045,23,0.0
7.4,7.65,sjs20045,24,0.0
7.5,7.75,sjs20045,25,0.31
7.6,7.85,sjs20045,26,0.0
7.7,7.95,sjs20045,27,0.36
7.8,8.05,sjs20045,28,0.0
7.9,8.15,sjs20045,29,0.0
8.0,8.25,sjs20045,30,0.34
8.5,8.75,sjs20045,31,0.04
8.6,8.85,sjs20045,32,0.44
9.7,9.95,sjs20045,33,0.0
9.8,10.05,sjs20045,34,0.15
9.9,10.15,sjs20045,35,0.55
10.0,10.25,sjs20045,36,0.0
10.1,10.35,sjs20045,37,0.4
10.2,10.45,sjs20045,38,0.0
10.3,10.55,sjs20045,39,0.0
10.4,10.65,sjs20045,40,0.0
10.5,10.75,sjs20045,41,0.0
10.6,10.85,sjs20045,42,0.12
10.7,10.95,sjs20045,43,0.52
10.8,11.05,sjs20045,44,0.0
10.9,11.15,sjs20045,45,0.5
11.0,11.25,sjs20045,46,0.1
11.4,11.65,sjs20045,47,0.0
11.5,11.75,sjs20045,48,0.19
11.6,11.85,sjs20045,49,0.11
11.7,11.95,sjs20045,50,0.4
11.8,12.05,sjs20045,51,0.08
11.9,12.15,sjs20045,52,0.52
12.0,12.25,sjs20045,53,0.12
12.1,12.35,sjs20045,54,0.0
12.2,12.45,sjs20045,55,0.0
12.3,12.55,sjs20045,56,0.0
12.4,12.65,sjs20045,57,0.08
12.5,12.75,sjs20045,58,0.48
12.6,12.85,sjs20045,59,0.88
12.7,12.95,sjs20045,60,0.66
12.8,13.05,sjs20045,61,0.26
12.9,13.15,sjs20045,62,0.0
13.0,13.25,sjs20045,63,0.0
13.1,13.35,sjs20045,64,0.11
13.2,13.45,sjs20045,65,0.51
13.3,13.55,sjs20045,66,0.0
13.4,13.65,sjs20045,67,0.36
13.5,13.75,sjs20045,68,0.0
13.6,13.85,sjs20045,69,0.0
13.7,13.95,sjs20045,70,0.0
13.8,14.05,sjs20045,71,0.0
13.9,14.15,sjs20045,72,0.12
14.0,14.25,sjs20045,73,0.0
14.1,14.35,sjs20045,74,0.0
14.2,14.45,sjs20045,75,0.08
14.3,14.55,sjs20045,76,0.0
14.4,14.65,sjs20045,77,0.0
14.5,14.75,sjs20045,78,0.0
14.6,14.85,sjs20045,79,0.0
14.7,14.95,sjs20045,80,0.0
14.8,15.05,sjs20045,81,0.0
16.4,16.65,sjs20045,82,0.0
16.5,16.75,sjs20045,83,0.0
16.6,16.85,sjs20045,84,0.0
16.7,16.95,sjs20045,85,0.0
16.8,17.05,sjs20045,86,0.0
16.9,17.15,sjs20045,87,0.0
17.0,17.25,sjs20045,88,0.0
17.1,17.35,sjs20045,89,0.0
17.2,17.45,sjs20045,90,0.0
17.3,17.55,sjs20045,91,0.0
