inicioEsp,finEsp,locutor,numEspectrograma,ratioNasal
13.1,13.35,sjs20038,0,0.0
13.2,13.45,sjs20038,1,0.0
13.3,13.55,sjs20038,2,0.0
13.4,13.65,sjs20038,3,0.0
13.5,13.75,sjs20038,4,0.0
13.6,13.85,sjs20038,5,0.0
13.7,13.95,sjs20038,6,0.0
13.8,14.05,sjs20038,7,0.0
13.9,14.15,sjs20038,8,0.0
14.0,14.25,sjs20038,9,0.0
14.1,14.35,sjs20038,10,0.0
14.2,14.45,sjs20038,11,0.0
14.3,14.55,sjs20038,12,0.0
14.4,14.65,sjs20038,13,0.04
14.5,14.75,sjs20038,14,0.44
14.6,14.85,sjs20038,15,0.84
14.7,14.95,sjs20038,16,0.85
14.8,15.05,sjs20038,17,0.45
15.3,15.55,sjs20038,18,0.0
15.4,15.65,sjs20038,19,0.0
15.5,15.75,sjs20038,20,0.0
15.6,15.85,sjs20038,21,0.0
15.7,15.95,sjs20038,22,0.36
15.8,16.05,sjs20038,23,0.04
15.9,16.15,sjs20038,24,0.91
16.0,16.25,sjs20038,25,0.91
16.1,16.35,sjs20038,26,0.99
16.2,16.45,sjs20038,27,0.59
16.3,16.55,sjs20038,28,0.19
16.4,16.65,sjs20038,29,0.0
16.5,16.75,sjs20038,30,0.0
16.6,16.85,sjs20038,31,0.0
16.7,16.95,sjs20038,32,0.0
16.8,17.05,sjs20038,33,0.26
16.9,17.15,sjs20038,34,0.0
17.0,17.25,sjs20038,35,0.55
17.1,17.35,sjs20038,36,0.15
17.2,17.45,sjs20038,37,0.0
17.3,17.55,sjs20038,38,0.0
17.4,17.65,sjs20038,39,0.13
17.5,17.75,sjs20038,40,0.0
17.6,17.85,sjs20038,41,0.07
17.7,17.95,sjs20038,42,0.64
17.8,18.05,sjs20038,43,0.0
17.9,18.15,sjs20038,44,0.51
18.8,19.05,sjs20038,45,0.0
18.9,19.15,sjs20038,46,0.23
19.0,19.25,sjs20038,47,0.63
19.1,19.35,sjs20038,48,1.0
19.2,19.45,sjs20038,49,0.71
19.3,19.55,sjs20038,50,0.31
19.4,19.65,sjs20038,51,0.0
19.5,19.75,sjs20038,52,0.0
19.6,19.85,sjs20038,53,0.0
19.7,19.95,sjs20038,54,0.0
19.8,20.05,sjs20038,55,0.0
19.9,20.15,sjs20038,56,0.0
20.0,20.25,sjs20038,57,0.0
20.8,21.05,sjs20038,58,0.35
20.9,21.15,sjs20038,59,0.0
21.4,21.65,sjs20038,60,0.21
21.5,21.75,sjs20038,61,0.0
21.6,21.85,sjs20038,62,0.56
21.7,21.95,sjs20038,63,0.13
21.8,22.05,sjs20038,64,0.08
21.9,22.15,sjs20038,65,0.67
22.0,22.25,sjs20038,66,0.88
22.1,22.35,sjs20038,67,0.67
22.2,22.45,sjs20038,68,0.27
22.3,22.55,sjs20038,69,0.0
22.4,22.65,sjs20038,70,0.0
22.5,22.75,sjs20038,71,0.0
22.6,22.85,sjs20038,72,0.0
22.7,22.95,sjs20038,73,0.0
22.8,23.05,sjs20038,74,0.24
22.9,23.15,sjs20038,75,0.64
23.0,23.25,sjs20038,76,0.99
23.1,23.35,sjs20038,77,0.59
23.2,23.45,sjs20038,78,0.19
24.0,24.25,sjs20038,79,0.22
24.1,24.35,sjs20038,80,0.62
24.2,24.45,sjs20038,81,0.67
24.3,24.55,sjs20038,82,0.27
24.4,24.65,sjs20038,83,0.0
24.5,24.75,sjs20038,84,0.0
24.6,24.85,sjs20038,85,0.0
24.7,24.95,sjs20038,86,0.0
24.8,25.05,sjs20038,87,0.08
24.9,25.15,sjs20038,88,0.0
25.0,25.25,sjs20038,89,0.0
25.1,25.35,sjs20038,90,0.15
25.2,25.45,sjs20038,91,0.0
25.3,25.55,sjs20038,92,0.0
25.4,25.65,sjs20038,93,0.0
25.5,25.75,sjs20038,94,0.0
25.6,25.85,sjs20038,95,0.0
25.7,25.95,sjs20038,96,0.0
25.8,26.05,sjs20038,97,0.0
25.9,26.15,sjs20038,98,0.0
26.0,26.25,sjs20038,99,0.0
26.9,27.15,sjs20038,100,0.0
27.0,27.25,sjs20038,101,0.0
27.1,27.35,sjs20038,102,0.0
27.2,27.45,sjs20038,103,0.0
27.3,27.55,sjs20038,104,0.0
27.7,27.95,sjs20038,105,0.0
27.8,28.05,sjs20038,106,0.0
29.3,29.55,sjs20038,107,0.0
29.4,29.65,sjs20038,108,0.0
29.5,29.75,sjs20038,109,0.0
29.6,29.85,sjs20038,110,0.0
29.7,29.95,sjs20038,111,0.0
29.8,30.05,sjs20038,112,0.0
31.0,31.25,sjs20038,113,0.5
31.1,31.35,sjs20038,114,0.9
31.2,31.45,sjs20038,115,0.61
31.3,31.55,sjs20038,116,0.21
31.4,31.65,sjs20038,117,0.0
31.5,31.75,sjs20038,118,0.0
31.6,31.85,sjs20038,119,0.0
31.7,31.95,sjs20038,120,0.0
31.8,32.05,sjs20038,121,0.0
31.9,32.15,sjs20038,122,0.0
32.8,33.05,sjs20038,123,0.12
32.9,33.15,sjs20038,124,0.52
33.0,33.25,sjs20038,125,0.0
33.1,33.35,sjs20038,126,0.25
33.2,33.45,sjs20038,127,0.0
33.3,33.55,sjs20038,128,0.0
33.4,33.65,sjs20038,129,0.0
33.9,34.15,sjs20038,130,0.0
34.0,34.25,sjs20038,131,0.41
34.1,34.35,sjs20038,132,0.01
34.2,34.45,sjs20038,133,0.0
34.3,34.55,sjs20038,134,0.0
34.4,34.65,sjs20038,135,0.0
34.5,34.75,sjs20038,136,0.0
34.6,34.85,sjs20038,137,0.0
34.7,34.95,sjs20038,138,0.0
34.8,35.05,sjs20038,139,0.0
34.9,35.15,sjs20038,140,0.0
35.0,35.25,sjs20038,141,0.0
35.1,35.35,sjs20038,142,0.0
35.2,35.45,sjs20038,143,0.0
35.3,35.55,sjs20038,144,0.0
35.9,36.15,sjs20038,145,0.0
36.0,36.25,sjs20038,146,0.0
36.1,36.35,sjs20038,147,0.0
36.2,36.45,sjs20038,148,0.0
36.3,36.55,sjs20038,149,0.0
36.4,36.65,sjs20038,150,0.0
36.5,36.75,sjs20038,151,0.0
36.6,36.85,sjs20038,152,0.0
37.6,37.85,sjs20038,153,0.0
37.7,37.95,sjs20038,154,0.0
37.8,38.05,sjs20038,155,0.0
37.9,38.15,sjs20038,156,0.0
38.0,38.25,sjs20038,157,0.0
38.1,38.35,sjs20038,158,0.0
38.2,38.45,sjs20038,159,0.0
38.3,38.55,sjs20038,160,0.0
38.4,38.65,sjs20038,161,0.0
38.5,38.75,sjs20038,162,0.0
38.6,38.85,sjs20038,163,0.0
38.7,38.95,sjs20038,164,0.0
38.8,39.05,sjs20038,165,0.0
38.9,39.15,sjs20038,166,0.0
39.0,39.25,sjs20038,167,0.07
39.1,39.35,sjs20038,168,0.47
