inicioEsp,finEsp,locutor,numEspectrograma,ratioNasal
3.4,3.65,sjs20005,0,0.0
3.5,3.75,sjs20005,1,0.0
3.6,3.85,sjs20005,2,0.0
3.7,3.95,sjs20005,3,0.0
3.8,4.05,sjs20005,4,0.0
3.9,4.15,sjs20005,5,0.0
4.0,4.25,sjs20005,6,0.0
4.1,4.35,sjs20005,7,0.0
4.2,4.45,sjs20005,8,0.0
4.3,4.55,sjs20005,9,0.0
4.4,4.65,sjs20005,10,0.0
5.5,5.75,sjs20005,11,0.41
5.6,5.85,sjs20005,12,0.81
5.7,5.95,sjs20005,13,0.75
6.2,6.45,sjs20005,14,0.0
6.3,6.55,sjs20005,15,0.0
6.4,6.65,sjs20005,16,0.0
6.5,6.75,sjs20005,17,0.0
6.6,6.85,sjs20005,18,0.34
6.7,6.95,sjs20005,19,0.02
6.8,7.05,sjs20005,20,1.0
6.9,7.15,sjs20005,21,0.18
7.0,7.25,sjs20005,22,0.52
7.1,7.35,sjs20005,23,0.12
7.2,7.45,sjs20005,24,0.0
7.3,7.55,sjs20005,25,0.0
7.4,7.65,sjs20005,26,0.0
7.5,7.75,sjs20005,27,0.0
7.6,7.85,sjs20005,28,0.12
7.7,7.95,sjs20005,29,0.52
7.8,8.05,sjs20005,30,0.0
7.9,8.15,sjs20005,31,0.29
8.0,8.25,sjs20005,32,0.0
8.1,8.35,sjs20005,33,0.0
8.7,8.95,sjs20005,34,0.0
8.8,9.05,sjs20005,35,0.57
8.9,9.15,sjs20005,36,0.57
9.0,9.25,sjs20005,37,0.0
9.1,9.35,sjs20005,38,0.57
9.6,9.85,sjs20005,39,0.0
9.7,9.95,sjs20005,40,0.22
9.8,10.05,sjs20005,41,0.62
9.9,10.15,sjs20005,42,0.88
10.0,10.25,sjs20005,43,0.48
10.1,10.35,sjs20005,44,0.08
10.5,10.75,sjs20005,45,0.0
10.6,10.85,sjs20005,46,0.0
10.7,10.95,sjs20005,47,0.0
10.8,11.05,sjs20005,48,0.0
11.7,11.95,sjs20005,49,0.57
11.8,12.05,sjs20005,50,0.17
12.3,12.55,sjs20005,51,0.48
12.4,12.65,sjs20005,52,0.0
12.5,12.75,sjs20005,53,0.58
12.6,12.85,sjs20005,54,0.0
12.7,12.95,sjs20005,55,0.72
12.8,13.05,sjs20005,56,0.0
12.9,13.15,sjs20005,57,0.56
13.0,13.25,sjs20005,58,0.16
13.1,13.35,sjs20005,59,0.0
13.2,13.45,sjs20005,60,0.0
13.3,13.55,sjs20005,61,0.0
13.4,13.65,sjs20005,62,0.0
13.5,13.75,sjs20005,63,0.2
13.6,13.85,sjs20005,64,0.6
13.7,13.95,sjs20005,65,0.96
13.8,14.05,sjs20005,66,0.56
13.9,14.15,sjs20005,67,0.16
14.0,14.25,sjs20005,68,0.0
14.8,15.05,sjs20005,69,0.0
14.9,15.15,sjs20005,70,0.6
15.0,15.25,sjs20005,71,0.2
15.1,15.35,sjs20005,72,0.0
15.2,15.45,sjs20005,73,0.0
15.3,15.55,sjs20005,74,0.0
15.4,15.65,sjs20005,75,0.0
15.5,15.75,sjs20005,76,0.4
15.6,15.85,sjs20005,77,0.0
15.7,15.95,sjs20005,78,0.4
16.1,16.35,sjs20005,79,0.0
16.2,16.45,sjs20005,80,0.0
16.3,16.55,sjs20005,81,0.0
16.4,16.65,sjs20005,82,0.0
16.5,16.75,sjs20005,83,0.0
16.6,16.85,sjs20005,84,0.0
16.7,16.95,sjs20005,85,0.0
16.8,17.05,sjs20005,86,0.0
16.9,17.15,sjs20005,87,0.0
17.0,17.25,sjs20005,88,0.0
17.8,18.05,sjs20005,89,0.0
17.9,18.15,sjs20005,90,0.0
18.0,18.25,sjs20005,91,0.0
18.1,18.35,sjs20005,92,0.0
18.2,18.45,sjs20005,93,0.0
18.3,18.55,sjs20005,94,0.0
18.4,18.65,sjs20005,95,0.0
18.5,18.75,sjs20005,96,0.0
18.6,18.85,sjs20005,97,0.0
18.7,18.95,sjs20005,98,0.0
18.8,19.05,sjs20005,99,0.0
18.9,19.15,sjs20005,100,0.0
19.0,19.25,sjs20005,101,0.0
19.1,19.35,sjs20005,102,0.0
19.2,19.45,sjs20005,103,0.12
19.3,19.55,sjs20005,104,0.52
19.4,19.65,sjs20005,105,0.0
19.5,19.75,sjs20005,106,0.34
19.6,19.85,sjs20005,107,0.0
19.7,19.95,sjs20005,108,0.0
19.8,20.05,sjs20005,109,0.0
19.9,20.15,sjs20005,110,0.0
20.0,20.25,sjs20005,111,0.0
20.1,20.35,sjs20005,112,0.0
21.0,21.25,sjs20005,113,0.0
21.1,21.35,sjs20005,114,0.54
21.2,21.45,sjs20005,115,0.14
21.3,21.55,sjs20005,116,0.0
21.4,21.65,sjs20005,117,0.0
21.8,22.05,sjs20005,118,0.0
21.9,22.15,sjs20005,119,0.37
22.0,22.25,sjs20005,120,0.0
22.1,22.35,sjs20005,121,0.0
22.2,22.45,sjs20005,122,0.0
22.3,22.55,sjs20005,123,0.0
22.4,22.65,sjs20005,124,0.0
22.5,22.75,sjs20005,125,0.0
23.2,23.45,sjs20005,126,0.0
23.3,23.55,sjs20005,127,0.0
23.4,23.65,sjs20005,128,0.0
23.8,24.05,sjs20005,129,0.0
23.9,24.15,sjs20005,130,0.0
24.0,24.25,sjs20005,131,0.0
24.1,24.35,sjs20005,132,0.0
24.2,24.45,sjs20005,133,0.0
24.3,24.55,sjs20005,134,0.0
24.4,24.65,sjs20005,135,0.0
24.5,24.75,sjs20005,136,0.0
24.6,24.85,sjs20005,137,0.0
25.0,25.25,sjs20005,138,0.0
25.1,25.35,sjs20005,139,0.0
25.2,25.45,sjs20005,140,0.0
25.3,25.55,sjs20005,141,0.0
25.4,25.65,sjs20005,142,0.0
25.5,25.75,sjs20005,143,0.0
25.6,25.85,sjs20005,144,0.0
25.7,25.95,sjs20005,145,0.0
25.8,26.05,sjs20005,146,0.0
25.9,26.15,sjs20005,147,0.0
26.0,26.25,sjs20005,148,0.0
26.1,26.35,sjs20005,149,0.0
26.2,26.45,sjs20005,150,0.28
26.3,26.55,sjs20005,151,0.68
26.4,26.65,sjs20005,152,0.68
26.5,26.75,sjs20005,153,0.28
26.6,26.85,sjs20005,154,0.0
26.7,26.95,sjs20005,155,0.0
26.8,27.05,sjs20005,156,0.4
26.9,27.15,sjs20005,157,0.8
27.0,27.25,sjs20005,158,1.0
27.1,27.35,sjs20005,159,0.86
28.0,28.25,sjs20005,160,1.0
28.1,28.35,sjs20005,161,0.92
28.2,28.45,sjs20005,162,0.52
28.3,28.55,sjs20005,163,0.12
28.4,28.65,sjs20005,164,0.0
28.5,28.75,sjs20005,165,0.08
28.6,28.85,sjs20005,166,0.0
28.7,28.95,sjs20005,167,0.04
