inicioEsp,finEsp,locutor,numEspectrograma,ratioNasal
2.6,2.85,stg20010,0,0.0
2.7,2.95,stg20010,1,0.0
2.8,3.05,stg20010,2,0.0
2.9,3.15,stg20010,3,0.0
3.0,3.25,stg20010,4,0.0
3.1,3.35,stg20010,5,0.0
3.2,3.45,stg20010,6,0.0
3.3,3.55,stg20010,7,0.0
3.4,3.65,stg20010,8,0.0
3.5,3.75,stg20010,9,0.16
3.6,3.85,stg20010,10,0.56
3.7,3.95,stg20010,11,0.0
3.8,4.05,stg20010,12,0.6
3.9,4.15,stg20010,13,0.2
4.0,4.25,stg20010,14,0.0
4.1,4.35,stg20010,15,0.0
4.2,4.45,stg20010,16,0.0
4.3,4.55,stg20010,17,0.03
4.4,4.65,stg20010,18,0.43
4.5,4.75,stg20010,19,0.21
4.6,4.85,stg20010,20,0.89
4.7,4.95,stg20010,21,0.88
4.8,5.05,stg20010,22,0.48
4.9,5.15,stg20010,23,0.08
5.0,5.25,stg20010,24,0.0
5.1,5.35,stg20010,25,0.0
5.2,5.45,stg20010,26,0.0
5.3,5.55,stg20010,27,0.0
5.4,5.65,stg20010,28,0.0
5.5,5.75,stg20010,29,0.0
5.6,5.85,stg20010,30,0.2
5.7,5.95,stg20010,31,0.0
5.8,6.05,stg20010,32,0.35
5.9,6.15,stg20010,33,0.01
6.0,6.25,stg20010,34,0.65
6.1,6.35,stg20010,35,0.81
6.9,7.15,stg20010,36,0.01
7.0,7.25,stg20010,37,0.41
7.1,7.35,stg20010,38,0.0
7.2,7.45,stg20010,39,0.48
7.3,7.55,stg20010,40,0.08
7.4,7.65,stg20010,41,0.0
7.5,7.75,stg20010,42,0.0
7.6,7.85,stg20010,43,0.0
7.7,7.95,stg20010,44,0.08
7.8,8.05,stg20010,45,0.48
7.9,8.15,stg20010,46,0.0
8.0,8.25,stg20010,47,0.4
8.1,8.35,stg20010,48,0.0
8.2,8.45,stg20010,49,0.0
8.3,8.55,stg20010,50,0.0
8.4,8.65,stg20010,51,0.04
8.5,8.75,stg20010,52,0.2
8.6,8.85,stg20010,53,0.28
8.7,8.95,stg20010,54,0.8
8.8,9.05,stg20010,55,0.84
8.9,9.15,stg20010,56,0.44
9.0,9.25,stg20010,57,0.04
9.8,10.05,stg20010,58,0.0
9.9,10.15,stg20010,59,0.0
10.0,10.25,stg20010,60,0.0
10.1,10.35,stg20010,61,0.0
10.4,10.65,stg20010,62,0.6
10.5,10.75,stg20010,63,0.2
10.6,10.85,stg20010,64,0.0
10.7,10.95,stg20010,65,0.01
10.8,11.05,stg20010,66,0.41
10.9,11.15,stg20010,67,0.0
11.0,11.25,stg20010,68,0.6
11.1,11.35,stg20010,69,0.2
11.2,11.45,stg20010,70,0.0
11.3,11.55,stg20010,71,0.0
11.4,11.65,stg20010,72,0.0
11.5,11.75,stg20010,73,0.01
11.6,11.85,stg20010,74,0.0
11.7,11.95,stg20010,75,0.0
11.8,12.05,stg20010,76,0.2
11.9,12.15,stg20010,77,0.0
12.0,12.25,stg20010,78,0.0
12.1,12.35,stg20010,79,0.0
12.2,12.45,stg20010,80,0.0
12.3,12.55,stg20010,81,0.0
12.4,12.65,stg20010,82,0.0
12.5,12.75,stg20010,83,0.0
12.6,12.85,stg20010,84,0.0
12.7,12.95,stg20010,85,0.0
13.7,13.95,stg20010,86,0.0
13.8,14.05,stg20010,87,0.0
13.9,14.15,stg20010,88,0.0
14.0,14.25,stg20010,89,0.0
14.1,14.35,stg20010,90,0.0
14.2,14.45,stg20010,91,0.0
14.3,14.55,stg20010,92,0.0
14.4,14.65,stg20010,93,0.0
14.5,14.75,stg20010,94,0.0
14.6,14.85,stg20010,95,0.0
14.7,14.95,stg20010,96,0.0
14.8,15.05,stg20010,97,0.0
14.9,15.15,stg20010,98,0.0
15.0,15.25,stg20010,99,0.0
15.1,15.35,stg20010,100,0.16
15.2,15.45,stg20010,101,0.0
15.3,15.55,stg20010,102,0.0
15.4,15.65,stg20010,103,0.2
15.5,15.75,stg20010,104,0.0
15.6,15.85,stg20010,105,0.0
15.7,15.95,stg20010,106,0.0
15.8,16.05,stg20010,107,0.0
15.9,16.15,stg20010,108,0.0
16.7,16.95,stg20010,109,0.0
16.8,17.05,stg20010,110,0.04
16.9,17.15,stg20010,111,0.0
17.0,17.25,stg20010,112,0.0
17.1,17.35,stg20010,113,0.2
17.2,17.45,stg20010,114,0.0
17.3,17.55,stg20010,115,0.0
18.0,18.25,stg20010,116,0.0
18.1,18.35,stg20010,117,0.24
18.2,18.45,stg20010,118,0.0
18.3,18.55,stg20010,119,0.0
18.4,18.65,stg20010,120,0.0
18.5,18.75,stg20010,121,0.0
18.6,18.85,stg20010,122,0.0
18.7,18.95,stg20010,123,0.0
18.8,19.05,stg20010,124,0.0
18.9,19.15,stg20010,125,0.0
19.0,19.25,stg20010,126,0.0
19.1,19.35,stg20010,127,0.0
19.2,19.45,stg20010,128,0.0
20.4,20.65,stg20010,129,0.0
20.5,20.75,stg20010,130,0.0
20.6,20.85,stg20010,131,0.0
20.7,20.95,stg20010,132,0.0
20.8,21.05,stg20010,133,0.0
22.5,22.75,stg20010,134,0.0
22.6,22.85,stg20010,135,0.0
22.7,22.95,stg20010,136,0.0
22.8,23.05,stg20010,137,0.0
22.9,23.15,stg20010,138,0.0
23.0,23.25,stg20010,139,0.0
23.1,23.35,stg20010,140,0.0
23.2,23.45,stg20010,141,0.0
23.3,23.55,stg20010,142,0.0
23.4,23.65,stg20010,143,0.0
23.5,23.75,stg20010,144,0.08
23.6,23.85,stg20010,145,0.48
23.7,23.95,stg20010,146,0.0
23.8,24.05,stg20010,147,0.48
23.9,24.15,stg20010,148,0.08
24.0,24.25,stg20010,149,0.0
24.1,24.35,stg20010,150,0.0
24.2,24.45,stg20010,151,0.32
24.3,24.55,stg20010,152,0.72
24.4,24.65,stg20010,153,1.0
24.5,24.75,stg20010,154,1.0
24.9,25.15,stg20010,155,0.44
25.0,25.25,stg20010,156,0.84
25.1,25.35,stg20010,157,1.0
25.2,25.45,stg20010,158,0.64
25.3,25.55,stg20010,159,0.24
25.4,25.65,stg20010,160,0.0
25.5,25.75,stg20010,161,0.0
25.6,25.85,stg20010,162,0.0
25.7,25.95,stg20010,163,0.12
