inicioEsp,finEsp,locutor,numEspectrograma,ratioNasal
2.9,3.15,stg20014,0,0.0
3.0,3.25,stg20014,1,0.0
3.1,3.35,stg20014,2,0.0
3.2,3.45,stg20014,3,0.0
3.3,3.55,stg20014,4,0.0
3.4,3.65,stg20014,5,0.0
3.5,3.75,stg20014,6,0.0
3.6,3.85,stg20014,7,0.0
3.7,3.95,stg20014,8,0.0
3.8,4.05,stg20014,9,0.0
3.9,4.15,stg20014,10,0.12
4.0,4.25,stg20014,11,0.52
4.1,4.35,stg20014,12,0.0
4.2,4.45,stg20014,13,0.52
4.6,4.85,stg20014,14,0.0
4.7,4.95,stg20014,15,0.0
4.8,5.05,stg20014,16,0.23
4.9,5.15,stg20014,17,0.63
5.0,5.25,stg20014,18,0.89
5.1,5.35,stg20014,19,0.89
5.2,5.45,stg20014,20,0.65
5.3,5.55,stg20014,21,0.25
5.4,5.65,stg20014,22,0.0
5.5,5.75,stg20014,23,0.0
5.6,5.85,stg20014,24,0.0
5.7,5.95,stg20014,25,0.11
5.8,6.05,stg20014,26,0.0
5.9,6.15,stg20014,27,0.0
6.0,6.25,stg20014,28,0.09
6.1,6.35,stg20014,29,0.0
6.2,6.45,stg20014,30,0.28
6.3,6.55,stg20014,31,0.0
6.4,6.65,stg20014,32,0.58
6.5,6.75,stg20014,33,0.66
6.6,6.85,stg20014,34,1.0
7.0,7.25,stg20014,35,0.0
7.1,7.35,stg20014,36,0.0
7.2,7.45,stg20014,37,0.34
7.3,7.55,stg20014,38,0.0
7.4,7.65,stg20014,39,0.57
7.5,7.75,stg20014,40,0.17
7.6,7.85,stg20014,41,0.0
7.7,7.95,stg20014,42,0.0
7.8,8.05,stg20014,43,0.0
7.9,8.15,stg20014,44,0.03
8.0,8.25,stg20014,45,0.43
8.1,8.35,stg20014,46,0.0
8.2,8.45,stg20014,47,0.45
8.7,8.95,stg20014,48,0.0
8.8,9.05,stg20014,49,0.03
8.9,9.15,stg20014,50,0.05
9.0,9.25,stg20014,51,0.19
9.1,9.35,stg20014,52,0.72
9.2,9.45,stg20014,53,0.0
9.3,9.55,stg20014,54,0.37
9.4,9.65,stg20014,55,0.0
9.5,9.75,stg20014,56,0.0
9.6,9.85,stg20014,57,0.0
9.7,9.95,stg20014,58,0.0
9.8,10.05,stg20014,59,0.31
9.9,10.15,stg20014,60,0.71
10.0,10.25,stg20014,61,0.81
10.1,10.35,stg20014,62,0.41
10.2,10.45,stg20014,63,0.01
10.3,10.55,stg20014,64,0.0
10.4,10.65,stg20014,65,0.0
10.5,10.75,stg20014,66,0.27
10.6,10.85,stg20014,67,0.67
10.7,10.95,stg20014,68,0.81
10.8,11.05,stg20014,69,0.41
10.9,11.15,stg20014,70,0.01
11.0,11.25,stg20014,71,0.0
11.1,11.35,stg20014,72,0.0
11.2,11.45,stg20014,73,0.11
11.3,11.55,stg20014,74,0.0
11.4,11.65,stg20014,75,0.0
11.5,11.75,stg20014,76,0.09
11.6,11.85,stg20014,77,0.0
11.7,11.95,stg20014,78,0.0
11.8,12.05,stg20014,79,0.0
11.9,12.15,stg20014,80,0.0
12.0,12.25,stg20014,81,0.0
12.1,12.35,stg20014,82,0.0
12.2,12.45,stg20014,83,0.0
12.3,12.55,stg20014,84,0.0
12.4,12.65,stg20014,85,0.0
13.2,13.45,stg20014,86,0.0
13.3,13.55,stg20014,87,0.0
13.4,13.65,stg20014,88,0.0
13.5,13.75,stg20014,89,0.0
13.6,13.85,stg20014,90,0.0
13.7,13.95,stg20014,91,0.0
13.8,14.05,stg20014,92,0.0
13.9,14.15,stg20014,93,0.0
14.0,14.25,stg20014,94,0.0
14.1,14.35,stg20014,95,0.0
14.2,14.45,stg20014,96,0.0
14.3,14.55,stg20014,97,0.03
14.4,14.65,stg20014,98,0.43
14.5,14.75,stg20014,99,0.0
14.6,14.85,stg20014,100,0.41
14.7,14.95,stg20014,101,0.01
14.8,15.05,stg20014,102,0.0
14.9,15.15,stg20014,103,0.0
15.0,15.25,stg20014,104,0.0
15.1,15.35,stg20014,105,0.0
15.2,15.45,stg20014,106,0.0
15.7,15.95,stg20014,107,0.0
15.8,16.05,stg20014,108,0.21
15.9,16.15,stg20014,109,0.0
16.0,16.25,stg20014,110,0.45
16.1,16.35,stg20014,111,0.05
16.2,16.45,stg20014,112,0.0
16.3,16.55,stg20014,113,0.0
16.7,16.95,stg20014,114,0.0
16.8,17.05,stg20014,115,0.21
16.9,17.15,stg20014,116,0.0
17.0,17.25,stg20014,117,0.0
17.1,17.35,stg20014,118,0.0
17.2,17.45,stg20014,119,0.0
17.3,17.55,stg20014,120,0.0
17.4,17.65,stg20014,121,0.0
19.6,19.85,stg20014,122,0.0
19.7,19.95,stg20014,123,0.0
19.8,20.05,stg20014,124,0.0
19.9,20.15,stg20014,125,0.0
20.0,20.25,stg20014,126,0.0
20.1,20.35,stg20014,127,0.0
20.2,20.45,stg20014,128,0.0
20.3,20.55,stg20014,129,0.0
21.0,21.25,stg20014,130,0.0
21.1,21.35,stg20014,131,0.0
21.2,21.45,stg20014,132,0.0
