inicioEsp,finEsp,locutor,numEspectrograma,ratioNasal
2.4,2.65,stg20003,0,0.0
2.5,2.75,stg20003,1,0.0
2.6,2.85,stg20003,2,0.0
2.7,2.95,stg20003,3,0.0
2.8,3.05,stg20003,4,0.0
2.9,3.15,stg20003,5,0.0
3.0,3.25,stg20003,6,0.0
3.1,3.35,stg20003,7,0.0
3.2,3.45,stg20003,8,0.0
4.3,4.55,stg20003,9,0.0
4.4,4.65,stg20003,10,0.0
4.5,4.75,stg20003,11,0.0
4.6,4.85,stg20003,12,0.0
4.7,4.95,stg20003,13,0.37
4.8,5.05,stg20003,14,0.77
4.9,5.15,stg20003,15,0.89
5.0,5.25,stg20003,16,0.89
5.1,5.35,stg20003,17,0.77
5.2,5.45,stg20003,18,0.37
5.9,6.15,stg20003,19,0.0
6.0,6.25,stg20003,20,0.0
6.1,6.35,stg20003,21,0.27
6.2,6.45,stg20003,22,0.0
6.3,6.55,stg20003,23,0.25
6.4,6.65,stg20003,24,0.0
6.5,6.75,stg20003,25,0.0
6.6,6.85,stg20003,26,0.19
6.7,6.95,stg20003,27,0.0
6.8,7.05,stg20003,28,0.23
6.9,7.15,stg20003,29,0.76
7.0,7.25,stg20003,30,1.0
7.1,7.35,stg20003,31,1.0
7.5,7.75,stg20003,32,0.02
7.6,7.85,stg20003,33,0.42
7.7,7.95,stg20003,34,0.0
7.8,8.05,stg20003,35,0.53
7.9,8.15,stg20003,36,0.13
8.0,8.25,stg20003,37,0.0
8.1,8.35,stg20003,38,0.0
8.2,8.45,stg20003,39,0.0
8.3,8.55,stg20003,40,0.0
8.4,8.65,stg20003,41,0.38
8.5,8.75,stg20003,42,0.0
8.6,8.85,stg20003,43,0.45
8.7,8.95,stg20003,44,0.05
8.8,9.05,stg20003,45,0.0
8.9,9.15,stg20003,46,0.03
9.0,9.25,stg20003,47,0.0
9.1,9.35,stg20003,48,0.02
9.2,9.45,stg20003,49,0.42
9.3,9.55,stg20003,50,0.12
9.4,9.65,stg20003,51,0.73
9.5,9.75,stg20003,52,0.0
10.3,10.55,stg20003,53,0.0
10.4,10.65,stg20003,54,0.0
10.5,10.75,stg20003,55,0.11
10.6,10.85,stg20003,56,0.51
10.7,10.95,stg20003,57,0.0
10.8,11.05,stg20003,58,0.45
10.9,11.15,stg20003,59,0.05
11.0,11.25,stg20003,60,0.0
11.1,11.35,stg20003,61,0.07
11.2,11.45,stg20003,62,0.47
11.3,11.55,stg20003,63,0.87
11.4,11.65,stg20003,64,0.61
11.5,11.75,stg20003,65,0.21
11.6,11.85,stg20003,66,0.0
11.7,11.95,stg20003,67,0.0
11.8,12.05,stg20003,68,0.0
11.9,12.15,stg20003,69,0.34
12.0,12.25,stg20003,70,0.0
12.1,12.35,stg20003,71,0.29
12.2,12.45,stg20003,72,0.0
12.3,12.55,stg20003,73,0.0
12.4,12.65,stg20003,74,0.0
12.5,12.75,stg20003,75,0.0
12.6,12.85,stg20003,76,0.0
12.7,12.95,stg20003,77,0.0
12.8,13.05,stg20003,78,0.0
12.9,13.15,stg20003,79,0.0
13.0,13.25,stg20003,80,0.0
13.9,14.15,stg20003,81,0.0
14.0,14.25,stg20003,82,0.0
14.1,14.35,stg20003,83,0.0
14.2,14.45,stg20003,84,0.0
14.3,14.55,stg20003,85,0.0
14.4,14.65,stg20003,86,0.0
15.4,15.65,stg20003,87,0.0
15.5,15.75,stg20003,88,0.0
15.6,15.85,stg20003,89,0.0
15.7,15.95,stg20003,90,0.0
15.8,16.05,stg20003,91,0.0
15.9,16.15,stg20003,92,0.27
16.0,16.25,stg20003,93,0.67
16.1,16.35,stg20003,94,0.77
16.2,16.45,stg20003,95,0.37
16.3,16.55,stg20003,96,0.0
16.4,16.65,stg20003,97,0.0
16.5,16.75,stg20003,98,0.0
16.6,16.85,stg20003,99,0.0
16.7,16.95,stg20003,100,0.0
16.8,17.05,stg20003,101,0.0
16.9,17.15,stg20003,102,0.0
17.0,17.25,stg20003,103,0.0
17.1,17.35,stg20003,104,0.03
17.2,17.45,stg20003,105,0.43
17.3,17.55,stg20003,106,0.0
17.4,17.65,stg20003,107,0.21
17.5,17.75,stg20003,108,0.0
17.6,17.85,stg20003,109,0.0
17.9,18.15,stg20003,110,0.64
18.0,18.25,stg20003,111,0.61
18.1,18.35,stg20003,112,0.21
18.2,18.45,stg20003,113,0.0
18.3,18.55,stg20003,114,0.0
18.4,18.65,stg20003,115,0.0
18.5,18.75,stg20003,116,0.0
18.6,18.85,stg20003,117,0.0
18.7,18.95,stg20003,118,0.0
18.8,19.05,stg20003,119,0.0
18.9,19.15,stg20003,120,0.0
19.0,19.25,stg20003,121,0.0
19.1,19.35,stg20003,122,0.0
19.2,19.45,stg20003,123,0.0
19.3,19.55,stg20003,124,0.0
19.4,19.65,stg20003,125,0.0
19.5,19.75,stg20003,126,0.0
19.6,19.85,stg20003,127,0.0
19.7,19.95,stg20003,128,0.0
19.8,20.05,stg20003,129,0.0
19.9,20.15,stg20003,130,0.0
20.0,20.25,stg20003,131,0.0
20.1,20.35,stg20003,132,0.0
20.2,20.45,stg20003,133,0.0
20.3,20.55,stg20003,134,0.0
21.2,21.45,stg20003,135,0.0
21.3,21.55,stg20003,136,0.0
21.8,22.05,stg20003,137,0.0
21.9,22.15,stg20003,138,0.0
22.0,22.25,stg20003,139,0.0
22.1,22.35,stg20003,140,0.0
22.2,22.45,stg20003,141,0.0
22.3,22.55,stg20003,142,0.0
22.4,22.65,stg20003,143,0.0
22.5,22.75,stg20003,144,0.19
22.6,22.85,stg20003,145,0.59
22.7,22.95,stg20003,146,0.0
22.8,23.05,stg20003,147,0.21
22.9,23.15,stg20003,148,0.0
23.0,23.25,stg20003,149,0.11
23.1,23.35,stg20003,150,0.51
23.2,23.45,stg20003,151,0.91
23.3,23.55,stg20003,152,1.0
23.7,23.95,stg20003,153,0.83
23.8,24.05,stg20003,154,0.97
23.9,24.15,stg20003,155,0.57
24.0,24.25,stg20003,156,0.17
24.1,24.35,stg20003,157,0.0
24.2,24.45,stg20003,158,0.0
24.3,24.55,stg20003,159,0.21
24.4,24.65,stg20003,160,0.0
24.5,24.75,stg20003,161,0.6
24.6,24.85,stg20003,162,0.1
24.7,24.95,stg20003,163,0.74
24.8,25.05,stg20003,164,0.0
24.9,25.15,stg20003,165,0.45
25.0,25.25,stg20003,166,0.05
25.1,25.35,stg20003,167,0.0
25.2,25.45,stg20003,168,0.0
25.3,25.55,stg20003,169,0.0
25.4,25.65,stg20003,170,0.0
26.2,26.45,stg20003,171,0.0
26.3,26.55,stg20003,172,0.0
26.4,26.65,stg20003,173,0.0
26.5,26.75,stg20003,174,0.0
26.6,26.85,stg20003,175,0.0
26.7,26.95,stg20003,176,0.0
26.8,27.05,stg20003,177,0.0
26.9,27.15,stg20003,178,0.0
27.0,27.25,stg20003,179,0.06
27.1,27.35,stg20003,180,0.46
27.2,27.45,stg20003,181,0.86
27.3,27.55,stg20003,182,0.69
27.4,27.65,stg20003,183,0.45
