inicioEsp,finEsp,locutor,numEspectrograma,ratioNasal
2.5,2.75,stg58040,0,0.0
2.6,2.85,stg58040,1,0.0
2.7,2.95,stg58040,2,0.0
2.8,3.05,stg58040,3,0.0
2.9,3.15,stg58040,4,0.0
3.0,3.25,stg58040,5,0.0
3.1,3.35,stg58040,6,0.0
3.2,3.45,stg58040,7,0.0
3.3,3.55,stg58040,8,0.0
3.4,3.65,stg58040,9,0.0
3.5,3.75,stg58040,10,0.0
3.6,3.85,stg58040,11,0.0
3.7,3.95,stg58040,12,0.0
4.1,4.35,stg58040,13,0.5
4.2,4.45,stg58040,14,0.9
4.3,4.55,stg58040,15,0.98
4.4,4.65,stg58040,16,0.58
4.5,4.75,stg58040,17,0.18
5.2,5.45,stg58040,18,0.0
5.3,5.55,stg58040,19,0.0
5.4,5.65,stg58040,20,0.0
5.5,5.75,stg58040,21,0.0
5.6,5.85,stg58040,22,0.0
5.7,5.95,stg58040,23,0.34
5.8,6.05,stg58040,24,0.0
5.9,6.15,stg58040,25,0.89
6.0,6.25,stg58040,26,0.89
6.1,6.35,stg58040,27,0.94
6.2,6.45,stg58040,28,0.54
6.3,6.55,stg58040,29,0.14
6.4,6.65,stg58040,30,0.0
6.5,6.75,stg58040,31,0.0
6.6,6.85,stg58040,32,0.0
6.7,6.95,stg58040,33,0.0
6.8,7.05,stg58040,34,0.22
6.9,7.15,stg58040,35,0.0
7.0,7.25,stg58040,36,0.5
7.1,7.35,stg58040,37,0.1
7.2,7.45,stg58040,38,0.0
7.7,7.95,stg58040,39,0.02
7.8,8.05,stg58040,40,0.0
7.9,8.15,stg58040,41,0.0
8.0,8.25,stg58040,42,0.46
8.1,8.35,stg58040,43,0.68
8.2,8.45,stg58040,44,1.0
8.3,8.55,stg58040,45,1.0
9.0,9.25,stg58040,46,0.0
9.1,9.35,stg58040,47,0.06
9.2,9.45,stg58040,48,0.46
9.3,9.55,stg58040,49,0.0
9.4,9.65,stg58040,50,0.5
9.5,9.75,stg58040,51,0.1
9.6,9.85,stg58040,52,0.0
9.7,9.95,stg58040,53,0.0
9.8,10.05,stg58040,54,0.0
9.9,10.15,stg58040,55,0.0
10.0,10.25,stg58040,56,0.0
10.1,10.35,stg58040,57,0.0
10.2,10.45,stg58040,58,0.0
10.9,11.15,stg58040,59,0.38
11.0,11.25,stg58040,60,0.0
11.7,11.95,stg58040,61,0.1
11.8,12.05,stg58040,62,0.0
11.9,12.15,stg58040,63,0.06
12.0,12.25,stg58040,64,0.0
12.1,12.35,stg58040,65,0.0
12.2,12.45,stg58040,66,0.46
12.3,12.55,stg58040,67,0.68
12.4,12.65,stg58040,68,0.82
12.5,12.75,stg58040,69,0.42
12.6,12.85,stg58040,70,0.02
12.7,12.95,stg58040,71,0.0
12.8,13.05,stg58040,72,0.0
12.9,13.15,stg58040,73,0.0
13.0,13.25,stg58040,74,0.0
13.1,13.35,stg58040,75,0.0
13.2,13.45,stg58040,76,0.0
13.3,13.55,stg58040,77,0.38
13.4,13.65,stg58040,78,0.78
13.5,13.75,stg58040,79,0.82
13.6,13.85,stg58040,80,0.42
13.7,13.95,stg58040,81,0.02
13.8,14.05,stg58040,82,0.0
13.9,14.15,stg58040,83,0.0
14.0,14.25,stg58040,84,0.0
14.1,14.35,stg58040,85,0.14
14.2,14.45,stg58040,86,0.54
14.3,14.55,stg58040,87,0.0
14.4,14.65,stg58040,88,0.58
14.5,14.75,stg58040,89,0.18
14.6,14.85,stg58040,90,0.0
14.7,14.95,stg58040,91,0.0
14.8,15.05,stg58040,92,0.0
14.9,15.15,stg58040,93,0.0
15.0,15.25,stg58040,94,0.15
15.1,15.35,stg58040,95,0.0
15.2,15.45,stg58040,96,0.0
15.3,15.55,stg58040,97,0.06
16.0,16.25,stg58040,98,0.0
16.1,16.35,stg58040,99,0.0
16.2,16.45,stg58040,100,0.0
16.3,16.55,stg58040,101,0.0
16.4,16.65,stg58040,102,0.0
16.5,16.75,stg58040,103,0.0
16.6,16.85,stg58040,104,0.0
16.7,16.95,stg58040,105,0.0
16.8,17.05,stg58040,106,0.0
16.9,17.15,stg58040,107,0.0
18.2,18.45,stg58040,108,0.0
18.3,18.55,stg58040,109,0.0
18.4,18.65,stg58040,110,0.0
18.5,18.75,stg58040,111,0.0
18.6,18.85,stg58040,112,0.0
18.7,18.95,stg58040,113,0.0
19.1,19.35,stg58040,114,0.0
19.2,19.45,stg58040,115,0.0
19.3,19.55,stg58040,116,0.0
19.4,19.65,stg58040,117,0.0
19.5,19.75,stg58040,118,0.0
19.6,19.85,stg58040,119,0.0
19.7,19.95,stg58040,120,0.0
19.8,20.05,stg58040,121,0.0
19.9,20.15,stg58040,122,0.38
20.0,20.25,stg58040,123,0.78
20.1,20.35,stg58040,124,0.74
20.2,20.45,stg58040,125,0.34
20.3,20.55,stg58040,126,0.0
20.4,20.65,stg58040,127,0.0
20.5,20.75,stg58040,128,0.0
20.6,20.85,stg58040,129,0.0
20.7,20.95,stg58040,130,0.0
20.8,21.05,stg58040,131,0.0
20.9,21.15,stg58040,132,0.0
22.0,22.25,stg58040,133,0.35
22.1,22.35,stg58040,134,0.0
22.2,22.45,stg58040,135,0.3
22.3,22.55,stg58040,136,0.0
22.4,22.65,stg58040,137,0.0
22.5,22.75,stg58040,138,0.0
22.6,22.85,stg58040,139,0.0
22.7,22.95,stg58040,140,0.0
23.3,23.55,stg58040,141,0.0
23.4,23.65,stg58040,142,0.38
23.5,23.75,stg58040,143,0.0
23.6,23.85,stg58040,144,0.0
23.7,23.95,stg58040,145,0.0
23.8,24.05,stg58040,146,0.0
23.9,24.15,stg58040,147,0.0
24.0,24.25,stg58040,148,0.0
24.1,24.35,stg58040,149,0.0
24.2,24.45,stg58040,150,0.0
24.3,24.55,stg58040,151,0.0
24.8,25.05,stg58040,152,0.0
24.9,25.15,stg58040,153,0.0
25.0,25.25,stg58040,154,0.0
25.1,25.35,stg58040,155,0.0
25.2,25.45,stg58040,156,0.0
25.3,25.55,stg58040,157,0.0
25.4,25.65,stg58040,158,0.0
25.5,25.75,stg58040,159,0.0
25.6,25.85,stg58040,160,0.0
25.7,25.95,stg58040,161,0.0
25.8,26.05,stg58040,162,0.0
25.9,26.15,stg58040,163,0.0
26.7,26.95,stg58040,164,0.0
26.8,27.05,stg58040,165,0.0
26.9,27.15,stg58040,166,0.0
27.0,27.25,stg58040,167,0.0
27.1,27.35,stg58040,168,0.0
27.2,27.45,stg58040,169,0.0
27.3,27.55,stg58040,170,0.0
27.4,27.65,stg58040,171,0.0
27.5,27.75,stg58040,172,0.0
27.6,27.85,stg58040,173,0.0
27.7,27.95,stg58040,174,0.0
27.8,28.05,stg58040,175,0.0
27.9,28.15,stg58040,176,0.0
28.0,28.25,stg58040,177,0.0
28.1,28.35,stg58040,178,0.39
28.2,28.45,stg58040,179,0.0
28.3,28.55,stg58040,180,0.58
28.4,28.65,stg58040,181,0.18
28.5,28.75,stg58040,182,0.0
28.6,28.85,stg58040,183,0.0
28.7,28.95,stg58040,184,0.0
28.8,29.05,stg58040,185,0.0
28.9,29.15,stg58040,186,0.22
29.0,29.25,stg58040,187,0.62
29.1,29.35,stg58040,188,1.0
29.2,29.45,stg58040,189,1.0
29.3,29.55,stg58040,190,1.0
30.0,30.25,stg58040,191,0.48
30.1,30.35,stg58040,192,0.88
30.2,30.45,stg58040,193,1.0
30.3,30.55,stg58040,194,0.78
30.4,30.65,stg58040,195,0.38
30.5,30.75,stg58040,196,0.0
30.6,30.85,stg58040,197,0.0
30.7,30.95,stg58040,198,0.0
30.8,31.05,stg58040,199,0.0
30.9,31.15,stg58040,200,0.06
31.0,31.25,stg58040,201,0.0
31.1,31.35,stg58040,202,0.14
31.2,31.45,stg58040,203,0.0
31.3,31.55,stg58040,204,0.18
31.4,31.65,stg58040,205,0.6
31.5,31.75,stg58040,206,0.0
31.6,31.85,stg58040,207,0.5
31.7,31.95,stg58040,208,0.1
31.8,32.05,stg58040,209,0.0
31.9,32.15,stg58040,210,0.0
32.0,32.25,stg58040,211,0.0
32.1,32.35,stg58040,212,0.0
32.2,32.45,stg58040,213,0.0
32.3,32.55,stg58040,214,0.0
33.3,33.55,stg58040,215,0.0
33.4,33.65,stg58040,216,0.0
33.5,33.75,stg58040,217,0.0
33.6,33.85,stg58040,218,0.0
33.7,33.95,stg58040,219,0.0
33.8,34.05,stg58040,220,0.0
33.9,34.15,stg58040,221,0.0
34.0,34.25,stg58040,222,0.0
34.1,34.35,stg58040,223,0.0
34.2,34.45,stg58040,224,0.0
34.3,34.55,stg58040,225,0.0
34.4,34.65,stg58040,226,0.0
34.5,34.75,stg58040,227,0.0
34.6,34.85,stg58040,228,0.0
34.7,34.95,stg58040,229,0.28
34.8,35.05,stg58040,230,0.0
34.9,35.15,stg58040,231,0.46
35.0,35.25,stg58040,232,0.06
35.1,35.35,stg58040,233,0.36
35.2,35.45,stg58040,234,0.76
