inicioEsp,finEsp,locutor,numEspectrograma,ratioNasal
10.4,10.65,stg32037,0,0.0
10.5,10.75,stg32037,1,0.0
10.6,10.85,stg32037,2,0.0
10.7,10.95,stg32037,3,0.0
10.8,11.05,stg32037,4,0.0
10.9,11.15,stg32037,5,0.0
11.0,11.25,stg32037,6,0.0
11.1,11.35,stg32037,7,0.0
11.2,11.45,stg32037,8,0.0
11.3,11.55,stg32037,9,0.0
11.4,11.65,stg32037,10,0.0
11.5,11.75,stg32037,11,0.2
11.6,11.85,stg32037,12,0.6
11.7,11.95,stg32037,13,1.0
11.8,12.05,stg32037,14,0.6
12.3,12.55,stg32037,15,0.0
12.4,12.65,stg32037,16,0.0
12.5,12.75,stg32037,17,0.0
12.6,12.85,stg32037,18,0.1
12.7,12.95,stg32037,19,0.5
12.8,13.05,stg32037,20,0.17
12.9,13.15,stg32037,21,0.89
13.0,13.25,stg32037,22,0.0
13.1,13.35,stg32037,23,0.52
13.2,13.45,stg32037,24,0.12
13.3,13.55,stg32037,25,0.0
13.4,13.65,stg32037,26,0.0
13.5,13.75,stg32037,27,0.0
13.6,13.85,stg32037,28,0.0
13.7,13.95,stg32037,29,0.24
13.8,14.05,stg32037,30,0.0
13.9,14.15,stg32037,31,0.48
14.0,14.25,stg32037,32,0.08
14.1,14.35,stg32037,33,0.0
14.2,14.45,stg32037,34,0.0
14.3,14.55,stg32037,35,0.0
14.4,14.65,stg32037,36,0.16
14.5,14.75,stg32037,37,0.0
14.6,14.85,stg32037,38,0.08
14.7,14.95,stg32037,39,0.64
14.8,15.05,stg32037,40,0.88
14.9,15.15,stg32037,41,1.0
15.6,15.85,stg32037,42,0.0
15.7,15.95,stg32037,43,0.28
15.8,16.05,stg32037,44,0.68
15.9,16.15,stg32037,45,0.84
16.0,16.25,stg32037,46,0.44
16.1,16.35,stg32037,47,0.04
17.0,17.25,stg32037,48,0.0
17.1,17.35,stg32037,49,0.0
17.2,17.45,stg32037,50,0.0
17.3,17.55,stg32037,51,0.0
18.0,18.25,stg32037,52,0.5
18.1,18.35,stg32037,53,0.1
18.2,18.45,stg32037,54,0.0
19.1,19.35,stg32037,55,0.0
19.2,19.45,stg32037,56,0.04
19.3,19.55,stg32037,57,0.0
19.4,19.65,stg32037,58,0.26
19.5,19.75,stg32037,59,0.0
19.6,19.85,stg32037,60,0.64
19.7,19.95,stg32037,61,0.64
19.8,20.05,stg32037,62,0.0
19.9,20.15,stg32037,63,0.58
20.3,20.55,stg32037,64,0.0
20.4,20.65,stg32037,65,0.0
20.5,20.75,stg32037,66,0.0
20.6,20.85,stg32037,67,0.0
20.7,20.95,stg32037,68,0.18
20.8,21.05,stg32037,69,0.58
20.9,21.15,stg32037,70,0.98
21.0,21.25,stg32037,71,0.66
21.1,21.35,stg32037,72,0.26
21.2,21.45,stg32037,73,0.0
21.3,21.55,stg32037,74,0.0
21.4,21.65,stg32037,75,0.06
21.5,21.75,stg32037,76,0.46
21.6,21.85,stg32037,77,0.86
21.7,21.95,stg32037,78,0.66
21.8,22.05,stg32037,79,0.26
21.9,22.15,stg32037,80,0.0
22.0,22.25,stg32037,81,0.0
22.1,22.35,stg32037,82,0.0
22.2,22.45,stg32037,83,0.0
22.3,22.55,stg32037,84,0.26
22.4,22.65,stg32037,85,0.0
22.5,22.75,stg32037,86,0.42
22.6,22.85,stg32037,87,0.02
22.7,22.95,stg32037,88,0.0
22.8,23.05,stg32037,89,0.0
22.9,23.15,stg32037,90,0.0
23.0,23.25,stg32037,91,0.0
23.1,23.35,stg32037,92,0.0
23.2,23.45,stg32037,93,0.0
23.3,23.55,stg32037,94,0.0
23.4,23.65,stg32037,95,0.0
23.5,23.75,stg32037,96,0.0
23.6,23.85,stg32037,97,0.0
23.7,23.95,stg32037,98,0.0
24.6,24.85,stg32037,99,0.0
24.7,24.95,stg32037,100,0.0
24.8,25.05,stg32037,101,0.0
24.9,25.15,stg32037,102,0.0
25.0,25.25,stg32037,103,0.0
25.1,25.35,stg32037,104,0.0
25.5,25.75,stg32037,105,0.0
25.6,25.85,stg32037,106,0.0
25.7,25.95,stg32037,107,0.0
25.8,26.05,stg32037,108,0.0
25.9,26.15,stg32037,109,0.0
26.0,26.25,stg32037,110,0.0
26.1,26.35,stg32037,111,0.0
26.2,26.45,stg32037,112,0.0
26.3,26.55,stg32037,113,0.14
26.4,26.65,stg32037,114,0.54
26.5,26.75,stg32037,115,0.0
26.6,26.85,stg32037,116,0.5
26.7,26.95,stg32037,117,0.1
26.8,27.05,stg32037,118,0.0
26.9,27.15,stg32037,119,0.0
27.0,27.25,stg32037,120,0.0
