inicioEsp,finEsp,locutor,numEspectrograma,ratioNasal
1.2,1.45,stg31036,0,0.0
1.3,1.55,stg31036,1,0.0
1.4,1.65,stg31036,2,0.0
1.5,1.75,stg31036,3,0.0
1.6,1.85,stg31036,4,0.0
1.7,1.95,stg31036,5,0.0
1.8,2.05,stg31036,6,0.0
1.9,2.15,stg31036,7,0.0
2.0,2.25,stg31036,8,0.0
2.1,2.35,stg31036,9,0.0
2.2,2.45,stg31036,10,0.08
2.3,2.55,stg31036,11,0.48
2.4,2.65,stg31036,12,0.88
2.5,2.75,stg31036,13,0.64
3.4,3.65,stg31036,14,0.0
3.5,3.75,stg31036,15,0.0
3.6,3.85,stg31036,16,0.0
3.7,3.95,stg31036,17,0.32
3.8,4.05,stg31036,18,0.28
3.9,4.15,stg31036,19,1.0
4.0,4.25,stg31036,20,0.68
4.1,4.35,stg31036,21,0.28
4.2,4.45,stg31036,22,0.0
4.3,4.55,stg31036,23,0.0
4.4,4.65,stg31036,24,0.0
4.5,4.75,stg31036,25,0.09
4.6,4.85,stg31036,26,0.0
4.7,4.95,stg31036,27,0.0
4.8,5.05,stg31036,28,0.04
4.9,5.15,stg31036,29,0.0
5.0,5.25,stg31036,30,0.1
5.1,5.35,stg31036,31,0.5
5.2,5.45,stg31036,32,0.0
5.3,5.55,stg31036,33,0.64
5.4,5.65,stg31036,34,0.8
5.5,5.75,stg31036,35,1.0
6.0,6.25,stg31036,36,0.0
6.1,6.35,stg31036,37,0.08
6.2,6.45,stg31036,38,0.48
6.3,6.55,stg31036,39,0.88
6.4,6.65,stg31036,40,0.76
6.5,6.75,stg31036,41,0.36
6.6,6.85,stg31036,42,0.0
6.7,6.95,stg31036,43,0.0
6.8,7.05,stg31036,44,0.0
6.9,7.15,stg31036,45,0.0
7.0,7.25,stg31036,46,0.0
7.1,7.35,stg31036,47,0.0
8.1,8.35,stg31036,48,0.56
8.2,8.45,stg31036,49,0.16
8.3,8.55,stg31036,50,0.0
9.4,9.65,stg31036,51,0.13
9.5,9.75,stg31036,52,0.0
9.6,9.85,stg31036,53,0.0
9.7,9.95,stg31036,54,0.38
9.8,10.05,stg31036,55,0.0
9.9,10.15,stg31036,56,0.52
10.0,10.25,stg31036,57,0.64
10.1,10.35,stg31036,58,0.88
10.2,10.45,stg31036,59,0.48
10.3,10.55,stg31036,60,0.08
10.4,10.65,stg31036,61,0.0
10.5,10.75,stg31036,62,0.0
10.6,10.85,stg31036,63,0.0
10.7,10.95,stg31036,64,0.0
10.8,11.05,stg31036,65,0.25
10.9,11.15,stg31036,66,0.65
11.0,11.25,stg31036,67,0.88
11.1,11.35,stg31036,68,0.48
11.2,11.45,stg31036,69,0.08
11.3,11.55,stg31036,70,0.0
12.0,12.25,stg31036,71,0.62
12.1,12.35,stg31036,72,0.88
12.2,12.45,stg31036,73,0.48
12.3,12.55,stg31036,74,0.08
12.4,12.65,stg31036,75,0.0
12.5,12.75,stg31036,76,0.0
12.6,12.85,stg31036,77,0.0
12.7,12.95,stg31036,78,0.0
12.8,13.05,stg31036,79,0.35
12.9,13.15,stg31036,80,0.0
13.0,13.25,stg31036,81,0.32
13.1,13.35,stg31036,82,0.0
13.5,13.75,stg31036,83,0.0
13.6,13.85,stg31036,84,0.0
13.7,13.95,stg31036,85,0.0
13.8,14.05,stg31036,86,0.0
13.9,14.15,stg31036,87,0.0
14.0,14.25,stg31036,88,0.0
14.1,14.35,stg31036,89,0.0
14.2,14.45,stg31036,90,0.0
14.3,14.55,stg31036,91,0.0
14.4,14.65,stg31036,92,0.0
15.3,15.55,stg31036,93,0.0
15.4,15.65,stg31036,94,0.0
15.5,15.75,stg31036,95,0.0
15.6,15.85,stg31036,96,0.0
15.7,15.95,stg31036,97,0.0
15.8,16.05,stg31036,98,0.0
16.4,16.65,stg31036,99,0.0
16.5,16.75,stg31036,100,0.0
16.6,16.85,stg31036,101,0.0
16.7,16.95,stg31036,102,0.0
16.8,17.05,stg31036,103,0.0
18.1,18.35,stg31036,104,0.68
18.2,18.45,stg31036,105,0.72
18.3,18.55,stg31036,106,0.32
18.4,18.65,stg31036,107,0.0
18.5,18.75,stg31036,108,0.0
18.6,18.85,stg31036,109,0.0
18.7,18.95,stg31036,110,0.0
18.8,19.05,stg31036,111,0.0
18.9,19.15,stg31036,112,0.0
19.0,19.25,stg31036,113,0.0
19.1,19.35,stg31036,114,0.0
19.6,19.85,stg31036,115,0.0
19.7,19.95,stg31036,116,0.36
19.8,20.05,stg31036,117,0.0
19.9,20.15,stg31036,118,0.36
20.0,20.25,stg31036,119,0.0
20.1,20.35,stg31036,120,0.0
20.2,20.45,stg31036,121,0.0
20.7,20.95,stg31036,122,0.0
20.8,21.05,stg31036,123,0.44
20.9,21.15,stg31036,124,0.04
21.0,21.25,stg31036,125,0.0
21.1,21.35,stg31036,126,0.0
21.2,21.45,stg31036,127,0.0
21.3,21.55,stg31036,128,0.0
21.4,21.65,stg31036,129,0.0
21.5,21.75,stg31036,130,0.0
21.6,21.85,stg31036,131,0.0
21.7,21.95,stg31036,132,0.0
21.8,22.05,stg31036,133,0.0
21.9,22.15,stg31036,134,0.0
22.0,22.25,stg31036,135,0.0
22.1,22.35,stg31036,136,0.0
25.1,25.35,stg31036,137,0.0
25.2,25.45,stg31036,138,0.0
25.3,25.55,stg31036,139,0.0
25.4,25.65,stg31036,140,0.0
25.5,25.75,stg31036,141,0.0
25.6,25.85,stg31036,142,0.0
26.5,26.75,stg31036,143,0.0
26.6,26.85,stg31036,144,0.0
26.7,26.95,stg31036,145,0.16
26.8,27.05,stg31036,146,0.56
26.9,27.15,stg31036,147,0.96
27.0,27.25,stg31036,148,0.69
27.1,27.35,stg31036,149,0.29
27.2,27.45,stg31036,150,0.0
27.3,27.55,stg31036,151,0.0
27.4,27.65,stg31036,152,0.0
27.5,27.75,stg31036,153,0.03
27.6,27.85,stg31036,154,0.43
27.7,27.95,stg31036,155,0.83
28.7,28.95,stg31036,156,0.67
28.8,29.05,stg31036,157,1.0
28.9,29.15,stg31036,158,0.89
29.0,29.25,stg31036,159,0.49
29.1,29.35,stg31036,160,0.09
29.2,29.45,stg31036,161,0.0
29.3,29.55,stg31036,162,0.0
29.4,29.65,stg31036,163,0.11
29.5,29.75,stg31036,164,0.0
29.6,29.85,stg31036,165,0.0
29.7,29.95,stg31036,166,0.39
29.8,30.05,stg31036,167,0.04
29.9,30.15,stg31036,168,0.69
30.0,30.25,stg31036,169,0.0
30.1,30.35,stg31036,170,0.33
30.2,30.45,stg31036,171,0.0
30.3,30.55,stg31036,172,0.0
30.4,30.65,stg31036,173,0.0
30.5,30.75,stg31036,174,0.0
30.6,30.85,stg31036,175,0.0
30.7,30.95,stg31036,176,0.0
31.5,31.75,stg31036,177,0.0
31.6,31.85,stg31036,178,0.0
31.7,31.95,stg31036,179,0.0
31.8,32.05,stg31036,180,0.0
31.9,32.15,stg31036,181,0.0
32.0,32.25,stg31036,182,0.0
32.1,32.35,stg31036,183,0.0
32.2,32.45,stg31036,184,0.0
32.3,32.55,stg31036,185,0.0
32.4,32.65,stg31036,186,0.0
32.5,32.75,stg31036,187,0.15
32.6,32.85,stg31036,188,0.55
32.7,32.95,stg31036,189,0.0
32.8,33.05,stg31036,190,0.45
32.9,33.15,stg31036,191,0.05
33.0,33.25,stg31036,192,0.2
33.1,33.35,stg31036,193,0.6
33.2,33.45,stg31036,194,0.0
33.3,33.55,stg31036,195,0.49
34.1,34.35,stg31036,196,0.0
34.2,34.45,stg31036,197,0.0
34.3,34.55,stg31036,198,0.0
34.4,34.65,stg31036,199,0.0
34.5,34.75,stg31036,200,0.0
34.6,34.85,stg31036,201,0.25
34.7,34.95,stg31036,202,0.65
34.8,35.05,stg31036,203,0.81
34.9,35.15,stg31036,204,0.48
35.0,35.25,stg31036,205,0.48
35.1,35.35,stg31036,206,0.87
35.2,35.45,stg31036,207,0.81
35.3,35.55,stg31036,208,0.41
36.0,36.25,stg31036,209,0.0
36.1,36.35,stg31036,210,0.0
36.2,36.45,stg31036,211,0.0
36.3,36.55,stg31036,212,0.0
36.4,36.65,stg31036,213,0.0
36.5,36.75,stg31036,214,0.0
36.6,36.85,stg31036,215,0.0
36.7,36.95,stg31036,216,0.0
36.8,37.05,stg31036,217,0.0
36.9,37.15,stg31036,218,0.0
37.0,37.25,stg31036,219,0.0
37.1,37.35,stg31036,220,0.0
37.2,37.45,stg31036,221,0.0
37.3,37.55,stg31036,222,0.0
37.4,37.65,stg31036,223,0.07
37.5,37.75,stg31036,224,0.0
37.6,37.85,stg31036,225,0.0
37.7,37.95,stg31036,226,0.05
37.8,38.05,stg31036,227,0.27
37.9,38.15,stg31036,228,0.0
38.0,38.25,stg31036,229,0.53
38.1,38.35,stg31036,230,0.13
38.2,38.45,stg31036,231,0.0
38.3,38.55,stg31036,232,0.0
38.4,38.65,stg31036,233,0.0
38.5,38.75,stg31036,234,0.04
38.6,38.85,stg31036,235,0.44
38.7,38.95,stg31036,236,0.84
38.8,39.05,stg31036,237,0.65
38.9,39.15,stg31036,238,0.25
39.0,39.25,stg31036,239,0.0
39.9,40.15,stg31036,240,0.0
40.0,40.25,stg31036,241,0.0
40.1,40.35,stg31036,242,0.0
40.2,40.45,stg31036,243,0.0
40.6,40.85,stg31036,244,0.0
40.7,40.95,stg31036,245,0.32
41.9,42.15,stg31036,246,0.0
42.0,42.25,stg31036,247,0.0
42.1,42.35,stg31036,248,0.0
42.2,42.45,stg31036,249,0.0
42.3,42.55,stg31036,250,0.0
42.4,42.65,stg31036,251,0.0
42.5,42.75,stg31036,252,0.0
42.6,42.85,stg31036,253,0.0
