inicioEsp,finEsp,locutor,numEspectrograma,ratioNasal
16.6,16.85,stg54035,0,0.0
16.7,16.95,stg54035,1,0.0
16.8,17.05,stg54035,2,0.0
16.9,17.15,stg54035,3,0.0
17.0,17.25,stg54035,4,0.0
17.1,17.35,stg54035,5,0.0
17.2,17.45,stg54035,6,0.0
17.3,17.55,stg54035,7,0.0
17.4,17.65,stg54035,8,0.0
17.5,17.75,stg54035,9,0.0
17.6,17.85,stg54035,10,0.0
17.7,17.95,stg54035,11,0.0
17.8,18.05,stg54035,12,0.0
17.9,18.15,stg54035,13,0.0
18.0,18.25,stg54035,14,0.0
18.1,18.35,stg54035,15,0.38
18.2,18.45,stg54035,16,0.78
18.3,18.55,stg54035,17,0.83
18.4,18.65,stg54035,18,0.43
18.5,18.75,stg54035,19,0.03
18.9,19.15,stg54035,20,0.0
19.0,19.25,stg54035,21,0.0
19.1,19.35,stg54035,22,0.0
19.2,19.45,stg54035,23,0.13
19.3,19.55,stg54035,24,0.53
19.4,19.65,stg54035,25,0.14
19.5,19.75,stg54035,26,0.89
19.6,19.85,stg54035,27,0.94
19.7,19.95,stg54035,28,0.63
19.8,20.05,stg54035,29,0.23
19.9,20.15,stg54035,30,0.0
20.0,20.25,stg54035,31,0.0
20.1,20.35,stg54035,32,0.0
20.2,20.45,stg54035,33,0.0
20.3,20.55,stg54035,34,0.33
20.4,20.65,stg54035,35,0.0
20.5,20.75,stg54035,36,0.39
20.6,20.85,stg54035,37,0.0
20.7,20.95,stg54035,38,0.0
20.8,21.05,stg54035,39,0.0
20.9,21.15,stg54035,40,0.29
21.0,21.25,stg54035,41,0.0
21.1,21.35,stg54035,42,0.53
21.2,21.45,stg54035,43,0.62
21.3,21.55,stg54035,44,1.0
21.4,21.65,stg54035,45,1.0
22.2,22.45,stg54035,46,0.0
22.3,22.55,stg54035,47,0.18
22.4,22.65,stg54035,48,0.58
22.5,22.75,stg54035,49,0.0
22.6,22.85,stg54035,50,0.39
22.7,22.95,stg54035,51,0.0
23.7,23.95,stg54035,52,0.0
23.8,24.05,stg54035,53,0.0
23.9,24.15,stg54035,54,0.36
24.0,24.25,stg54035,55,0.0
24.1,24.35,stg54035,56,0.55
24.2,24.45,stg54035,57,0.15
24.8,25.05,stg54035,58,0.05
24.9,25.15,stg54035,59,0.0
25.0,25.25,stg54035,60,0.17
25.1,25.35,stg54035,61,0.0
25.2,25.45,stg54035,62,0.29
25.3,25.55,stg54035,63,0.72
25.4,25.65,stg54035,64,0.63
25.5,25.75,stg54035,65,0.23
25.6,25.85,stg54035,66,0.0
25.7,25.95,stg54035,67,0.0
25.8,26.05,stg54035,68,0.0
25.9,26.15,stg54035,69,0.0
26.0,26.25,stg54035,70,0.25
26.1,26.35,stg54035,71,0.65
26.2,26.45,stg54035,72,0.87
26.3,26.55,stg54035,73,0.47
26.4,26.65,stg54035,74,0.07
26.5,26.75,stg54035,75,0.0
26.6,26.85,stg54035,76,0.0
26.7,26.95,stg54035,77,0.23
26.8,27.05,stg54035,78,0.63
26.9,27.15,stg54035,79,0.87
27.0,27.25,stg54035,80,0.47
27.1,27.35,stg54035,81,0.07
27.2,27.45,stg54035,82,0.0
27.3,27.55,stg54035,83,0.0
27.4,27.65,stg54035,84,0.0
27.5,27.75,stg54035,85,0.15
27.6,27.85,stg54035,86,0.0
27.7,27.95,stg54035,87,0.0
27.8,28.05,stg54035,88,0.07
27.9,28.15,stg54035,89,0.0
28.0,28.25,stg54035,90,0.0
28.1,28.35,stg54035,91,0.0
28.2,28.45,stg54035,92,0.0
28.3,28.55,stg54035,93,0.0
28.4,28.65,stg54035,94,0.0
28.5,28.75,stg54035,95,0.0
28.6,28.85,stg54035,96,0.0
28.7,28.95,stg54035,97,0.0
28.8,29.05,stg54035,98,0.0
28.9,29.15,stg54035,99,0.0
30.6,30.85,stg54035,100,0.0
30.7,30.95,stg54035,101,0.0
30.8,31.05,stg54035,102,0.0
30.9,31.15,stg54035,103,0.0
31.0,31.25,stg54035,104,0.0
31.1,31.35,stg54035,105,0.0
31.5,31.75,stg54035,106,0.0
31.6,31.85,stg54035,107,0.0
31.7,31.95,stg54035,108,0.0
31.8,32.05,stg54035,109,0.0
31.9,32.15,stg54035,110,0.0
32.0,32.25,stg54035,111,0.25
32.1,32.35,stg54035,112,0.0
32.2,32.45,stg54035,113,0.55
32.3,32.55,stg54035,114,0.15
32.4,32.65,stg54035,115,0.0
32.5,32.75,stg54035,116,0.0
