inicioEsp,finEsp,locutor,numEspectrograma,ratioNasal
3.5,3.75,stg20008,0,0.0
3.6,3.85,stg20008,1,0.0
3.7,3.95,stg20008,2,0.0
3.8,4.05,stg20008,3,0.0
3.9,4.15,stg20008,4,0.0
4.0,4.25,stg20008,5,0.0
4.1,4.35,stg20008,6,0.0
4.2,4.45,stg20008,7,0.0
4.3,4.55,stg20008,8,0.0
4.4,4.65,stg20008,9,0.0
4.5,4.75,stg20008,10,0.0
4.6,4.85,stg20008,11,0.0
4.7,4.95,stg20008,12,0.0
4.8,5.05,stg20008,13,0.27
4.9,5.15,stg20008,14,0.67
5.0,5.25,stg20008,15,1.0
5.1,5.35,stg20008,16,0.69
5.6,5.85,stg20008,17,0.0
5.7,5.95,stg20008,18,0.0
5.8,6.05,stg20008,19,0.0
5.9,6.15,stg20008,20,0.19
6.0,6.25,stg20008,21,0.59
6.1,6.35,stg20008,22,0.19
6.2,6.45,stg20008,23,1.0
6.3,6.55,stg20008,24,1.0
6.4,6.65,stg20008,25,0.69
6.5,6.75,stg20008,26,0.29
6.6,6.85,stg20008,27,0.0
6.7,6.95,stg20008,28,0.0
6.8,7.05,stg20008,29,0.0
6.9,7.15,stg20008,30,0.0
7.0,7.25,stg20008,31,0.0
7.1,7.35,stg20008,32,0.11
7.2,7.45,stg20008,33,0.51
7.3,7.55,stg20008,34,0.0
7.4,7.65,stg20008,35,0.25
7.5,7.75,stg20008,36,0.0
7.6,7.85,stg20008,37,0.0
7.7,7.95,stg20008,38,0.23
7.8,8.05,stg20008,39,0.0
7.9,8.15,stg20008,40,0.58
8.0,8.25,stg20008,41,0.62
8.1,8.35,stg20008,42,1.0
8.2,8.45,stg20008,43,1.0
8.6,8.85,stg20008,44,0.0
8.7,8.95,stg20008,45,0.27
8.8,9.05,stg20008,46,0.67
8.9,9.15,stg20008,47,1.0
9.0,9.25,stg20008,48,0.61
9.1,9.35,stg20008,49,0.21
9.2,9.45,stg20008,50,0.0
9.3,9.55,stg20008,51,0.0
9.4,9.65,stg20008,52,0.0
9.5,9.75,stg20008,53,0.07
9.6,9.85,stg20008,54,0.47
9.7,9.95,stg20008,55,0.0
9.8,10.05,stg20008,56,0.49
9.9,10.15,stg20008,57,0.09
10.4,10.65,stg20008,58,0.0
10.5,10.75,stg20008,59,0.0
10.6,10.85,stg20008,60,0.0
10.7,10.95,stg20008,61,0.23
10.8,11.05,stg20008,62,0.05
10.9,11.15,stg20008,63,0.69
11.0,11.25,stg20008,64,0.72
11.1,11.35,stg20008,65,0.73
11.2,11.45,stg20008,66,0.33
11.3,11.55,stg20008,67,0.0
11.4,11.65,stg20008,68,0.0
11.5,11.75,stg20008,69,0.0
11.6,11.85,stg20008,70,0.0
11.7,11.95,stg20008,71,0.0
11.8,12.05,stg20008,72,0.34
11.9,12.15,stg20008,73,0.74
12.0,12.25,stg20008,74,0.69
12.1,12.35,stg20008,75,0.29
12.2,12.45,stg20008,76,0.0
12.3,12.55,stg20008,77,0.0
12.4,12.65,stg20008,78,0.0
12.5,12.75,stg20008,79,0.09
12.6,12.85,stg20008,80,0.49
12.7,12.95,stg20008,81,0.89
12.8,13.05,stg20008,82,0.65
12.9,13.15,stg20008,83,0.25
13.0,13.25,stg20008,84,0.0
13.1,13.35,stg20008,85,0.0
13.2,13.45,stg20008,86,0.0
13.3,13.55,stg20008,87,0.13
13.4,13.65,stg20008,88,0.0
13.5,13.75,stg20008,89,0.0
13.6,13.85,stg20008,90,0.09
13.7,13.95,stg20008,91,0.0
13.8,14.05,stg20008,92,0.0
13.9,14.15,stg20008,93,0.0
14.0,14.25,stg20008,94,0.0
