inicioEsp,finEsp,locutor,numEspectrograma,ratioNasal
3.2,3.45,stg35038,0,0.0
3.3,3.55,stg35038,1,0.0
3.4,3.65,stg35038,2,0.0
3.5,3.75,stg35038,3,0.0
3.6,3.85,stg35038,4,0.0
3.7,3.95,stg35038,5,0.0
3.8,4.05,stg35038,6,0.0
3.9,4.15,stg35038,7,0.0
4.0,4.25,stg35038,8,0.0
4.1,4.35,stg35038,9,0.0
4.2,4.45,stg35038,10,0.0
4.3,4.55,stg35038,11,0.0
4.4,4.65,stg35038,12,0.18
4.5,4.75,stg35038,13,0.58
4.6,4.85,stg35038,14,0.98
4.7,4.95,stg35038,15,0.69
4.8,5.05,stg35038,16,0.29
5.3,5.55,stg35038,17,0.0
5.4,5.65,stg35038,18,0.0
5.5,5.75,stg35038,19,0.0
5.6,5.85,stg35038,20,0.24
5.7,5.95,stg35038,21,0.64
5.8,6.05,stg35038,22,1.0
5.9,6.15,stg35038,23,1.0
6.0,6.25,stg35038,24,1.0
6.1,6.35,stg35038,25,0.81
6.2,6.45,stg35038,26,0.41
6.7,6.95,stg35038,27,0.0
6.8,7.05,stg35038,28,0.0
6.9,7.15,stg35038,29,0.0
7.0,7.25,stg35038,30,0.28
7.1,7.35,stg35038,31,0.0
7.2,7.45,stg35038,32,0.29
7.3,7.55,stg35038,33,0.0
7.4,7.65,stg35038,34,0.15
7.5,7.75,stg35038,35,0.55
7.6,7.85,stg35038,36,0.04
7.7,7.95,stg35038,37,0.65
7.8,8.05,stg35038,38,0.84
7.9,8.15,stg35038,39,1.0
8.4,8.65,stg35038,40,0.0
8.5,8.75,stg35038,41,0.0
8.6,8.85,stg35038,42,0.26
8.7,8.95,stg35038,43,0.66
8.8,9.05,stg35038,44,0.85
8.9,9.15,stg35038,45,0.45
9.0,9.25,stg35038,46,0.05
9.1,9.35,stg35038,47,0.0
9.2,9.45,stg35038,48,0.0
9.3,9.55,stg35038,49,0.0
9.4,9.65,stg35038,50,0.0
9.5,9.75,stg35038,51,0.0
9.6,9.85,stg35038,52,0.0
9.7,9.95,stg35038,53,0.0
10.5,10.75,stg35038,54,0.65
10.6,10.85,stg35038,55,0.25
10.7,10.95,stg35038,56,0.0
11.1,11.35,stg35038,57,0.0
11.2,11.45,stg35038,58,0.0
