inicioEsp,finEsp,locutor,numEspectrograma,ratioNasal
3.4,3.65,stg20006,0,0.0
3.5,3.75,stg20006,1,0.0
3.6,3.85,stg20006,2,0.0
3.7,3.95,stg20006,3,0.0
3.8,4.05,stg20006,4,0.0
3.9,4.15,stg20006,5,0.0
4.0,4.25,stg20006,6,0.0
4.1,4.35,stg20006,7,0.0
4.2,4.45,stg20006,8,0.0
4.3,4.55,stg20006,9,0.0
4.4,4.65,stg20006,10,0.09
4.5,4.75,stg20006,11,0.49
4.6,4.85,stg20006,12,0.89
4.7,4.95,stg20006,13,0.69
4.8,5.05,stg20006,14,0.29
5.2,5.45,stg20006,15,0.0
5.3,5.55,stg20006,16,0.0
5.4,5.65,stg20006,17,0.16
5.5,5.75,stg20006,18,0.56
5.6,5.85,stg20006,19,0.35
5.7,5.95,stg20006,20,1.0
5.8,6.05,stg20006,21,0.65
5.9,6.15,stg20006,22,0.25
6.0,6.25,stg20006,23,0.0
6.1,6.35,stg20006,24,0.0
6.2,6.45,stg20006,25,0.0
6.3,6.55,stg20006,26,0.0
6.4,6.65,stg20006,27,0.27
6.5,6.75,stg20006,28,0.0
6.6,6.85,stg20006,29,0.41
6.7,6.95,stg20006,30,0.01
6.8,7.05,stg20006,31,0.0
6.9,7.15,stg20006,32,0.24
7.0,7.25,stg20006,33,0.0
7.1,7.35,stg20006,34,0.7
7.2,7.45,stg20006,35,0.7
7.3,7.55,stg20006,36,1.0
7.7,7.95,stg20006,37,0.0
7.8,8.05,stg20006,38,0.23
7.9,8.15,stg20006,39,0.63
8.0,8.25,stg20006,40,0.93
8.1,8.35,stg20006,41,0.53
8.2,8.45,stg20006,42,0.13
8.3,8.55,stg20006,43,0.0
8.4,8.65,stg20006,44,0.0
8.5,8.75,stg20006,45,0.0
8.6,8.85,stg20006,46,0.0
8.7,8.95,stg20006,47,0.0
8.8,9.05,stg20006,48,0.0
8.9,9.15,stg20006,49,0.0
9.7,9.95,stg20006,50,0.85
9.8,10.05,stg20006,51,0.45
10.3,10.55,stg20006,52,0.15
10.4,10.65,stg20006,53,0.0
10.5,10.75,stg20006,54,0.39
10.6,10.85,stg20006,55,0.04
10.7,10.95,stg20006,56,0.69
10.8,11.05,stg20006,57,0.0
10.9,11.15,stg20006,58,0.45
11.0,11.25,stg20006,59,0.05
11.1,11.35,stg20006,60,0.0
11.2,11.45,stg20006,61,0.0
11.3,11.55,stg20006,62,0.0
11.4,11.65,stg20006,63,0.1
11.5,11.75,stg20006,64,0.5
11.6,11.85,stg20006,65,0.0
11.7,11.95,stg20006,66,0.49
11.8,12.05,stg20006,67,0.09
12.7,12.95,stg20006,68,0.47
12.8,13.05,stg20006,69,0.0
12.9,13.15,stg20006,70,0.53
13.0,13.25,stg20006,71,0.13
13.1,13.35,stg20006,72,0.0
13.2,13.45,stg20006,73,0.0
13.3,13.55,stg20006,74,0.12
13.4,13.65,stg20006,75,0.0
13.5,13.75,stg20006,76,0.0
13.6,13.85,stg20006,77,0.13
13.7,13.95,stg20006,78,0.0
13.8,14.05,stg20006,79,0.0
13.9,14.15,stg20006,80,0.0
14.0,14.25,stg20006,81,0.0
14.1,14.35,stg20006,82,0.0
14.2,14.45,stg20006,83,0.0
14.3,14.55,stg20006,84,0.0
14.4,14.65,stg20006,85,0.0
14.5,14.75,stg20006,86,0.0
15.5,15.75,stg20006,87,0.0
15.6,15.85,stg20006,88,0.0
