inicioEsp,finEsp,locutor,numEspectrograma,ratioNasal
5.9,6.15,nas20084,0,0.0
6.0,6.25,nas20084,1,0.0
6.1,6.35,nas20084,2,0.0
6.2,6.45,nas20084,3,0.0
6.3,6.55,nas20084,4,0.0
6.4,6.65,nas20084,5,0.0
6.5,6.75,nas20084,6,0.0
6.6,6.85,nas20084,7,0.0
6.7,6.95,nas20084,8,0.33
6.8,7.05,nas20084,9,0.73
6.9,7.15,nas20084,10,0.87
7.0,7.25,nas20084,11,0.47
7.1,7.35,nas20084,12,0.07
7.2,7.45,nas20084,13,0.0
7.3,7.55,nas20084,14,0.0
7.4,7.65,nas20084,15,0.02
7.5,7.75,nas20084,16,0.42
7.6,7.85,nas20084,17,0.33
7.7,7.95,nas20084,18,0.27
7.8,8.05,nas20084,19,0.43
7.9,8.15,nas20084,20,0.03
8.0,8.25,nas20084,21,0.0
8.1,8.35,nas20084,22,0.0
8.2,8.45,nas20084,23,0.0
8.3,8.55,nas20084,24,0.12
8.4,8.65,nas20084,25,0.0
8.5,8.75,nas20084,26,0.0
8.6,8.85,nas20084,27,0.0
8.7,8.95,nas20084,28,0.38
8.8,9.05,nas20084,29,0.0
8.9,9.15,nas20084,30,0.54
9.0,9.25,nas20084,31,0.69
9.1,9.35,nas20084,32,0.95
9.5,9.75,nas20084,33,0.21
9.6,9.85,nas20084,34,0.61
9.7,9.95,nas20084,35,0.75
10.9,11.15,nas20084,36,0.0
11.0,11.25,nas20084,37,0.0
11.1,11.35,nas20084,38,0.0
11.2,11.45,nas20084,39,0.0
11.3,11.55,nas20084,40,0.32
11.4,11.65,nas20084,41,0.72
11.5,11.75,nas20084,42,0.64
11.6,11.85,nas20084,43,0.24
12.6,12.85,nas20084,44,0.0
12.7,12.95,nas20084,45,0.16
12.8,13.05,nas20084,46,0.04
12.9,13.15,nas20084,47,0.16
13.0,13.25,nas20084,48,0.64
13.1,13.35,nas20084,49,0.0
13.2,13.45,nas20084,50,0.32
13.3,13.55,nas20084,51,0.0
13.4,13.65,nas20084,52,0.0
13.5,13.75,nas20084,53,0.0
13.6,13.85,nas20084,54,0.27
13.7,13.95,nas20084,55,0.67
13.8,14.05,nas20084,56,0.68
13.9,14.15,nas20084,57,0.28
14.0,14.25,nas20084,58,0.0
14.1,14.35,nas20084,59,0.08
14.2,14.45,nas20084,60,0.48
14.3,14.55,nas20084,61,0.0
14.4,14.65,nas20084,62,0.52
14.5,14.75,nas20084,63,0.12
14.6,14.85,nas20084,64,0.0
14.7,14.95,nas20084,65,0.01
14.8,15.05,nas20084,66,0.41
14.9,15.15,nas20084,67,0.0
15.0,15.25,nas20084,68,0.28
15.1,15.35,nas20084,69,0.0
15.2,15.45,nas20084,70,0.0
15.3,15.55,nas20084,71,0.0
15.4,15.65,nas20084,72,0.0
15.5,15.75,nas20084,73,0.0
15.6,15.85,nas20084,74,0.0
15.7,15.95,nas20084,75,0.0
15.8,16.05,nas20084,76,0.0
16.6,16.85,nas20084,77,0.0
16.7,16.95,nas20084,78,0.0
16.8,17.05,nas20084,79,0.0
16.9,17.15,nas20084,80,0.0
17.0,17.25,nas20084,81,0.0
17.1,17.35,nas20084,82,0.0
17.2,17.45,nas20084,83,0.0
17.3,17.55,nas20084,84,0.0
17.4,17.65,nas20084,85,0.0
17.5,17.75,nas20084,86,0.12
17.6,17.85,nas20084,87,0.52
17.7,17.95,nas20084,88,0.0
17.8,18.05,nas20084,89,0.4
17.9,18.15,nas20084,90,0.0
18.0,18.25,nas20084,91,0.0
18.1,18.35,nas20084,92,0.0
18.2,18.45,nas20084,93,0.0
18.3,18.55,nas20084,94,0.0
18.4,18.65,nas20084,95,0.0
18.5,18.75,nas20084,96,0.0
18.6,18.85,nas20084,97,0.04
18.7,18.95,nas20084,98,0.0
18.8,19.05,nas20084,99,0.0
18.9,19.15,nas20084,100,0.16
19.0,19.25,nas20084,101,0.0
19.1,19.35,nas20084,102,0.0
19.2,19.45,nas20084,103,0.32
19.3,19.55,nas20084,104,0.0
19.4,19.65,nas20084,105,0.48
19.5,19.75,nas20084,106,0.08
19.6,19.85,nas20084,107,0.0
19.7,19.95,nas20084,108,0.0
19.8,20.05,nas20084,109,0.0
19.9,20.15,nas20084,110,0.0
20.0,20.25,nas20084,111,0.0
20.1,20.35,nas20084,112,0.0
20.2,20.45,nas20084,113,0.0
20.3,20.55,nas20084,114,0.0
20.7,20.95,nas20084,115,0.0
20.8,21.05,nas20084,116,0.0
20.9,21.15,nas20084,117,0.0
21.0,21.25,nas20084,118,0.0
21.1,21.35,nas20084,119,0.0
21.2,21.45,nas20084,120,0.0
21.3,21.55,nas20084,121,0.0
21.4,21.65,nas20084,122,0.0
21.5,21.75,nas20084,123,0.0
22.7,22.95,nas20084,124,0.0
22.8,23.05,nas20084,125,0.0
22.9,23.15,nas20084,126,0.0
23.0,23.25,nas20084,127,0.0
23.1,23.35,nas20084,128,0.0
23.2,23.45,nas20084,129,0.0
23.3,23.55,nas20084,130,0.0
23.4,23.65,nas20084,131,0.0
23.5,23.75,nas20084,132,0.0
23.6,23.85,nas20084,133,0.0
23.7,23.95,nas20084,134,0.0
23.8,24.05,nas20084,135,0.0
23.9,24.15,nas20084,136,0.12
24.0,24.25,nas20084,137,0.52
24.1,24.35,nas20084,138,0.0
24.2,24.45,nas20084,139,0.2
24.3,24.55,nas20084,140,0.0
24.4,24.65,nas20084,141,0.16
24.5,24.75,nas20084,142,0.56
24.6,24.85,nas20084,143,0.96
24.7,24.95,nas20084,144,0.84
24.8,25.05,nas20084,145,0.84
24.9,25.15,nas20084,146,0.92
25.0,25.25,nas20084,147,0.88
25.1,25.35,nas20084,148,0.48
25.2,25.45,nas20084,149,0.08
25.3,25.55,nas20084,150,0.36
25.4,25.65,nas20084,151,0.0
25.5,25.75,nas20084,152,0.24
25.6,25.85,nas20084,153,0.29
25.7,25.95,nas20084,154,0.14
25.8,26.05,nas20084,155,0.44
25.9,26.15,nas20084,156,0.04
26.0,26.25,nas20084,157,0.0
26.1,26.35,nas20084,158,0.0
27.0,27.25,nas20084,159,0.0
27.1,27.35,nas20084,160,0.0
27.2,27.45,nas20084,161,0.0
27.3,27.55,nas20084,162,0.0
27.4,27.65,nas20084,163,0.0
27.5,27.75,nas20084,164,0.28
27.6,27.85,nas20084,165,0.0
27.7,27.95,nas20084,166,0.35
27.8,28.05,nas20084,167,0.38
27.9,28.15,nas20084,168,0.0
28.0,28.25,nas20084,169,0.58
28.1,28.35,nas20084,170,0.18
28.2,28.45,nas20084,171,0.0
28.3,28.55,nas20084,172,0.0
28.4,28.65,nas20084,173,0.0
28.5,28.75,nas20084,174,0.04
28.6,28.85,nas20084,175,0.44
28.7,28.95,nas20084,176,0.0
28.8,29.05,nas20084,177,0.74
28.9,29.15,nas20084,178,0.76
29.0,29.25,nas20084,179,0.8
29.1,29.35,nas20084,180,0.4
29.2,29.45,nas20084,181,0.0
29.3,29.55,nas20084,182,0.0
29.4,29.65,nas20084,183,0.0
29.5,29.75,nas20084,184,0.0
29.6,29.85,nas20084,185,0.0
29.7,29.95,nas20084,186,0.0
29.8,30.05,nas20084,187,0.0
29.9,30.15,nas20084,188,0.0
30.0,30.25,nas20084,189,0.0
30.1,30.35,nas20084,190,0.0
30.2,30.45,nas20084,191,0.0
30.3,30.55,nas20084,192,0.0
30.4,30.65,nas20084,193,0.09
30.5,30.75,nas20084,194,0.0
30.6,30.85,nas20084,195,0.0
32.3,32.55,nas20084,196,0.0
32.4,32.65,nas20084,197,0.19
32.5,32.75,nas20084,198,0.0
32.6,32.85,nas20084,199,0.0
32.7,32.95,nas20084,200,0.0
32.8,33.05,nas20084,201,0.0
32.9,33.15,nas20084,202,0.0
33.8,34.05,nas20084,203,0.55
33.9,34.15,nas20084,204,0.15
34.0,34.25,nas20084,205,0.0
34.1,34.35,nas20084,206,0.0
34.2,34.45,nas20084,207,0.0
34.3,34.55,nas20084,208,0.0
34.4,34.65,nas20084,209,0.06
34.5,34.75,nas20084,210,0.46
34.6,34.85,nas20084,211,0.0
34.7,34.95,nas20084,212,0.55
34.8,35.05,nas20084,213,0.15
34.9,35.15,nas20084,214,0.37
35.0,35.25,nas20084,215,0.77
35.7,35.95,nas20084,216,0.0
35.8,36.05,nas20084,217,0.0
35.9,36.15,nas20084,218,0.0
36.0,36.25,nas20084,219,0.0
36.1,36.35,nas20084,220,0.0
36.2,36.45,nas20084,221,0.0
36.3,36.55,nas20084,222,0.0
36.4,36.65,nas20084,223,0.0
36.5,36.75,nas20084,224,0.38
36.6,36.85,nas20084,225,0.0
36.7,36.95,nas20084,226,0.43
36.8,37.05,nas20084,227,0.03
36.9,37.15,nas20084,228,0.0
37.0,37.25,nas20084,229,0.14
37.1,37.35,nas20084,230,0.54
37.2,37.45,nas20084,231,0.0
37.3,37.55,nas20084,232,0.61
37.4,37.65,nas20084,233,0.78
37.5,37.75,nas20084,234,0.71
37.6,37.85,nas20084,235,0.31
37.7,37.95,nas20084,236,0.0
37.8,38.05,nas20084,237,0.0
37.9,38.15,nas20084,238,0.01
38.0,38.25,nas20084,239,0.41
38.1,38.35,nas20084,240,0.81
38.2,38.45,nas20084,241,1.0
42.0,42.25,nas20084,242,0.0
42.1,42.35,nas20084,243,0.0
42.2,42.45,nas20084,244,0.0
42.3,42.55,nas20084,245,0.2
42.4,42.65,nas20084,246,0.0
42.5,42.75,nas20084,247,0.55
42.6,42.85,nas20084,248,0.15
42.7,42.95,nas20084,249,0.0
42.8,43.05,nas20084,250,0.0
42.9,43.15,nas20084,251,0.05
43.0,43.25,nas20084,252,0.0
43.1,43.35,nas20084,253,0.0
43.2,43.45,nas20084,254,0.4
43.3,43.55,nas20084,255,0.0
43.4,43.65,nas20084,256,0.39
43.5,43.75,nas20084,257,0.0
43.6,43.85,nas20084,258,0.0
43.7,43.95,nas20084,259,0.0
43.8,44.05,nas20084,260,0.0
43.9,44.15,nas20084,261,0.0
44.0,44.25,nas20084,262,0.0
44.4,44.65,nas20084,263,0.0
44.5,44.75,nas20084,264,0.22
44.6,44.85,nas20084,265,0.0
44.7,44.95,nas20084,266,0.39
44.8,45.05,nas20084,267,0.0
