inicioEsp,finEsp,locutor,numEspectrograma,ratioNasal
2.7,2.95,nas20072,0,0.0
2.8,3.05,nas20072,1,0.0
2.9,3.15,nas20072,2,0.0
3.0,3.25,nas20072,3,0.0
3.1,3.35,nas20072,4,0.0
3.2,3.45,nas20072,5,0.0
3.3,3.55,nas20072,6,0.0
3.4,3.65,nas20072,7,0.0
3.5,3.75,nas20072,8,0.0
3.6,3.85,nas20072,9,0.0
3.7,3.95,nas20072,10,0.16
3.8,4.05,nas20072,11,0.56
3.9,4.15,nas20072,12,0.96
4.0,4.25,nas20072,13,0.92
4.7,4.95,nas20072,14,0.0
4.8,5.05,nas20072,15,0.0
4.9,5.15,nas20072,16,0.13
5.0,5.25,nas20072,17,0.53
5.1,5.35,nas20072,18,0.32
5.2,5.45,nas20072,19,1.0
5.3,5.55,nas20072,20,0.72
5.4,5.65,nas20072,21,0.32
5.5,5.75,nas20072,22,0.0
5.6,5.85,nas20072,23,0.0
5.7,5.95,nas20072,24,0.0
5.8,6.05,nas20072,25,0.0
5.9,6.15,nas20072,26,0.0
6.0,6.25,nas20072,27,0.24
6.1,6.35,nas20072,28,0.0
6.2,6.45,nas20072,29,0.24
6.3,6.55,nas20072,30,0.0
6.4,6.65,nas20072,31,0.14
6.5,6.75,nas20072,32,0.0
6.6,6.85,nas20072,33,0.0
6.7,6.95,nas20072,34,0.54
6.8,7.05,nas20072,35,0.78
6.9,7.15,nas20072,36,1.0
7.5,7.75,nas20072,37,0.0
7.6,7.85,nas20072,38,0.0
7.7,7.95,nas20072,39,0.32
7.8,8.05,nas20072,40,0.72
7.9,8.15,nas20072,41,0.8
8.0,8.25,nas20072,42,0.4
8.1,8.35,nas20072,43,0.0
8.2,8.45,nas20072,44,0.0
8.3,8.55,nas20072,45,0.0
8.4,8.65,nas20072,46,0.0
8.5,8.75,nas20072,47,0.0
8.6,8.85,nas20072,48,0.0
8.7,8.95,nas20072,49,0.0
9.5,9.75,nas20072,50,0.68
9.6,9.85,nas20072,51,0.28
10.0,10.25,nas20072,52,0.09
10.1,10.35,nas20072,53,0.0
10.2,10.45,nas20072,54,0.29
10.3,10.55,nas20072,55,0.0
10.4,10.65,nas20072,56,0.72
10.5,10.75,nas20072,57,0.76
10.6,10.85,nas20072,58,0.76
10.7,10.95,nas20072,59,0.36
10.8,11.05,nas20072,60,0.0
10.9,11.15,nas20072,61,0.0
11.0,11.25,nas20072,62,0.0
11.1,11.35,nas20072,63,0.0
11.2,11.45,nas20072,64,0.0
11.3,11.55,nas20072,65,0.2
11.4,11.65,nas20072,66,0.6
11.5,11.75,nas20072,67,1.0
11.6,11.85,nas20072,68,0.68
11.7,11.95,nas20072,69,0.28
11.8,12.05,nas20072,70,0.0
11.9,12.15,nas20072,71,0.0
12.0,12.25,nas20072,72,0.0
12.1,12.35,nas20072,73,0.18
12.2,12.45,nas20072,74,0.58
12.3,12.55,nas20072,75,0.0
12.4,12.65,nas20072,76,0.6
12.5,12.75,nas20072,77,0.2
12.6,12.85,nas20072,78,0.0
12.7,12.95,nas20072,79,0.0
12.8,13.05,nas20072,80,0.0
12.9,13.15,nas20072,81,0.04
13.0,13.25,nas20072,82,0.0
13.1,13.35,nas20072,83,0.0
13.2,13.45,nas20072,84,0.16
13.3,13.55,nas20072,85,0.0
13.4,13.65,nas20072,86,0.0
13.5,13.75,nas20072,87,0.0
13.6,13.85,nas20072,88,0.0
13.7,13.95,nas20072,89,0.0
13.8,14.05,nas20072,90,0.0
13.9,14.15,nas20072,91,0.0
14.0,14.25,nas20072,92,0.0
14.1,14.35,nas20072,93,0.0
15.1,15.35,nas20072,94,0.0
15.2,15.45,nas20072,95,0.0
15.3,15.55,nas20072,96,0.0
15.4,15.65,nas20072,97,0.0
15.5,15.75,nas20072,98,0.0
15.6,15.85,nas20072,99,0.0
16.1,16.35,nas20072,100,0.0
