inicioEsp,finEsp,locutor,numEspectrograma,ratioNasal
2.3,2.55,nas20073,0,0.0
2.4,2.65,nas20073,1,0.0
2.5,2.75,nas20073,2,0.0
2.6,2.85,nas20073,3,0.0
2.7,2.95,nas20073,4,0.0
2.8,3.05,nas20073,5,0.0
2.9,3.15,nas20073,6,0.0
3.0,3.25,nas20073,7,0.0
3.1,3.35,nas20073,8,0.0
3.2,3.45,nas20073,9,0.0
3.3,3.55,nas20073,10,0.31
3.4,3.65,nas20073,11,0.71
3.5,3.75,nas20073,12,0.79
4.5,4.75,nas20073,13,0.0
4.6,4.85,nas20073,14,0.0
4.7,4.95,nas20073,15,0.09
4.8,5.05,nas20073,16,0.0
4.9,5.15,nas20073,17,0.3
5.0,5.25,nas20073,18,0.89
5.1,5.35,nas20073,19,0.67
5.2,5.45,nas20073,20,0.27
5.3,5.55,nas20073,21,0.0
5.4,5.65,nas20073,22,0.0
5.5,5.75,nas20073,23,0.0
5.6,5.85,nas20073,24,0.0
5.7,5.95,nas20073,25,0.0
5.8,6.05,nas20073,26,0.17
5.9,6.15,nas20073,27,0.0
6.0,6.25,nas20073,28,0.0
6.1,6.35,nas20073,29,0.07
6.2,6.45,nas20073,30,0.0
6.3,6.55,nas20073,31,0.22
6.4,6.65,nas20073,32,0.0
6.5,6.75,nas20073,33,0.73
6.6,6.85,nas20073,34,0.73
6.7,6.95,nas20073,35,1.0
7.1,7.35,nas20073,36,0.0
7.2,7.45,nas20073,37,0.29
7.3,7.55,nas20073,38,0.69
7.4,7.65,nas20073,39,0.71
7.5,7.75,nas20073,40,0.31
7.6,7.85,nas20073,41,0.0
8.4,8.65,nas20073,42,0.27
8.8,9.05,nas20073,43,0.13
8.9,9.15,nas20073,44,0.0
9.0,9.25,nas20073,45,0.0
9.1,9.35,nas20073,46,0.22
9.2,9.45,nas20073,47,0.77
9.3,9.55,nas20073,48,0.87
9.4,9.65,nas20073,49,0.47
9.5,9.75,nas20073,50,0.07
9.6,9.85,nas20073,51,0.0
9.7,9.95,nas20073,52,0.0
9.8,10.05,nas20073,53,0.0
9.9,10.15,nas20073,54,0.0
10.0,10.25,nas20073,55,0.18
10.1,10.35,nas20073,56,0.58
10.2,10.45,nas20073,57,0.0
10.3,10.55,nas20073,58,0.55
10.4,10.65,nas20073,59,0.15
10.5,10.75,nas20073,60,0.0
10.6,10.85,nas20073,61,0.0
10.7,10.95,nas20073,62,0.09
10.8,11.05,nas20073,63,0.49
10.9,11.15,nas20073,64,0.89
11.0,11.25,nas20073,65,0.67
11.1,11.35,nas20073,66,0.27
11.2,11.45,nas20073,67,0.0
11.3,11.55,nas20073,68,0.0
