inicioEsp,finEsp,locutor,numEspectrograma,ratioNasal
1.2,1.45,nas20061,0,0.0
1.3,1.55,nas20061,1,0.0
1.4,1.65,nas20061,2,0.0
2.0,2.25,nas20061,3,0.0
2.1,2.35,nas20061,4,0.0
2.2,2.45,nas20061,5,0.0
2.3,2.55,nas20061,6,0.0
2.4,2.65,nas20061,7,0.0
2.5,2.75,nas20061,8,0.0
2.6,2.85,nas20061,9,0.0
2.7,2.95,nas20061,10,0.0
2.8,3.05,nas20061,11,0.0
2.9,3.15,nas20061,12,0.0
3.0,3.25,nas20061,13,0.0
3.1,3.35,nas20061,14,0.24
3.2,3.45,nas20061,15,0.64
3.3,3.55,nas20061,16,0.83
4.1,4.35,nas20061,17,0.0
4.2,4.45,nas20061,18,0.0
4.3,4.55,nas20061,19,0.0
4.4,4.65,nas20061,20,0.4
4.5,4.75,nas20061,21,0.0
4.6,4.85,nas20061,22,0.9
4.7,4.95,nas20061,23,0.9
4.8,5.05,nas20061,24,0.63
4.9,5.15,nas20061,25,0.23
5.0,5.25,nas20061,26,0.0
5.1,5.35,nas20061,27,0.0
5.2,5.45,nas20061,28,0.0
5.3,5.55,nas20061,29,0.0
5.4,5.65,nas20061,30,0.0
5.5,5.75,nas20061,31,0.01
5.6,5.85,nas20061,32,0.41
5.7,5.95,nas20061,33,0.0
5.8,6.05,nas20061,34,0.27
5.9,6.15,nas20061,35,0.0
6.0,6.25,nas20061,36,0.0
6.1,6.35,nas20061,37,0.0
6.2,6.45,nas20061,38,0.22
6.3,6.55,nas20061,39,0.0
6.4,6.65,nas20061,40,0.56
6.5,6.75,nas20061,41,0.58
6.6,6.85,nas20061,42,0.98
7.1,7.35,nas20061,43,0.17
7.2,7.45,nas20061,44,0.57
7.3,7.55,nas20061,45,0.0
7.4,7.65,nas20061,46,0.39
7.5,7.75,nas20061,47,0.0
7.6,7.85,nas20061,48,0.0
7.7,7.95,nas20061,49,0.0
7.8,8.05,nas20061,50,0.0
7.9,8.15,nas20061,51,0.0
8.0,8.25,nas20061,52,0.0
8.1,8.35,nas20061,53,0.3
8.2,8.45,nas20061,54,0.7
8.3,8.55,nas20061,55,0.79
8.4,8.65,nas20061,56,0.39
9.6,9.85,nas20061,57,0.0
9.7,9.95,nas20061,58,0.36
9.8,10.05,nas20061,59,0.0
9.9,10.15,nas20061,60,0.31
10.0,10.25,nas20061,61,0.25
10.1,10.35,nas20061,62,0.0
10.2,10.45,nas20061,63,0.55
10.3,10.55,nas20061,64,0.15
10.4,10.65,nas20061,65,0.29
10.5,10.75,nas20061,66,0.69
10.6,10.85,nas20061,67,1.0
10.7,10.95,nas20061,68,0.8
11.1,11.35,nas20061,69,0.0
11.2,11.45,nas20061,70,0.0
11.3,11.55,nas20061,71,0.0
11.4,11.65,nas20061,72,0.0
11.5,11.75,nas20061,73,0.3
11.6,11.85,nas20061,74,0.7
11.7,11.95,nas20061,75,0.67
11.8,12.05,nas20061,76,0.27
11.9,12.15,nas20061,77,0.0
12.0,12.25,nas20061,78,0.0
12.1,12.35,nas20061,79,0.0
12.2,12.45,nas20061,80,0.33
12.3,12.55,nas20061,81,0.73
12.4,12.65,nas20061,82,0.71
12.5,12.75,nas20061,83,0.31
12.6,12.85,nas20061,84,0.0
12.7,12.95,nas20061,85,0.0
12.8,13.05,nas20061,86,0.0
12.9,13.15,nas20061,87,0.04
13.0,13.25,nas20061,88,0.0
13.1,13.35,nas20061,89,0.0
13.2,13.45,nas20061,90,0.19
13.3,13.55,nas20061,91,0.0
13.4,13.65,nas20061,92,0.0
13.5,13.75,nas20061,93,0.0
13.6,13.85,nas20061,94,0.0
13.7,13.95,nas20061,95,0.0
13.8,14.05,nas20061,96,0.0
13.9,14.15,nas20061,97,0.0
14.0,14.25,nas20061,98,0.0
14.1,14.35,nas20061,99,0.0
15.2,15.45,nas20061,100,0.0
15.3,15.55,nas20061,101,0.0
15.4,15.65,nas20061,102,0.0
15.5,15.75,nas20061,103,0.0
15.6,15.85,nas20061,104,0.0
15.7,15.95,nas20061,105,0.0
15.8,16.05,nas20061,106,0.0
15.9,16.15,nas20061,107,0.0
16.0,16.25,nas20061,108,0.0
16.1,16.35,nas20061,109,0.0
16.2,16.45,nas20061,110,0.0
16.3,16.55,nas20061,111,0.0
16.4,16.65,nas20061,112,0.0
16.5,16.75,nas20061,113,0.0
16.6,16.85,nas20061,114,0.33
16.7,16.95,nas20061,115,0.73
16.8,17.05,nas20061,116,0.65
16.9,17.15,nas20061,117,0.25
17.0,17.25,nas20061,118,0.0
17.1,17.35,nas20061,119,0.0
17.2,17.45,nas20061,120,0.0
17.3,17.55,nas20061,121,0.0
17.4,17.65,nas20061,122,0.0
17.5,17.75,nas20061,123,0.0
17.6,17.85,nas20061,124,0.0
18.4,18.65,nas20061,125,0.33
18.5,18.75,nas20061,126,0.0
18.6,18.85,nas20061,127,0.39
18.7,18.95,nas20061,128,0.0
18.8,19.05,nas20061,129,0.0
18.9,19.15,nas20061,130,0.0
19.7,19.95,nas20061,131,0.0
19.8,20.05,nas20061,132,0.47
19.9,20.15,nas20061,133,0.07
20.0,20.25,nas20061,134,0.0
21.2,21.45,nas20061,135,0.0
21.3,21.55,nas20061,136,0.0
22.8,23.05,nas20061,137,0.0
23.6,23.85,nas20061,138,0.0
23.7,23.95,nas20061,139,0.0
23.8,24.05,nas20061,140,0.0
23.9,24.15,nas20061,141,0.0
24.0,24.25,nas20061,142,0.0
25.0,25.25,nas20061,143,0.0
25.1,25.35,nas20061,144,0.0
25.2,25.45,nas20061,145,0.0
25.3,25.55,nas20061,146,0.0
25.7,25.95,nas20061,147,0.0
25.8,26.05,nas20061,148,0.0
25.9,26.15,nas20061,149,0.0
26.0,26.25,nas20061,150,0.0
26.1,26.35,nas20061,151,0.0
26.2,26.45,nas20061,152,0.0
26.6,26.85,nas20061,153,0.0
26.7,26.95,nas20061,154,0.02
26.8,27.05,nas20061,155,0.42
26.9,27.15,nas20061,156,0.82
27.0,27.25,nas20061,157,0.69
27.1,27.35,nas20061,158,0.29
27.2,27.45,nas20061,159,0.0
27.3,27.55,nas20061,160,0.0
27.4,27.65,nas20061,161,0.0
27.5,27.75,nas20061,162,0.0
27.6,27.85,nas20061,163,0.37
28.3,28.55,nas20061,164,1.0
28.4,28.65,nas20061,165,0.72
28.9,29.15,nas20061,166,0.84
29.0,29.25,nas20061,167,1.0
29.1,29.35,nas20061,168,0.65
29.2,29.45,nas20061,169,0.25
29.3,29.55,nas20061,170,0.0
29.4,29.65,nas20061,171,0.0
29.5,29.75,nas20061,172,0.02
29.6,29.85,nas20061,173,0.42
29.7,29.95,nas20061,174,0.0
29.8,30.05,nas20061,175,0.48
29.9,30.15,nas20061,176,0.03
30.0,30.25,nas20061,177,0.8
30.1,30.35,nas20061,178,0.83
30.2,30.45,nas20061,179,0.61
30.3,30.55,nas20061,180,0.21
30.4,30.65,nas20061,181,0.0
30.5,30.75,nas20061,182,0.0
30.6,30.85,nas20061,183,0.0
30.7,30.95,nas20061,184,0.0
30.8,31.05,nas20061,185,0.0
31.7,31.95,nas20061,186,0.0
31.8,32.05,nas20061,187,0.0
32.4,32.65,nas20061,188,0.0
32.5,32.75,nas20061,189,0.0
