inicioEsp,finEsp,locutor,numEspectrograma,ratioNasal
2.8,3.05,nas20074,0,0.0
2.9,3.15,nas20074,1,0.0
3.0,3.25,nas20074,2,0.0
3.1,3.35,nas20074,3,0.0
3.2,3.45,nas20074,4,0.0
3.3,3.55,nas20074,5,0.0
3.4,3.65,nas20074,6,0.0
3.5,3.75,nas20074,7,0.0
3.6,3.85,nas20074,8,0.0
3.7,3.95,nas20074,9,0.11
3.8,4.05,nas20074,10,0.51
3.9,4.15,nas20074,11,0.0
4.3,4.55,nas20074,12,0.0
4.4,4.65,nas20074,13,0.0
4.5,4.75,nas20074,14,0.2
4.6,4.85,nas20074,15,0.19
4.7,4.95,nas20074,16,0.59
4.8,5.05,nas20074,17,0.01
4.9,5.15,nas20074,18,0.25
5.0,5.25,nas20074,19,0.0
5.1,5.35,nas20074,20,0.0
5.2,5.45,nas20074,21,0.19
5.3,5.55,nas20074,22,0.0
5.4,5.65,nas20074,23,0.0
5.5,5.75,nas20074,24,0.15
5.6,5.85,nas20074,25,0.0
5.7,5.95,nas20074,26,0.31
5.8,6.05,nas20074,27,0.71
6.2,6.45,nas20074,28,0.0
6.3,6.55,nas20074,29,0.39
6.4,6.65,nas20074,30,0.0
6.5,6.75,nas20074,31,0.49
6.6,6.85,nas20074,32,0.09
6.7,6.95,nas20074,33,0.0
6.8,7.05,nas20074,34,0.0
6.9,7.15,nas20074,35,0.19
7.0,7.25,nas20074,36,0.59
7.1,7.35,nas20074,37,0.0
7.9,8.15,nas20074,38,0.11
8.0,8.25,nas20074,39,0.03
8.1,8.35,nas20074,40,0.43
8.2,8.45,nas20074,41,0.05
8.3,8.55,nas20074,42,0.45
8.4,8.65,nas20074,43,0.05
8.5,8.75,nas20074,44,0.0
8.6,8.85,nas20074,45,0.0
8.7,8.95,nas20074,46,0.15
8.8,9.05,nas20074,47,0.55
8.9,9.15,nas20074,48,0.0
9.0,9.25,nas20074,49,0.49
9.1,9.35,nas20074,50,0.09
9.2,9.45,nas20074,51,0.0
9.3,9.55,nas20074,52,0.0
9.4,9.65,nas20074,53,0.0
9.5,9.75,nas20074,54,0.11
9.6,9.85,nas20074,55,0.51
9.7,9.95,nas20074,56,0.0
9.8,10.05,nas20074,57,0.41
