inicioEsp,finEsp,locutor,numEspectrograma,ratioNasal
10.5,10.75,nas20059,0,0.0
10.6,10.85,nas20059,1,0.0
10.7,10.95,nas20059,2,0.0
10.8,11.05,nas20059,3,0.0
10.9,11.15,nas20059,4,0.0
11.0,11.25,nas20059,5,0.0
11.1,11.35,nas20059,6,0.0
11.2,11.45,nas20059,7,0.0
11.3,11.55,nas20059,8,0.0
11.4,11.65,nas20059,9,0.4
11.5,11.75,nas20059,10,0.8
11.6,11.85,nas20059,11,0.72
12.1,12.35,nas20059,12,0.0
12.2,12.45,nas20059,13,0.0
12.3,12.55,nas20059,14,0.39
12.4,12.65,nas20059,15,0.11
12.5,12.75,nas20059,16,0.9
12.6,12.85,nas20059,17,0.0
12.7,12.95,nas20059,18,0.6
12.8,13.05,nas20059,19,0.2
12.9,13.15,nas20059,20,0.0
13.0,13.25,nas20059,21,0.0
13.1,13.35,nas20059,22,0.17
13.2,13.45,nas20059,23,0.0
13.3,13.55,nas20059,24,0.0
13.4,13.65,nas20059,25,0.08
13.5,13.75,nas20059,26,0.0
13.6,13.85,nas20059,27,0.14
13.7,13.95,nas20059,28,0.65
13.8,14.05,nas20059,29,0.94
14.2,14.45,nas20059,30,0.0
14.3,14.55,nas20059,31,0.4
14.4,14.65,nas20059,32,0.8
14.5,14.75,nas20059,33,0.64
14.6,14.85,nas20059,34,0.24
15.3,15.55,nas20059,35,0.0
17.0,17.25,nas20059,36,0.16
17.1,17.35,nas20059,37,0.36
17.2,17.45,nas20059,38,0.0
17.3,17.55,nas20059,39,0.53
17.4,17.65,nas20059,40,0.04
17.5,17.75,nas20059,41,0.02
17.6,17.85,nas20059,42,0.12
17.7,17.95,nas20059,43,0.07
17.8,18.05,nas20059,44,0.67
17.9,18.15,nas20059,45,0.0
18.0,18.25,nas20059,46,0.32
18.1,18.35,nas20059,47,0.0
18.2,18.45,nas20059,48,0.0
18.3,18.55,nas20059,49,0.0
18.4,18.65,nas20059,50,0.14
18.5,18.75,nas20059,51,0.54
18.6,18.85,nas20059,52,0.0
18.7,18.95,nas20059,53,0.52
18.8,19.05,nas20059,54,0.12
18.9,19.15,nas20059,55,0.0
19.0,19.25,nas20059,56,0.4
19.1,19.35,nas20059,57,0.0
19.2,19.45,nas20059,58,0.52
19.3,19.55,nas20059,59,0.12
19.4,19.65,nas20059,60,0.0
19.5,19.75,nas20059,61,0.08
19.6,19.85,nas20059,62,0.48
19.7,19.95,nas20059,63,0.0
20.5,20.75,nas20059,64,0.0
20.9,21.15,nas20059,65,0.0
22.0,22.25,nas20059,66,0.0
22.1,22.35,nas20059,67,0.0
22.2,22.45,nas20059,68,0.0
22.3,22.55,nas20059,69,0.0
22.4,22.65,nas20059,70,0.0
22.5,22.75,nas20059,71,0.0
22.6,22.85,nas20059,72,0.4
22.7,22.95,nas20059,73,0.0
22.8,23.05,nas20059,74,0.44
23.2,23.45,nas20059,75,0.0
23.3,23.55,nas20059,76,0.0
23.7,23.95,nas20059,77,0.24
23.8,24.05,nas20059,78,0.0
23.9,24.15,nas20059,79,0.4
24.0,24.25,nas20059,80,0.0
24.1,24.35,nas20059,81,0.0
24.7,24.95,nas20059,82,0.52
24.8,25.05,nas20059,83,0.12
24.9,25.15,nas20059,84,0.0
25.3,25.55,nas20059,85,0.0
25.9,26.15,nas20059,86,0.0
26.4,26.65,nas20059,87,0.0
26.5,26.75,nas20059,88,0.0
26.6,26.85,nas20059,89,0.0
27.6,27.85,nas20059,90,0.0
27.7,27.95,nas20059,91,0.0
28.2,28.45,nas20059,92,0.0
28.3,28.55,nas20059,93,0.0
28.4,28.65,nas20059,94,0.0
28.5,28.75,nas20059,95,0.0
28.6,28.85,nas20059,96,0.0
