inicioEsp,finEsp,locutor,numEspectrograma,ratioNasal
1.2,1.45,nas20078,0,0.0
1.3,1.55,nas20078,1,0.0
1.4,1.65,nas20078,2,0.0
1.5,1.75,nas20078,3,0.0
1.6,1.85,nas20078,4,0.0
1.7,1.95,nas20078,5,0.0
1.8,2.05,nas20078,6,0.0
1.9,2.15,nas20078,7,0.0
2.0,2.25,nas20078,8,0.0
2.1,2.35,nas20078,9,0.0
2.2,2.45,nas20078,10,0.08
2.3,2.55,nas20078,11,0.48
2.4,2.65,nas20078,12,0.88
2.5,2.75,nas20078,13,0.61
2.9,3.15,nas20078,14,0.0
3.0,3.25,nas20078,15,0.0
3.1,3.35,nas20078,16,0.0
3.2,3.45,nas20078,17,0.38
3.3,3.55,nas20078,18,0.22
3.4,3.65,nas20078,19,0.9
3.5,3.75,nas20078,20,0.69
3.6,3.85,nas20078,21,0.29
3.7,3.95,nas20078,22,0.0
3.8,4.05,nas20078,23,0.0
3.9,4.15,nas20078,24,0.0
4.0,4.25,nas20078,25,0.07
4.1,4.35,nas20078,26,0.0
4.2,4.45,nas20078,27,0.0
4.3,4.55,nas20078,28,0.05
4.4,4.65,nas20078,29,0.0
4.5,4.75,nas20078,30,0.28
4.6,4.85,nas20078,31,0.0
4.7,4.95,nas20078,32,0.56
4.8,5.05,nas20078,33,0.56
4.9,5.15,nas20078,34,0.9
5.4,5.65,nas20078,35,0.03
5.5,5.75,nas20078,36,0.43
5.6,5.85,nas20078,37,0.0
5.7,5.95,nas20078,38,0.54
5.8,6.05,nas20078,39,0.14
5.9,6.15,nas20078,40,0.0
6.0,6.25,nas20078,41,0.0
6.1,6.35,nas20078,42,0.0
6.2,6.45,nas20078,43,0.31
6.3,6.55,nas20078,44,0.0
6.4,6.65,nas20078,45,0.53
7.1,7.35,nas20078,46,0.0
7.2,7.45,nas20078,47,0.23
7.3,7.55,nas20078,48,0.07
7.4,7.65,nas20078,49,0.78
7.5,7.75,nas20078,50,0.04
7.6,7.85,nas20078,51,0.53
7.7,7.95,nas20078,52,0.13
7.8,8.05,nas20078,53,0.0
7.9,8.15,nas20078,54,0.0
8.0,8.25,nas20078,55,0.0
8.1,8.35,nas20078,56,0.35
8.2,8.45,nas20078,57,0.75
8.3,8.55,nas20078,58,0.61
8.4,8.65,nas20078,59,0.21
8.5,8.75,nas20078,60,0.0
8.6,8.85,nas20078,61,0.12
8.7,8.95,nas20078,62,0.52
8.8,9.05,nas20078,63,0.0
8.9,9.15,nas20078,64,0.41
9.0,9.25,nas20078,65,0.01
9.1,9.35,nas20078,66,0.0
9.2,9.45,nas20078,67,0.0
9.3,9.55,nas20078,68,0.28
9.4,9.65,nas20078,69,0.0
9.5,9.75,nas20078,70,0.3
9.6,9.85,nas20078,71,0.0
9.7,9.95,nas20078,72,0.0
9.8,10.05,nas20078,73,0.0
9.9,10.15,nas20078,74,0.0
10.0,10.25,nas20078,75,0.0
10.1,10.35,nas20078,76,0.0
10.2,10.45,nas20078,77,0.0
