inicioEsp,finEsp,locutor,numEspectrograma,ratioNasal
1.6,1.85,nas20064,0,0.0
1.7,1.95,nas20064,1,0.0
1.8,2.05,nas20064,2,0.0
1.9,2.15,nas20064,3,0.0
2.0,2.25,nas20064,4,0.0
2.1,2.35,nas20064,5,0.0
2.2,2.45,nas20064,6,0.0
2.3,2.55,nas20064,7,0.0
2.4,2.65,nas20064,8,0.0
2.5,2.75,nas20064,9,0.23
2.6,2.85,nas20064,10,0.63
2.7,2.95,nas20064,11,0.98
2.8,3.05,nas20064,12,0.58
2.9,3.15,nas20064,13,0.18
3.0,3.25,nas20064,14,0.0
3.1,3.35,nas20064,15,0.0
3.2,3.45,nas20064,16,0.0
3.3,3.55,nas20064,17,0.39
3.4,3.65,nas20064,18,0.13
3.5,3.75,nas20064,19,1.0
3.6,3.85,nas20064,20,0.07
3.7,3.95,nas20064,21,0.55
3.8,4.05,nas20064,22,0.15
3.9,4.15,nas20064,23,0.0
4.0,4.25,nas20064,24,0.0
4.1,4.35,nas20064,25,0.0
4.2,4.45,nas20064,26,0.17
4.3,4.55,nas20064,27,0.0
4.4,4.65,nas20064,28,0.0
4.5,4.75,nas20064,29,0.0
4.6,4.85,nas20064,30,0.3
4.7,4.95,nas20064,31,0.0
4.8,5.05,nas20064,32,0.65
4.9,5.15,nas20064,33,0.78
5.0,5.25,nas20064,34,0.63
5.1,5.35,nas20064,35,0.23
5.2,5.45,nas20064,36,0.09
5.3,5.55,nas20064,37,0.49
5.4,5.65,nas20064,38,0.0
5.5,5.75,nas20064,39,0.43
5.6,5.85,nas20064,40,0.03
5.7,5.95,nas20064,41,0.0
5.8,6.05,nas20064,42,0.0
6.2,6.45,nas20064,43,0.71
6.3,6.55,nas20064,44,0.31
6.4,6.65,nas20064,45,0.0
6.5,6.75,nas20064,46,0.14
6.6,6.85,nas20064,47,0.0
6.7,6.95,nas20064,48,0.2
6.8,7.05,nas20064,49,0.03
6.9,7.15,nas20064,50,0.38
7.0,7.25,nas20064,51,0.0
7.1,7.35,nas20064,52,0.43
7.2,7.45,nas20064,53,0.03
7.3,7.55,nas20064,54,0.0
