inicioEsp,finEsp,locutor,numEspectrograma,ratioNasal
1.8,2.05,nas20076,0,0.0
1.9,2.15,nas20076,1,0.0
2.0,2.25,nas20076,2,0.0
2.1,2.35,nas20076,3,0.0
2.2,2.45,nas20076,4,0.0
2.3,2.55,nas20076,5,0.0
2.4,2.65,nas20076,6,0.0
2.5,2.75,nas20076,7,0.08
2.6,2.85,nas20076,8,0.48
2.7,2.95,nas20076,9,0.0
2.8,3.05,nas20076,10,0.5
3.2,3.45,nas20076,11,0.0
3.3,3.55,nas20076,12,0.05
3.4,3.65,nas20076,13,0.45
3.5,3.75,nas20076,14,0.85
3.6,3.85,nas20076,15,0.91
3.7,3.95,nas20076,16,0.51
3.8,4.05,nas20076,17,0.11
3.9,4.15,nas20076,18,0.0
4.0,4.25,nas20076,19,0.0
4.1,4.35,nas20076,20,0.0
4.2,4.45,nas20076,21,0.38
4.3,4.55,nas20076,22,0.0
4.4,4.65,nas20076,23,0.34
4.5,4.75,nas20076,24,0.0
4.6,4.85,nas20076,25,0.14
4.7,4.95,nas20076,26,0.0
4.8,5.05,nas20076,27,0.14
4.9,5.15,nas20076,28,0.62
5.0,5.25,nas20076,29,0.94
5.5,5.75,nas20076,30,0.13
5.6,5.85,nas20076,31,0.53
5.7,5.95,nas20076,32,0.0
5.8,6.05,nas20076,33,0.38
5.9,6.15,nas20076,34,0.0
6.0,6.25,nas20076,35,0.0
6.1,6.35,nas20076,36,0.0
6.2,6.45,nas20076,37,0.18
6.3,6.55,nas20076,38,0.58
6.4,6.65,nas20076,39,0.0
6.5,6.75,nas20076,40,0.3
6.9,7.15,nas20076,41,0.0
7.0,7.25,nas20076,42,0.68
7.1,7.35,nas20076,43,0.22
7.2,7.45,nas20076,44,0.91
7.3,7.55,nas20076,45,0.7
7.4,7.65,nas20076,46,0.3
7.5,7.75,nas20076,47,0.0
7.6,7.85,nas20076,48,0.0
7.7,7.95,nas20076,49,0.0
7.8,8.05,nas20076,50,0.1
7.9,8.15,nas20076,51,0.5
8.0,8.25,nas20076,52,0.0
8.1,8.35,nas20076,53,0.43
8.2,8.45,nas20076,54,0.03
8.3,8.55,nas20076,55,0.0
8.4,8.65,nas20076,56,0.02
8.5,8.75,nas20076,57,0.42
8.6,8.85,nas20076,58,0.0
