inicioEsp,finEsp,locutor,numEspectrograma,ratioNasal
3.0,3.25,nas20091,0,0.0
3.1,3.35,nas20091,1,0.0
3.2,3.45,nas20091,2,0.0
3.3,3.55,nas20091,3,0.0
3.4,3.65,nas20091,4,0.0
3.5,3.75,nas20091,5,0.0
3.6,3.85,nas20091,6,0.0
3.7,3.95,nas20091,7,0.01
3.8,4.05,nas20091,8,0.41
3.9,4.15,nas20091,9,0.81
4.0,4.25,nas20091,10,0.69
4.1,4.35,nas20091,11,0.29
4.2,4.45,nas20091,12,0.0
4.3,4.55,nas20091,13,0.0
4.4,4.65,nas20091,14,0.0
4.5,4.75,nas20091,15,0.39
4.6,4.85,nas20091,16,0.19
4.7,4.95,nas20091,17,1.0
4.8,5.05,nas20091,18,0.01
5.3,5.55,nas20091,19,0.0
5.4,5.65,nas20091,20,0.08
5.5,5.75,nas20091,21,0.0
5.6,5.85,nas20091,22,0.0
5.7,5.95,nas20091,23,0.09
5.8,6.05,nas20091,24,0.0
5.9,6.15,nas20091,25,0.37
6.0,6.25,nas20091,26,0.15
6.1,6.35,nas20091,27,0.76
6.2,6.45,nas20091,28,0.0
6.3,6.55,nas20091,29,0.49
6.4,6.65,nas20091,30,0.09
6.5,6.75,nas20091,31,0.15
6.6,6.85,nas20091,32,0.55
6.7,6.95,nas20091,33,0.0
6.8,7.05,nas20091,34,0.45
6.9,7.15,nas20091,35,0.05
7.0,7.25,nas20091,36,0.0
7.1,7.35,nas20091,37,0.0
7.2,7.45,nas20091,38,0.0
7.6,7.85,nas20091,39,0.29
7.7,7.95,nas20091,40,0.0
7.8,8.05,nas20091,41,0.0
7.9,8.15,nas20091,42,0.11
8.0,8.25,nas20091,43,0.13
8.1,8.35,nas20091,44,0.37
8.2,8.45,nas20091,45,0.01
8.3,8.55,nas20091,46,0.33
8.4,8.65,nas20091,47,0.0
8.5,8.75,nas20091,48,0.0
8.6,8.85,nas20091,49,0.0
8.7,8.95,nas20091,50,0.25
8.8,9.05,nas20091,51,0.65
8.9,9.15,nas20091,52,0.69
9.0,9.25,nas20091,53,0.29
9.8,10.05,nas20091,54,0.61
9.9,10.15,nas20091,55,0.73
10.0,10.25,nas20091,56,0.33
10.1,10.35,nas20091,57,0.0
10.2,10.45,nas20091,58,0.0
10.3,10.55,nas20091,59,0.16
10.4,10.65,nas20091,60,0.0
10.5,10.75,nas20091,61,0.0
10.6,10.85,nas20091,62,0.01
10.7,10.95,nas20091,63,0.0
