inicioEsp,finEsp,locutor,numEspectrograma,ratioNasal
2.2,2.45,nas20071,0,0.0
2.3,2.55,nas20071,1,0.0
2.4,2.65,nas20071,2,0.0
2.5,2.75,nas20071,3,0.0
3.0,3.25,nas20071,4,0.0
3.1,3.35,nas20071,5,0.0
3.2,3.45,nas20071,6,0.0
3.3,3.55,nas20071,7,0.0
3.4,3.65,nas20071,8,0.36
3.5,3.75,nas20071,9,0.0
3.6,3.85,nas20071,10,0.57
4.0,4.25,nas20071,11,0.0
4.1,4.35,nas20071,12,0.0
4.2,4.45,nas20071,13,0.27
4.3,4.55,nas20071,14,0.23
4.4,4.65,nas20071,15,0.37
4.5,4.75,nas20071,16,0.57
4.6,4.85,nas20071,17,0.17
4.7,4.95,nas20071,18,0.0
4.8,5.05,nas20071,19,0.0
5.7,5.95,nas20071,20,0.18
5.8,6.05,nas20071,21,0.0
5.9,6.15,nas20071,22,0.0
6.0,6.25,nas20071,23,0.0
6.1,6.35,nas20071,24,0.0
6.2,6.45,nas20071,25,0.27
6.3,6.55,nas20071,26,0.0
6.4,6.65,nas20071,27,0.65
6.5,6.75,nas20071,28,0.67
6.6,6.85,nas20071,29,0.98
7.3,7.55,nas20071,30,0.3
7.4,7.65,nas20071,31,0.7
7.5,7.75,nas20071,32,0.82
7.6,7.85,nas20071,33,0.42
7.7,7.95,nas20071,34,0.02
7.8,8.05,nas20071,35,0.0
7.9,8.15,nas20071,36,0.0
8.0,8.25,nas20071,37,0.0
8.1,8.35,nas20071,38,0.0
8.9,9.15,nas20071,39,0.5
9.4,9.65,nas20071,40,0.14
9.5,9.75,nas20071,41,0.06
9.6,9.85,nas20071,42,0.46
9.7,9.95,nas20071,43,0.0
9.8,10.05,nas20071,44,0.26
9.9,10.15,nas20071,45,0.0
10.0,10.25,nas20071,46,0.0
10.1,10.35,nas20071,47,0.0
10.2,10.45,nas20071,48,0.0
10.3,10.55,nas20071,49,0.39
10.4,10.65,nas20071,50,0.0
10.5,10.75,nas20071,51,0.5
10.6,10.85,nas20071,52,0.1
10.7,10.95,nas20071,53,0.0
10.8,11.05,nas20071,54,0.0
10.9,11.15,nas20071,55,0.15
11.0,11.25,nas20071,56,0.55
11.1,11.35,nas20071,57,0.0
11.2,11.45,nas20071,58,0.5
11.3,11.55,nas20071,59,0.1
11.4,11.65,nas20071,60,0.0
11.5,11.75,nas20071,61,0.0
11.6,11.85,nas20071,62,0.22
11.7,11.95,nas20071,63,0.0
11.8,12.05,nas20071,64,0.5
12.5,12.75,nas20071,65,0.0
12.6,12.85,nas20071,66,0.0
12.7,12.95,nas20071,67,0.0
12.8,13.05,nas20071,68,0.0
12.9,13.15,nas20071,69,0.0
13.0,13.25,nas20071,70,0.0
13.1,13.35,nas20071,71,0.0
13.2,13.45,nas20071,72,0.0
13.3,13.55,nas20071,73,0.0
