inicioEsp,finEsp,locutor,enunciado,numEspectrogramaMFCCArchivo,numEspectrogramaMFCCIntervalo
0.0,0.25,nas04205a,T0unocinco,0,0
0.1,0.35,nas04205a,T0unocinco,1,1
0.2,0.45,nas04205a,T0unocinco,2,2
0.3,0.55,nas04205a,T0unocinco,3,3
0.4,0.65,nas04205a,T0unocinco,4,4
0.5,0.75,nas04205a,T0unocinco,5,5
0.6,0.85,nas04205a,T0unocinco,6,6
0.7,0.95,nas04205a,T0unocinco,7,7
0.8,1.05,nas04205a,T0unocinco,8,8
0.9,1.15,nas04205a,T0unocinco,9,9
1.0,1.25,nas04205a,T0unocinco,10,10
1.1,1.35,nas04205a,T0unocinco,11,11
1.2,1.45,nas04205a,T0unocinco,12,12
1.3,1.55,nas04205a,T0unocinco,13,13
1.4,1.65,nas04205a,T0unocinco,14,14
0.0,0.25,nas04205a,T1unodiez,15,0
0.1,0.35,nas04205a,T1unodiez,16,1
0.2,0.45,nas04205a,T1unodiez,17,2
0.3,0.55,nas04205a,T1unodiez,18,3
0.4,0.65,nas04205a,T1unodiez,19,4
0.5,0.75,nas04205a,T1unodiez,20,5
0.6,0.85,nas04205a,T1unodiez,21,6
0.7,0.95,nas04205a,T1unodiez,22,7
0.8,1.05,nas04205a,T1unodiez,23,8
0.9,1.15,nas04205a,T1unodiez,24,9
1.0,1.25,nas04205a,T1unodiez,25,10
1.1,1.35,nas04205a,T1unodiez,26,11
1.2,1.45,nas04205a,T1unodiez,27,12
1.3,1.55,nas04205a,T1unodiez,28,13
1.4,1.65,nas04205a,T1unodiez,29,14
1.5,1.75,nas04205a,T1unodiez,30,15
1.6,1.85,nas04205a,T1unodiez,31,16
1.7,1.95,nas04205a,T1unodiez,32,17
1.8,2.05,nas04205a,T1unodiez,33,18
1.9,2.15,nas04205a,T1unodiez,34,19
2.0,2.25,nas04205a,T1unodiez,35,20
2.1,2.35,nas04205a,T1unodiez,36,21
2.2,2.45,nas04205a,T1unodiez,37,22
2.3,2.55,nas04205a,T1unodiez,38,23
2.4,2.65,nas04205a,T1unodiez,39,24
2.5,2.75,nas04205a,T1unodiez,40,25
2.6,2.85,nas04205a,T1unodiez,41,26
2.7,2.95,nas04205a,T1unodiez,42,27
2.8,3.05,nas04205a,T1unodiez,43,28
2.9,3.15,nas04205a,T1unodiez,44,29
3.0,3.25,nas04205a,T1unodiez,45,30
3.1,3.35,nas04205a,T1unodiez,46,31
0.0,0.25,nas04205a,T2pa,47,0
0.1,0.35,nas04205a,T2pa,48,1
0.2,0.45,nas04205a,T2pa,49,2
0.3,0.55,nas04205a,T2pa,50,3
0.4,0.65,nas04205a,T2pa,51,4
0.5,0.75,nas04205a,T2pa,52,5
0.6,0.85,nas04205a,T2pa,53,6
0.7,0.95,nas04205a,T2pa,54,7
0.8,1.05,nas04205a,T2pa,55,8
0.9,1.15,nas04205a,T2pa,56,9
1.0,1.25,nas04205a,T2pa,57,10
1.1,1.35,nas04205a,T2pa,58,11
1.2,1.45,nas04205a,T2pa,59,12
1.3,1.55,nas04205a,T2pa,60,13
1.4,1.65,nas04205a,T2pa,61,14
1.5,1.75,nas04205a,T2pa,62,15
1.6,1.85,nas04205a,T2pa,63,16
0.0,0.25,nas04205a,T2pi,64,0
0.1,0.35,nas04205a,T2pi,65,1
0.2,0.45,nas04205a,T2pi,66,2
0.3,0.55,nas04205a,T2pi,67,3
0.4,0.65,nas04205a,T2pi,68,4
0.5,0.75,nas04205a,T2pi,69,5
0.6,0.85,nas04205a,T2pi,70,6
0.7,0.95,nas04205a,T2pi,71,7
0.8,1.05,nas04205a,T2pi,72,8
0.9,1.15,nas04205a,T2pi,73,9
0.0,0.25,nas04205a,T2ta,74,0
0.1,0.35,nas04205a,T2ta,75,1
0.2,0.45,nas04205a,T2ta,76,2
0.3,0.55,nas04205a,T2ta,77,3
0.4,0.65,nas04205a,T2ta,78,4
0.5,0.75,nas04205a,T2ta,79,5
0.6,0.85,nas04205a,T2ta,80,6
0.7,0.95,nas04205a,T2ta,81,7
0.8,1.05,nas04205a,T2ta,82,8
0.9,1.15,nas04205a,T2ta,83,9
1.0,1.25,nas04205a,T2ta,84,10
1.1,1.35,nas04205a,T2ta,85,11
1.2,1.45,nas04205a,T2ta,86,12
0.0,0.25,nas04205a,T2ti,87,0
0.1,0.35,nas04205a,T2ti,88,1
0.2,0.45,nas04205a,T2ti,89,2
0.3,0.55,nas04205a,T2ti,90,3
0.4,0.65,nas04205a,T2ti,91,4
0.5,0.75,nas04205a,T2ti,92,5
0.6,0.85,nas04205a,T2ti,93,6
0.7,0.95,nas04205a,T2ti,94,7
0.8,1.05,nas04205a,T2ti,95,8
0.9,1.15,nas04205a,T2ti,96,9
1.0,1.25,nas04205a,T2ti,97,10
1.1,1.35,nas04205a,T2ti,98,11
0.0,0.25,nas04205a,T2ka,99,0
0.1,0.35,nas04205a,T2ka,100,1
0.2,0.45,nas04205a,T2ka,101,2
0.3,0.55,nas04205a,T2ka,102,3
0.4,0.65,nas04205a,T2ka,103,4
0.5,0.75,nas04205a,T2ka,104,5
0.6,0.85,nas04205a,T2ka,105,6
0.7,0.95,nas04205a,T2ka,106,7
0.8,1.05,nas04205a,T2ka,107,8
0.9,1.15,nas04205a,T2ka,108,9
1.0,1.25,nas04205a,T2ka,109,10
1.1,1.35,nas04205a,T2ka,110,11
1.2,1.45,nas04205a,T2ka,111,12
1.3,1.55,nas04205a,T2ka,112,13
1.4,1.65,nas04205a,T2ka,113,14
1.5,1.75,nas04205a,T2ka,114,15
1.6,1.85,nas04205a,T2ka,115,16
1.7,1.95,nas04205a,T2ka,116,17
1.8,2.05,nas04205a,T2ka,117,18
1.9,2.15,nas04205a,T2ka,118,19
2.0,2.25,nas04205a,T2ka,119,20
2.1,2.35,nas04205a,T2ka,120,21
2.2,2.45,nas04205a,T2ka,121,22
2.3,2.55,nas04205a,T2ka,122,23
2.4,2.65,nas04205a,T2ka,123,24
2.5,2.75,nas04205a,T2ka,124,25
2.6,2.85,nas04205a,T2ka,125,26
0.0,0.25,nas04205a,T2ki,126,0
0.1,0.35,nas04205a,T2ki,127,1
0.2,0.45,nas04205a,T2ki,128,2
0.3,0.55,nas04205a,T2ki,129,3
0.4,0.65,nas04205a,T2ki,130,4
0.5,0.75,nas04205a,T2ki,131,5
0.6,0.85,nas04205a,T2ki,132,6
0.7,0.95,nas04205a,T2ki,133,7
0.8,1.05,nas04205a,T2ki,134,8
0.9,1.15,nas04205a,T2ki,135,9
1.0,1.25,nas04205a,T2ki,136,10
1.1,1.35,nas04205a,T2ki,137,11
1.2,1.45,nas04205a,T2ki,138,12
1.3,1.55,nas04205a,T2ki,139,13
1.4,1.65,nas04205a,T2ki,140,14
1.5,1.75,nas04205a,T2ki,141,15
1.6,1.85,nas04205a,T2ki,142,16
0.0,0.25,nas04205a,T3f,143,0
0.1,0.35,nas04205a,T3f,144,1
0.2,0.45,nas04205a,T3f,145,2
0.3,0.55,nas04205a,T3f,146,3
0.4,0.65,nas04205a,T3f,147,4
0.5,0.75,nas04205a,T3f,148,5
0.6,0.85,nas04205a,T3f,149,6
0.7,0.95,nas04205a,T3f,150,7
0.8,1.05,nas04205a,T3f,151,8
