inicioEsp,finEsp,locutor,enunciado,numEspectrogramaMFCCArchivo,numEspectrogramaMFCCIntervalo
0.0,0.25,bcn00108,T0unocinco,0,0
0.1,0.35,bcn00108,T0unocinco,1,1
0.2,0.45,bcn00108,T0unocinco,2,2
0.3,0.55,bcn00108,T0unocinco,3,3
0.4,0.65,bcn00108,T0unocinco,4,4
0.5,0.75,bcn00108,T0unocinco,5,5
0.6,0.85,bcn00108,T0unocinco,6,6
0.7,0.95,bcn00108,T0unocinco,7,7
0.8,1.05,bcn00108,T0unocinco,8,8
0.9,1.15,bcn00108,T0unocinco,9,9
1.0,1.25,bcn00108,T0unocinco,10,10
1.1,1.35,bcn00108,T0unocinco,11,11
1.2,1.45,bcn00108,T0unocinco,12,12
1.3,1.55,bcn00108,T0unocinco,13,13
1.4,1.65,bcn00108,T0unocinco,14,14
1.5,1.75,bcn00108,T0unocinco,15,15
0.0,0.25,bcn00108,T1unodiez,16,0
0.1,0.35,bcn00108,T1unodiez,17,1
0.2,0.45,bcn00108,T1unodiez,18,2
0.3,0.55,bcn00108,T1unodiez,19,3
0.4,0.65,bcn00108,T1unodiez,20,4
0.5,0.75,bcn00108,T1unodiez,21,5
0.6,0.85,bcn00108,T1unodiez,22,6
0.7,0.95,bcn00108,T1unodiez,23,7
0.8,1.05,bcn00108,T1unodiez,24,8
0.9,1.15,bcn00108,T1unodiez,25,9
1.0,1.25,bcn00108,T1unodiez,26,10
1.1,1.35,bcn00108,T1unodiez,27,11
1.2,1.45,bcn00108,T1unodiez,28,12
1.3,1.55,bcn00108,T1unodiez,29,13
1.4,1.65,bcn00108,T1unodiez,30,14
1.5,1.75,bcn00108,T1unodiez,31,15
1.6,1.85,bcn00108,T1unodiez,32,16
1.7,1.95,bcn00108,T1unodiez,33,17
1.8,2.05,bcn00108,T1unodiez,34,18
1.9,2.15,bcn00108,T1unodiez,35,19
2.0,2.25,bcn00108,T1unodiez,36,20
2.1,2.35,bcn00108,T1unodiez,37,21
2.2,2.45,bcn00108,T1unodiez,38,22
2.3,2.55,bcn00108,T1unodiez,39,23
2.4,2.65,bcn00108,T1unodiez,40,24
2.5,2.75,bcn00108,T1unodiez,41,25
2.6,2.85,bcn00108,T1unodiez,42,26
2.7,2.95,bcn00108,T1unodiez,43,27
2.8,3.05,bcn00108,T1unodiez,44,28
2.9,3.15,bcn00108,T1unodiez,45,29
3.0,3.25,bcn00108,T1unodiez,46,30
3.1,3.35,bcn00108,T1unodiez,47,31
3.2,3.45,bcn00108,T1unodiez,48,32
3.3,3.55,bcn00108,T1unodiez,49,33
3.4,3.65,bcn00108,T1unodiez,50,34
3.5,3.75,bcn00108,T1unodiez,51,35
3.6,3.85,bcn00108,T1unodiez,52,36
0.0,0.25,bcn00108,T2pa,53,0
0.1,0.35,bcn00108,T2pa,54,1
0.2,0.45,bcn00108,T2pa,55,2
0.3,0.55,bcn00108,T2pa,56,3
0.4,0.65,bcn00108,T2pa,57,4
0.5,0.75,bcn00108,T2pa,58,5
0.6,0.85,bcn00108,T2pa,59,6
0.7,0.95,bcn00108,T2pa,60,7
0.8,1.05,bcn00108,T2pa,61,8
0.9,1.15,bcn00108,T2pa,62,9
1.0,1.25,bcn00108,T2pa,63,10
1.1,1.35,bcn00108,T2pa,64,11
1.2,1.45,bcn00108,T2pa,65,12
1.3,1.55,bcn00108,T2pa,66,13
1.4,1.65,bcn00108,T2pa,67,14
1.5,1.75,bcn00108,T2pa,68,15
1.6,1.85,bcn00108,T2pa,69,16
1.7,1.95,bcn00108,T2pa,70,17
1.8,2.05,bcn00108,T2pa,71,18
1.9,2.15,bcn00108,T2pa,72,19
2.0,2.25,bcn00108,T2pa,73,20
2.1,2.35,bcn00108,T2pa,74,21
2.2,2.45,bcn00108,T2pa,75,22
2.3,2.55,bcn00108,T2pa,76,23
2.4,2.65,bcn00108,T2pa,77,24
2.5,2.75,bcn00108,T2pa,78,25
2.6,2.85,bcn00108,T2pa,79,26
2.7,2.95,bcn00108,T2pa,80,27
2.8,3.05,bcn00108,T2pa,81,28
2.9,3.15,bcn00108,T2pa,82,29
3.0,3.25,bcn00108,T2pa,83,30
3.1,3.35,bcn00108,T2pa,84,31
3.2,3.45,bcn00108,T2pa,85,32
3.3,3.55,bcn00108,T2pa,86,33
3.4,3.65,bcn00108,T2pa,87,34
3.5,3.75,bcn00108,T2pa,88,35
3.6,3.85,bcn00108,T2pa,89,36
3.7,3.95,bcn00108,T2pa,90,37
3.8,4.05,bcn00108,T2pa,91,38
3.9,4.15,bcn00108,T2pa,92,39
4.0,4.25,bcn00108,T2pa,93,40
4.1,4.35,bcn00108,T2pa,94,41
0.0,0.25,bcn00108,T2pi,95,0
0.1,0.35,bcn00108,T2pi,96,1
0.2,0.45,bcn00108,T2pi,97,2
0.3,0.55,bcn00108,T2pi,98,3
0.4,0.65,bcn00108,T2pi,99,4
0.5,0.75,bcn00108,T2pi,100,5
0.6,0.85,bcn00108,T2pi,101,6
0.7,0.95,bcn00108,T2pi,102,7
0.8,1.05,bcn00108,T2pi,103,8
0.9,1.15,bcn00108,T2pi,104,9
1.0,1.25,bcn00108,T2pi,105,10
1.1,1.35,bcn00108,T2pi,106,11
1.2,1.45,bcn00108,T2pi,107,12
1.3,1.55,bcn00108,T2pi,108,13
1.4,1.65,bcn00108,T2pi,109,14
1.5,1.75,bcn00108,T2pi,110,15
1.6,1.85,bcn00108,T2pi,111,16
1.7,1.95,bcn00108,T2pi,112,17
1.8,2.05,bcn00108,T2pi,113,18
1.9,2.15,bcn00108,T2pi,114,19
2.0,2.25,bcn00108,T2pi,115,20
2.1,2.35,bcn00108,T2pi,116,21
2.2,2.45,bcn00108,T2pi,117,22
2.3,2.55,bcn00108,T2pi,118,23
2.4,2.65,bcn00108,T2pi,119,24
2.5,2.75,bcn00108,T2pi,120,25
2.6,2.85,bcn00108,T2pi,121,26
2.7,2.95,bcn00108,T2pi,122,27
2.8,3.05,bcn00108,T2pi,123,28
2.9,3.15,bcn00108,T2pi,124,29
3.0,3.25,bcn00108,T2pi,125,30
3.1,3.35,bcn00108,T2pi,126,31
3.2,3.45,bcn00108,T2pi,127,32
