inicioEsp,finEsp,locutor,enunciado,numEspectrogramaMFCCArchivo,numEspectrogramaMFCCIntervalo
0.0,0.25,fin96721,T1unodiez,0,0
0.1,0.35,fin96721,T1unodiez,1,1
0.2,0.45,fin96721,T1unodiez,2,2
0.3,0.55,fin96721,T1unodiez,3,3
0.4,0.65,fin96721,T1unodiez,4,4
0.5,0.75,fin96721,T1unodiez,5,5
0.6,0.85,fin96721,T1unodiez,6,6
0.7,0.95,fin96721,T1unodiez,7,7
0.8,1.05,fin96721,T1unodiez,8,8
0.9,1.15,fin96721,T1unodiez,9,9
1.0,1.25,fin96721,T1unodiez,10,10
1.1,1.35,fin96721,T1unodiez,11,11
1.2,1.45,fin96721,T1unodiez,12,12
1.3,1.55,fin96721,T1unodiez,13,13
1.4,1.65,fin96721,T1unodiez,14,14
1.5,1.75,fin96721,T1unodiez,15,15
1.6,1.85,fin96721,T1unodiez,16,16
1.7,1.95,fin96721,T1unodiez,17,17
1.8,2.05,fin96721,T1unodiez,18,18
1.9,2.15,fin96721,T1unodiez,19,19
2.0,2.25,fin96721,T1unodiez,20,20
2.1,2.35,fin96721,T1unodiez,21,21
2.2,2.45,fin96721,T1unodiez,22,22
2.3,2.55,fin96721,T1unodiez,23,23
2.4,2.65,fin96721,T1unodiez,24,24
2.5,2.75,fin96721,T1unodiez,25,25
2.6,2.85,fin96721,T1unodiez,26,26
2.7,2.95,fin96721,T1unodiez,27,27
2.8,3.05,fin96721,T1unodiez,28,28
2.9,3.15,fin96721,T1unodiez,29,29
3.0,3.25,fin96721,T1unodiez,30,30
3.1,3.35,fin96721,T1unodiez,31,31
3.2,3.45,fin96721,T1unodiez,32,32
0.0,0.25,fin96721,T2pa,33,0
0.1,0.35,fin96721,T2pa,34,1
0.2,0.45,fin96721,T2pa,35,2
0.3,0.55,fin96721,T2pa,36,3
0.4,0.65,fin96721,T2pa,37,4
0.5,0.75,fin96721,T2pa,38,5
0.6,0.85,fin96721,T2pa,39,6
0.7,0.95,fin96721,T2pa,40,7
0.8,1.05,fin96721,T2pa,41,8
0.9,1.15,fin96721,T2pa,42,9
1.0,1.25,fin96721,T2pa,43,10
1.1,1.35,fin96721,T2pa,44,11
1.2,1.45,fin96721,T2pa,45,12
1.3,1.55,fin96721,T2pa,46,13
1.4,1.65,fin96721,T2pa,47,14
1.5,1.75,fin96721,T2pa,48,15
1.6,1.85,fin96721,T2pa,49,16
1.7,1.95,fin96721,T2pa,50,17
1.8,2.05,fin96721,T2pa,51,18
1.9,2.15,fin96721,T2pa,52,19
2.0,2.25,fin96721,T2pa,53,20
2.1,2.35,fin96721,T2pa,54,21
2.2,2.45,fin96721,T2pa,55,22
2.3,2.55,fin96721,T2pa,56,23
2.4,2.65,fin96721,T2pa,57,24
2.5,2.75,fin96721,T2pa,58,25
2.6,2.85,fin96721,T2pa,59,26
2.7,2.95,fin96721,T2pa,60,27
0.0,0.25,fin96721,T2pi,61,0
0.1,0.35,fin96721,T2pi,62,1
0.2,0.45,fin96721,T2pi,63,2
0.3,0.55,fin96721,T2pi,64,3
0.4,0.65,fin96721,T2pi,65,4
0.5,0.75,fin96721,T2pi,66,5
0.6,0.85,fin96721,T2pi,67,6
0.7,0.95,fin96721,T2pi,68,7
0.8,1.05,fin96721,T2pi,69,8
0.9,1.15,fin96721,T2pi,70,9
1.0,1.25,fin96721,T2pi,71,10
1.1,1.35,fin96721,T2pi,72,11
1.2,1.45,fin96721,T2pi,73,12
1.3,1.55,fin96721,T2pi,74,13
1.4,1.65,fin96721,T2pi,75,14
1.5,1.75,fin96721,T2pi,76,15
1.6,1.85,fin96721,T2pi,77,16
1.7,1.95,fin96721,T2pi,78,17
