inicioEsp,finEsp,locutor,enunciado,numEspectrogramaMFCCArchivo,numEspectrogramaMFCCIntervalo
0.0,0.25,fin98408,T0unocinco,0,0
0.1,0.35,fin98408,T0unocinco,1,1
0.2,0.45,fin98408,T0unocinco,2,2
0.3,0.55,fin98408,T0unocinco,3,3
0.4,0.65,fin98408,T0unocinco,4,4
0.5,0.75,fin98408,T0unocinco,5,5
0.6,0.85,fin98408,T0unocinco,6,6
0.7,0.95,fin98408,T0unocinco,7,7
0.8,1.05,fin98408,T0unocinco,8,8
0.9,1.15,fin98408,T0unocinco,9,9
1.0,1.25,fin98408,T0unocinco,10,10
1.1,1.35,fin98408,T0unocinco,11,11
1.2,1.45,fin98408,T0unocinco,12,12
1.3,1.55,fin98408,T0unocinco,13,13
1.4,1.65,fin98408,T0unocinco,14,14
1.5,1.75,fin98408,T0unocinco,15,15
1.6,1.85,fin98408,T0unocinco,16,16
1.7,1.95,fin98408,T0unocinco,17,17
1.8,2.05,fin98408,T0unocinco,18,18
1.9,2.15,fin98408,T0unocinco,19,19
2.0,2.25,fin98408,T0unocinco,20,20
2.1,2.35,fin98408,T0unocinco,21,21
2.2,2.45,fin98408,T0unocinco,22,22
2.3,2.55,fin98408,T0unocinco,23,23
2.4,2.65,fin98408,T0unocinco,24,24
2.5,2.75,fin98408,T0unocinco,25,25
0.0,0.25,fin98408,T1unodiez,26,0
0.1,0.35,fin98408,T1unodiez,27,1
0.2,0.45,fin98408,T1unodiez,28,2
0.3,0.55,fin98408,T1unodiez,29,3
0.4,0.65,fin98408,T1unodiez,30,4
0.5,0.75,fin98408,T1unodiez,31,5
0.6,0.85,fin98408,T1unodiez,32,6
0.7,0.95,fin98408,T1unodiez,33,7
0.8,1.05,fin98408,T1unodiez,34,8
0.9,1.15,fin98408,T1unodiez,35,9
1.0,1.25,fin98408,T1unodiez,36,10
1.1,1.35,fin98408,T1unodiez,37,11
1.2,1.45,fin98408,T1unodiez,38,12
1.3,1.55,fin98408,T1unodiez,39,13
1.4,1.65,fin98408,T1unodiez,40,14
1.5,1.75,fin98408,T1unodiez,41,15
1.6,1.85,fin98408,T1unodiez,42,16
1.7,1.95,fin98408,T1unodiez,43,17
1.8,2.05,fin98408,T1unodiez,44,18
1.9,2.15,fin98408,T1unodiez,45,19
2.0,2.25,fin98408,T1unodiez,46,20
2.1,2.35,fin98408,T1unodiez,47,21
2.2,2.45,fin98408,T1unodiez,48,22
2.3,2.55,fin98408,T1unodiez,49,23
2.4,2.65,fin98408,T1unodiez,50,24
2.5,2.75,fin98408,T1unodiez,51,25
2.6,2.85,fin98408,T1unodiez,52,26
2.7,2.95,fin98408,T1unodiez,53,27
2.8,3.05,fin98408,T1unodiez,54,28
2.9,3.15,fin98408,T1unodiez,55,29
3.0,3.25,fin98408,T1unodiez,56,30
3.1,3.35,fin98408,T1unodiez,57,31
3.2,3.45,fin98408,T1unodiez,58,32
3.3,3.55,fin98408,T1unodiez,59,33
3.4,3.65,fin98408,T1unodiez,60,34
3.5,3.75,fin98408,T1unodiez,61,35
3.6,3.85,fin98408,T1unodiez,62,36
3.7,3.95,fin98408,T1unodiez,63,37
3.8,4.05,fin98408,T1unodiez,64,38
3.9,4.15,fin98408,T1unodiez,65,39
4.0,4.25,fin98408,T1unodiez,66,40
4.1,4.35,fin98408,T1unodiez,67,41
4.2,4.45,fin98408,T1unodiez,68,42
4.3,4.55,fin98408,T1unodiez,69,43
4.4,4.65,fin98408,T1unodiez,70,44
4.5,4.75,fin98408,T1unodiez,71,45
4.6,4.85,fin98408,T1unodiez,72,46
4.7,4.95,fin98408,T1unodiez,73,47
4.8,5.05,fin98408,T1unodiez,74,48
4.9,5.15,fin98408,T1unodiez,75,49
5.0,5.25,fin98408,T1unodiez,76,50
5.1,5.35,fin98408,T1unodiez,77,51
0.0,0.25,fin98408,T2pa,78,0
0.1,0.35,fin98408,T2pa,79,1
0.2,0.45,fin98408,T2pa,80,2
0.3,0.55,fin98408,T2pa,81,3
0.4,0.65,fin98408,T2pa,82,4
0.5,0.75,fin98408,T2pa,83,5
0.6,0.85,fin98408,T2pa,84,6
0.7,0.95,fin98408,T2pa,85,7
0.8,1.05,fin98408,T2pa,86,8
0.9,1.15,fin98408,T2pa,87,9
1.0,1.25,fin98408,T2pa,88,10
1.1,1.35,fin98408,T2pa,89,11
1.2,1.45,fin98408,T2pa,90,12
1.3,1.55,fin98408,T2pa,91,13
1.4,1.65,fin98408,T2pa,92,14
1.5,1.75,fin98408,T2pa,93,15
1.6,1.85,fin98408,T2pa,94,16
1.7,1.95,fin98408,T2pa,95,17
1.8,2.05,fin98408,T2pa,96,18
1.9,2.15,fin98408,T2pa,97,19
2.0,2.25,fin98408,T2pa,98,20
2.1,2.35,fin98408,T2pa,99,21
2.2,2.45,fin98408,T2pa,100,22
2.3,2.55,fin98408,T2pa,101,23
2.4,2.65,fin98408,T2pa,102,24
2.5,2.75,fin98408,T2pa,103,25
2.6,2.85,fin98408,T2pa,104,26
2.7,2.95,fin98408,T2pa,105,27
2.8,3.05,fin98408,T2pa,106,28
2.9,3.15,fin98408,T2pa,107,29
3.0,3.25,fin98408,T2pa,108,30
0.0,0.25,fin98408,T2pi,109,0
0.1,0.35,fin98408,T2pi,110,1
0.2,0.45,fin98408,T2pi,111,2
0.3,0.55,fin98408,T2pi,112,3
0.4,0.65,fin98408,T2pi,113,4
0.5,0.75,fin98408,T2pi,114,5
0.6,0.85,fin98408,T2pi,115,6
0.7,0.95,fin98408,T2pi,116,7
0.8,1.05,fin98408,T2pi,117,8
0.9,1.15,fin98408,T2pi,118,9
1.0,1.25,fin98408,T2pi,119,10
1.1,1.35,fin98408,T2pi,120,11
1.2,1.45,fin98408,T2pi,121,12
1.3,1.55,fin98408,T2pi,122,13
1.4,1.65,fin98408,T2pi,123,14
1.5,1.75,fin98408,T2pi,124,15
1.6,1.85,fin98408,T2pi,125,16
