inicioEsp,finEsp,locutor,enunciado,numEspectrogramaMFCCArchivo,numEspectrogramaMFCCIntervalo
0.0,0.25,bcn00407,T0unocinco,0,0
0.1,0.35,bcn00407,T0unocinco,1,1
0.2,0.45,bcn00407,T0unocinco,2,2
0.3,0.55,bcn00407,T0unocinco,3,3
0.4,0.65,bcn00407,T0unocinco,4,4
0.5,0.75,bcn00407,T0unocinco,5,5
0.6,0.85,bcn00407,T0unocinco,6,6
0.7,0.95,bcn00407,T0unocinco,7,7
0.8,1.05,bcn00407,T0unocinco,8,8
0.9,1.15,bcn00407,T0unocinco,9,9
1.0,1.25,bcn00407,T0unocinco,10,10
1.1,1.35,bcn00407,T0unocinco,11,11
1.2,1.45,bcn00407,T0unocinco,12,12
1.3,1.55,bcn00407,T0unocinco,13,13
1.4,1.65,bcn00407,T0unocinco,14,14
1.5,1.75,bcn00407,T0unocinco,15,15
1.6,1.85,bcn00407,T0unocinco,16,16
1.7,1.95,bcn00407,T0unocinco,17,17
1.8,2.05,bcn00407,T0unocinco,18,18
1.9,2.15,bcn00407,T0unocinco,19,19
2.0,2.25,bcn00407,T0unocinco,20,20
2.1,2.35,bcn00407,T0unocinco,21,21
2.2,2.45,bcn00407,T0unocinco,22,22
2.3,2.55,bcn00407,T0unocinco,23,23
2.4,2.65,bcn00407,T0unocinco,24,24
2.5,2.75,bcn00407,T0unocinco,25,25
2.6,2.85,bcn00407,T0unocinco,26,26
2.7,2.95,bcn00407,T0unocinco,27,27
2.8,3.05,bcn00407,T0unocinco,28,28
2.9,3.15,bcn00407,T0unocinco,29,29
3.0,3.25,bcn00407,T0unocinco,30,30
3.1,3.35,bcn00407,T0unocinco,31,31
3.2,3.45,bcn00407,T0unocinco,32,32
3.3,3.55,bcn00407,T0unocinco,33,33
3.4,3.65,bcn00407,T0unocinco,34,34
3.5,3.75,bcn00407,T0unocinco,35,35
3.6,3.85,bcn00407,T0unocinco,36,36
3.7,3.95,bcn00407,T0unocinco,37,37
3.8,4.05,bcn00407,T0unocinco,38,38
3.9,4.15,bcn00407,T0unocinco,39,39
4.0,4.25,bcn00407,T0unocinco,40,40
4.1,4.35,bcn00407,T0unocinco,41,41
4.2,4.45,bcn00407,T0unocinco,42,42
4.3,4.55,bcn00407,T0unocinco,43,43
4.4,4.65,bcn00407,T0unocinco,44,44
0.0,0.25,bcn00407,T0unocinco,45,0
0.1,0.35,bcn00407,T0unocinco,46,1
0.2,0.45,bcn00407,T0unocinco,47,2
0.3,0.55,bcn00407,T0unocinco,48,3
0.4,0.65,bcn00407,T0unocinco,49,4
