inicioEsp,finEsp,locutor,enunciado,numEspectrogramaMFCCArchivo,numEspectrogramaMFCCIntervalo
0.0,0.25,nas05912b,T0unocinco,0,0
0.1,0.35,nas05912b,T0unocinco,1,1
0.2,0.45,nas05912b,T0unocinco,2,2
0.3,0.55,nas05912b,T0unocinco,3,3
0.4,0.65,nas05912b,T0unocinco,4,4
0.5,0.75,nas05912b,T0unocinco,5,5
0.6,0.85,nas05912b,T0unocinco,6,6
0.7,0.95,nas05912b,T0unocinco,7,7
0.8,1.05,nas05912b,T0unocinco,8,8
0.9,1.15,nas05912b,T0unocinco,9,9
1.0,1.25,nas05912b,T0unocinco,10,10
1.1,1.35,nas05912b,T0unocinco,11,11
1.2,1.45,nas05912b,T0unocinco,12,12
1.3,1.55,nas05912b,T0unocinco,13,13
0.0,0.25,nas05912b,T1unodiez,14,0
0.1,0.35,nas05912b,T1unodiez,15,1
0.2,0.45,nas05912b,T1unodiez,16,2
0.3,0.55,nas05912b,T1unodiez,17,3
0.4,0.65,nas05912b,T1unodiez,18,4
0.5,0.75,nas05912b,T1unodiez,19,5
0.6,0.85,nas05912b,T1unodiez,20,6
0.7,0.95,nas05912b,T1unodiez,21,7
0.8,1.05,nas05912b,T1unodiez,22,8
0.9,1.15,nas05912b,T1unodiez,23,9
1.0,1.25,nas05912b,T1unodiez,24,10
1.1,1.35,nas05912b,T1unodiez,25,11
1.2,1.45,nas05912b,T1unodiez,26,12
1.3,1.55,nas05912b,T1unodiez,27,13
1.4,1.65,nas05912b,T1unodiez,28,14
1.5,1.75,nas05912b,T1unodiez,29,15
1.6,1.85,nas05912b,T1unodiez,30,16
1.7,1.95,nas05912b,T1unodiez,31,17
1.8,2.05,nas05912b,T1unodiez,32,18
1.9,2.15,nas05912b,T1unodiez,33,19
2.0,2.25,nas05912b,T1unodiez,34,20
2.1,2.35,nas05912b,T1unodiez,35,21
2.2,2.45,nas05912b,T1unodiez,36,22
2.3,2.55,nas05912b,T1unodiez,37,23
2.4,2.65,nas05912b,T1unodiez,38,24
2.5,2.75,nas05912b,T1unodiez,39,25
2.6,2.85,nas05912b,T1unodiez,40,26
2.7,2.95,nas05912b,T1unodiez,41,27
2.8,3.05,nas05912b,T1unodiez,42,28
2.9,3.15,nas05912b,T1unodiez,43,29
3.0,3.25,nas05912b,T1unodiez,44,30
3.1,3.35,nas05912b,T1unodiez,45,31
3.2,3.45,nas05912b,T1unodiez,46,32
3.3,3.55,nas05912b,T1unodiez,47,33
3.4,3.65,nas05912b,T1unodiez,48,34
3.5,3.75,nas05912b,T1unodiez,49,35
0.0,0.25,nas05912b,T2pa,50,0
0.1,0.35,nas05912b,T2pa,51,1
0.2,0.45,nas05912b,T2pa,52,2
0.3,0.55,nas05912b,T2pa,53,3
0.4,0.65,nas05912b,T2pa,54,4
0.5,0.75,nas05912b,T2pa,55,5
0.6,0.85,nas05912b,T2pa,56,6
0.7,0.95,nas05912b,T2pa,57,7
0.8,1.05,nas05912b,T2pa,58,8
0.9,1.15,nas05912b,T2pa,59,9
1.0,1.25,nas05912b,T2pa,60,10
1.1,1.35,nas05912b,T2pa,61,11
1.2,1.45,nas05912b,T2pa,62,12
1.3,1.55,nas05912b,T2pa,63,13
1.4,1.65,nas05912b,T2pa,64,14
1.5,1.75,nas05912b,T2pa,65,15
1.6,1.85,nas05912b,T2pa,66,16
1.7,1.95,nas05912b,T2pa,67,17
1.8,2.05,nas05912b,T2pa,68,18
1.9,2.15,nas05912b,T2pa,69,19
2.0,2.25,nas05912b,T2pa,70,20
2.1,2.35,nas05912b,T2pa,71,21
2.2,2.45,nas05912b,T2pa,72,22
2.3,2.55,nas05912b,T2pa,73,23
2.4,2.65,nas05912b,T2pa,74,24
2.5,2.75,nas05912b,T2pa,75,25
2.6,2.85,nas05912b,T2pa,76,26
2.7,2.95,nas05912b,T2pa,77,27
2.8,3.05,nas05912b,T2pa,78,28
2.9,3.15,nas05912b,T2pa,79,29
3.0,3.25,nas05912b,T2pa,80,30
3.1,3.35,nas05912b,T2pa,81,31
0.0,0.25,nas05912b,T2pi,82,0
0.1,0.35,nas05912b,T2pi,83,1
0.2,0.45,nas05912b,T2pi,84,2
0.3,0.55,nas05912b,T2pi,85,3
0.4,0.65,nas05912b,T2pi,86,4
0.5,0.75,nas05912b,T2pi,87,5
0.6,0.85,nas05912b,T2pi,88,6
0.7,0.95,nas05912b,T2pi,89,7
0.8,1.05,nas05912b,T2pi,90,8
0.9,1.15,nas05912b,T2pi,91,9
1.0,1.25,nas05912b,T2pi,92,10
1.1,1.35,nas05912b,T2pi,93,11
1.2,1.45,nas05912b,T2pi,94,12
1.3,1.55,nas05912b,T2pi,95,13
1.4,1.65,nas05912b,T2pi,96,14
1.5,1.75,nas05912b,T2pi,97,15
1.6,1.85,nas05912b,T2pi,98,16
1.7,1.95,nas05912b,T2pi,99,17
1.8,2.05,nas05912b,T2pi,100,18
1.9,2.15,nas05912b,T2pi,101,19
2.0,2.25,nas05912b,T2pi,102,20
2.1,2.35,nas05912b,T2pi,103,21
2.2,2.45,nas05912b,T2pi,104,22
2.3,2.55,nas05912b,T2pi,105,23
2.4,2.65,nas05912b,T2pi,106,24
2.5,2.75,nas05912b,T2pi,107,25
2.6,2.85,nas05912b,T2pi,108,26
2.7,2.95,nas05912b,T2pi,109,27
2.8,3.05,nas05912b,T2pi,110,28
2.9,3.15,nas05912b,T2pi,111,29
3.0,3.25,nas05912b,T2pi,112,30
3.1,3.35,nas05912b,T2pi,113,31
3.2,3.45,nas05912b,T2pi,114,32
3.3,3.55,nas05912b,T2pi,115,33
3.4,3.65,nas05912b,T2pi,116,34
3.5,3.75,nas05912b,T2pi,117,35
3.6,3.85,nas05912b,T2pi,118,36
0.0,0.25,nas05912b,T2ta,119,0
0.1,0.35,nas05912b,T2ta,120,1
0.2,0.45,nas05912b,T2ta,121,2
0.3,0.55,nas05912b,T2ta,122,3
0.4,0.65,nas05912b,T2ta,123,4
0.5,0.75,nas05912b,T2ta,124,5
0.6,0.85,nas05912b,T2ta,125,6
0.7,0.95,nas05912b,T2ta,126,7
0.8,1.05,nas05912b,T2ta,127,8
0.9,1.15,nas05912b,T2ta,128,9
1.0,1.25,nas05912b,T2ta,129,10
1.1,1.35,nas05912b,T2ta,130,11
1.2,1.45,nas05912b,T2ta,131,12
1.3,1.55,nas05912b,T2ta,132,13
1.4,1.65,nas05912b,T2ta,133,14
1.5,1.75,nas05912b,T2ta,134,15
1.6,1.85,nas05912b,T2ta,135,16
1.7,1.95,nas05912b,T2ta,136,17
1.8,2.05,nas05912b,T2ta,137,18
1.9,2.15,nas05912b,T2ta,138,19
2.0,2.25,nas05912b,T2ta,139,20
2.1,2.35,nas05912b,T2ta,140,21
2.2,2.45,nas05912b,T2ta,141,22
2.3,2.55,nas05912b,T2ta,142,23
2.4,2.65,nas05912b,T2ta,143,24
2.5,2.75,nas05912b,T2ta,144,25
2.6,2.85,nas05912b,T2ta,145,26
2.7,2.95,nas05912b,T2ta,146,27
2.8,3.05,nas05912b,T2ta,147,28
2.9,3.15,nas05912b,T2ta,148,29
3.0,3.25,nas05912b,T2ta,149,30
3.1,3.35,nas05912b,T2ta,150,31
3.2,3.45,nas05912b,T2ta,151,32
3.3,3.55,nas05912b,T2ta,152,33
3.4,3.65,nas05912b,T2ta,153,34
0.0,0.25,nas05912b,T2ti,154,0
0.1,0.35,nas05912b,T2ti,155,1
0.2,0.45,nas05912b,T2ti,156,2
0.3,0.55,nas05912b,T2ti,157,3
0.4,0.65,nas05912b,T2ti,158,4
0.5,0.75,nas05912b,T2ti,159,5
0.6,0.85,nas05912b,T2ti,160,6
0.7,0.95,nas05912b,T2ti,161,7
0.8,1.05,nas05912b,T2ti,162,8
0.9,1.15,nas05912b,T2ti,163,9
1.0,1.25,nas05912b,T2ti,164,10
1.1,1.35,nas05912b,T2ti,165,11
1.2,1.45,nas05912b,T2ti,166,12
1.3,1.55,nas05912b,T2ti,167,13
1.4,1.65,nas05912b,T2ti,168,14
1.5,1.75,nas05912b,T2ti,169,15
1.6,1.85,nas05912b,T2ti,170,16
1.7,1.95,nas05912b,T2ti,171,17
1.8,2.05,nas05912b,T2ti,172,18
1.9,2.15,nas05912b,T2ti,173,19
2.0,2.25,nas05912b,T2ti,174,20
2.1,2.35,nas05912b,T2ti,175,21
2.2,2.45,nas05912b,T2ti,176,22
2.3,2.55,nas05912b,T2ti,177,23
2.4,2.65,nas05912b,T2ti,178,24
2.5,2.75,nas05912b,T2ti,179,25
2.6,2.85,nas05912b,T2ti,180,26
2.7,2.95,nas05912b,T2ti,181,27
2.8,3.05,nas05912b,T2ti,182,28
2.9,3.15,nas05912b,T2ti,183,29
3.0,3.25,nas05912b,T2ti,184,30
3.1,3.35,nas05912b,T2ti,185,31
3.2,3.45,nas05912b,T2ti,186,32
3.3,3.55,nas05912b,T2ti,187,33
3.4,3.65,nas05912b,T2ti,188,34
3.5,3.75,nas05912b,T2ti,189,35
0.0,0.25,nas05912b,T2ka,190,0
0.1,0.35,nas05912b,T2ka,191,1
0.2,0.45,nas05912b,T2ka,192,2
0.3,0.55,nas05912b,T2ka,193,3
0.4,0.65,nas05912b,T2ka,194,4
0.5,0.75,nas05912b,T2ka,195,5
0.6,0.85,nas05912b,T2ka,196,6
0.7,0.95,nas05912b,T2ka,197,7
0.8,1.05,nas05912b,T2ka,198,8
0.9,1.15,nas05912b,T2ka,199,9
1.0,1.25,nas05912b,T2ka,200,10
1.1,1.35,nas05912b,T2ka,201,11
1.2,1.45,nas05912b,T2ka,202,12
1.3,1.55,nas05912b,T2ka,203,13
1.4,1.65,nas05912b,T2ka,204,14
1.5,1.75,nas05912b,T2ka,205,15
1.6,1.85,nas05912b,T2ka,206,16
1.7,1.95,nas05912b,T2ka,207,17
1.8,2.05,nas05912b,T2ka,208,18
1.9,2.15,nas05912b,T2ka,209,19
0.0,0.25,nas05912b,T2ki,210,0
0.1,0.35,nas05912b,T2ki,211,1
0.2,0.45,nas05912b,T2ki,212,2
0.3,0.55,nas05912b,T2ki,213,3
0.4,0.65,nas05912b,T2ki,214,4
0.5,0.75,nas05912b,T2ki,215,5
0.6,0.85,nas05912b,T2ki,216,6
0.7,0.95,nas05912b,T2ki,217,7
0.8,1.05,nas05912b,T2ki,218,8
0.9,1.15,nas05912b,T2ki,219,9
1.0,1.25,nas05912b,T2ki,220,10
1.1,1.35,nas05912b,T2ki,221,11
1.2,1.45,nas05912b,T2ki,222,12
1.3,1.55,nas05912b,T2ki,223,13
1.4,1.65,nas05912b,T2ki,224,14
1.5,1.75,nas05912b,T2ki,225,15
1.6,1.85,nas05912b,T2ki,226,16
1.7,1.95,nas05912b,T2ki,227,17
1.8,2.05,nas05912b,T2ki,228,18
1.9,2.15,nas05912b,T2ki,229,19
2.0,2.25,nas05912b,T2ki,230,20
2.1,2.35,nas05912b,T2ki,231,21
2.2,2.45,nas05912b,T2ki,232,22
2.3,2.55,nas05912b,T2ki,233,23
2.4,2.65,nas05912b,T2ki,234,24
2.5,2.75,nas05912b,T2ki,235,25
2.6,2.85,nas05912b,T2ki,236,26
2.7,2.95,nas05912b,T2ki,237,27
2.8,3.05,nas05912b,T2ki,238,28
2.9,3.15,nas05912b,T2ki,239,29
3.0,3.25,nas05912b,T2ki,240,30
3.1,3.35,nas05912b,T2ki,241,31
3.2,3.45,nas05912b,T2ki,242,32
3.3,3.55,nas05912b,T2ki,243,33
3.4,3.65,nas05912b,T2ki,244,34
3.5,3.75,nas05912b,T2ki,245,35
0.0,0.25,nas05912b,T3f,246,0
0.1,0.35,nas05912b,T3f,247,1
0.2,0.45,nas05912b,T3f,248,2
