inicioEsp,finEsp,locutor,enunciado,numEspectrogramaMFCCArchivo,numEspectrogramaMFCCIntervalo
0.0,0.25,fin99006,T0unocinco,0,0
0.1,0.35,fin99006,T0unocinco,1,1
0.2,0.45,fin99006,T0unocinco,2,2
0.3,0.55,fin99006,T0unocinco,3,3
0.4,0.65,fin99006,T0unocinco,4,4
0.5,0.75,fin99006,T0unocinco,5,5
0.6,0.85,fin99006,T0unocinco,6,6
0.7,0.95,fin99006,T0unocinco,7,7
0.8,1.05,fin99006,T0unocinco,8,8
0.9,1.15,fin99006,T0unocinco,9,9
1.0,1.25,fin99006,T0unocinco,10,10
1.1,1.35,fin99006,T0unocinco,11,11
1.2,1.45,fin99006,T0unocinco,12,12
1.3,1.55,fin99006,T0unocinco,13,13
1.4,1.65,fin99006,T0unocinco,14,14
1.5,1.75,fin99006,T0unocinco,15,15
1.6,1.85,fin99006,T0unocinco,16,16
1.7,1.95,fin99006,T0unocinco,17,17
1.8,2.05,fin99006,T0unocinco,18,18
1.9,2.15,fin99006,T0unocinco,19,19
2.0,2.25,fin99006,T0unocinco,20,20
2.1,2.35,fin99006,T0unocinco,21,21
2.2,2.45,fin99006,T0unocinco,22,22
0.0,0.25,fin99006,T1unodiez,23,0
0.1,0.35,fin99006,T1unodiez,24,1
0.2,0.45,fin99006,T1unodiez,25,2
0.3,0.55,fin99006,T1unodiez,26,3
0.4,0.65,fin99006,T1unodiez,27,4
0.5,0.75,fin99006,T1unodiez,28,5
0.6,0.85,fin99006,T1unodiez,29,6
0.7,0.95,fin99006,T1unodiez,30,7
0.8,1.05,fin99006,T1unodiez,31,8
0.9,1.15,fin99006,T1unodiez,32,9
1.0,1.25,fin99006,T1unodiez,33,10
1.1,1.35,fin99006,T1unodiez,34,11
1.2,1.45,fin99006,T1unodiez,35,12
1.3,1.55,fin99006,T1unodiez,36,13
1.4,1.65,fin99006,T1unodiez,37,14
1.5,1.75,fin99006,T1unodiez,38,15
1.6,1.85,fin99006,T1unodiez,39,16
1.7,1.95,fin99006,T1unodiez,40,17
1.8,2.05,fin99006,T1unodiez,41,18
1.9,2.15,fin99006,T1unodiez,42,19
2.0,2.25,fin99006,T1unodiez,43,20
2.1,2.35,fin99006,T1unodiez,44,21
2.2,2.45,fin99006,T1unodiez,45,22
2.3,2.55,fin99006,T1unodiez,46,23
2.4,2.65,fin99006,T1unodiez,47,24
2.5,2.75,fin99006,T1unodiez,48,25
2.6,2.85,fin99006,T1unodiez,49,26
2.7,2.95,fin99006,T1unodiez,50,27
2.8,3.05,fin99006,T1unodiez,51,28
2.9,3.15,fin99006,T1unodiez,52,29
3.0,3.25,fin99006,T1unodiez,53,30
3.1,3.35,fin99006,T1unodiez,54,31
0.0,0.25,fin99006,T2pa,55,0
0.1,0.35,fin99006,T2pa,56,1
0.2,0.45,fin99006,T2pa,57,2
0.3,0.55,fin99006,T2pa,58,3
0.4,0.65,fin99006,T2pa,59,4
0.5,0.75,fin99006,T2pa,60,5
0.6,0.85,fin99006,T2pa,61,6
0.7,0.95,fin99006,T2pa,62,7
0.8,1.05,fin99006,T2pa,63,8
0.9,1.15,fin99006,T2pa,64,9
1.0,1.25,fin99006,T2pa,65,10
1.1,1.35,fin99006,T2pa,66,11
1.2,1.45,fin99006,T2pa,67,12
