inicioEsp,finEsp,locutor,enunciado,numEspectrogramaMFCCArchivo,numEspectrogramaMFCCIntervalo
0.0,0.25,nas06612b,T0unocinco,0,0
0.1,0.35,nas06612b,T0unocinco,1,1
0.2,0.45,nas06612b,T0unocinco,2,2
0.3,0.55,nas06612b,T0unocinco,3,3
0.4,0.65,nas06612b,T0unocinco,4,4
0.5,0.75,nas06612b,T0unocinco,5,5
0.6,0.85,nas06612b,T0unocinco,6,6
0.7,0.95,nas06612b,T0unocinco,7,7
0.8,1.05,nas06612b,T0unocinco,8,8
0.9,1.15,nas06612b,T0unocinco,9,9
1.0,1.25,nas06612b,T0unocinco,10,10
1.1,1.35,nas06612b,T0unocinco,11,11
1.2,1.45,nas06612b,T0unocinco,12,12
1.3,1.55,nas06612b,T0unocinco,13,13
1.4,1.65,nas06612b,T0unocinco,14,14
1.5,1.75,nas06612b,T0unocinco,15,15
1.6,1.85,nas06612b,T0unocinco,16,16
0.0,0.25,nas06612b,T1unodiez,17,0
0.1,0.35,nas06612b,T1unodiez,18,1
0.2,0.45,nas06612b,T1unodiez,19,2
0.3,0.55,nas06612b,T1unodiez,20,3
0.4,0.65,nas06612b,T1unodiez,21,4
0.5,0.75,nas06612b,T1unodiez,22,5
0.6,0.85,nas06612b,T1unodiez,23,6
0.7,0.95,nas06612b,T1unodiez,24,7
0.8,1.05,nas06612b,T1unodiez,25,8
0.9,1.15,nas06612b,T1unodiez,26,9
1.0,1.25,nas06612b,T1unodiez,27,10
1.1,1.35,nas06612b,T1unodiez,28,11
1.2,1.45,nas06612b,T1unodiez,29,12
1.3,1.55,nas06612b,T1unodiez,30,13
1.4,1.65,nas06612b,T1unodiez,31,14
1.5,1.75,nas06612b,T1unodiez,32,15
1.6,1.85,nas06612b,T1unodiez,33,16
1.7,1.95,nas06612b,T1unodiez,34,17
1.8,2.05,nas06612b,T1unodiez,35,18
1.9,2.15,nas06612b,T1unodiez,36,19
2.0,2.25,nas06612b,T1unodiez,37,20
2.1,2.35,nas06612b,T1unodiez,38,21
2.2,2.45,nas06612b,T1unodiez,39,22
2.3,2.55,nas06612b,T1unodiez,40,23
2.4,2.65,nas06612b,T1unodiez,41,24
2.5,2.75,nas06612b,T1unodiez,42,25
2.6,2.85,nas06612b,T1unodiez,43,26
2.7,2.95,nas06612b,T1unodiez,44,27
2.8,3.05,nas06612b,T1unodiez,45,28
2.9,3.15,nas06612b,T1unodiez,46,29
3.0,3.25,nas06612b,T1unodiez,47,30
3.1,3.35,nas06612b,T1unodiez,48,31
3.2,3.45,nas06612b,T1unodiez,49,32
3.3,3.55,nas06612b,T1unodiez,50,33
3.4,3.65,nas06612b,T1unodiez,51,34
0.0,0.25,nas06612b,T2pa,52,0
0.1,0.35,nas06612b,T2pa,53,1
0.2,0.45,nas06612b,T2pa,54,2
0.3,0.55,nas06612b,T2pa,55,3
0.4,0.65,nas06612b,T2pa,56,4
0.5,0.75,nas06612b,T2pa,57,5
0.6,0.85,nas06612b,T2pa,58,6
0.7,0.95,nas06612b,T2pa,59,7
0.8,1.05,nas06612b,T2pa,60,8
0.9,1.15,nas06612b,T2pa,61,9
1.0,1.25,nas06612b,T2pa,62,10
1.1,1.35,nas06612b,T2pa,63,11
1.2,1.45,nas06612b,T2pa,64,12
1.3,1.55,nas06612b,T2pa,65,13
1.4,1.65,nas06612b,T2pa,66,14
1.5,1.75,nas06612b,T2pa,67,15
1.6,1.85,nas06612b,T2pa,68,16
1.7,1.95,nas06612b,T2pa,69,17
1.8,2.05,nas06612b,T2pa,70,18
1.9,2.15,nas06612b,T2pa,71,19
2.0,2.25,nas06612b,T2pa,72,20
2.1,2.35,nas06612b,T2pa,73,21
0.0,0.25,nas06612b,T2pi,74,0
0.1,0.35,nas06612b,T2pi,75,1
0.2,0.45,nas06612b,T2pi,76,2
0.3,0.55,nas06612b,T2pi,77,3
0.4,0.65,nas06612b,T2pi,78,4
0.5,0.75,nas06612b,T2pi,79,5
0.6,0.85,nas06612b,T2pi,80,6
0.7,0.95,nas06612b,T2pi,81,7
0.8,1.05,nas06612b,T2pi,82,8
0.9,1.15,nas06612b,T2pi,83,9
1.0,1.25,nas06612b,T2pi,84,10
1.1,1.35,nas06612b,T2pi,85,11
1.2,1.45,nas06612b,T2pi,86,12
1.3,1.55,nas06612b,T2pi,87,13
1.4,1.65,nas06612b,T2pi,88,14
1.5,1.75,nas06612b,T2pi,89,15
1.6,1.85,nas06612b,T2pi,90,16
1.7,1.95,nas06612b,T2pi,91,17
1.8,2.05,nas06612b,T2pi,92,18
1.9,2.15,nas06612b,T2pi,93,19
2.0,2.25,nas06612b,T2pi,94,20
2.1,2.35,nas06612b,T2pi,95,21
2.2,2.45,nas06612b,T2pi,96,22
2.3,2.55,nas06612b,T2pi,97,23
2.4,2.65,nas06612b,T2pi,98,24
0.0,0.25,nas06612b,T2ta,99,0
0.1,0.35,nas06612b,T2ta,100,1
0.2,0.45,nas06612b,T2ta,101,2
0.3,0.55,nas06612b,T2ta,102,3
0.4,0.65,nas06612b,T2ta,103,4
0.5,0.75,nas06612b,T2ta,104,5
0.6,0.85,nas06612b,T2ta,105,6
0.7,0.95,nas06612b,T2ta,106,7
0.8,1.05,nas06612b,T2ta,107,8
0.9,1.15,nas06612b,T2ta,108,9
1.0,1.25,nas06612b,T2ta,109,10
1.1,1.35,nas06612b,T2ta,110,11
1.2,1.45,nas06612b,T2ta,111,12
1.3,1.55,nas06612b,T2ta,112,13
1.4,1.65,nas06612b,T2ta,113,14
1.5,1.75,nas06612b,T2ta,114,15
1.6,1.85,nas06612b,T2ta,115,16
1.7,1.95,nas06612b,T2ta,116,17
1.8,2.05,nas06612b,T2ta,117,18
1.9,2.15,nas06612b,T2ta,118,19
2.0,2.25,nas06612b,T2ta,119,20
2.1,2.35,nas06612b,T2ta,120,21
2.2,2.45,nas06612b,T2ta,121,22
2.3,2.55,nas06612b,T2ta,122,23
2.4,2.65,nas06612b,T2ta,123,24
2.5,2.75,nas06612b,T2ta,124,25
2.6,2.85,nas06612b,T2ta,125,26
2.7,2.95,nas06612b,T2ta,126,27
