inicioEsp,finEsp,locutor,enunciado,numEspectrogramaMFCCArchivo,numEspectrogramaMFCCIntervalo
0.0,0.25,nas11311a,T0unocinco,0,0
0.1,0.35,nas11311a,T0unocinco,1,1
0.2,0.45,nas11311a,T0unocinco,2,2
0.3,0.55,nas11311a,T0unocinco,3,3
0.4,0.65,nas11311a,T0unocinco,4,4
0.5,0.75,nas11311a,T0unocinco,5,5
0.6,0.85,nas11311a,T0unocinco,6,6
0.7,0.95,nas11311a,T0unocinco,7,7
0.8,1.05,nas11311a,T0unocinco,8,8
0.9,1.15,nas11311a,T0unocinco,9,9
1.0,1.25,nas11311a,T0unocinco,10,10
1.1,1.35,nas11311a,T0unocinco,11,11
1.2,1.45,nas11311a,T0unocinco,12,12
1.3,1.55,nas11311a,T0unocinco,13,13
1.4,1.65,nas11311a,T0unocinco,14,14
1.5,1.75,nas11311a,T0unocinco,15,15
0.0,0.25,nas11311a,T1unodiez,16,0
0.1,0.35,nas11311a,T1unodiez,17,1
0.2,0.45,nas11311a,T1unodiez,18,2
0.3,0.55,nas11311a,T1unodiez,19,3
0.4,0.65,nas11311a,T1unodiez,20,4
0.5,0.75,nas11311a,T1unodiez,21,5
0.6,0.85,nas11311a,T1unodiez,22,6
0.7,0.95,nas11311a,T1unodiez,23,7
0.8,1.05,nas11311a,T1unodiez,24,8
0.9,1.15,nas11311a,T1unodiez,25,9
1.0,1.25,nas11311a,T1unodiez,26,10
1.1,1.35,nas11311a,T1unodiez,27,11
1.2,1.45,nas11311a,T1unodiez,28,12
1.3,1.55,nas11311a,T1unodiez,29,13
1.4,1.65,nas11311a,T1unodiez,30,14
1.5,1.75,nas11311a,T1unodiez,31,15
1.6,1.85,nas11311a,T1unodiez,32,16
1.7,1.95,nas11311a,T1unodiez,33,17
1.8,2.05,nas11311a,T1unodiez,34,18
1.9,2.15,nas11311a,T1unodiez,35,19
2.0,2.25,nas11311a,T1unodiez,36,20
2.1,2.35,nas11311a,T1unodiez,37,21
2.2,2.45,nas11311a,T1unodiez,38,22
2.3,2.55,nas11311a,T1unodiez,39,23
2.4,2.65,nas11311a,T1unodiez,40,24
2.5,2.75,nas11311a,T1unodiez,41,25
0.0,0.25,nas11311a,T2pa,42,0
0.1,0.35,nas11311a,T2pa,43,1
0.2,0.45,nas11311a,T2pa,44,2
0.3,0.55,nas11311a,T2pa,45,3
0.4,0.65,nas11311a,T2pa,46,4
0.5,0.75,nas11311a,T2pa,47,5
0.6,0.85,nas11311a,T2pa,48,6
0.7,0.95,nas11311a,T2pa,49,7
0.8,1.05,nas11311a,T2pa,50,8
0.9,1.15,nas11311a,T2pa,51,9
1.0,1.25,nas11311a,T2pa,52,10
1.1,1.35,nas11311a,T2pa,53,11
1.2,1.45,nas11311a,T2pa,54,12
1.3,1.55,nas11311a,T2pa,55,13
1.4,1.65,nas11311a,T2pa,56,14
1.5,1.75,nas11311a,T2pa,57,15
1.6,1.85,nas11311a,T2pa,58,16
1.7,1.95,nas11311a,T2pa,59,17
1.8,2.05,nas11311a,T2pa,60,18
1.9,2.15,nas11311a,T2pa,61,19
2.0,2.25,nas11311a,T2pa,62,20
2.1,2.35,nas11311a,T2pa,63,21
0.0,0.25,nas11311a,T2pi,64,0
0.1,0.35,nas11311a,T2pi,65,1
0.2,0.45,nas11311a,T2pi,66,2
0.3,0.55,nas11311a,T2pi,67,3
0.4,0.65,nas11311a,T2pi,68,4
0.5,0.75,nas11311a,T2pi,69,5
0.6,0.85,nas11311a,T2pi,70,6
0.7,0.95,nas11311a,T2pi,71,7
0.8,1.05,nas11311a,T2pi,72,8
0.9,1.15,nas11311a,T2pi,73,9
1.0,1.25,nas11311a,T2pi,74,10
1.1,1.35,nas11311a,T2pi,75,11
1.2,1.45,nas11311a,T2pi,76,12
1.3,1.55,nas11311a,T2pi,77,13
1.4,1.65,nas11311a,T2pi,78,14
1.5,1.75,nas11311a,T2pi,79,15
1.6,1.85,nas11311a,T2pi,80,16
1.7,1.95,nas11311a,T2pi,81,17
1.8,2.05,nas11311a,T2pi,82,18
1.9,2.15,nas11311a,T2pi,83,19
2.0,2.25,nas11311a,T2pi,84,20
2.1,2.35,nas11311a,T2pi,85,21
2.2,2.45,nas11311a,T2pi,86,22
2.3,2.55,nas11311a,T2pi,87,23
2.4,2.65,nas11311a,T2pi,88,24
2.5,2.75,nas11311a,T2pi,89,25
2.6,2.85,nas11311a,T2pi,90,26
2.7,2.95,nas11311a,T2pi,91,27
2.8,3.05,nas11311a,T2pi,92,28
2.9,3.15,nas11311a,T2pi,93,29
3.0,3.25,nas11311a,T2pi,94,30
3.1,3.35,nas11311a,T2pi,95,31
3.2,3.45,nas11311a,T2pi,96,32
3.3,3.55,nas11311a,T2pi,97,33
3.4,3.65,nas11311a,T2pi,98,34
3.5,3.75,nas11311a,T2pi,99,35
3.6,3.85,nas11311a,T2pi,100,36
0.0,0.25,nas11311a,T2ta,101,0
0.1,0.35,nas11311a,T2ta,102,1
0.2,0.45,nas11311a,T2ta,103,2
0.3,0.55,nas11311a,T2ta,104,3
0.4,0.65,nas11311a,T2ta,105,4
0.5,0.75,nas11311a,T2ta,106,5
0.6,0.85,nas11311a,T2ta,107,6
0.7,0.95,nas11311a,T2ta,108,7
0.8,1.05,nas11311a,T2ta,109,8
0.9,1.15,nas11311a,T2ta,110,9
1.0,1.25,nas11311a,T2ta,111,10
1.1,1.35,nas11311a,T2ta,112,11
1.2,1.45,nas11311a,T2ta,113,12
1.3,1.55,nas11311a,T2ta,114,13
1.4,1.65,nas11311a,T2ta,115,14
1.5,1.75,nas11311a,T2ta,116,15
1.6,1.85,nas11311a,T2ta,117,16
1.7,1.95,nas11311a,T2ta,118,17
1.8,2.05,nas11311a,T2ta,119,18
1.9,2.15,nas11311a,T2ta,120,19
2.0,2.25,nas11311a,T2ta,121,20
2.1,2.35,nas11311a,T2ta,122,21
2.2,2.45,nas11311a,T2ta,123,22
2.3,2.55,nas11311a,T2ta,124,23
2.4,2.65,nas11311a,T2ta,125,24
2.5,2.75,nas11311a,T2ta,126,25
2.6,2.85,nas11311a,T2ta,127,26
0.0,0.25,nas11311a,T2ti,128,0
0.1,0.35,nas11311a,T2ti,129,1
0.2,0.45,nas11311a,T2ti,130,2
0.3,0.55,nas11311a,T2ti,131,3
0.4,0.65,nas11311a,T2ti,132,4
0.5,0.75,nas11311a,T2ti,133,5
0.6,0.85,nas11311a,T2ti,134,6
0.7,0.95,nas11311a,T2ti,135,7
0.8,1.05,nas11311a,T2ti,136,8
0.9,1.15,nas11311a,T2ti,137,9
1.0,1.25,nas11311a,T2ti,138,10
1.1,1.35,nas11311a,T2ti,139,11
1.2,1.45,nas11311a,T2ti,140,12
1.3,1.55,nas11311a,T2ti,141,13
1.4,1.65,nas11311a,T2ti,142,14
1.5,1.75,nas11311a,T2ti,143,15
1.6,1.85,nas11311a,T2ti,144,16
1.7,1.95,nas11311a,T2ti,145,17
1.8,2.05,nas11311a,T2ti,146,18
1.9,2.15,nas11311a,T2ti,147,19
2.0,2.25,nas11311a,T2ti,148,20
2.1,2.35,nas11311a,T2ti,149,21
2.2,2.45,nas11311a,T2ti,150,22
2.3,2.55,nas11311a,T2ti,151,23
2.4,2.65,nas11311a,T2ti,152,24
2.5,2.75,nas11311a,T2ti,153,25
2.6,2.85,nas11311a,T2ti,154,26
2.7,2.95,nas11311a,T2ti,155,27
2.8,3.05,nas11311a,T2ti,156,28
2.9,3.15,nas11311a,T2ti,157,29
3.0,3.25,nas11311a,T2ti,158,30
3.1,3.35,nas11311a,T2ti,159,31
3.2,3.45,nas11311a,T2ti,160,32
0.0,0.25,nas11311a,T2ka,161,0
