inicioEsp,finEsp,locutor,enunciado,numEspectrogramaMFCCArchivo,numEspectrogramaMFCCIntervalo
0.0,0.25,fin11109b,T0unocinco,0,0
0.1,0.35,fin11109b,T0unocinco,1,1
0.2,0.45,fin11109b,T0unocinco,2,2
0.3,0.55,fin11109b,T0unocinco,3,3
0.4,0.65,fin11109b,T0unocinco,4,4
0.5,0.75,fin11109b,T0unocinco,5,5
0.6,0.85,fin11109b,T0unocinco,6,6
0.7,0.95,fin11109b,T0unocinco,7,7
0.8,1.05,fin11109b,T0unocinco,8,8
0.9,1.15,fin11109b,T0unocinco,9,9
1.0,1.25,fin11109b,T0unocinco,10,10
1.1,1.35,fin11109b,T0unocinco,11,11
1.2,1.45,fin11109b,T0unocinco,12,12
0.0,0.25,fin11109b,T1unodiez,13,0
0.1,0.35,fin11109b,T1unodiez,14,1
0.2,0.45,fin11109b,T1unodiez,15,2
0.3,0.55,fin11109b,T1unodiez,16,3
0.4,0.65,fin11109b,T1unodiez,17,4
0.5,0.75,fin11109b,T1unodiez,18,5
0.6,0.85,fin11109b,T1unodiez,19,6
0.7,0.95,fin11109b,T1unodiez,20,7
0.8,1.05,fin11109b,T1unodiez,21,8
0.9,1.15,fin11109b,T1unodiez,22,9
1.0,1.25,fin11109b,T1unodiez,23,10
1.1,1.35,fin11109b,T1unodiez,24,11
1.2,1.45,fin11109b,T1unodiez,25,12
1.3,1.55,fin11109b,T1unodiez,26,13
1.4,1.65,fin11109b,T1unodiez,27,14
1.5,1.75,fin11109b,T1unodiez,28,15
1.6,1.85,fin11109b,T1unodiez,29,16
1.7,1.95,fin11109b,T1unodiez,30,17
1.8,2.05,fin11109b,T1unodiez,31,18
1.9,2.15,fin11109b,T1unodiez,32,19
2.0,2.25,fin11109b,T1unodiez,33,20
2.1,2.35,fin11109b,T1unodiez,34,21
2.2,2.45,fin11109b,T1unodiez,35,22
2.3,2.55,fin11109b,T1unodiez,36,23
2.4,2.65,fin11109b,T1unodiez,37,24
2.5,2.75,fin11109b,T1unodiez,38,25
2.6,2.85,fin11109b,T1unodiez,39,26
2.7,2.95,fin11109b,T1unodiez,40,27
2.8,3.05,fin11109b,T1unodiez,41,28
2.9,3.15,fin11109b,T1unodiez,42,29
0.0,0.25,fin11109b,T2pa,43,0
0.1,0.35,fin11109b,T2pa,44,1
0.2,0.45,fin11109b,T2pa,45,2
0.3,0.55,fin11109b,T2pa,46,3
0.4,0.65,fin11109b,T2pa,47,4
0.5,0.75,fin11109b,T2pa,48,5
0.6,0.85,fin11109b,T2pa,49,6
0.7,0.95,fin11109b,T2pa,50,7
0.8,1.05,fin11109b,T2pa,51,8
0.9,1.15,fin11109b,T2pa,52,9
1.0,1.25,fin11109b,T2pa,53,10
1.1,1.35,fin11109b,T2pa,54,11
1.2,1.45,fin11109b,T2pa,55,12
1.3,1.55,fin11109b,T2pa,56,13
1.4,1.65,fin11109b,T2pa,57,14
1.5,1.75,fin11109b,T2pa,58,15
1.6,1.85,fin11109b,T2pa,59,16
1.7,1.95,fin11109b,T2pa,60,17
1.8,2.05,fin11109b,T2pa,61,18
1.9,2.15,fin11109b,T2pa,62,19
2.0,2.25,fin11109b,T2pa,63,20
2.1,2.35,fin11109b,T2pa,64,21
2.2,2.45,fin11109b,T2pa,65,22
2.3,2.55,fin11109b,T2pa,66,23
2.4,2.65,fin11109b,T2pa,67,24
2.5,2.75,fin11109b,T2pa,68,25
2.6,2.85,fin11109b,T2pa,69,26
2.7,2.95,fin11109b,T2pa,70,27
2.8,3.05,fin11109b,T2pa,71,28
2.9,3.15,fin11109b,T2pa,72,29
0.0,0.25,fin11109b,T2pi,73,0
0.1,0.35,fin11109b,T2pi,74,1
0.2,0.45,fin11109b,T2pi,75,2
0.3,0.55,fin11109b,T2pi,76,3
0.4,0.65,fin11109b,T2pi,77,4
0.5,0.75,fin11109b,T2pi,78,5
0.6,0.85,fin11109b,T2pi,79,6
0.7,0.95,fin11109b,T2pi,80,7
0.8,1.05,fin11109b,T2pi,81,8
0.9,1.15,fin11109b,T2pi,82,9
1.0,1.25,fin11109b,T2pi,83,10
1.1,1.35,fin11109b,T2pi,84,11
1.2,1.45,fin11109b,T2pi,85,12
1.3,1.55,fin11109b,T2pi,86,13
1.4,1.65,fin11109b,T2pi,87,14
1.5,1.75,fin11109b,T2pi,88,15
1.6,1.85,fin11109b,T2pi,89,16
1.7,1.95,fin11109b,T2pi,90,17
1.8,2.05,fin11109b,T2pi,91,18
1.9,2.15,fin11109b,T2pi,92,19
2.0,2.25,fin11109b,T2pi,93,20
2.1,2.35,fin11109b,T2pi,94,21
2.2,2.45,fin11109b,T2pi,95,22
2.3,2.55,fin11109b,T2pi,96,23
2.4,2.65,fin11109b,T2pi,97,24
2.5,2.75,fin11109b,T2pi,98,25
2.6,2.85,fin11109b,T2pi,99,26
2.7,2.95,fin11109b,T2pi,100,27
2.8,3.05,fin11109b,T2pi,101,28
2.9,3.15,fin11109b,T2pi,102,29
3.0,3.25,fin11109b,T2pi,103,30
3.1,3.35,fin11109b,T2pi,104,31
3.2,3.45,fin11109b,T2pi,105,32
3.3,3.55,fin11109b,T2pi,106,33
0.0,0.25,fin11109b,T2ta,107,0
0.1,0.35,fin11109b,T2ta,108,1
0.2,0.45,fin11109b,T2ta,109,2
0.3,0.55,fin11109b,T2ta,110,3
0.4,0.65,fin11109b,T2ta,111,4
0.5,0.75,fin11109b,T2ta,112,5
0.6,0.85,fin11109b,T2ta,113,6
0.7,0.95,fin11109b,T2ta,114,7
0.8,1.05,fin11109b,T2ta,115,8
0.9,1.15,fin11109b,T2ta,116,9
1.0,1.25,fin11109b,T2ta,117,10
1.1,1.35,fin11109b,T2ta,118,11
