inicioEsp,finEsp,locutor,enunciado,numEspectrogramaMFCCArchivo,numEspectrogramaMFCCIntervalo
0.0,0.25,nas05407a,T0unocinco,0,0
0.1,0.35,nas05407a,T0unocinco,1,1
0.2,0.45,nas05407a,T0unocinco,2,2
0.3,0.55,nas05407a,T0unocinco,3,3
0.4,0.65,nas05407a,T0unocinco,4,4
0.5,0.75,nas05407a,T0unocinco,5,5
0.6,0.85,nas05407a,T0unocinco,6,6
0.7,0.95,nas05407a,T0unocinco,7,7
0.8,1.05,nas05407a,T0unocinco,8,8
0.9,1.15,nas05407a,T0unocinco,9,9
1.0,1.25,nas05407a,T0unocinco,10,10
1.1,1.35,nas05407a,T0unocinco,11,11
1.2,1.45,nas05407a,T0unocinco,12,12
1.3,1.55,nas05407a,T0unocinco,13,13
1.4,1.65,nas05407a,T0unocinco,14,14
1.5,1.75,nas05407a,T0unocinco,15,15
1.6,1.85,nas05407a,T0unocinco,16,16
1.7,1.95,nas05407a,T0unocinco,17,17
1.8,2.05,nas05407a,T0unocinco,18,18
0.0,0.25,nas05407a,T1unodiez,19,0
0.1,0.35,nas05407a,T1unodiez,20,1
0.2,0.45,nas05407a,T1unodiez,21,2
0.3,0.55,nas05407a,T1unodiez,22,3
0.4,0.65,nas05407a,T1unodiez,23,4
0.5,0.75,nas05407a,T1unodiez,24,5
0.6,0.85,nas05407a,T1unodiez,25,6
0.7,0.95,nas05407a,T1unodiez,26,7
0.8,1.05,nas05407a,T1unodiez,27,8
0.9,1.15,nas05407a,T1unodiez,28,9
1.0,1.25,nas05407a,T1unodiez,29,10
1.1,1.35,nas05407a,T1unodiez,30,11
1.2,1.45,nas05407a,T1unodiez,31,12
1.3,1.55,nas05407a,T1unodiez,32,13
1.4,1.65,nas05407a,T1unodiez,33,14
1.5,1.75,nas05407a,T1unodiez,34,15
1.6,1.85,nas05407a,T1unodiez,35,16
1.7,1.95,nas05407a,T1unodiez,36,17
1.8,2.05,nas05407a,T1unodiez,37,18
1.9,2.15,nas05407a,T1unodiez,38,19
2.0,2.25,nas05407a,T1unodiez,39,20
2.1,2.35,nas05407a,T1unodiez,40,21
2.2,2.45,nas05407a,T1unodiez,41,22
2.3,2.55,nas05407a,T1unodiez,42,23
2.4,2.65,nas05407a,T1unodiez,43,24
2.5,2.75,nas05407a,T1unodiez,44,25
2.6,2.85,nas05407a,T1unodiez,45,26
2.7,2.95,nas05407a,T1unodiez,46,27
2.8,3.05,nas05407a,T1unodiez,47,28
2.9,3.15,nas05407a,T1unodiez,48,29
3.0,3.25,nas05407a,T1unodiez,49,30
3.1,3.35,nas05407a,T1unodiez,50,31
0.0,0.25,nas05407a,T2pa,51,0
0.1,0.35,nas05407a,T2pa,52,1
0.2,0.45,nas05407a,T2pa,53,2
0.3,0.55,nas05407a,T2pa,54,3
0.4,0.65,nas05407a,T2pa,55,4
0.5,0.75,nas05407a,T2pa,56,5
0.6,0.85,nas05407a,T2pa,57,6
0.7,0.95,nas05407a,T2pa,58,7
0.8,1.05,nas05407a,T2pa,59,8
0.9,1.15,nas05407a,T2pa,60,9
1.0,1.25,nas05407a,T2pa,61,10
1.1,1.35,nas05407a,T2pa,62,11
1.2,1.45,nas05407a,T2pa,63,12
1.3,1.55,nas05407a,T2pa,64,13
1.4,1.65,nas05407a,T2pa,65,14
1.5,1.75,nas05407a,T2pa,66,15
1.6,1.85,nas05407a,T2pa,67,16
1.7,1.95,nas05407a,T2pa,68,17
1.8,2.05,nas05407a,T2pa,69,18
1.9,2.15,nas05407a,T2pa,70,19
0.0,0.25,nas05407a,T2pi,71,0
0.1,0.35,nas05407a,T2pi,72,1
0.2,0.45,nas05407a,T2pi,73,2
0.3,0.55,nas05407a,T2pi,74,3
0.4,0.65,nas05407a,T2pi,75,4
0.5,0.75,nas05407a,T2pi,76,5
0.6,0.85,nas05407a,T2pi,77,6
0.7,0.95,nas05407a,T2pi,78,7
0.8,1.05,nas05407a,T2pi,79,8
