inicioEsp,finEsp,locutor,enunciado,numEspectrogramaMFCCArchivo,numEspectrogramaMFCCIntervalo
0.0,0.25,fin97607a,T0unocinco,0,0
0.1,0.35,fin97607a,T0unocinco,1,1
0.2,0.45,fin97607a,T0unocinco,2,2
0.3,0.55,fin97607a,T0unocinco,3,3
0.4,0.65,fin97607a,T0unocinco,4,4
0.5,0.75,fin97607a,T0unocinco,5,5
0.6,0.85,fin97607a,T0unocinco,6,6
0.7,0.95,fin97607a,T0unocinco,7,7
0.8,1.05,fin97607a,T0unocinco,8,8
0.9,1.15,fin97607a,T0unocinco,9,9
1.0,1.25,fin97607a,T0unocinco,10,10
1.1,1.35,fin97607a,T0unocinco,11,11
1.2,1.45,fin97607a,T0unocinco,12,12
1.3,1.55,fin97607a,T0unocinco,13,13
1.4,1.65,fin97607a,T0unocinco,14,14
0.0,0.25,fin97607a,T1unodiez,15,0
0.1,0.35,fin97607a,T1unodiez,16,1
0.2,0.45,fin97607a,T1unodiez,17,2
0.3,0.55,fin97607a,T1unodiez,18,3
0.4,0.65,fin97607a,T1unodiez,19,4
0.5,0.75,fin97607a,T1unodiez,20,5
0.6,0.85,fin97607a,T1unodiez,21,6
0.7,0.95,fin97607a,T1unodiez,22,7
0.8,1.05,fin97607a,T1unodiez,23,8
0.9,1.15,fin97607a,T1unodiez,24,9
1.0,1.25,fin97607a,T1unodiez,25,10
1.1,1.35,fin97607a,T1unodiez,26,11
1.2,1.45,fin97607a,T1unodiez,27,12
1.3,1.55,fin97607a,T1unodiez,28,13
1.4,1.65,fin97607a,T1unodiez,29,14
1.5,1.75,fin97607a,T1unodiez,30,15
1.6,1.85,fin97607a,T1unodiez,31,16
1.7,1.95,fin97607a,T1unodiez,32,17
1.8,2.05,fin97607a,T1unodiez,33,18
1.9,2.15,fin97607a,T1unodiez,34,19
2.0,2.25,fin97607a,T1unodiez,35,20
2.1,2.35,fin97607a,T1unodiez,36,21
2.2,2.45,fin97607a,T1unodiez,37,22
2.3,2.55,fin97607a,T1unodiez,38,23
2.4,2.65,fin97607a,T1unodiez,39,24
2.5,2.75,fin97607a,T1unodiez,40,25
0.0,0.25,fin97607a,T2pa,41,0
0.1,0.35,fin97607a,T2pa,42,1
0.2,0.45,fin97607a,T2pa,43,2
0.3,0.55,fin97607a,T2pa,44,3
0.4,0.65,fin97607a,T2pa,45,4
0.5,0.75,fin97607a,T2pa,46,5
0.6,0.85,fin97607a,T2pa,47,6
0.7,0.95,fin97607a,T2pa,48,7
0.8,1.05,fin97607a,T2pa,49,8
0.9,1.15,fin97607a,T2pa,50,9
1.0,1.25,fin97607a,T2pa,51,10
1.1,1.35,fin97607a,T2pa,52,11
1.2,1.45,fin97607a,T2pa,53,12
1.3,1.55,fin97607a,T2pa,54,13
1.4,1.65,fin97607a,T2pa,55,14
1.5,1.75,fin97607a,T2pa,56,15
1.6,1.85,fin97607a,T2pa,57,16
1.7,1.95,fin97607a,T2pa,58,17
0.0,0.25,fin97607a,T2pi,59,0
0.1,0.35,fin97607a,T2pi,60,1
0.2,0.45,fin97607a,T2pi,61,2
0.3,0.55,fin97607a,T2pi,62,3
0.4,0.65,fin97607a,T2pi,63,4
0.5,0.75,fin97607a,T2pi,64,5
0.6,0.85,fin97607a,T2pi,65,6
0.7,0.95,fin97607a,T2pi,66,7
0.8,1.05,fin97607a,T2pi,67,8
0.9,1.15,fin97607a,T2pi,68,9
1.0,1.25,fin97607a,T2pi,69,10
1.1,1.35,fin97607a,T2pi,70,11
1.2,1.45,fin97607a,T2pi,71,12
1.3,1.55,fin97607a,T2pi,72,13
1.4,1.65,fin97607a,T2pi,73,14
1.5,1.75,fin97607a,T2pi,74,15
1.6,1.85,fin97607a,T2pi,75,16
1.7,1.95,fin97607a,T2pi,76,17
1.8,2.05,fin97607a,T2pi,77,18
1.9,2.15,fin97607a,T2pi,78,19
2.0,2.25,fin97607a,T2pi,79,20
2.1,2.35,fin97607a,T2pi,80,21
2.2,2.45,fin97607a,T2pi,81,22
2.3,2.55,fin97607a,T2pi,82,23
2.4,2.65,fin97607a,T2pi,83,24
2.5,2.75,fin97607a,T2pi,84,25
0.0,0.25,fin97607a,T2ta,85,0
0.1,0.35,fin97607a,T2ta,86,1
0.2,0.45,fin97607a,T2ta,87,2
0.3,0.55,fin97607a,T2ta,88,3
0.4,0.65,fin97607a,T2ta,89,4
0.5,0.75,fin97607a,T2ta,90,5
0.6,0.85,fin97607a,T2ta,91,6
0.7,0.95,fin97607a,T2ta,92,7
0.8,1.05,fin97607a,T2ta,93,8
0.9,1.15,fin97607a,T2ta,94,9
1.0,1.25,fin97607a,T2ta,95,10
1.1,1.35,fin97607a,T2ta,96,11
1.2,1.45,fin97607a,T2ta,97,12
1.3,1.55,fin97607a,T2ta,98,13
1.4,1.65,fin97607a,T2ta,99,14
1.5,1.75,fin97607a,T2ta,100,15
1.6,1.85,fin97607a,T2ta,101,16
1.7,1.95,fin97607a,T2ta,102,17
1.8,2.05,fin97607a,T2ta,103,18
1.9,2.15,fin97607a,T2ta,104,19
2.0,2.25,fin97607a,T2ta,105,20
2.1,2.35,fin97607a,T2ta,106,21
2.2,2.45,fin97607a,T2ta,107,22
2.3,2.55,fin97607a,T2ta,108,23
2.4,2.65,fin97607a,T2ta,109,24
2.5,2.75,fin97607a,T2ta,110,25
2.6,2.85,fin97607a,T2ta,111,26
2.7,2.95,fin97607a,T2ta,112,27
2.8,3.05,fin97607a,T2ta,113,28
2.9,3.15,fin97607a,T2ta,114,29
3.0,3.25,fin97607a,T2ta,115,30
3.1,3.35,fin97607a,T2ta,116,31
3.2,3.45,fin97607a,T2ta,117,32
3.3,3.55,fin97607a,T2ta,118,33
3.4,3.65,fin97607a,T2ta,119,34
3.5,3.75,fin97607a,T2ta,120,35
3.6,3.85,fin97607a,T2ta,121,36
0.0,0.25,fin97607a,T2ti,122,0
0.1,0.35,fin97607a,T2ti,123,1
0.2,0.45,fin97607a,T2ti,124,2
0.3,0.55,fin97607a,T2ti,125,3
0.4,0.65,fin97607a,T2ti,126,4
0.5,0.75,fin97607a,T2ti,127,5
0.6,0.85,fin97607a,T2ti,128,6
0.7,0.95,fin97607a,T2ti,129,7
0.8,1.05,fin97607a,T2ti,130,8
0.9,1.15,fin97607a,T2ti,131,9
1.0,1.25,fin97607a,T2ti,132,10
1.1,1.35,fin97607a,T2ti,133,11
1.2,1.45,fin97607a,T2ti,134,12
1.3,1.55,fin97607a,T2ti,135,13
1.4,1.65,fin97607a,T2ti,136,14
1.5,1.75,fin97607a,T2ti,137,15
1.6,1.85,fin97607a,T2ti,138,16
1.7,1.95,fin97607a,T2ti,139,17
1.8,2.05,fin97607a,T2ti,140,18
1.9,2.15,fin97607a,T2ti,141,19
2.0,2.25,fin97607a,T2ti,142,20
2.1,2.35,fin97607a,T2ti,143,21
2.2,2.45,fin97607a,T2ti,144,22
2.3,2.55,fin97607a,T2ti,145,23
2.4,2.65,fin97607a,T2ti,146,24
2.5,2.75,fin97607a,T2ti,147,25
2.6,2.85,fin97607a,T2ti,148,26
2.7,2.95,fin97607a,T2ti,149,27
2.8,3.05,fin97607a,T2ti,150,28
2.9,3.15,fin97607a,T2ti,151,29
3.0,3.25,fin97607a,T2ti,152,30
3.1,3.35,fin97607a,T2ti,153,31
3.2,3.45,fin97607a,T2ti,154,32
3.3,3.55,fin97607a,T2ti,155,33
3.4,3.65,fin97607a,T2ti,156,34
3.5,3.75,fin97607a,T2ti,157,35
3.6,3.85,fin97607a,T2ti,158,36
0.0,0.25,fin97607a,T2ka,159,0
0.1,0.35,fin97607a,T2ka,160,1
0.2,0.45,fin97607a,T2ka,161,2
0.3,0.55,fin97607a,T2ka,162,3
0.4,0.65,fin97607a,T2ka,163,4
0.5,0.75,fin97607a,T2ka,164,5
0.6,0.85,fin97607a,T2ka,165,6
0.7,0.95,fin97607a,T2ka,166,7
0.8,1.05,fin97607a,T2ka,167,8
0.9,1.15,fin97607a,T2ka,168,9
1.0,1.25,fin97607a,T2ka,169,10
1.1,1.35,fin97607a,T2ka,170,11
1.2,1.45,fin97607a,T2ka,171,12
1.3,1.55,fin97607a,T2ka,172,13
1.4,1.65,fin97607a,T2ka,173,14
1.5,1.75,fin97607a,T2ka,174,15
1.6,1.85,fin97607a,T2ka,175,16
1.7,1.95,fin97607a,T2ka,176,17
1.8,2.05,fin97607a,T2ka,177,18
1.9,2.15,fin97607a,T2ka,178,19
2.0,2.25,fin97607a,T2ka,179,20
2.1,2.35,fin97607a,T2ka,180,21
2.2,2.45,fin97607a,T2ka,181,22
2.3,2.55,fin97607a,T2ka,182,23
2.4,2.65,fin97607a,T2ka,183,24
2.5,2.75,fin97607a,T2ka,184,25
2.6,2.85,fin97607a,T2ka,185,26
2.7,2.95,fin97607a,T2ka,186,27
2.8,3.05,fin97607a,T2ka,187,28
2.9,3.15,fin97607a,T2ka,188,29
3.0,3.25,fin97607a,T2ka,189,30
0.0,0.25,fin97607a,T2ki,190,0
0.1,0.35,fin97607a,T2ki,191,1
0.2,0.45,fin97607a,T2ki,192,2
0.3,0.55,fin97607a,T2ki,193,3
0.4,0.65,fin97607a,T2ki,194,4
0.5,0.75,fin97607a,T2ki,195,5
0.6,0.85,fin97607a,T2ki,196,6
0.7,0.95,fin97607a,T2ki,197,7
0.8,1.05,fin97607a,T2ki,198,8
0.9,1.15,fin97607a,T2ki,199,9
1.0,1.25,fin97607a,T2ki,200,10
1.1,1.35,fin97607a,T2ki,201,11
1.2,1.45,fin97607a,T2ki,202,12
1.3,1.55,fin97607a,T2ki,203,13
1.4,1.65,fin97607a,T2ki,204,14
1.5,1.75,fin97607a,T2ki,205,15
1.6,1.85,fin97607a,T2ki,206,16
1.7,1.95,fin97607a,T2ki,207,17
1.8,2.05,fin97607a,T2ki,208,18
1.9,2.15,fin97607a,T2ki,209,19
2.0,2.25,fin97607a,T2ki,210,20
2.1,2.35,fin97607a,T2ki,211,21
2.2,2.45,fin97607a,T2ki,212,22
2.3,2.55,fin97607a,T2ki,213,23
2.4,2.65,fin97607a,T2ki,214,24
2.5,2.75,fin97607a,T2ki,215,25
2.6,2.85,fin97607a,T2ki,216,26
2.7,2.95,fin97607a,T2ki,217,27
2.8,3.05,fin97607a,T2ki,218,28
2.9,3.15,fin97607a,T2ki,219,29
3.0,3.25,fin97607a,T2ki,220,30
3.1,3.35,fin97607a,T2ki,221,31
3.2,3.45,fin97607a,T2ki,222,32
3.3,3.55,fin97607a,T2ki,223,33
3.4,3.65,fin97607a,T2ki,224,34
3.5,3.75,fin97607a,T2ki,225,35
3.6,3.85,fin97607a,T2ki,226,36
3.7,3.95,fin97607a,T2ki,227,37
3.8,4.05,fin97607a,T2ki,228,38
3.9,4.15,fin97607a,T2ki,229,39
0.0,0.25,fin97607a,T3f,230,0
0.1,0.35,fin97607a,T3f,231,1
0.2,0.45,fin97607a,T3f,232,2
0.3,0.55,fin97607a,T3f,233,3
0.4,0.65,fin97607a,T3f,234,4
0.5,0.75,fin97607a,T3f,235,5
0.6,0.85,fin97607a,T3f,236,6
0.7,0.95,fin97607a,T3f,237,7
