inicioEsp,finEsp,locutor,enunciado,numEspectrogramaMFCCArchivo,numEspectrogramaMFCCIntervalo
0.0,0.25,bcn00306,T0unocinco,0,0
0.1,0.35,bcn00306,T0unocinco,1,1
0.2,0.45,bcn00306,T0unocinco,2,2
0.3,0.55,bcn00306,T0unocinco,3,3
0.4,0.65,bcn00306,T0unocinco,4,4
0.5,0.75,bcn00306,T0unocinco,5,5
0.6,0.85,bcn00306,T0unocinco,6,6
0.7,0.95,bcn00306,T0unocinco,7,7
0.8,1.05,bcn00306,T0unocinco,8,8
0.9,1.15,bcn00306,T0unocinco,9,9
1.0,1.25,bcn00306,T0unocinco,10,10
1.1,1.35,bcn00306,T0unocinco,11,11
1.2,1.45,bcn00306,T0unocinco,12,12
1.3,1.55,bcn00306,T0unocinco,13,13
1.4,1.65,bcn00306,T0unocinco,14,14
1.5,1.75,bcn00306,T0unocinco,15,15
0.0,0.25,bcn00306,T1unodiez,16,0
0.1,0.35,bcn00306,T1unodiez,17,1
0.2,0.45,bcn00306,T1unodiez,18,2
0.3,0.55,bcn00306,T1unodiez,19,3
0.4,0.65,bcn00306,T1unodiez,20,4
0.5,0.75,bcn00306,T1unodiez,21,5
0.6,0.85,bcn00306,T1unodiez,22,6
0.7,0.95,bcn00306,T1unodiez,23,7
0.8,1.05,bcn00306,T1unodiez,24,8
0.9,1.15,bcn00306,T1unodiez,25,9
1.0,1.25,bcn00306,T1unodiez,26,10
1.1,1.35,bcn00306,T1unodiez,27,11
1.2,1.45,bcn00306,T1unodiez,28,12
1.3,1.55,bcn00306,T1unodiez,29,13
1.4,1.65,bcn00306,T1unodiez,30,14
1.5,1.75,bcn00306,T1unodiez,31,15
1.6,1.85,bcn00306,T1unodiez,32,16
1.7,1.95,bcn00306,T1unodiez,33,17
1.8,2.05,bcn00306,T1unodiez,34,18
1.9,2.15,bcn00306,T1unodiez,35,19
2.0,2.25,bcn00306,T1unodiez,36,20
2.1,2.35,bcn00306,T1unodiez,37,21
2.2,2.45,bcn00306,T1unodiez,38,22
2.3,2.55,bcn00306,T1unodiez,39,23
2.4,2.65,bcn00306,T1unodiez,40,24
2.5,2.75,bcn00306,T1unodiez,41,25
2.6,2.85,bcn00306,T1unodiez,42,26
2.7,2.95,bcn00306,T1unodiez,43,27
2.8,3.05,bcn00306,T1unodiez,44,28
2.9,3.15,bcn00306,T1unodiez,45,29
3.0,3.25,bcn00306,T1unodiez,46,30
0.0,0.25,bcn00306,T2pa,47,0
0.1,0.35,bcn00306,T2pa,48,1
0.2,0.45,bcn00306,T2pa,49,2
0.3,0.55,bcn00306,T2pa,50,3
0.4,0.65,bcn00306,T2pa,51,4
0.5,0.75,bcn00306,T2pa,52,5
0.6,0.85,bcn00306,T2pa,53,6
0.7,0.95,bcn00306,T2pa,54,7
0.8,1.05,bcn00306,T2pa,55,8
0.9,1.15,bcn00306,T2pa,56,9
1.0,1.25,bcn00306,T2pa,57,10
1.1,1.35,bcn00306,T2pa,58,11
1.2,1.45,bcn00306,T2pa,59,12
1.3,1.55,bcn00306,T2pa,60,13
1.4,1.65,bcn00306,T2pa,61,14
1.5,1.75,bcn00306,T2pa,62,15
1.6,1.85,bcn00306,T2pa,63,16
1.7,1.95,bcn00306,T2pa,64,17
1.8,2.05,bcn00306,T2pa,65,18
1.9,2.15,bcn00306,T2pa,66,19
2.0,2.25,bcn00306,T2pa,67,20
2.1,2.35,bcn00306,T2pa,68,21
2.2,2.45,bcn00306,T2pa,69,22
2.3,2.55,bcn00306,T2pa,70,23
2.4,2.65,bcn00306,T2pa,71,24
2.5,2.75,bcn00306,T2pa,72,25
0.0,0.25,bcn00306,T2pi,73,0
0.1,0.35,bcn00306,T2pi,74,1
0.2,0.45,bcn00306,T2pi,75,2
0.3,0.55,bcn00306,T2pi,76,3
0.4,0.65,bcn00306,T2pi,77,4
0.5,0.75,bcn00306,T2pi,78,5
0.6,0.85,bcn00306,T2pi,79,6
0.7,0.95,bcn00306,T2pi,80,7
0.8,1.05,bcn00306,T2pi,81,8
0.9,1.15,bcn00306,T2pi,82,9
1.0,1.25,bcn00306,T2pi,83,10
1.1,1.35,bcn00306,T2pi,84,11
1.2,1.45,bcn00306,T2pi,85,12
1.3,1.55,bcn00306,T2pi,86,13
1.4,1.65,bcn00306,T2pi,87,14
1.5,1.75,bcn00306,T2pi,88,15
1.6,1.85,bcn00306,T2pi,89,16
1.7,1.95,bcn00306,T2pi,90,17
1.8,2.05,bcn00306,T2pi,91,18
1.9,2.15,bcn00306,T2pi,92,19
2.0,2.25,bcn00306,T2pi,93,20
2.1,2.35,bcn00306,T2pi,94,21
2.2,2.45,bcn00306,T2pi,95,22
2.3,2.55,bcn00306,T2pi,96,23
2.4,2.65,bcn00306,T2pi,97,24
2.5,2.75,bcn00306,T2pi,98,25
0.0,0.25,bcn00306,T2ta,99,0
0.1,0.35,bcn00306,T2ta,100,1
0.2,0.45,bcn00306,T2ta,101,2
0.3,0.55,bcn00306,T2ta,102,3
0.4,0.65,bcn00306,T2ta,103,4
0.5,0.75,bcn00306,T2ta,104,5
0.6,0.85,bcn00306,T2ta,105,6
0.7,0.95,bcn00306,T2ta,106,7
0.8,1.05,bcn00306,T2ta,107,8
0.9,1.15,bcn00306,T2ta,108,9
1.0,1.25,bcn00306,T2ta,109,10
1.1,1.35,bcn00306,T2ta,110,11
1.2,1.45,bcn00306,T2ta,111,12
1.3,1.55,bcn00306,T2ta,112,13
1.4,1.65,bcn00306,T2ta,113,14
1.5,1.75,bcn00306,T2ta,114,15
1.6,1.85,bcn00306,T2ta,115,16
1.7,1.95,bcn00306,T2ta,116,17
1.8,2.05,bcn00306,T2ta,117,18
1.9,2.15,bcn00306,T2ta,118,19
2.0,2.25,bcn00306,T2ta,119,20
2.1,2.35,bcn00306,T2ta,120,21
2.2,2.45,bcn00306,T2ta,121,22
2.3,2.55,bcn00306,T2ta,122,23
2.4,2.65,bcn00306,T2ta,123,24
2.5,2.75,bcn00306,T2ta,124,25
2.6,2.85,bcn00306,T2ta,125,26
2.7,2.95,bcn00306,T2ta,126,27
2.8,3.05,bcn00306,T2ta,127,28
2.9,3.15,bcn00306,T2ta,128,29
3.0,3.25,bcn00306,T2ta,129,30
3.1,3.35,bcn00306,T2ta,130,31
3.2,3.45,bcn00306,T2ta,131,32
3.3,3.55,bcn00306,T2ta,132,33
3.4,3.65,bcn00306,T2ta,133,34
3.5,3.75,bcn00306,T2ta,134,35
3.6,3.85,bcn00306,T2ta,135,36
3.7,3.95,bcn00306,T2ta,136,37
3.8,4.05,bcn00306,T2ta,137,38
3.9,4.15,bcn00306,T2ta,138,39
4.0,4.25,bcn00306,T2ta,139,40
4.1,4.35,bcn00306,T2ta,140,41
4.2,4.45,bcn00306,T2ta,141,42
4.3,4.55,bcn00306,T2ta,142,43
4.4,4.65,bcn00306,T2ta,143,44
0.0,0.25,bcn00306,T2ti,144,0
0.1,0.35,bcn00306,T2ti,145,1
0.2,0.45,bcn00306,T2ti,146,2
0.3,0.55,bcn00306,T2ti,147,3
0.4,0.65,bcn00306,T2ti,148,4
0.5,0.75,bcn00306,T2ti,149,5
0.6,0.85,bcn00306,T2ti,150,6
0.7,0.95,bcn00306,T2ti,151,7
0.8,1.05,bcn00306,T2ti,152,8
0.9,1.15,bcn00306,T2ti,153,9
1.0,1.25,bcn00306,T2ti,154,10
1.1,1.35,bcn00306,T2ti,155,11
