inicioEsp,finEsp,locutor,enunciado,numEspectrogramaMFCCArchivo,numEspectrogramaMFCCIntervalo
0.0,0.25,nas07207b,T0unocinco,0,0
0.1,0.35,nas07207b,T0unocinco,1,1
0.2,0.45,nas07207b,T0unocinco,2,2
0.3,0.55,nas07207b,T0unocinco,3,3
0.4,0.65,nas07207b,T0unocinco,4,4
0.5,0.75,nas07207b,T0unocinco,5,5
0.6,0.85,nas07207b,T0unocinco,6,6
0.7,0.95,nas07207b,T0unocinco,7,7
0.8,1.05,nas07207b,T0unocinco,8,8
0.9,1.15,nas07207b,T0unocinco,9,9
1.0,1.25,nas07207b,T0unocinco,10,10
1.1,1.35,nas07207b,T0unocinco,11,11
1.2,1.45,nas07207b,T0unocinco,12,12
1.3,1.55,nas07207b,T0unocinco,13,13
1.4,1.65,nas07207b,T0unocinco,14,14
1.5,1.75,nas07207b,T0unocinco,15,15
1.6,1.85,nas07207b,T0unocinco,16,16
0.0,0.25,nas07207b,T1unodiez,17,0
0.1,0.35,nas07207b,T1unodiez,18,1
0.2,0.45,nas07207b,T1unodiez,19,2
0.3,0.55,nas07207b,T1unodiez,20,3
0.4,0.65,nas07207b,T1unodiez,21,4
0.5,0.75,nas07207b,T1unodiez,22,5
0.6,0.85,nas07207b,T1unodiez,23,6
0.7,0.95,nas07207b,T1unodiez,24,7
0.8,1.05,nas07207b,T1unodiez,25,8
0.9,1.15,nas07207b,T1unodiez,26,9
1.0,1.25,nas07207b,T1unodiez,27,10
1.1,1.35,nas07207b,T1unodiez,28,11
1.2,1.45,nas07207b,T1unodiez,29,12
1.3,1.55,nas07207b,T1unodiez,30,13
1.4,1.65,nas07207b,T1unodiez,31,14
1.5,1.75,nas07207b,T1unodiez,32,15
1.6,1.85,nas07207b,T1unodiez,33,16
1.7,1.95,nas07207b,T1unodiez,34,17
1.8,2.05,nas07207b,T1unodiez,35,18
1.9,2.15,nas07207b,T1unodiez,36,19
2.0,2.25,nas07207b,T1unodiez,37,20
2.1,2.35,nas07207b,T1unodiez,38,21
2.2,2.45,nas07207b,T1unodiez,39,22
2.3,2.55,nas07207b,T1unodiez,40,23
2.4,2.65,nas07207b,T1unodiez,41,24
2.5,2.75,nas07207b,T1unodiez,42,25
2.6,2.85,nas07207b,T1unodiez,43,26
0.0,0.25,nas07207b,T2pa,44,0
0.1,0.35,nas07207b,T2pa,45,1
0.2,0.45,nas07207b,T2pa,46,2
0.3,0.55,nas07207b,T2pa,47,3
0.4,0.65,nas07207b,T2pa,48,4
0.5,0.75,nas07207b,T2pa,49,5
0.6,0.85,nas07207b,T2pa,50,6
0.7,0.95,nas07207b,T2pa,51,7
0.8,1.05,nas07207b,T2pa,52,8
0.9,1.15,nas07207b,T2pa,53,9
1.0,1.25,nas07207b,T2pa,54,10
1.1,1.35,nas07207b,T2pa,55,11
1.2,1.45,nas07207b,T2pa,56,12
1.3,1.55,nas07207b,T2pa,57,13
1.4,1.65,nas07207b,T2pa,58,14
1.5,1.75,nas07207b,T2pa,59,15
1.6,1.85,nas07207b,T2pa,60,16
1.7,1.95,nas07207b,T2pa,61,17
1.8,2.05,nas07207b,T2pa,62,18
1.9,2.15,nas07207b,T2pa,63,19
2.0,2.25,nas07207b,T2pa,64,20
2.1,2.35,nas07207b,T2pa,65,21
2.2,2.45,nas07207b,T2pa,66,22
2.3,2.55,nas07207b,T2pa,67,23
2.4,2.65,nas07207b,T2pa,68,24
2.5,2.75,nas07207b,T2pa,69,25
2.6,2.85,nas07207b,T2pa,70,26
2.7,2.95,nas07207b,T2pa,71,27
2.8,3.05,nas07207b,T2pa,72,28
2.9,3.15,nas07207b,T2pa,73,29
0.0,0.25,nas07207b,T2pi,74,0
0.1,0.35,nas07207b,T2pi,75,1
0.2,0.45,nas07207b,T2pi,76,2
0.3,0.55,nas07207b,T2pi,77,3
0.4,0.65,nas07207b,T2pi,78,4
0.5,0.75,nas07207b,T2pi,79,5
0.6,0.85,nas07207b,T2pi,80,6
0.7,0.95,nas07207b,T2pi,81,7
0.8,1.05,nas07207b,T2pi,82,8
0.9,1.15,nas07207b,T2pi,83,9
1.0,1.25,nas07207b,T2pi,84,10
1.1,1.35,nas07207b,T2pi,85,11
1.2,1.45,nas07207b,T2pi,86,12
1.3,1.55,nas07207b,T2pi,87,13
1.4,1.65,nas07207b,T2pi,88,14
1.5,1.75,nas07207b,T2pi,89,15
1.6,1.85,nas07207b,T2pi,90,16
1.7,1.95,nas07207b,T2pi,91,17
1.8,2.05,nas07207b,T2pi,92,18
1.9,2.15,nas07207b,T2pi,93,19
2.0,2.25,nas07207b,T2pi,94,20
2.1,2.35,nas07207b,T2pi,95,21
2.2,2.45,nas07207b,T2pi,96,22
2.3,2.55,nas07207b,T2pi,97,23
2.4,2.65,nas07207b,T2pi,98,24
2.5,2.75,nas07207b,T2pi,99,25
2.6,2.85,nas07207b,T2pi,100,26
2.7,2.95,nas07207b,T2pi,101,27
2.8,3.05,nas07207b,T2pi,102,28
0.0,0.25,nas07207b,T2ta,103,0
0.1,0.35,nas07207b,T2ta,104,1
0.2,0.45,nas07207b,T2ta,105,2
0.3,0.55,nas07207b,T2ta,106,3
0.4,0.65,nas07207b,T2ta,107,4
0.5,0.75,nas07207b,T2ta,108,5
0.6,0.85,nas07207b,T2ta,109,6
0.7,0.95,nas07207b,T2ta,110,7
0.8,1.05,nas07207b,T2ta,111,8
0.9,1.15,nas07207b,T2ta,112,9
1.0,1.25,nas07207b,T2ta,113,10
1.1,1.35,nas07207b,T2ta,114,11
1.2,1.45,nas07207b,T2ta,115,12
1.3,1.55,nas07207b,T2ta,116,13
1.4,1.65,nas07207b,T2ta,117,14
1.5,1.75,nas07207b,T2ta,118,15
1.6,1.85,nas07207b,T2ta,119,16
1.7,1.95,nas07207b,T2ta,120,17
1.8,2.05,nas07207b,T2ta,121,18
1.9,2.15,nas07207b,T2ta,122,19
2.0,2.25,nas07207b,T2ta,123,20
2.1,2.35,nas07207b,T2ta,124,21
2.2,2.45,nas07207b,T2ta,125,22
2.3,2.55,nas07207b,T2ta,126,23
2.4,2.65,nas07207b,T2ta,127,24
2.5,2.75,nas07207b,T2ta,128,25
2.6,2.85,nas07207b,T2ta,129,26
2.7,2.95,nas07207b,T2ta,130,27
2.8,3.05,nas07207b,T2ta,131,28
2.9,3.15,nas07207b,T2ta,132,29
3.0,3.25,nas07207b,T2ta,133,30
3.1,3.35,nas07207b,T2ta,134,31
0.0,0.25,nas07207b,T2ti,135,0
0.1,0.35,nas07207b,T2ti,136,1
0.2,0.45,nas07207b,T2ti,137,2
0.3,0.55,nas07207b,T2ti,138,3
0.4,0.65,nas07207b,T2ti,139,4
0.5,0.75,nas07207b,T2ti,140,5
0.6,0.85,nas07207b,T2ti,141,6
0.7,0.95,nas07207b,T2ti,142,7
0.8,1.05,nas07207b,T2ti,143,8
0.9,1.15,nas07207b,T2ti,144,9
1.0,1.25,nas07207b,T2ti,145,10
1.1,1.35,nas07207b,T2ti,146,11
1.2,1.45,nas07207b,T2ti,147,12
1.3,1.55,nas07207b,T2ti,148,13
1.4,1.65,nas07207b,T2ti,149,14
1.5,1.75,nas07207b,T2ti,150,15
1.6,1.85,nas07207b,T2ti,151,16
1.7,1.95,nas07207b,T2ti,152,17
1.8,2.05,nas07207b,T2ti,153,18
1.9,2.15,nas07207b,T2ti,154,19
2.0,2.25,nas07207b,T2ti,155,20
2.1,2.35,nas07207b,T2ti,156,21
2.2,2.45,nas07207b,T2ti,157,22
2.3,2.55,nas07207b,T2ti,158,23
