inicioEsp,finEsp,locutor,enunciado,numEspectrogramaMFCCArchivo,numEspectrogramaMFCCIntervalo
0.0,0.25,fin97607b,T0unocinco,0,0
0.1,0.35,fin97607b,T0unocinco,1,1
0.2,0.45,fin97607b,T0unocinco,2,2
0.3,0.55,fin97607b,T0unocinco,3,3
0.4,0.65,fin97607b,T0unocinco,4,4
0.5,0.75,fin97607b,T0unocinco,5,5
0.6,0.85,fin97607b,T0unocinco,6,6
0.7,0.95,fin97607b,T0unocinco,7,7
0.8,1.05,fin97607b,T0unocinco,8,8
0.9,1.15,fin97607b,T0unocinco,9,9
1.0,1.25,fin97607b,T0unocinco,10,10
1.1,1.35,fin97607b,T0unocinco,11,11
1.2,1.45,fin97607b,T0unocinco,12,12
1.3,1.55,fin97607b,T0unocinco,13,13
0.0,0.25,fin97607b,T1unodiez,14,0
0.1,0.35,fin97607b,T1unodiez,15,1
0.2,0.45,fin97607b,T1unodiez,16,2
0.3,0.55,fin97607b,T1unodiez,17,3
0.4,0.65,fin97607b,T1unodiez,18,4
0.5,0.75,fin97607b,T1unodiez,19,5
0.6,0.85,fin97607b,T1unodiez,20,6
0.7,0.95,fin97607b,T1unodiez,21,7
0.8,1.05,fin97607b,T1unodiez,22,8
0.9,1.15,fin97607b,T1unodiez,23,9
1.0,1.25,fin97607b,T1unodiez,24,10
1.1,1.35,fin97607b,T1unodiez,25,11
1.2,1.45,fin97607b,T1unodiez,26,12
1.3,1.55,fin97607b,T1unodiez,27,13
1.4,1.65,fin97607b,T1unodiez,28,14
1.5,1.75,fin97607b,T1unodiez,29,15
1.6,1.85,fin97607b,T1unodiez,30,16
1.7,1.95,fin97607b,T1unodiez,31,17
1.8,2.05,fin97607b,T1unodiez,32,18
1.9,2.15,fin97607b,T1unodiez,33,19
2.0,2.25,fin97607b,T1unodiez,34,20
2.1,2.35,fin97607b,T1unodiez,35,21
2.2,2.45,fin97607b,T1unodiez,36,22
2.3,2.55,fin97607b,T1unodiez,37,23
2.4,2.65,fin97607b,T1unodiez,38,24
2.5,2.75,fin97607b,T1unodiez,39,25
2.6,2.85,fin97607b,T1unodiez,40,26
2.7,2.95,fin97607b,T1unodiez,41,27
2.8,3.05,fin97607b,T1unodiez,42,28
2.9,3.15,fin97607b,T1unodiez,43,29
0.0,0.25,fin97607b,T2pa,44,0
0.1,0.35,fin97607b,T2pa,45,1
0.2,0.45,fin97607b,T2pa,46,2
0.3,0.55,fin97607b,T2pa,47,3
0.4,0.65,fin97607b,T2pa,48,4
0.5,0.75,fin97607b,T2pa,49,5
0.6,0.85,fin97607b,T2pa,50,6
