inicioEsp,finEsp,locutor,enunciado,numEspectrogramaMFCCArchivo,numEspectrogramaMFCCIntervalo
0.0,0.25,fin11009a,T0unocinco,0,0
0.1,0.35,fin11009a,T0unocinco,1,1
0.2,0.45,fin11009a,T0unocinco,2,2
0.3,0.55,fin11009a,T0unocinco,3,3
0.4,0.65,fin11009a,T0unocinco,4,4
0.5,0.75,fin11009a,T0unocinco,5,5
0.6,0.85,fin11009a,T0unocinco,6,6
0.7,0.95,fin11009a,T0unocinco,7,7
0.8,1.05,fin11009a,T0unocinco,8,8
0.9,1.15,fin11009a,T0unocinco,9,9
1.0,1.25,fin11009a,T0unocinco,10,10
1.1,1.35,fin11009a,T0unocinco,11,11
1.2,1.45,fin11009a,T0unocinco,12,12
1.3,1.55,fin11009a,T0unocinco,13,13
1.4,1.65,fin11009a,T0unocinco,14,14
0.0,0.25,fin11009a,T1unodiez,15,0
0.1,0.35,fin11009a,T1unodiez,16,1
0.2,0.45,fin11009a,T1unodiez,17,2
0.3,0.55,fin11009a,T1unodiez,18,3
0.4,0.65,fin11009a,T1unodiez,19,4
0.5,0.75,fin11009a,T1unodiez,20,5
0.6,0.85,fin11009a,T1unodiez,21,6
0.7,0.95,fin11009a,T1unodiez,22,7
0.8,1.05,fin11009a,T1unodiez,23,8
0.9,1.15,fin11009a,T1unodiez,24,9
1.0,1.25,fin11009a,T1unodiez,25,10
1.1,1.35,fin11009a,T1unodiez,26,11
1.2,1.45,fin11009a,T1unodiez,27,12
1.3,1.55,fin11009a,T1unodiez,28,13
1.4,1.65,fin11009a,T1unodiez,29,14
1.5,1.75,fin11009a,T1unodiez,30,15
1.6,1.85,fin11009a,T1unodiez,31,16
1.7,1.95,fin11009a,T1unodiez,32,17
1.8,2.05,fin11009a,T1unodiez,33,18
1.9,2.15,fin11009a,T1unodiez,34,19
2.0,2.25,fin11009a,T1unodiez,35,20
2.1,2.35,fin11009a,T1unodiez,36,21
2.2,2.45,fin11009a,T1unodiez,37,22
2.3,2.55,fin11009a,T1unodiez,38,23
2.4,2.65,fin11009a,T1unodiez,39,24
2.5,2.75,fin11009a,T1unodiez,40,25
2.6,2.85,fin11009a,T1unodiez,41,26
2.7,2.95,fin11009a,T1unodiez,42,27
2.8,3.05,fin11009a,T1unodiez,43,28
2.9,3.15,fin11009a,T1unodiez,44,29
3.0,3.25,fin11009a,T1unodiez,45,30
3.1,3.35,fin11009a,T1unodiez,46,31
3.2,3.45,fin11009a,T1unodiez,47,32
3.3,3.55,fin11009a,T1unodiez,48,33
3.4,3.65,fin11009a,T1unodiez,49,34
3.5,3.75,fin11009a,T1unodiez,50,35
3.6,3.85,fin11009a,T1unodiez,51,36
3.7,3.95,fin11009a,T1unodiez,52,37
0.0,0.25,fin11009a,T2pa,53,0
0.1,0.35,fin11009a,T2pa,54,1
0.2,0.45,fin11009a,T2pa,55,2
0.3,0.55,fin11009a,T2pa,56,3
0.4,0.65,fin11009a,T2pa,57,4
0.5,0.75,fin11009a,T2pa,58,5
0.6,0.85,fin11009a,T2pa,59,6
0.7,0.95,fin11009a,T2pa,60,7
0.8,1.05,fin11009a,T2pa,61,8
0.9,1.15,fin11009a,T2pa,62,9
1.0,1.25,fin11009a,T2pa,63,10
1.1,1.35,fin11009a,T2pa,64,11
1.2,1.45,fin11009a,T2pa,65,12
1.3,1.55,fin11009a,T2pa,66,13
1.4,1.65,fin11009a,T2pa,67,14
1.5,1.75,fin11009a,T2pa,68,15
1.6,1.85,fin11009a,T2pa,69,16
1.7,1.95,fin11009a,T2pa,70,17
1.8,2.05,fin11009a,T2pa,71,18
1.9,2.15,fin11009a,T2pa,72,19
2.0,2.25,fin11009a,T2pa,73,20
2.1,2.35,fin11009a,T2pa,74,21
2.2,2.45,fin11009a,T2pa,75,22
2.3,2.55,fin11009a,T2pa,76,23
2.4,2.65,fin11009a,T2pa,77,24
2.5,2.75,fin11009a,T2pa,78,25
2.6,2.85,fin11009a,T2pa,79,26
2.7,2.95,fin11009a,T2pa,80,27
2.8,3.05,fin11009a,T2pa,81,28
2.9,3.15,fin11009a,T2pa,82,29
0.0,0.25,fin11009a,T2pi,83,0
0.1,0.35,fin11009a,T2pi,84,1
0.2,0.45,fin11009a,T2pi,85,2
0.3,0.55,fin11009a,T2pi,86,3
0.4,0.65,fin11009a,T2pi,87,4
0.5,0.75,fin11009a,T2pi,88,5
0.6,0.85,fin11009a,T2pi,89,6
0.7,0.95,fin11009a,T2pi,90,7
0.8,1.05,fin11009a,T2pi,91,8
0.9,1.15,fin11009a,T2pi,92,9
1.0,1.25,fin11009a,T2pi,93,10
1.1,1.35,fin11009a,T2pi,94,11
1.2,1.45,fin11009a,T2pi,95,12
1.3,1.55,fin11009a,T2pi,96,13
1.4,1.65,fin11009a,T2pi,97,14
1.5,1.75,fin11009a,T2pi,98,15
1.6,1.85,fin11009a,T2pi,99,16
1.7,1.95,fin11009a,T2pi,100,17
1.8,2.05,fin11009a,T2pi,101,18
1.9,2.15,fin11009a,T2pi,102,19
2.0,2.25,fin11009a,T2pi,103,20
2.1,2.35,fin11009a,T2pi,104,21
2.2,2.45,fin11009a,T2pi,105,22
2.3,2.55,fin11009a,T2pi,106,23
2.4,2.65,fin11009a,T2pi,107,24
2.5,2.75,fin11009a,T2pi,108,25
2.6,2.85,fin11009a,T2pi,109,26
2.7,2.95,fin11009a,T2pi,110,27
2.8,3.05,fin11009a,T2pi,111,28
2.9,3.15,fin11009a,T2pi,112,29
3.0,3.25,fin11009a,T2pi,113,30
3.1,3.35,fin11009a,T2pi,114,31
3.2,3.45,fin11009a,T2pi,115,32
3.3,3.55,fin11009a,T2pi,116,33
3.4,3.65,fin11009a,T2pi,117,34
3.5,3.75,fin11009a,T2pi,118,35
3.6,3.85,fin11009a,T2pi,119,36
3.7,3.95,fin11009a,T2pi,120,37
3.8,4.05,fin11009a,T2pi,121,38
3.9,4.15,fin11009a,T2pi,122,39
4.0,4.25,fin11009a,T2pi,123,40
4.1,4.35,fin11009a,T2pi,124,41
0.0,0.25,fin11009a,T2ta,125,0
0.1,0.35,fin11009a,T2ta,126,1
0.2,0.45,fin11009a,T2ta,127,2
0.3,0.55,fin11009a,T2ta,128,3
0.4,0.65,fin11009a,T2ta,129,4
0.5,0.75,fin11009a,T2ta,130,5
0.6,0.85,fin11009a,T2ta,131,6
0.7,0.95,fin11009a,T2ta,132,7
0.8,1.05,fin11009a,T2ta,133,8
0.9,1.15,fin11009a,T2ta,134,9
1.0,1.25,fin11009a,T2ta,135,10
1.1,1.35,fin11009a,T2ta,136,11
1.2,1.45,fin11009a,T2ta,137,12
1.3,1.55,fin11009a,T2ta,138,13
1.4,1.65,fin11009a,T2ta,139,14
1.5,1.75,fin11009a,T2ta,140,15
1.6,1.85,fin11009a,T2ta,141,16
1.7,1.95,fin11009a,T2ta,142,17
1.8,2.05,fin11009a,T2ta,143,18
1.9,2.15,fin11009a,T2ta,144,19
2.0,2.25,fin11009a,T2ta,145,20
2.1,2.35,fin11009a,T2ta,146,21
2.2,2.45,fin11009a,T2ta,147,22
2.3,2.55,fin11009a,T2ta,148,23
2.4,2.65,fin11009a,T2ta,149,24
2.5,2.75,fin11009a,T2ta,150,25
2.6,2.85,fin11009a,T2ta,151,26
2.7,2.95,fin11009a,T2ta,152,27
2.8,3.05,fin11009a,T2ta,153,28
2.9,3.15,fin11009a,T2ta,154,29
3.0,3.25,fin11009a,T2ta,155,30
3.1,3.35,fin11009a,T2ta,156,31
3.2,3.45,fin11009a,T2ta,157,32
3.3,3.55,fin11009a,T2ta,158,33
3.4,3.65,fin11009a,T2ta,159,34
3.5,3.75,fin11009a,T2ta,160,35
0.0,0.25,fin11009a,T2ti,161,0
0.1,0.35,fin11009a,T2ti,162,1
0.2,0.45,fin11009a,T2ti,163,2
0.3,0.55,fin11009a,T2ti,164,3
0.4,0.65,fin11009a,T2ti,165,4
0.5,0.75,fin11009a,T2ti,166,5
0.6,0.85,fin11009a,T2ti,167,6
0.7,0.95,fin11009a,T2ti,168,7
0.8,1.05,fin11009a,T2ti,169,8
0.9,1.15,fin11009a,T2ti,170,9
1.0,1.25,fin11009a,T2ti,171,10
1.1,1.35,fin11009a,T2ti,172,11
1.2,1.45,fin11009a,T2ti,173,12
1.3,1.55,fin11009a,T2ti,174,13
1.4,1.65,fin11009a,T2ti,175,14
1.5,1.75,fin11009a,T2ti,176,15
1.6,1.85,fin11009a,T2ti,177,16
1.7,1.95,fin11009a,T2ti,178,17
1.8,2.05,fin11009a,T2ti,179,18
1.9,2.15,fin11009a,T2ti,180,19
2.0,2.25,fin11009a,T2ti,181,20
2.1,2.35,fin11009a,T2ti,182,21
2.2,2.45,fin11009a,T2ti,183,22
2.3,2.55,fin11009a,T2ti,184,23
2.4,2.65,fin11009a,T2ti,185,24
2.5,2.75,fin11009a,T2ti,186,25
2.6,2.85,fin11009a,T2ti,187,26
2.7,2.95,fin11009a,T2ti,188,27
2.8,3.05,fin11009a,T2ti,189,28
2.9,3.15,fin11009a,T2ti,190,29
3.0,3.25,fin11009a,T2ti,191,30
3.1,3.35,fin11009a,T2ti,192,31
3.2,3.45,fin11009a,T2ti,193,32
3.3,3.55,fin11009a,T2ti,194,33
3.4,3.65,fin11009a,T2ti,195,34
3.5,3.75,fin11009a,T2ti,196,35
3.6,3.85,fin11009a,T2ti,197,36
0.0,0.25,fin11009a,T2ka,198,0
0.1,0.35,fin11009a,T2ka,199,1
0.2,0.45,fin11009a,T2ka,200,2
0.3,0.55,fin11009a,T2ka,201,3
0.4,0.65,fin11009a,T2ka,202,4
0.5,0.75,fin11009a,T2ka,203,5
0.6,0.85,fin11009a,T2ka,204,6
0.7,0.95,fin11009a,T2ka,205,7
0.8,1.05,fin11009a,T2ka,206,8
0.9,1.15,fin11009a,T2ka,207,9
1.0,1.25,fin11009a,T2ka,208,10
1.1,1.35,fin11009a,T2ka,209,11
1.2,1.45,fin11009a,T2ka,210,12
1.3,1.55,fin11009a,T2ka,211,13
1.4,1.65,fin11009a,T2ka,212,14
1.5,1.75,fin11009a,T2ka,213,15
1.6,1.85,fin11009a,T2ka,214,16
1.7,1.95,fin11009a,T2ka,215,17
1.8,2.05,fin11009a,T2ka,216,18
1.9,2.15,fin11009a,T2ka,217,19
2.0,2.25,fin11009a,T2ka,218,20
2.1,2.35,fin11009a,T2ka,219,21
2.2,2.45,fin11009a,T2ka,220,22
2.3,2.55,fin11009a,T2ka,221,23
2.4,2.65,fin11009a,T2ka,222,24
2.5,2.75,fin11009a,T2ka,223,25
2.6,2.85,fin11009a,T2ka,224,26
2.7,2.95,fin11009a,T2ka,225,27
2.8,3.05,fin11009a,T2ka,226,28
2.9,3.15,fin11009a,T2ka,227,29
3.0,3.25,fin11009a,T2ka,228,30
3.1,3.35,fin11009a,T2ka,229,31
