inicioEsp,finEsp,locutor,enunciado,numEspectrogramaMFCCArchivo,numEspectrogramaMFCCIntervalo
0.0,0.25,bcn01209,T0unocinco,0,0
0.1,0.35,bcn01209,T0unocinco,1,1
0.2,0.45,bcn01209,T0unocinco,2,2
0.3,0.55,bcn01209,T0unocinco,3,3
0.4,0.65,bcn01209,T0unocinco,4,4
0.5,0.75,bcn01209,T0unocinco,5,5
0.6,0.85,bcn01209,T0unocinco,6,6
0.7,0.95,bcn01209,T0unocinco,7,7
0.8,1.05,bcn01209,T0unocinco,8,8
0.9,1.15,bcn01209,T0unocinco,9,9
1.0,1.25,bcn01209,T0unocinco,10,10
1.1,1.35,bcn01209,T0unocinco,11,11
1.2,1.45,bcn01209,T0unocinco,12,12
1.3,1.55,bcn01209,T0unocinco,13,13
1.4,1.65,bcn01209,T0unocinco,14,14
1.5,1.75,bcn01209,T0unocinco,15,15
1.6,1.85,bcn01209,T0unocinco,16,16
1.7,1.95,bcn01209,T0unocinco,17,17
1.8,2.05,bcn01209,T0unocinco,18,18
1.9,2.15,bcn01209,T0unocinco,19,19
2.0,2.25,bcn01209,T0unocinco,20,20
0.0,0.25,bcn01209,T1unodiez,21,0
0.1,0.35,bcn01209,T1unodiez,22,1
0.2,0.45,bcn01209,T1unodiez,23,2
0.3,0.55,bcn01209,T1unodiez,24,3
0.4,0.65,bcn01209,T1unodiez,25,4
0.5,0.75,bcn01209,T1unodiez,26,5
0.6,0.85,bcn01209,T1unodiez,27,6
0.7,0.95,bcn01209,T1unodiez,28,7
0.8,1.05,bcn01209,T1unodiez,29,8
0.9,1.15,bcn01209,T1unodiez,30,9
1.0,1.25,bcn01209,T1unodiez,31,10
1.1,1.35,bcn01209,T1unodiez,32,11
1.2,1.45,bcn01209,T1unodiez,33,12
1.3,1.55,bcn01209,T1unodiez,34,13
1.4,1.65,bcn01209,T1unodiez,35,14
1.5,1.75,bcn01209,T1unodiez,36,15
1.6,1.85,bcn01209,T1unodiez,37,16
1.7,1.95,bcn01209,T1unodiez,38,17
1.8,2.05,bcn01209,T1unodiez,39,18
1.9,2.15,bcn01209,T1unodiez,40,19
2.0,2.25,bcn01209,T1unodiez,41,20
2.1,2.35,bcn01209,T1unodiez,42,21
2.2,2.45,bcn01209,T1unodiez,43,22
2.3,2.55,bcn01209,T1unodiez,44,23
2.4,2.65,bcn01209,T1unodiez,45,24
2.5,2.75,bcn01209,T1unodiez,46,25
2.6,2.85,bcn01209,T1unodiez,47,26
2.7,2.95,bcn01209,T1unodiez,48,27
2.8,3.05,bcn01209,T1unodiez,49,28
2.9,3.15,bcn01209,T1unodiez,50,29
3.0,3.25,bcn01209,T1unodiez,51,30
3.1,3.35,bcn01209,T1unodiez,52,31
3.2,3.45,bcn01209,T1unodiez,53,32
3.3,3.55,bcn01209,T1unodiez,54,33
3.4,3.65,bcn01209,T1unodiez,55,34
3.5,3.75,bcn01209,T1unodiez,56,35
3.6,3.85,bcn01209,T1unodiez,57,36
3.7,3.95,bcn01209,T1unodiez,58,37
3.8,4.05,bcn01209,T1unodiez,59,38
3.9,4.15,bcn01209,T1unodiez,60,39
0.0,0.25,bcn01209,T2pa,61,0
0.1,0.35,bcn01209,T2pa,62,1
0.2,0.45,bcn01209,T2pa,63,2
0.3,0.55,bcn01209,T2pa,64,3
0.4,0.65,bcn01209,T2pa,65,4
0.5,0.75,bcn01209,T2pa,66,5
0.6,0.85,bcn01209,T2pa,67,6
0.7,0.95,bcn01209,T2pa,68,7
0.8,1.05,bcn01209,T2pa,69,8
0.9,1.15,bcn01209,T2pa,70,9
1.0,1.25,bcn01209,T2pa,71,10
1.1,1.35,bcn01209,T2pa,72,11
1.2,1.45,bcn01209,T2pa,73,12
1.3,1.55,bcn01209,T2pa,74,13
1.4,1.65,bcn01209,T2pa,75,14
1.5,1.75,bcn01209,T2pa,76,15
1.6,1.85,bcn01209,T2pa,77,16
1.7,1.95,bcn01209,T2pa,78,17
1.8,2.05,bcn01209,T2pa,79,18
1.9,2.15,bcn01209,T2pa,80,19
2.0,2.25,bcn01209,T2pa,81,20
2.1,2.35,bcn01209,T2pa,82,21
2.2,2.45,bcn01209,T2pa,83,22
2.3,2.55,bcn01209,T2pa,84,23
2.4,2.65,bcn01209,T2pa,85,24
2.5,2.75,bcn01209,T2pa,86,25
2.6,2.85,bcn01209,T2pa,87,26
2.7,2.95,bcn01209,T2pa,88,27
2.8,3.05,bcn01209,T2pa,89,28
2.9,3.15,bcn01209,T2pa,90,29
3.0,3.25,bcn01209,T2pa,91,30
3.1,3.35,bcn01209,T2pa,92,31
3.2,3.45,bcn01209,T2pa,93,32
3.3,3.55,bcn01209,T2pa,94,33
3.4,3.65,bcn01209,T2pa,95,34
3.5,3.75,bcn01209,T2pa,96,35
3.6,3.85,bcn01209,T2pa,97,36
3.7,3.95,bcn01209,T2pa,98,37
3.8,4.05,bcn01209,T2pa,99,38
3.9,4.15,bcn01209,T2pa,100,39
0.0,0.25,bcn01209,T2pi,101,0
0.1,0.35,bcn01209,T2pi,102,1
0.2,0.45,bcn01209,T2pi,103,2
0.3,0.55,bcn01209,T2pi,104,3
0.4,0.65,bcn01209,T2pi,105,4
0.5,0.75,bcn01209,T2pi,106,5
0.6,0.85,bcn01209,T2pi,107,6
0.7,0.95,bcn01209,T2pi,108,7
0.8,1.05,bcn01209,T2pi,109,8
0.9,1.15,bcn01209,T2pi,110,9
1.0,1.25,bcn01209,T2pi,111,10
1.1,1.35,bcn01209,T2pi,112,11
1.2,1.45,bcn01209,T2pi,113,12
1.3,1.55,bcn01209,T2pi,114,13
1.4,1.65,bcn01209,T2pi,115,14
1.5,1.75,bcn01209,T2pi,116,15
1.6,1.85,bcn01209,T2pi,117,16
1.7,1.95,bcn01209,T2pi,118,17
1.8,2.05,bcn01209,T2pi,119,18
1.9,2.15,bcn01209,T2pi,120,19
2.0,2.25,bcn01209,T2pi,121,20
2.1,2.35,bcn01209,T2pi,122,21
2.2,2.45,bcn01209,T2pi,123,22
2.3,2.55,bcn01209,T2pi,124,23
2.4,2.65,bcn01209,T2pi,125,24
2.5,2.75,bcn01209,T2pi,126,25
2.6,2.85,bcn01209,T2pi,127,26
2.7,2.95,bcn01209,T2pi,128,27
2.8,3.05,bcn01209,T2pi,129,28
2.9,3.15,bcn01209,T2pi,130,29
3.0,3.25,bcn01209,T2pi,131,30
3.1,3.35,bcn01209,T2pi,132,31
3.2,3.45,bcn01209,T2pi,133,32
3.3,3.55,bcn01209,T2pi,134,33
3.4,3.65,bcn01209,T2pi,135,34
3.5,3.75,bcn01209,T2pi,136,35
3.6,3.85,bcn01209,T2pi,137,36
3.7,3.95,bcn01209,T2pi,138,37
3.8,4.05,bcn01209,T2pi,139,38
3.9,4.15,bcn01209,T2pi,140,39
4.0,4.25,bcn01209,T2pi,141,40
4.1,4.35,bcn01209,T2pi,142,41
4.2,4.45,bcn01209,T2pi,143,42
4.3,4.55,bcn01209,T2pi,144,43
4.4,4.65,bcn01209,T2pi,145,44
0.0,0.25,bcn01209,T2ta,146,0
0.1,0.35,bcn01209,T2ta,147,1
0.2,0.45,bcn01209,T2ta,148,2
0.3,0.55,bcn01209,T2ta,149,3
0.4,0.65,bcn01209,T2ta,150,4
0.5,0.75,bcn01209,T2ta,151,5
0.6,0.85,bcn01209,T2ta,152,6
0.7,0.95,bcn01209,T2ta,153,7
0.8,1.05,bcn01209,T2ta,154,8
0.9,1.15,bcn01209,T2ta,155,9
1.0,1.25,bcn01209,T2ta,156,10
1.1,1.35,bcn01209,T2ta,157,11
1.2,1.45,bcn01209,T2ta,158,12
1.3,1.55,bcn01209,T2ta,159,13
1.4,1.65,bcn01209,T2ta,160,14
1.5,1.75,bcn01209,T2ta,161,15
1.6,1.85,bcn01209,T2ta,162,16
1.7,1.95,bcn01209,T2ta,163,17
1.8,2.05,bcn01209,T2ta,164,18
1.9,2.15,bcn01209,T2ta,165,19
2.0,2.25,bcn01209,T2ta,166,20
2.1,2.35,bcn01209,T2ta,167,21
2.2,2.45,bcn01209,T2ta,168,22
2.3,2.55,bcn01209,T2ta,169,23
2.4,2.65,bcn01209,T2ta,170,24
2.5,2.75,bcn01209,T2ta,171,25
2.6,2.85,bcn01209,T2ta,172,26
2.7,2.95,bcn01209,T2ta,173,27
2.8,3.05,bcn01209,T2ta,174,28
2.9,3.15,bcn01209,T2ta,175,29
3.0,3.25,bcn01209,T2ta,176,30
3.1,3.35,bcn01209,T2ta,177,31
3.2,3.45,bcn01209,T2ta,178,32
3.3,3.55,bcn01209,T2ta,179,33
3.4,3.65,bcn01209,T2ta,180,34
3.5,3.75,bcn01209,T2ta,181,35
3.6,3.85,bcn01209,T2ta,182,36
3.7,3.95,bcn01209,T2ta,183,37
3.8,4.05,bcn01209,T2ta,184,38
3.9,4.15,bcn01209,T2ta,185,39
4.0,4.25,bcn01209,T2ta,186,40
4.1,4.35,bcn01209,T2ta,187,41
4.2,4.45,bcn01209,T2ta,188,42
4.3,4.55,bcn01209,T2ta,189,43
4.4,4.65,bcn01209,T2ta,190,44
4.5,4.75,bcn01209,T2ta,191,45
0.0,0.25,bcn01209,T2ti,192,0
0.1,0.35,bcn01209,T2ti,193,1
0.2,0.45,bcn01209,T2ti,194,2
0.3,0.55,bcn01209,T2ti,195,3
0.4,0.65,bcn01209,T2ti,196,4
0.5,0.75,bcn01209,T2ti,197,5
0.6,0.85,bcn01209,T2ti,198,6
0.7,0.95,bcn01209,T2ti,199,7
0.8,1.05,bcn01209,T2ti,200,8
0.9,1.15,bcn01209,T2ti,201,9
1.0,1.25,bcn01209,T2ti,202,10
1.1,1.35,bcn01209,T2ti,203,11
1.2,1.45,bcn01209,T2ti,204,12
1.3,1.55,bcn01209,T2ti,205,13
1.4,1.65,bcn01209,T2ti,206,14
1.5,1.75,bcn01209,T2ti,207,15
1.6,1.85,bcn01209,T2ti,208,16
1.7,1.95,bcn01209,T2ti,209,17
1.8,2.05,bcn01209,T2ti,210,18
1.9,2.15,bcn01209,T2ti,211,19
2.0,2.25,bcn01209,T2ti,212,20
2.1,2.35,bcn01209,T2ti,213,21
2.2,2.45,bcn01209,T2ti,214,22
2.3,2.55,bcn01209,T2ti,215,23
2.4,2.65,bcn01209,T2ti,216,24
2.5,2.75,bcn01209,T2ti,217,25
2.6,2.85,bcn01209,T2ti,218,26
2.7,2.95,bcn01209,T2ti,219,27
2.8,3.05,bcn01209,T2ti,220,28
2.9,3.15,bcn01209,T2ti,221,29
3.0,3.25,bcn01209,T2ti,222,30
3.1,3.35,bcn01209,T2ti,223,31
3.2,3.45,bcn01209,T2ti,224,32
3.3,3.55,bcn01209,T2ti,225,33
3.4,3.65,bcn01209,T2ti,226,34
3.5,3.75,bcn01209,T2ti,227,35
3.6,3.85,bcn01209,T2ti,228,36
3.7,3.95,bcn01209,T2ti,229,37
3.8,4.05,bcn01209,T2ti,230,38
3.9,4.15,bcn01209,T2ti,231,39
4.0,4.25,bcn01209,T2ti,232,40
4.1,4.35,bcn01209,T2ti,233,41
4.2,4.45,bcn01209,T2ti,234,42
4.3,4.55,bcn01209,T2ti,235,43
4.4,4.65,bcn01209,T2ti,236,44
4.5,4.75,bcn01209,T2ti,237,45
4.6,4.85,bcn01209,T2ti,238,46
4.7,4.95,bcn01209,T2ti,239,47
4.8,5.05,bcn01209,T2ti,240,48
4.9,5.15,bcn01209,T2ti,241,49
5.0,5.25,bcn01209,T2ti,242,50
5.1,5.35,bcn01209,T2ti,243,51
5.2,5.45,bcn01209,T2ti,244,52
0.0,0.25,bcn01209,T2ka,245,0
0.1,0.35,bcn01209,T2ka,246,1
0.2,0.45,bcn01209,T2ka,247,2
0.3,0.55,bcn01209,T2ka,248,3
0.4,0.65,bcn01209,T2ka,249,4
0.5,0.75,bcn01209,T2ka,250,5
0.6,0.85,bcn01209,T2ka,251,6
0.7,0.95,bcn01209,T2ka,252,7
0.8,1.05,bcn01209,T2ka,253,8
0.9,1.15,bcn01209,T2ka,254,9
1.0,1.25,bcn01209,T2ka,255,10
1.1,1.35,bcn01209,T2ka,256,11
1.2,1.45,bcn01209,T2ka,257,12
1.3,1.55,bcn01209,T2ka,258,13
1.4,1.65,bcn01209,T2ka,259,14
1.5,1.75,bcn01209,T2ka,260,15
1.6,1.85,bcn01209,T2ka,261,16
1.7,1.95,bcn01209,T2ka,262,17
1.8,2.05,bcn01209,T2ka,263,18
1.9,2.15,bcn01209,T2ka,264,19
2.0,2.25,bcn01209,T2ka,265,20
2.1,2.35,bcn01209,T2ka,266,21
2.2,2.45,bcn01209,T2ka,267,22
2.3,2.55,bcn01209,T2ka,268,23
2.4,2.65,bcn01209,T2ka,269,24
2.5,2.75,bcn01209,T2ka,270,25
2.6,2.85,bcn01209,T2ka,271,26
2.7,2.95,bcn01209,T2ka,272,27
2.8,3.05,bcn01209,T2ka,273,28
2.9,3.15,bcn01209,T2ka,274,29
3.0,3.25,bcn01209,T2ka,275,30
0.0,0.25,bcn01209,T2ki,276,0
0.1,0.35,bcn01209,T2ki,277,1
0.2,0.45,bcn01209,T2ki,278,2
0.3,0.55,bcn01209,T2ki,279,3
0.4,0.65,bcn01209,T2ki,280,4
0.5,0.75,bcn01209,T2ki,281,5
0.6,0.85,bcn01209,T2ki,282,6
0.7,0.95,bcn01209,T2ki,283,7
0.8,1.05,bcn01209,T2ki,284,8
0.9,1.15,bcn01209,T2ki,285,9
1.0,1.25,bcn01209,T2ki,286,10
1.1,1.35,bcn01209,T2ki,287,11
1.2,1.45,bcn01209,T2ki,288,12
1.3,1.55,bcn01209,T2ki,289,13
1.4,1.65,bcn01209,T2ki,290,14
1.5,1.75,bcn01209,T2ki,291,15
1.6,1.85,bcn01209,T2ki,292,16
1.7,1.95,bcn01209,T2ki,293,17
1.8,2.05,bcn01209,T2ki,294,18
