inicioEsp,finEsp,locutor,enunciado,numEspectrogramaMFCCArchivo,numEspectrogramaMFCCIntervalo
0.0,0.25,fin11711,T0unocinco,0,0
0.1,0.35,fin11711,T0unocinco,1,1
0.2,0.45,fin11711,T0unocinco,2,2
0.3,0.55,fin11711,T0unocinco,3,3
0.4,0.65,fin11711,T0unocinco,4,4
0.5,0.75,fin11711,T0unocinco,5,5
0.6,0.85,fin11711,T0unocinco,6,6
0.7,0.95,fin11711,T0unocinco,7,7
0.8,1.05,fin11711,T0unocinco,8,8
0.9,1.15,fin11711,T0unocinco,9,9
1.0,1.25,fin11711,T0unocinco,10,10
1.1,1.35,fin11711,T0unocinco,11,11
1.2,1.45,fin11711,T0unocinco,12,12
1.3,1.55,fin11711,T0unocinco,13,13
1.4,1.65,fin11711,T0unocinco,14,14
1.5,1.75,fin11711,T0unocinco,15,15
1.6,1.85,fin11711,T0unocinco,16,16
0.0,0.25,fin11711,T1unodiez,17,0
0.1,0.35,fin11711,T1unodiez,18,1
0.2,0.45,fin11711,T1unodiez,19,2
0.3,0.55,fin11711,T1unodiez,20,3
0.4,0.65,fin11711,T1unodiez,21,4
0.5,0.75,fin11711,T1unodiez,22,5
0.6,0.85,fin11711,T1unodiez,23,6
0.7,0.95,fin11711,T1unodiez,24,7
0.8,1.05,fin11711,T1unodiez,25,8
0.9,1.15,fin11711,T1unodiez,26,9
1.0,1.25,fin11711,T1unodiez,27,10
1.1,1.35,fin11711,T1unodiez,28,11
1.2,1.45,fin11711,T1unodiez,29,12
1.3,1.55,fin11711,T1unodiez,30,13
1.4,1.65,fin11711,T1unodiez,31,14
1.5,1.75,fin11711,T1unodiez,32,15
1.6,1.85,fin11711,T1unodiez,33,16
1.7,1.95,fin11711,T1unodiez,34,17
1.8,2.05,fin11711,T1unodiez,35,18
1.9,2.15,fin11711,T1unodiez,36,19
2.0,2.25,fin11711,T1unodiez,37,20
2.1,2.35,fin11711,T1unodiez,38,21
2.2,2.45,fin11711,T1unodiez,39,22
2.3,2.55,fin11711,T1unodiez,40,23
2.4,2.65,fin11711,T1unodiez,41,24
2.5,2.75,fin11711,T1unodiez,42,25
2.6,2.85,fin11711,T1unodiez,43,26
2.7,2.95,fin11711,T1unodiez,44,27
2.8,3.05,fin11711,T1unodiez,45,28
2.9,3.15,fin11711,T1unodiez,46,29
3.0,3.25,fin11711,T1unodiez,47,30
0.0,0.25,fin11711,,48,0
0.1,0.35,fin11711,,49,1
0.2,0.45,fin11711,,50,2
0.3,0.55,fin11711,,51,3
0.4,0.65,fin11711,,52,4
0.5,0.75,fin11711,,53,5
0.6,0.85,fin11711,,54,6
0.7,0.95,fin11711,,55,7
0.8,1.05,fin11711,,56,8
0.9,1.15,fin11711,,57,9
1.0,1.25,fin11711,,58,10
1.1,1.35,fin11711,,59,11
1.2,1.45,fin11711,,60,12
1.3,1.55,fin11711,,61,13
1.4,1.65,fin11711,,62,14
1.5,1.75,fin11711,,63,15
1.6,1.85,fin11711,,64,16
1.7,1.95,fin11711,,65,17
1.8,2.05,fin11711,,66,18
1.9,2.15,fin11711,,67,19
2.0,2.25,fin11711,,68,20
2.1,2.35,fin11711,,69,21
2.2,2.45,fin11711,,70,22
2.3,2.55,fin11711,,71,23
2.4,2.65,fin11711,,72,24
2.5,2.75,fin11711,,73,25
2.6,2.85,fin11711,,74,26
2.7,2.95,fin11711,,75,27
2.8,3.05,fin11711,,76,28
2.9,3.15,fin11711,,77,29
3.0,3.25,fin11711,,78,30
3.1,3.35,fin11711,,79,31
3.2,3.45,fin11711,,80,32
0.0,0.25,fin11711,T2pi,81,0
0.1,0.35,fin11711,T2pi,82,1
0.2,0.45,fin11711,T2pi,83,2
0.3,0.55,fin11711,T2pi,84,3
0.4,0.65,fin11711,T2pi,85,4
0.5,0.75,fin11711,T2pi,86,5
0.0,0.25,fin11711,T2ta,87,0
0.1,0.35,fin11711,T2ta,88,1
0.0,0.25,fin11711,T2ti,89,0
0.1,0.35,fin11711,T2ti,90,1
0.2,0.45,fin11711,T2ti,91,2
0.3,0.55,fin11711,T2ti,92,3
0.4,0.65,fin11711,T2ti,93,4
0.5,0.75,fin11711,T2ti,94,5
0.6,0.85,fin11711,T2ti,95,6
0.7,0.95,fin11711,T2ti,96,7
0.8,1.05,fin11711,T2ti,97,8
0.9,1.15,fin11711,T2ti,98,9
1.0,1.25,fin11711,T2ti,99,10
1.1,1.35,fin11711,T2ti,100,11
1.2,1.45,fin11711,T2ti,101,12
0.0,0.25,fin11711,T2ka,102,0
0.1,0.35,fin11711,T2ka,103,1
0.2,0.45,fin11711,T2ka,104,2
0.3,0.55,fin11711,T2ka,105,3
0.4,0.65,fin11711,T2ka,106,4
0.5,0.75,fin11711,T2ka,107,5
0.6,0.85,fin11711,T2ka,108,6
0.7,0.95,fin11711,T2ka,109,7
0.8,1.05,fin11711,T2ka,110,8
0.0,0.25,fin11711,T2ki,111,0
0.1,0.35,fin11711,T2ki,112,1
0.2,0.45,fin11711,T2ki,113,2
0.3,0.55,fin11711,T2ki,114,3
0.4,0.65,fin11711,T2ki,115,4
0.5,0.75,fin11711,T2ki,116,5
0.6,0.85,fin11711,T2ki,117,6
0.7,0.95,fin11711,T2ki,118,7
0.8,1.05,fin11711,T2ki,119,8
0.9,1.15,fin11711,T2ki,120,9
1.0,1.25,fin11711,T2ki,121,10
1.1,1.35,fin11711,T2ki,122,11
1.2,1.45,fin11711,T2ki,123,12
1.3,1.55,fin11711,T2ki,124,13
1.4,1.65,fin11711,T2ki,125,14
1.5,1.75,fin11711,T2ki,126,15
1.6,1.85,fin11711,T2ki,127,16
1.7,1.95,fin11711,T2ki,128,17
1.8,2.05,fin11711,T2ki,129,18
0.0,0.25,fin11711,T3f,130,0
0.1,0.35,fin11711,T3f,131,1
0.2,0.45,fin11711,T3f,132,2
0.3,0.55,fin11711,T3f,133,3
0.4,0.65,fin11711,T3f,134,4
0.5,0.75,fin11711,T3f,135,5
0.6,0.85,fin11711,T3f,136,6
0.7,0.95,fin11711,T3f,137,7
0.8,1.05,fin11711,T3f,138,8
0.9,1.15,fin11711,T3f,139,9
1.0,1.25,fin11711,T3f,140,10
1.1,1.35,fin11711,T3f,141,11
1.2,1.45,fin11711,T3f,142,12
0.0,0.25,fin11711,T3s,143,0
0.1,0.35,fin11711,T3s,144,1
0.2,0.45,fin11711,T3s,145,2
0.3,0.55,fin11711,T3s,146,3
0.4,0.65,fin11711,T3s,147,4
0.5,0.75,fin11711,T3s,148,5
0.6,0.85,fin11711,T3s,149,6
0.7,0.95,fin11711,T3s,150,7
0.8,1.05,fin11711,T3s,151,8
0.9,1.15,fin11711,T3s,152,9
1.0,1.25,fin11711,T3s,153,10
1.1,1.35,fin11711,T3s,154,11
1.2,1.45,fin11711,T3s,155,12
1.3,1.55,fin11711,T3s,156,13
1.4,1.65,fin11711,T3s,157,14
1.5,1.75,fin11711,T3s,158,15
0.0,0.25,fin11711,T4a,159,0
0.1,0.35,fin11711,T4a,160,1
0.2,0.45,fin11711,T4a,161,2
0.3,0.55,fin11711,T4a,162,3
0.4,0.65,fin11711,T4a,163,4
0.5,0.75,fin11711,T4a,164,5
0.6,0.85,fin11711,T4a,165,6
0.7,0.95,fin11711,T4a,166,7
0.8,1.05,fin11711,T4a,167,8
0.9,1.15,fin11711,T4a,168,9
1.0,1.25,fin11711,T4a,169,10
1.1,1.35,fin11711,T4a,170,11
1.2,1.45,fin11711,T4a,171,12
1.3,1.55,fin11711,T4a,172,13
1.4,1.65,fin11711,T4a,173,14
0.0,0.25,fin11711,T5moto,174,0
0.1,0.35,fin11711,T5moto,175,1
0.2,0.45,fin11711,T5moto,176,2
0.0,0.25,fin11711,T5boca,177,0
0.1,0.35,fin11711,T5boca,178,1
0.0,0.25,fin11711,T5piano,179,0
0.1,0.35,fin11711,T5piano,180,1
0.2,0.45,fin11711,T5piano,181,2
0.0,0.25,fin11711,T5pie,182,0
0.1,0.35,fin11711,T5pie,183,1
0.0,0.25,fin11711,T5nino,184,0
0.1,0.35,fin11711,T5nino,185,1
0.2,0.45,fin11711,T5nino,186,2
0.0,0.25,fin11711,T5llave,187,0
0.1,0.35,fin11711,T5llave,188,1
0.2,0.45,fin11711,T5llave,189,2
0.0,0.25,fin11711,T5luna,190,0
0.1,0.35,fin11711,T5luna,191,1
0.2,0.45,fin11711,T5luna,192,2
0.0,0.25,fin11711,T5campana,193,0
0.1,0.35,fin11711,T5campana,194,1
