inicioEsp,finEsp,locutor,enunciado,numEspectrogramaMFCCArchivo,numEspectrogramaMFCCIntervalo
0.0,0.25,nas06807a,T0unocinco,0,0
0.1,0.35,nas06807a,T0unocinco,1,1
0.2,0.45,nas06807a,T0unocinco,2,2
0.3,0.55,nas06807a,T0unocinco,3,3
0.4,0.65,nas06807a,T0unocinco,4,4
0.5,0.75,nas06807a,T0unocinco,5,5
0.6,0.85,nas06807a,T0unocinco,6,6
0.7,0.95,nas06807a,T0unocinco,7,7
0.8,1.05,nas06807a,T0unocinco,8,8
0.9,1.15,nas06807a,T0unocinco,9,9
1.0,1.25,nas06807a,T0unocinco,10,10
1.1,1.35,nas06807a,T0unocinco,11,11
1.2,1.45,nas06807a,T0unocinco,12,12
1.3,1.55,nas06807a,T0unocinco,13,13
1.4,1.65,nas06807a,T0unocinco,14,14
1.5,1.75,nas06807a,T0unocinco,15,15
1.6,1.85,nas06807a,T0unocinco,16,16
0.0,0.25,nas06807a,T1unodiez,17,0
0.1,0.35,nas06807a,T1unodiez,18,1
0.2,0.45,nas06807a,T1unodiez,19,2
0.3,0.55,nas06807a,T1unodiez,20,3
0.4,0.65,nas06807a,T1unodiez,21,4
0.5,0.75,nas06807a,T1unodiez,22,5
0.6,0.85,nas06807a,T1unodiez,23,6
0.7,0.95,nas06807a,T1unodiez,24,7
0.8,1.05,nas06807a,T1unodiez,25,8
0.9,1.15,nas06807a,T1unodiez,26,9
1.0,1.25,nas06807a,T1unodiez,27,10
1.1,1.35,nas06807a,T1unodiez,28,11
1.2,1.45,nas06807a,T1unodiez,29,12
1.3,1.55,nas06807a,T1unodiez,30,13
1.4,1.65,nas06807a,T1unodiez,31,14
1.5,1.75,nas06807a,T1unodiez,32,15
1.6,1.85,nas06807a,T1unodiez,33,16
1.7,1.95,nas06807a,T1unodiez,34,17
1.8,2.05,nas06807a,T1unodiez,35,18
1.9,2.15,nas06807a,T1unodiez,36,19
2.0,2.25,nas06807a,T1unodiez,37,20
2.1,2.35,nas06807a,T1unodiez,38,21
2.2,2.45,nas06807a,T1unodiez,39,22
