inicioEsp,finEsp,locutor,enunciado,numEspectrogramaMFCCArchivo,numEspectrogramaMFCCIntervalo
0.0,0.25,fin97312,T0unocinco,0,0
0.1,0.35,fin97312,T0unocinco,1,1
0.2,0.45,fin97312,T0unocinco,2,2
0.3,0.55,fin97312,T0unocinco,3,3
0.4,0.65,fin97312,T0unocinco,4,4
0.5,0.75,fin97312,T0unocinco,5,5
0.6,0.85,fin97312,T0unocinco,6,6
0.7,0.95,fin97312,T0unocinco,7,7
0.8,1.05,fin97312,T0unocinco,8,8
0.9,1.15,fin97312,T0unocinco,9,9
1.0,1.25,fin97312,T0unocinco,10,10
1.1,1.35,fin97312,T0unocinco,11,11
1.2,1.45,fin97312,T0unocinco,12,12
1.3,1.55,fin97312,T0unocinco,13,13
1.4,1.65,fin97312,T0unocinco,14,14
1.5,1.75,fin97312,T0unocinco,15,15
1.6,1.85,fin97312,T0unocinco,16,16
1.7,1.95,fin97312,T0unocinco,17,17
1.8,2.05,fin97312,T0unocinco,18,18
0.0,0.25,fin97312,T1unodiez,19,0
0.1,0.35,fin97312,T1unodiez,20,1
0.2,0.45,fin97312,T1unodiez,21,2
0.3,0.55,fin97312,T1unodiez,22,3
0.4,0.65,fin97312,T1unodiez,23,4
0.5,0.75,fin97312,T1unodiez,24,5
0.6,0.85,fin97312,T1unodiez,25,6
0.7,0.95,fin97312,T1unodiez,26,7
0.8,1.05,fin97312,T1unodiez,27,8
0.9,1.15,fin97312,T1unodiez,28,9
1.0,1.25,fin97312,T1unodiez,29,10
1.1,1.35,fin97312,T1unodiez,30,11
1.2,1.45,fin97312,T1unodiez,31,12
1.3,1.55,fin97312,T1unodiez,32,13
1.4,1.65,fin97312,T1unodiez,33,14
1.5,1.75,fin97312,T1unodiez,34,15
1.6,1.85,fin97312,T1unodiez,35,16
1.7,1.95,fin97312,T1unodiez,36,17
1.8,2.05,fin97312,T1unodiez,37,18
1.9,2.15,fin97312,T1unodiez,38,19
2.0,2.25,fin97312,T1unodiez,39,20
2.1,2.35,fin97312,T1unodiez,40,21
2.2,2.45,fin97312,T1unodiez,41,22
2.3,2.55,fin97312,T1unodiez,42,23
2.4,2.65,fin97312,T1unodiez,43,24
2.5,2.75,fin97312,T1unodiez,44,25
2.6,2.85,fin97312,T1unodiez,45,26
2.7,2.95,fin97312,T1unodiez,46,27
2.8,3.05,fin97312,T1unodiez,47,28
2.9,3.15,fin97312,T1unodiez,48,29
3.0,3.25,fin97312,T1unodiez,49,30
3.1,3.35,fin97312,T1unodiez,50,31
3.2,3.45,fin97312,T1unodiez,51,32
3.3,3.55,fin97312,T1unodiez,52,33
3.4,3.65,fin97312,T1unodiez,53,34
3.5,3.75,fin97312,T1unodiez,54,35
3.6,3.85,fin97312,T1unodiez,55,36
3.7,3.95,fin97312,T1unodiez,56,37
3.8,4.05,fin97312,T1unodiez,57,38
0.0,0.25,fin97312,T2pa,58,0
0.1,0.35,fin97312,T2pa,59,1
0.2,0.45,fin97312,T2pa,60,2
0.3,0.55,fin97312,T2pa,61,3
0.4,0.65,fin97312,T2pa,62,4
0.5,0.75,fin97312,T2pa,63,5
0.6,0.85,fin97312,T2pa,64,6
0.7,0.95,fin97312,T2pa,65,7
0.8,1.05,fin97312,T2pa,66,8
0.9,1.15,fin97312,T2pa,67,9
1.0,1.25,fin97312,T2pa,68,10
1.1,1.35,fin97312,T2pa,69,11
1.2,1.45,fin97312,T2pa,70,12
1.3,1.55,fin97312,T2pa,71,13
1.4,1.65,fin97312,T2pa,72,14
1.5,1.75,fin97312,T2pa,73,15
1.6,1.85,fin97312,T2pa,74,16
1.7,1.95,fin97312,T2pa,75,17
1.8,2.05,fin97312,T2pa,76,18
1.9,2.15,fin97312,T2pa,77,19
2.0,2.25,fin97312,T2pa,78,20
2.1,2.35,fin97312,T2pa,79,21
2.2,2.45,fin97312,T2pa,80,22
2.3,2.55,fin97312,T2pa,81,23
2.4,2.65,fin97312,T2pa,82,24
2.5,2.75,fin97312,T2pa,83,25
0.0,0.25,fin97312,T2pi,84,0
0.1,0.35,fin97312,T2pi,85,1
0.2,0.45,fin97312,T2pi,86,2
0.3,0.55,fin97312,T2pi,87,3
0.4,0.65,fin97312,T2pi,88,4
0.5,0.75,fin97312,T2pi,89,5
0.6,0.85,fin97312,T2pi,90,6
0.7,0.95,fin97312,T2pi,91,7
0.8,1.05,fin97312,T2pi,92,8
0.9,1.15,fin97312,T2pi,93,9
1.0,1.25,fin97312,T2pi,94,10
1.1,1.35,fin97312,T2pi,95,11
1.2,1.45,fin97312,T2pi,96,12
1.3,1.55,fin97312,T2pi,97,13
1.4,1.65,fin97312,T2pi,98,14
1.5,1.75,fin97312,T2pi,99,15
1.6,1.85,fin97312,T2pi,100,16
1.7,1.95,fin97312,T2pi,101,17
1.8,2.05,fin97312,T2pi,102,18
1.9,2.15,fin97312,T2pi,103,19
2.0,2.25,fin97312,T2pi,104,20
2.1,2.35,fin97312,T2pi,105,21
2.2,2.45,fin97312,T2pi,106,22
2.3,2.55,fin97312,T2pi,107,23
2.4,2.65,fin97312,T2pi,108,24
2.5,2.75,fin97312,T2pi,109,25
2.6,2.85,fin97312,T2pi,110,26
2.7,2.95,fin97312,T2pi,111,27
2.8,3.05,fin97312,T2pi,112,28
0.0,0.25,fin97312,T2ta,113,0
0.1,0.35,fin97312,T2ta,114,1
0.2,0.45,fin97312,T2ta,115,2
0.3,0.55,fin97312,T2ta,116,3
0.4,0.65,fin97312,T2ta,117,4
0.5,0.75,fin97312,T2ta,118,5
0.6,0.85,fin97312,T2ta,119,6
0.7,0.95,fin97312,T2ta,120,7
0.8,1.05,fin97312,T2ta,121,8
0.9,1.15,fin97312,T2ta,122,9
1.0,1.25,fin97312,T2ta,123,10
1.1,1.35,fin97312,T2ta,124,11
1.2,1.45,fin97312,T2ta,125,12
1.3,1.55,fin97312,T2ta,126,13
1.4,1.65,fin97312,T2ta,127,14
1.5,1.75,fin97312,T2ta,128,15
1.6,1.85,fin97312,T2ta,129,16
1.7,1.95,fin97312,T2ta,130,17
1.8,2.05,fin97312,T2ta,131,18
1.9,2.15,fin97312,T2ta,132,19
2.0,2.25,fin97312,T2ta,133,20
2.1,2.35,fin97312,T2ta,134,21
2.2,2.45,fin97312,T2ta,135,22
2.3,2.55,fin97312,T2ta,136,23
2.4,2.65,fin97312,T2ta,137,24
2.5,2.75,fin97312,T2ta,138,25
2.6,2.85,fin97312,T2ta,139,26
2.7,2.95,fin97312,T2ta,140,27
2.8,3.05,fin97312,T2ta,141,28
0.0,0.25,fin97312,T2ti,142,0
0.1,0.35,fin97312,T2ti,143,1
0.2,0.45,fin97312,T2ti,144,2
0.3,0.55,fin97312,T2ti,145,3
0.4,0.65,fin97312,T2ti,146,4
0.5,0.75,fin97312,T2ti,147,5
0.6,0.85,fin97312,T2ti,148,6
0.7,0.95,fin97312,T2ti,149,7
0.8,1.05,fin97312,T2ti,150,8
0.9,1.15,fin97312,T2ti,151,9
1.0,1.25,fin97312,T2ti,152,10
1.1,1.35,fin97312,T2ti,153,11
1.2,1.45,fin97312,T2ti,154,12
1.3,1.55,fin97312,T2ti,155,13
1.4,1.65,fin97312,T2ti,156,14
1.5,1.75,fin97312,T2ti,157,15
1.6,1.85,fin97312,T2ti,158,16
1.7,1.95,fin97312,T2ti,159,17
1.8,2.05,fin97312,T2ti,160,18
1.9,2.15,fin97312,T2ti,161,19
2.0,2.25,fin97312,T2ti,162,20
2.1,2.35,fin97312,T2ti,163,21
2.2,2.45,fin97312,T2ti,164,22
2.3,2.55,fin97312,T2ti,165,23
2.4,2.65,fin97312,T2ti,166,24
2.5,2.75,fin97312,T2ti,167,25
2.6,2.85,fin97312,T2ti,168,26
0.0,0.25,fin97312,T2ka,169,0
0.1,0.35,fin97312,T2ka,170,1
0.2,0.45,fin97312,T2ka,171,2
0.3,0.55,fin97312,T2ka,172,3
0.4,0.65,fin97312,T2ka,173,4
0.5,0.75,fin97312,T2ka,174,5
0.6,0.85,fin97312,T2ka,175,6
0.7,0.95,fin97312,T2ka,176,7
0.8,1.05,fin97312,T2ka,177,8
0.9,1.15,fin97312,T2ka,178,9
1.0,1.25,fin97312,T2ka,179,10
1.1,1.35,fin97312,T2ka,180,11
1.2,1.45,fin97312,T2ka,181,12
1.3,1.55,fin97312,T2ka,182,13
1.4,1.65,fin97312,T2ka,183,14
1.5,1.75,fin97312,T2ka,184,15
1.6,1.85,fin97312,T2ka,185,16
1.7,1.95,fin97312,T2ka,186,17
1.8,2.05,fin97312,T2ka,187,18
1.9,2.15,fin97312,T2ka,188,19
2.0,2.25,fin97312,T2ka,189,20
2.1,2.35,fin97312,T2ka,190,21
2.2,2.45,fin97312,T2ka,191,22
2.3,2.55,fin97312,T2ka,192,23
2.4,2.65,fin97312,T2ka,193,24
2.5,2.75,fin97312,T2ka,194,25
2.6,2.85,fin97312,T2ka,195,26
0.0,0.25,fin97312,T2ki,196,0
0.1,0.35,fin97312,T2ki,197,1
0.2,0.45,fin97312,T2ki,198,2
0.3,0.55,fin97312,T2ki,199,3
0.4,0.65,fin97312,T2ki,200,4
0.5,0.75,fin97312,T2ki,201,5
0.6,0.85,fin97312,T2ki,202,6
0.7,0.95,fin97312,T2ki,203,7
0.8,1.05,fin97312,T2ki,204,8
0.9,1.15,fin97312,T2ki,205,9
1.0,1.25,fin97312,T2ki,206,10
1.1,1.35,fin97312,T2ki,207,11
1.2,1.45,fin97312,T2ki,208,12
1.3,1.55,fin97312,T2ki,209,13
1.4,1.65,fin97312,T2ki,210,14
1.5,1.75,fin97312,T2ki,211,15
1.6,1.85,fin97312,T2ki,212,16
1.7,1.95,fin97312,T2ki,213,17
1.8,2.05,fin97312,T2ki,214,18
1.9,2.15,fin97312,T2ki,215,19
2.0,2.25,fin97312,T2ki,216,20
2.1,2.35,fin97312,T2ki,217,21
2.2,2.45,fin97312,T2ki,218,22
2.3,2.55,fin97312,T2ki,219,23
2.4,2.65,fin97312,T2ki,220,24
2.5,2.75,fin97312,T2ki,221,25
2.6,2.85,fin97312,T2ki,222,26
2.7,2.95,fin97312,T2ki,223,27
0.0,0.25,fin97312,T3f,224,0
0.1,0.35,fin97312,T3f,225,1
0.2,0.45,fin97312,T3f,226,2
0.3,0.55,fin97312,T3f,227,3
0.4,0.65,fin97312,T3f,228,4
0.5,0.75,fin97312,T3f,229,5
0.6,0.85,fin97312,T3f,230,6
0.7,0.95,fin97312,T3f,231,7
0.8,1.05,fin97312,T3f,232,8
0.9,1.15,fin97312,T3f,233,9
1.0,1.25,fin97312,T3f,234,10
1.1,1.35,fin97312,T3f,235,11
1.2,1.45,fin97312,T3f,236,12
1.3,1.55,fin97312,T3f,237,13
1.4,1.65,fin97312,T3f,238,14
1.5,1.75,fin97312,T3f,239,15
1.6,1.85,fin97312,T3f,240,16
1.7,1.95,fin97312,T3f,241,17
1.8,2.05,fin97312,T3f,242,18
1.9,2.15,fin97312,T3f,243,19
2.0,2.25,fin97312,T3f,244,20
2.1,2.35,fin97312,T3f,245,21
2.2,2.45,fin97312,T3f,246,22
2.3,2.55,fin97312,T3f,247,23
2.4,2.65,fin97312,T3f,248,24
2.5,2.75,fin97312,T3f,249,25
2.6,2.85,fin97312,T3f,250,26
2.7,2.95,fin97312,T3f,251,27
2.8,3.05,fin97312,T3f,252,28
2.9,3.15,fin97312,T3f,253,29
3.0,3.25,fin97312,T3f,254,30
3.1,3.35,fin97312,T3f,255,31
3.2,3.45,fin97312,T3f,256,32
0.0,0.25,fin97312,T3s,257,0
0.1,0.35,fin97312,T3s,258,1
0.2,0.45,fin97312,T3s,259,2
0.3,0.55,fin97312,T3s,260,3
0.4,0.65,fin97312,T3s,261,4
0.5,0.75,fin97312,T3s,262,5
0.6,0.85,fin97312,T3s,263,6
0.7,0.95,fin97312,T3s,264,7
0.8,1.05,fin97312,T3s,265,8
0.9,1.15,fin97312,T3s,266,9
1.0,1.25,fin97312,T3s,267,10
1.1,1.35,fin97312,T3s,268,11
1.2,1.45,fin97312,T3s,269,12
1.3,1.55,fin97312,T3s,270,13
1.4,1.65,fin97312,T3s,271,14
1.5,1.75,fin97312,T3s,272,15
1.6,1.85,fin97312,T3s,273,16
1.7,1.95,fin97312,T3s,274,17
1.8,2.05,fin97312,T3s,275,18
1.9,2.15,fin97312,T3s,276,19
2.0,2.25,fin97312,T3s,277,20
2.1,2.35,fin97312,T3s,278,21
2.2,2.45,fin97312,T3s,279,22
2.3,2.55,fin97312,T3s,280,23
2.4,2.65,fin97312,T3s,281,24
2.5,2.75,fin97312,T3s,282,25
2.6,2.85,fin97312,T3s,283,26
0.0,0.25,fin97312,T4a,284,0
0.1,0.35,fin97312,T4a,285,1
0.2,0.45,fin97312,T4a,286,2
0.3,0.55,fin97312,T4a,287,3
0.4,0.65,fin97312,T4a,288,4
0.5,0.75,fin97312,T4a,289,5
0.6,0.85,fin97312,T4a,290,6
0.7,0.95,fin97312,T4a,291,7
0.8,1.05,fin97312,T4a,292,8
0.9,1.15,fin97312,T4a,293,9
1.0,1.25,fin97312,T4a,294,10
1.1,1.35,fin97312,T4a,295,11
1.2,1.45,fin97312,T4a,296,12
1.3,1.55,fin97312,T4a,297,13
1.4,1.65,fin97312,T4a,298,14
1.5,1.75,fin97312,T4a,299,15
1.6,1.85,fin97312,T4a,300,16
1.7,1.95,fin97312,T4a,301,17
1.8,2.05,fin97312,T4a,302,18
1.9,2.15,fin97312,T4a,303,19
2.0,2.25,fin97312,T4a,304,20
2.1,2.35,fin97312,T4a,305,21
