inicioEsp,finEsp,locutor,enunciado,numEspectrogramaMFCCArchivo,numEspectrogramaMFCCIntervalo
0.0,0.25,fin96915,T0unocinco,0,0
0.1,0.35,fin96915,T0unocinco,1,1
0.2,0.45,fin96915,T0unocinco,2,2
0.3,0.55,fin96915,T0unocinco,3,3
0.4,0.65,fin96915,T0unocinco,4,4
0.5,0.75,fin96915,T0unocinco,5,5
0.6,0.85,fin96915,T0unocinco,6,6
0.7,0.95,fin96915,T0unocinco,7,7
0.8,1.05,fin96915,T0unocinco,8,8
0.9,1.15,fin96915,T0unocinco,9,9
1.0,1.25,fin96915,T0unocinco,10,10
1.1,1.35,fin96915,T0unocinco,11,11
1.2,1.45,fin96915,T0unocinco,12,12
1.3,1.55,fin96915,T0unocinco,13,13
1.4,1.65,fin96915,T0unocinco,14,14
1.5,1.75,fin96915,T0unocinco,15,15
1.6,1.85,fin96915,T0unocinco,16,16
1.7,1.95,fin96915,T0unocinco,17,17
0.0,0.25,fin96915,T1unodiez,18,0
0.1,0.35,fin96915,T1unodiez,19,1
0.2,0.45,fin96915,T1unodiez,20,2
0.3,0.55,fin96915,T1unodiez,21,3
0.4,0.65,fin96915,T1unodiez,22,4
0.5,0.75,fin96915,T1unodiez,23,5
0.6,0.85,fin96915,T1unodiez,24,6
0.7,0.95,fin96915,T1unodiez,25,7
0.8,1.05,fin96915,T1unodiez,26,8
0.9,1.15,fin96915,T1unodiez,27,9
1.0,1.25,fin96915,T1unodiez,28,10
1.1,1.35,fin96915,T1unodiez,29,11
1.2,1.45,fin96915,T1unodiez,30,12
1.3,1.55,fin96915,T1unodiez,31,13
1.4,1.65,fin96915,T1unodiez,32,14
1.5,1.75,fin96915,T1unodiez,33,15
1.6,1.85,fin96915,T1unodiez,34,16
1.7,1.95,fin96915,T1unodiez,35,17
1.8,2.05,fin96915,T1unodiez,36,18
1.9,2.15,fin96915,T1unodiez,37,19
2.0,2.25,fin96915,T1unodiez,38,20
2.1,2.35,fin96915,T1unodiez,39,21
2.2,2.45,fin96915,T1unodiez,40,22
2.3,2.55,fin96915,T1unodiez,41,23
2.4,2.65,fin96915,T1unodiez,42,24
2.5,2.75,fin96915,T1unodiez,43,25
2.6,2.85,fin96915,T1unodiez,44,26
2.7,2.95,fin96915,T1unodiez,45,27
2.8,3.05,fin96915,T1unodiez,46,28
2.9,3.15,fin96915,T1unodiez,47,29
3.0,3.25,fin96915,T1unodiez,48,30
3.1,3.35,fin96915,T1unodiez,49,31
3.2,3.45,fin96915,T1unodiez,50,32
3.3,3.55,fin96915,T1unodiez,51,33
0.0,0.25,fin96915,T2pa,52,0
0.1,0.35,fin96915,T2pa,53,1
0.2,0.45,fin96915,T2pa,54,2
0.3,0.55,fin96915,T2pa,55,3
0.4,0.65,fin96915,T2pa,56,4
0.5,0.75,fin96915,T2pa,57,5
0.6,0.85,fin96915,T2pa,58,6
0.7,0.95,fin96915,T2pa,59,7
0.8,1.05,fin96915,T2pa,60,8
0.9,1.15,fin96915,T2pa,61,9
1.0,1.25,fin96915,T2pa,62,10
1.1,1.35,fin96915,T2pa,63,11
1.2,1.45,fin96915,T2pa,64,12
1.3,1.55,fin96915,T2pa,65,13
1.4,1.65,fin96915,T2pa,66,14
1.5,1.75,fin96915,T2pa,67,15
1.6,1.85,fin96915,T2pa,68,16
1.7,1.95,fin96915,T2pa,69,17
1.8,2.05,fin96915,T2pa,70,18
1.9,2.15,fin96915,T2pa,71,19
2.0,2.25,fin96915,T2pa,72,20
2.1,2.35,fin96915,T2pa,73,21
2.2,2.45,fin96915,T2pa,74,22
2.3,2.55,fin96915,T2pa,75,23
2.4,2.65,fin96915,T2pa,76,24
2.5,2.75,fin96915,T2pa,77,25
2.6,2.85,fin96915,T2pa,78,26
2.7,2.95,fin96915,T2pa,79,27
0.0,0.25,fin96915,T2pi,80,0
0.1,0.35,fin96915,T2pi,81,1
0.2,0.45,fin96915,T2pi,82,2
0.3,0.55,fin96915,T2pi,83,3
0.4,0.65,fin96915,T2pi,84,4
0.5,0.75,fin96915,T2pi,85,5
0.6,0.85,fin96915,T2pi,86,6
0.7,0.95,fin96915,T2pi,87,7
0.8,1.05,fin96915,T2pi,88,8
0.9,1.15,fin96915,T2pi,89,9
1.0,1.25,fin96915,T2pi,90,10
1.1,1.35,fin96915,T2pi,91,11
1.2,1.45,fin96915,T2pi,92,12
1.3,1.55,fin96915,T2pi,93,13
1.4,1.65,fin96915,T2pi,94,14
1.5,1.75,fin96915,T2pi,95,15
1.6,1.85,fin96915,T2pi,96,16
1.7,1.95,fin96915,T2pi,97,17
1.8,2.05,fin96915,T2pi,98,18
1.9,2.15,fin96915,T2pi,99,19
2.0,2.25,fin96915,T2pi,100,20
2.1,2.35,fin96915,T2pi,101,21
2.2,2.45,fin96915,T2pi,102,22
2.3,2.55,fin96915,T2pi,103,23
2.4,2.65,fin96915,T2pi,104,24
2.5,2.75,fin96915,T2pi,105,25
2.6,2.85,fin96915,T2pi,106,26
2.7,2.95,fin96915,T2pi,107,27
2.8,3.05,fin96915,T2pi,108,28
2.9,3.15,fin96915,T2pi,109,29
0.0,0.25,fin96915,T2ta,110,0
0.1,0.35,fin96915,T2ta,111,1
0.2,0.45,fin96915,T2ta,112,2
0.3,0.55,fin96915,T2ta,113,3
0.4,0.65,fin96915,T2ta,114,4
0.5,0.75,fin96915,T2ta,115,5
0.6,0.85,fin96915,T2ta,116,6
0.7,0.95,fin96915,T2ta,117,7
0.8,1.05,fin96915,T2ta,118,8
0.9,1.15,fin96915,T2ta,119,9
