inicioEsp,finEsp,locutor,enunciado,numEspectrogramaMFCCArchivo,numEspectrogramaMFCCIntervalo
0.0,0.25,fin97710b,T0unocinco,0,0
0.1,0.35,fin97710b,T0unocinco,1,1
0.2,0.45,fin97710b,T0unocinco,2,2
0.3,0.55,fin97710b,T0unocinco,3,3
0.4,0.65,fin97710b,T0unocinco,4,4
0.5,0.75,fin97710b,T0unocinco,5,5
0.6,0.85,fin97710b,T0unocinco,6,6
0.7,0.95,fin97710b,T0unocinco,7,7
0.8,1.05,fin97710b,T0unocinco,8,8
0.9,1.15,fin97710b,T0unocinco,9,9
1.0,1.25,fin97710b,T0unocinco,10,10
1.1,1.35,fin97710b,T0unocinco,11,11
1.2,1.45,fin97710b,T0unocinco,12,12
1.3,1.55,fin97710b,T0unocinco,13,13
1.4,1.65,fin97710b,T0unocinco,14,14
1.5,1.75,fin97710b,T0unocinco,15,15
1.6,1.85,fin97710b,T0unocinco,16,16
1.7,1.95,fin97710b,T0unocinco,17,17
0.0,0.25,fin97710b,T1unodiez,18,0
0.1,0.35,fin97710b,T1unodiez,19,1
0.2,0.45,fin97710b,T1unodiez,20,2
0.3,0.55,fin97710b,T1unodiez,21,3
0.4,0.65,fin97710b,T1unodiez,22,4
0.5,0.75,fin97710b,T1unodiez,23,5
0.6,0.85,fin97710b,T1unodiez,24,6
0.7,0.95,fin97710b,T1unodiez,25,7
0.8,1.05,fin97710b,T1unodiez,26,8
0.9,1.15,fin97710b,T1unodiez,27,9
1.0,1.25,fin97710b,T1unodiez,28,10
1.1,1.35,fin97710b,T1unodiez,29,11
1.2,1.45,fin97710b,T1unodiez,30,12
1.3,1.55,fin97710b,T1unodiez,31,13
1.4,1.65,fin97710b,T1unodiez,32,14
1.5,1.75,fin97710b,T1unodiez,33,15
1.6,1.85,fin97710b,T1unodiez,34,16
1.7,1.95,fin97710b,T1unodiez,35,17
1.8,2.05,fin97710b,T1unodiez,36,18
1.9,2.15,fin97710b,T1unodiez,37,19
2.0,2.25,fin97710b,T1unodiez,38,20
2.1,2.35,fin97710b,T1unodiez,39,21
2.2,2.45,fin97710b,T1unodiez,40,22
2.3,2.55,fin97710b,T1unodiez,41,23
2.4,2.65,fin97710b,T1unodiez,42,24
2.5,2.75,fin97710b,T1unodiez,43,25
2.6,2.85,fin97710b,T1unodiez,44,26
2.7,2.95,fin97710b,T1unodiez,45,27
2.8,3.05,fin97710b,T1unodiez,46,28
0.0,0.25,fin97710b,T2pa,47,0
0.1,0.35,fin97710b,T2pa,48,1
0.2,0.45,fin97710b,T2pa,49,2
0.3,0.55,fin97710b,T2pa,50,3
0.4,0.65,fin97710b,T2pa,51,4
0.5,0.75,fin97710b,T2pa,52,5
0.6,0.85,fin97710b,T2pa,53,6
0.7,0.95,fin97710b,T2pa,54,7
0.8,1.05,fin97710b,T2pa,55,8
0.9,1.15,fin97710b,T2pa,56,9
1.0,1.25,fin97710b,T2pa,57,10
1.1,1.35,fin97710b,T2pa,58,11
1.2,1.45,fin97710b,T2pa,59,12
1.3,1.55,fin97710b,T2pa,60,13
0.0,0.25,fin97710b,T2pi,61,0
0.1,0.35,fin97710b,T2pi,62,1
0.2,0.45,fin97710b,T2pi,63,2
0.3,0.55,fin97710b,T2pi,64,3
0.4,0.65,fin97710b,T2pi,65,4
0.5,0.75,fin97710b,T2pi,66,5
0.6,0.85,fin97710b,T2pi,67,6
0.7,0.95,fin97710b,T2pi,68,7
0.8,1.05,fin97710b,T2pi,69,8
0.9,1.15,fin97710b,T2pi,70,9
1.0,1.25,fin97710b,T2pi,71,10
1.1,1.35,fin97710b,T2pi,72,11
1.2,1.45,fin97710b,T2pi,73,12
1.3,1.55,fin97710b,T2pi,74,13
1.4,1.65,fin97710b,T2pi,75,14
1.5,1.75,fin97710b,T2pi,76,15
1.6,1.85,fin97710b,T2pi,77,16
1.7,1.95,fin97710b,T2pi,78,17
1.8,2.05,fin97710b,T2pi,79,18
0.0,0.25,fin97710b,T2ta,80,0
0.1,0.35,fin97710b,T2ta,81,1
0.2,0.45,fin97710b,T2ta,82,2
0.3,0.55,fin97710b,T2ta,83,3
0.4,0.65,fin97710b,T2ta,84,4
0.5,0.75,fin97710b,T2ta,85,5
0.6,0.85,fin97710b,T2ta,86,6
0.7,0.95,fin97710b,T2ta,87,7
0.8,1.05,fin97710b,T2ta,88,8
0.9,1.15,fin97710b,T2ta,89,9
1.0,1.25,fin97710b,T2ta,90,10
1.1,1.35,fin97710b,T2ta,91,11
1.2,1.45,fin97710b,T2ta,92,12
1.3,1.55,fin97710b,T2ta,93,13
1.4,1.65,fin97710b,T2ta,94,14
1.5,1.75,fin97710b,T2ta,95,15
1.6,1.85,fin97710b,T2ta,96,16
1.7,1.95,fin97710b,T2ta,97,17
1.8,2.05,fin97710b,T2ta,98,18
1.9,2.15,fin97710b,T2ta,99,19
2.0,2.25,fin97710b,T2ta,100,20
2.1,2.35,fin97710b,T2ta,101,21
0.0,0.25,fin97710b,T2ti,102,0
0.1,0.35,fin97710b,T2ti,103,1
0.2,0.45,fin97710b,T2ti,104,2
0.3,0.55,fin97710b,T2ti,105,3
0.4,0.65,fin97710b,T2ti,106,4
0.5,0.75,fin97710b,T2ti,107,5
0.6,0.85,fin97710b,T2ti,108,6
0.7,0.95,fin97710b,T2ti,109,7
0.8,1.05,fin97710b,T2ti,110,8
0.9,1.15,fin97710b,T2ti,111,9
1.0,1.25,fin97710b,T2ti,112,10
1.1,1.35,fin97710b,T2ti,113,11
1.2,1.45,fin97710b,T2ti,114,12
1.3,1.55,fin97710b,T2ti,115,13
1.4,1.65,fin97710b,T2ti,116,14
1.5,1.75,fin97710b,T2ti,117,15
1.6,1.85,fin97710b,T2ti,118,16
1.7,1.95,fin97710b,T2ti,119,17
1.8,2.05,fin97710b,T2ti,120,18
1.9,2.15,fin97710b,T2ti,121,19
2.0,2.25,fin97710b,T2ti,122,20
2.1,2.35,fin97710b,T2ti,123,21
2.2,2.45,fin97710b,T2ti,124,22
2.3,2.55,fin97710b,T2ti,125,23
2.4,2.65,fin97710b,T2ti,126,24
2.5,2.75,fin97710b,T2ti,127,25
2.6,2.85,fin97710b,T2ti,128,26
2.7,2.95,fin97710b,T2ti,129,27
2.8,3.05,fin97710b,T2ti,130,28
2.9,3.15,fin97710b,T2ti,131,29
3.0,3.25,fin97710b,T2ti,132,30
3.1,3.35,fin97710b,T2ti,133,31
3.2,3.45,fin97710b,T2ti,134,32
3.3,3.55,fin97710b,T2ti,135,33
3.4,3.65,fin97710b,T2ti,136,34
3.5,3.75,fin97710b,T2ti,137,35
0.0,0.25,fin97710b,T2ka,138,0
0.1,0.35,fin97710b,T2ka,139,1
0.2,0.45,fin97710b,T2ka,140,2
0.3,0.55,fin97710b,T2ka,141,3
0.4,0.65,fin97710b,T2ka,142,4
0.5,0.75,fin97710b,T2ka,143,5
0.6,0.85,fin97710b,T2ka,144,6
0.7,0.95,fin97710b,T2ka,145,7
0.8,1.05,fin97710b,T2ka,146,8
0.9,1.15,fin97710b,T2ka,147,9
1.0,1.25,fin97710b,T2ka,148,10
1.1,1.35,fin97710b,T2ka,149,11
1.2,1.45,fin97710b,T2ka,150,12
1.3,1.55,fin97710b,T2ka,151,13
1.4,1.65,fin97710b,T2ka,152,14
1.5,1.75,fin97710b,T2ka,153,15
1.6,1.85,fin97710b,T2ka,154,16
1.7,1.95,fin97710b,T2ka,155,17
1.8,2.05,fin97710b,T2ka,156,18
1.9,2.15,fin97710b,T2ka,157,19
2.0,2.25,fin97710b,T2ka,158,20
2.1,2.35,fin97710b,T2ka,159,21
0.0,0.25,fin97710b,T2ki,160,0
0.1,0.35,fin97710b,T2ki,161,1
0.2,0.45,fin97710b,T2ki,162,2
0.3,0.55,fin97710b,T2ki,163,3
0.4,0.65,fin97710b,T2ki,164,4
0.5,0.75,fin97710b,T2ki,165,5
0.6,0.85,fin97710b,T2ki,166,6
0.7,0.95,fin97710b,T2ki,167,7
0.8,1.05,fin97710b,T2ki,168,8
0.9,1.15,fin97710b,T2ki,169,9
1.0,1.25,fin97710b,T2ki,170,10
1.1,1.35,fin97710b,T2ki,171,11
1.2,1.45,fin97710b,T2ki,172,12
1.3,1.55,fin97710b,T2ki,173,13
1.4,1.65,fin97710b,T2ki,174,14
1.5,1.75,fin97710b,T2ki,175,15
1.6,1.85,fin97710b,T2ki,176,16
1.7,1.95,fin97710b,T2ki,177,17
1.8,2.05,fin97710b,T2ki,178,18
1.9,2.15,fin97710b,T2ki,179,19
2.0,2.25,fin97710b,T2ki,180,20
2.1,2.35,fin97710b,T2ki,181,21
