inicioEsp,finEsp,locutor,enunciado,numEspectrogramaMFCCArchivo,numEspectrogramaMFCCIntervalo
0.0,0.25,fin97508a,T0unocinco,0,0
0.1,0.35,fin97508a,T0unocinco,1,1
0.2,0.45,fin97508a,T0unocinco,2,2
0.3,0.55,fin97508a,T0unocinco,3,3
0.4,0.65,fin97508a,T0unocinco,4,4
0.5,0.75,fin97508a,T0unocinco,5,5
0.6,0.85,fin97508a,T0unocinco,6,6
0.7,0.95,fin97508a,T0unocinco,7,7
0.8,1.05,fin97508a,T0unocinco,8,8
0.9,1.15,fin97508a,T0unocinco,9,9
1.0,1.25,fin97508a,T0unocinco,10,10
1.1,1.35,fin97508a,T0unocinco,11,11
1.2,1.45,fin97508a,T0unocinco,12,12
1.3,1.55,fin97508a,T0unocinco,13,13
1.4,1.65,fin97508a,T0unocinco,14,14
0.0,0.25,fin97508a,T1unodiez,15,0
0.1,0.35,fin97508a,T1unodiez,16,1
0.2,0.45,fin97508a,T1unodiez,17,2
0.3,0.55,fin97508a,T1unodiez,18,3
0.4,0.65,fin97508a,T1unodiez,19,4
0.5,0.75,fin97508a,T1unodiez,20,5
0.6,0.85,fin97508a,T1unodiez,21,6
0.7,0.95,fin97508a,T1unodiez,22,7
0.8,1.05,fin97508a,T1unodiez,23,8
0.9,1.15,fin97508a,T1unodiez,24,9
1.0,1.25,fin97508a,T1unodiez,25,10
1.1,1.35,fin97508a,T1unodiez,26,11
1.2,1.45,fin97508a,T1unodiez,27,12
1.3,1.55,fin97508a,T1unodiez,28,13
1.4,1.65,fin97508a,T1unodiez,29,14
1.5,1.75,fin97508a,T1unodiez,30,15
1.6,1.85,fin97508a,T1unodiez,31,16
1.7,1.95,fin97508a,T1unodiez,32,17
1.8,2.05,fin97508a,T1unodiez,33,18
1.9,2.15,fin97508a,T1unodiez,34,19
2.0,2.25,fin97508a,T1unodiez,35,20
2.1,2.35,fin97508a,T1unodiez,36,21
2.2,2.45,fin97508a,T1unodiez,37,22
2.3,2.55,fin97508a,T1unodiez,38,23
2.4,2.65,fin97508a,T1unodiez,39,24
2.5,2.75,fin97508a,T1unodiez,40,25
2.6,2.85,fin97508a,T1unodiez,41,26
0.0,0.25,fin97508a,T2pa,42,0
0.1,0.35,fin97508a,T2pa,43,1
0.2,0.45,fin97508a,T2pa,44,2
0.3,0.55,fin97508a,T2pa,45,3
0.4,0.65,fin97508a,T2pa,46,4
0.5,0.75,fin97508a,T2pa,47,5
0.6,0.85,fin97508a,T2pa,48,6
0.7,0.95,fin97508a,T2pa,49,7
0.8,1.05,fin97508a,T2pa,50,8
0.9,1.15,fin97508a,T2pa,51,9
1.0,1.25,fin97508a,T2pa,52,10
1.1,1.35,fin97508a,T2pa,53,11
1.2,1.45,fin97508a,T2pa,54,12
1.3,1.55,fin97508a,T2pa,55,13
1.4,1.65,fin97508a,T2pa,56,14
1.5,1.75,fin97508a,T2pa,57,15
1.6,1.85,fin97508a,T2pa,58,16
1.7,1.95,fin97508a,T2pa,59,17
1.8,2.05,fin97508a,T2pa,60,18
1.9,2.15,fin97508a,T2pa,61,19
2.0,2.25,fin97508a,T2pa,62,20
2.1,2.35,fin97508a,T2pa,63,21
2.2,2.45,fin97508a,T2pa,64,22
2.3,2.55,fin97508a,T2pa,65,23
2.4,2.65,fin97508a,T2pa,66,24
2.5,2.75,fin97508a,T2pa,67,25
2.6,2.85,fin97508a,T2pa,68,26
2.7,2.95,fin97508a,T2pa,69,27
2.8,3.05,fin97508a,T2pa,70,28
2.9,3.15,fin97508a,T2pa,71,29
3.0,3.25,fin97508a,T2pa,72,30
3.1,3.35,fin97508a,T2pa,73,31
0.0,0.25,fin97508a,T2pi,74,0
0.1,0.35,fin97508a,T2pi,75,1
0.2,0.45,fin97508a,T2pi,76,2
0.3,0.55,fin97508a,T2pi,77,3
0.4,0.65,fin97508a,T2pi,78,4
0.5,0.75,fin97508a,T2pi,79,5
0.6,0.85,fin97508a,T2pi,80,6
0.7,0.95,fin97508a,T2pi,81,7
0.8,1.05,fin97508a,T2pi,82,8
0.9,1.15,fin97508a,T2pi,83,9
1.0,1.25,fin97508a,T2pi,84,10
1.1,1.35,fin97508a,T2pi,85,11
1.2,1.45,fin97508a,T2pi,86,12
1.3,1.55,fin97508a,T2pi,87,13
1.4,1.65,fin97508a,T2pi,88,14
1.5,1.75,fin97508a,T2pi,89,15
1.6,1.85,fin97508a,T2pi,90,16
1.7,1.95,fin97508a,T2pi,91,17
1.8,2.05,fin97508a,T2pi,92,18
1.9,2.15,fin97508a,T2pi,93,19
2.0,2.25,fin97508a,T2pi,94,20
0.0,0.25,fin97508a,T2ta,95,0
0.1,0.35,fin97508a,T2ta,96,1
0.2,0.45,fin97508a,T2ta,97,2
0.3,0.55,fin97508a,T2ta,98,3
0.4,0.65,fin97508a,T2ta,99,4
0.5,0.75,fin97508a,T2ta,100,5
0.6,0.85,fin97508a,T2ta,101,6
0.7,0.95,fin97508a,T2ta,102,7
0.8,1.05,fin97508a,T2ta,103,8
0.9,1.15,fin97508a,T2ta,104,9
1.0,1.25,fin97508a,T2ta,105,10
1.1,1.35,fin97508a,T2ta,106,11
1.2,1.45,fin97508a,T2ta,107,12
1.3,1.55,fin97508a,T2ta,108,13
1.4,1.65,fin97508a,T2ta,109,14
1.5,1.75,fin97508a,T2ta,110,15
1.6,1.85,fin97508a,T2ta,111,16
1.7,1.95,fin97508a,T2ta,112,17
1.8,2.05,fin97508a,T2ta,113,18
1.9,2.15,fin97508a,T2ta,114,19
2.0,2.25,fin97508a,T2ta,115,20
2.1,2.35,fin97508a,T2ta,116,21
2.2,2.45,fin97508a,T2ta,117,22
2.3,2.55,fin97508a,T2ta,118,23
2.4,2.65,fin97508a,T2ta,119,24
2.5,2.75,fin97508a,T2ta,120,25
2.6,2.85,fin97508a,T2ta,121,26
2.7,2.95,fin97508a,T2ta,122,27
2.8,3.05,fin97508a,T2ta,123,28
2.9,3.15,fin97508a,T2ta,124,29
3.0,3.25,fin97508a,T2ta,125,30
3.1,3.35,fin97508a,T2ta,126,31
3.2,3.45,fin97508a,T2ta,127,32
0.0,0.25,fin97508a,T2ti,128,0
0.1,0.35,fin97508a,T2ti,129,1
0.2,0.45,fin97508a,T2ti,130,2
